S,E,I,R
19959,21,18,2
19939,36,21,4
19924,42,28,6
19898,60,32,10
19870,75,38,17
19818,101,56,25
19755,137,79,29
19679,163,122,36
19541,251,157,51
19389,328,211,72
19180,449,274,97
18903,586,381,130
18523,796,506,175
18019,1063,675,243
17403,1405,855,337
16633,1791,1123,453
15741,2185,1453,621
14620,2703,1884,793
13281,3239,2437,1043
11796,3778,3068,1358
10185,4381,3646,1788
8582,4783,4356,2279
6978,5022,5171,2829
5526,5029,5936,3509
4301,4837,6568,4294
3263,4528,7068,5141
2459,4030,7474,6037
1860,3513,7608,7019
1399,3012,7609,7980
1041,2575,7409,8975
823,2110,7179,9888
691,1651,6850,10808
602,1315,6447,11636
504,1084,5959,12453
453,887,5446,13214
402,744,4930,13924
392,550,4538,14520
367,454,4121,15058
347,378,3680,15595
350,314,3331,16005
368,260,2983,16389
378,231,2652,16739
398,195,2337,17070
415,179,2045,17361
458,156,1824,17562
496,157,1601,17746
536,129,1464,17871
558,130,1321,17991
594,110,1187,18109
636,107,1045,18212
690,102,917,18291
736,98,807,18359
771,91,705,18433
807,76,646,18471
857,75,579,18489
918,71,521,18490
970,67,449,18514
1026,60,402,18512
1080,58,373,18489
1141,53,343,18463
1194,47,318,18441
1263,46,282,18409
1317,49,246,18388
1373,59,230,18338
1421,57,206,18316
1473,48,208,18271
1523,43,193,18241
1569,46,167,18218
1629,34,155,18182
1685,28,149,18138
1745,30,140,18085
1814,32,112,18042
1867,28,107,17998
1910,28,107,17955
1954,29,104,17913
2006,27,90,17877
2047,28,83,17842
2094,30,86,17790
2159,27,82,17732
2211,32,76,17681
2259,21,76,17644
2304,27,71,17598
2353,16,69,17562
2395,13,63,17529
2451,19,55,17475
2505,21,48,17426
2573,19,49,17359
2634,17,46,17303
2682,16,44,17258
2728,20,44,17208
2769,16,45,17170
2821,19,43,17117
2880,18,43,17059
2922,20,38,17020
2972,18,40,16970
3022,21,39,16918
3070,15,45,16870
3114,13,41,16832
3169,13,36,16782
3222,16,32,16730
3272,19,33,16676
3323,14,38,16625
3367,15,34,16584
3403,15,36,16546
3450,20,34,16496
3503,21,31,16445
3543,17,33,16407
3578,19,33,16370
3610,21,28,16341
3646,23,29,16302
3685,18,33,16264
3735,14,35,16216
3777,10,36,16177
3819,13,33,16135
3884,14,33,16069
3927,14,31,16028
3976,12,33,15979
4018,12,33,15937
4055,16,33,15896
4087,22,33,15858
4137,21,31,15811
4178,22,31,15769
4216,23,36,15725
4266,18,39,15677
4331,18,39,15612
4364,21,43,15572
4402,23,42,15533
4435,24,40,15501
4473,26,37,15464
4526,26,36,15412
4568,24,34,15374
4599,28,33,15340
4643,31,32,15294
4678,22,42,15258
4702,26,41,15231
4733,27,42,15198
4782,25,40,15153
4828,25,40,15107
4862,26,43,15069
4893,29,44,15034
4936,26,49,14989
4965,26,50,14959
4995,23,51,14931
5027,33,45,14895
5056,33,50,14861
5096,36,51,14817
5131,34,56,14779
5154,35,62,14749
5189,32,64,14715
5233,35,61,14671
5273,44,59,14624
5306,50,67,14577
5332,50,76,14542
5351,53,78,14518
5377,51,85,14487
5398,52,83,14467
5424,57,85,14434
5440,63,98,14399
5457,69,102,14372
5479,70,102,14349
5500,73,110,14317
5524,80,121,14275
5537,79,131,14253
5552,91,137,14220
5558,102,145,14195
5573,90,163,14174
5582,102,169,14147
5591,111,172,14126
5588,124,167,14121
5601,130,188,14081
5594,125,205,14076
5597,134,211,14058
5608,131,217,14044
5598,139,229,14034
5577,146,241,14036
5559,158,248,14035
5532,174,266,14028
5502,194,293,14011
5471,211,312,14006
5435,239,335,13991
5394,238,363,14005
5363,242,380,14015
5332,249,407,14012
5286,266,418,14030
5246,289,421,14044
5186,295,460,14059
5130,310,468,14092
5093,319,471,14117
5020,335,512,14133
4969,339,553,14139
4915,359,562,14164
4839,384,592,14185
4776,376,631,14217
4686,414,649,14251
4608,416,678,14298
4523,424,713,14340
4458,419,745,14378
4387,427,764,14422
4334,411,781,14474
4275,412,779,14534
4204,412,799,14585
4127,421,819,14633
4039,423,837,14701
3958,434,855,14753
3876,463,853,14808
3799,462,876,14863
3751,469,878,14902
3674,458,901,14967
3605,460,897,15038
3525,467,907,15101
3465,461,900,15174
3411,442,905,15242
3365,443,902,15290
3306,462,887,15345
3260,441,881,15418
3195,439,888,15478
3167,401,884,15548
3131,407,867,15595
3085,417,860,15638
3027,398,864,15711
3005,381,862,15752
2950,385,851,15814
2926,364,842,15868
2932,343,835,15890
2900,327,821,15952
2895,330,793,15982
2902,294,793,16011
2860,312,750,16078
2861,306,748,16085
2843,302,766,16089
2834,299,746,16121
2837,281,716,16166
2855,270,704,16171
2849,273,663,16215
2869,277,629,16225
2884,258,633,16225
2904,229,638,16229
2937,223,625,16215
2941,234,608,16217
2941,251,597,16211
2969,216,619,16196
3005,224,576,16195
3024,219,563,16194
3034,214,547,16205
3033,215,529,16223
3043,224,512,16221
3053,241,497,16209
3075,228,487,16210
3110,206,492,16192
3152,198,482,16168
3180,203,464,16153
3197,207,477,16119
3224,195,464,16117
3270,208,435,16087
3298,208,448,16046
3336,202,445,16017
3359,198,452,15991
3385,198,447,15970
3408,194,431,15967
3427,200,436,15937
3441,212,441,15906
3500,202,422,15876
3525,208,415,15852
3546,205,431,15818
3577,192,431,15800
3599,200,423,15778
3625,191,434,15750
3649,217,427,15707
3695,211,424,15670
3714,211,427,15648
3753,205,431,15611
3786,198,423,15593
3801,207,420,15572
3826,212,449,15513
3829,246,428,15497
3840,244,434,15482
3873,220,453,15454
3897,245,438,15420
3946,241,436,15377
3968,243,440,15349
3992,244,455,15309
4013,257,451,15279
4026,267,462,15245
4040,246,469,15245
4076,247,481,15196
4071,255,485,15189
4076,279,476,15169
4076,289,485,15150
4098,279,508,15115
4100,279,505,15116
4111,274,515,15100
4110,271,523,15096
4104,278,528,15090
4108,274,540,15078
4116,267,536,15081
4093,297,541,15069
4064,309,549,15078
4046,318,569,15067
4041,309,598,15052
4041,308,594,15057
4044,323,583,15050
4045,332,568,15055
4028,346,568,15058
4020,329,595,15056
4024,310,606,15060
4022,320,608,15050
4014,325,640,15021
4016,340,641,15003
3997,342,641,15020
3983,362,622,15033
3954,354,640,15052
3913,367,665,15055
3875,397,642,15086
3881,371,686,15062
3862,369,689,15080
3849,374,688,15089
3848,377,692,15083
3822,394,697,15087
3823,371,691,15115
3794,376,675,15155
3804,362,692,15142
3791,356,704,15149
3774,351,700,15175
3754,374,698,15174
3753,366,724,15157
3721,361,724,15194
3707,364,737,15192
3721,340,740,15199
3704,359,748,15189
3692,367,731,15210
3671,367,756,15206
3648,400,749,15203
3645,387,783,15185
3632,384,790,15194
3605,391,815,15189
3558,418,825,15199
3565,393,829,15213
3548,387,824,15241
3546,400,823,15231
3518,422,820,15240
3495,418,821,15266
3472,405,819,15304
3453,412,826,15309
3444,407,850,15299
3407,414,870,15309
3370,415,879,15336
3332,439,856,15373
3307,435,861,15397
3307,406,860,15427
3310,407,842,15441
3296,389,823,15492
3302,355,831,15512
3306,360,811,15523
3310,350,806,15534
3303,368,799,15530
3292,371,798,15539
3313,364,795,15528
3308,362,798,15532
3327,342,783,15548
3327,329,792,15552
3311,335,766,15588
3313,346,742,15599
3303,363,739,15595
3292,365,742,15601
3305,360,739,15596
3322,356,752,15570
3326,372,765,15537
3342,358,770,15530
3341,349,795,15515
3337,349,776,15538
3336,350,759,15555
3330,375,724,15571
3334,349,736,15581
3354,330,737,15579
3376,337,700,15587
3402,330,694,15574
3406,345,665,15584
3419,354,659,15568
3415,345,681,15559
3410,342,686,15562
3417,342,685,15556
3449,331,675,15545
3465,315,699,15521
3479,287,712,15522
3483,293,710,15514
3507,296,693,15504
3531,295,665,15509
3544,305,646,15505
3569,306,639,15486
3569,324,625,15482
3594,312,641,15453
3589,324,641,15446
3594,318,663,15425
3592,318,661,15429
3590,310,651,15449
3572,328,660,15440
3600,305,649,15446
3616,300,643,15441
3607,297,635,15461
3619,299,632,15450
3632,304,610,15454
3631,289,642,15438
3675,291,615,15419
3678,309,607,15406
3696,292,636,15376
3689,294,642,15375
3683,306,626,15385
3665,306,621,15408
3647,311,635,15407
3646,307,644,15403
3647,306,629,15418
3661,321,628,15390
3674,321,626,15379
3685,319,632,15364
3653,342,622,15383
3668,323,668,15341
3651,339,672,15338
3653,333,668,15346
3641,352,664,15343
3648,336,666,15350
3658,331,669,15342
3652,347,686,15315
3633,352,697,15318
3649,312,724,15315
3641,336,723,15300
3632,347,726,15295
3626,357,721,15296
3622,354,725,15299
3611,346,738,15305
3609,347,740,15304
3614,341,731,15314
3615,334,730,15321
3613,356,712,15319
3584,359,732,15325
3583,345,737,15335
3530,358,726,15386
3535,357,712,15396
3520,356,720,15404
3488,369,724,15419
3477,368,722,15433
3494,332,725,15449
3478,338,729,15455
3493,337,722,15448
3480,335,744,15441
3477,339,723,15461
3495,337,712,15456
3493,347,706,15454
3491,340,704,15465
3497,329,712,15462
3491,319,716,15474
3500,325,712,15463
3507,318,722,15453
3534,332,706,15428
3521,351,693,15435
3515,357,710,15418
3525,336,727,15412
3526,337,744,15393
3551,326,739,15384
3522,345,731,15402
3529,327,746,15398
3496,327,754,15423
3490,336,761,15413
