S,E,I,R
5362,146,227,14265
5363,148,245,14244
5339,165,255,14241
5320,193,270,14217
5308,202,279,14211
5278,202,305,14215
5256,210,327,14207
5239,218,333,14210
5213,219,337,14231
5185,217,365,14233
5139,239,380,14242
5114,249,384,14253
5087,244,411,14258
5047,268,414,14271
5000,274,446,14280
4950,294,465,14291
4897,291,508,14304
4851,310,517,14322
4766,358,540,14336
4726,355,564,14355
4686,365,581,14368
4610,374,625,14391
4551,371,650,14428
4490,372,669,14469
4415,401,687,14497
4366,400,677,14557
4288,411,693,14608
4221,404,733,14642
4132,440,753,14675
4056,438,785,14721
3981,433,800,14786
3901,420,812,14867
3832,402,827,14939
3766,421,797,15016
3715,427,804,15054
3656,412,837,15095
3604,402,862,15132
3568,405,835,15192
3521,410,827,15242
3483,386,847,15284
3423,387,832,15358
3362,417,825,15396
3338,396,832,15434
3297,393,819,15491
3250,394,805,15551
3222,385,802,15591
3183,374,804,15639
3147,368,821,15664
3128,365,805,15702
3084,366,811,15739
3046,374,800,15780
3026,357,786,15831
2993,349,802,15856
2941,361,802,15896
2936,352,755,15957
2923,336,753,15988
2915,308,746,16031
2951,287,717,16045
2941,277,704,16078
2943,274,683,16100
2916,288,681,16115
2910,273,679,16138
2916,260,668,16156
2921,262,642,16175
2937,260,617,16186
2917,255,621,16207
2924,248,630,16198
2934,248,634,16184
2949,240,619,16192
2946,250,598,16206
2950,259,580,16211
2949,252,593,16206
2975,244,576,16205
2987,242,572,16199
3005,229,582,16184
3034,214,565,16187
3040,216,557,16187
3065,223,539,16173
3092,220,537,16151
3103,238,517,16142
3127,245,497,16131
3174,229,495,16102
3217,219,481,16083
3243,218,467,16072
3257,222,475,16046
3285,217,485,16013
3292,224,481,16003
3338,208,485,15969
3368,210,493,15929
3373,217,485,15925
3384,227,482,15907
3426,221,489,15864
3445,217,493,15845
3481,220,486,15813
3505,208,486,15801
3519,227,483,15771
3531,249,484,15736
3541,244,489,15726
3561,245,512,15682
3571,239,518,15672
3584,238,508,15670
3617,240,501,15642
3621,230,515,15634
3624,229,517,15630
3645,223,504,15628
3652,238,503,15607
3681,244,492,15583
3693,242,496,15569
3713,253,507,15527
3728,259,519,15494
3741,241,527,15491
3760,250,525,15465
3758,257,523,15462
3758,273,515,15454
3779,276,510,15435
3800,283,509,15408
3801,286,530,15383
3798,290,564,15348
3799,278,576,15347
3787,296,573,15344
3796,289,585,15330
3792,297,565,15346
3806,306,561,15327
3821,290,573,15316
3808,310,576,15306
3809,326,576,15289
3814,309,588,15289
3811,322,581,15286
3818,320,588,15274
3817,325,612,15246
3815,320,614,15251
3824,313,632,15231
3808,324,638,15230
3795,338,640,15227
3795,322,660,15223
3787,333,643,15237
3768,344,659,15229
3735,351,679,15235
3734,343,700,15223
3703,371,705,15221
3682,389,709,15220
3675,371,730,15224
3667,368,733,15232
3665,366,737,15232
3646,382,731,15241
3632,367,740,15261
3603,370,738,15289
3580,371,752,15297
3557,357,774,15312
3526,359,777,15338
3497,377,779,15347
3498,387,756,15359
3449,405,755,15391
3441,378,772,15409
3460,378,756,15406
3458,386,760,15396
3447,388,759,15406
3444,377,762,15417
3450,385,770,15395
3435,373,775,15417
3427,386,782,15405
3389,409,793,15409
3349,417,788,15446
3329,400,803,15468
3322,380,810,15488
3343,365,804,15488
3307,360,841,15492
3296,352,829,15523
3303,373,803,15521
3307,362,798,15533
3303,358,800,15539
3299,358,789,15554
3305,346,784,15565
3308,337,777,15578
3321,314,769,15596
3330,315,753,15602
3331,310,772,15587
3302,342,741,15615
3318,340,713,15629
3313,347,718,15622
3333,360,703,15604
3335,355,709,15601
3337,331,738,15594
3328,321,749,15602
3321,339,749,15591
3322,340,747,15591
3308,342,735,15615
3312,350,734,15604
3306,348,735,15611
3298,354,736,15612
3308,344,730,15618
3319,333,725,15623
3323,333,730,15614
3334,340,741,15585
3351,325,746,15578
3346,342,747,15565
3359,341,720,15580
3374,321,736,15569
3376,327,737,15560
3376,328,733,15563
3368,324,734,15574
3367,326,721,15586
3373,337,706,15584
3382,324,703,15591
3397,338,712,15553
3390,338,702,15570
3383,341,725,15551
3398,337,715,15550
3402,337,729,15532
3400,332,711,15557
3402,355,695,15548
3422,345,710,15523
3432,344,700,15524
3412,341,715,15532
3406,338,713,15543
3413,344,710,15533
3430,321,727,15522
3428,323,717,15532
3451,326,709,15514
3464,325,718,15493
3474,329,699,15498
3474,320,692,15514
3492,317,675,15516
3480,339,659,15522
3499,348,655,15498
3502,333,669,15496
3526,334,665,15475
3525,317,661,15497
3551,299,666,15484
3549,303,682,15466
3535,310,679,15476
3537,320,657,15486
3562,319,658,15461
3578,324,654,15444
3587,318,643,15452
3604,318,632,15446
3613,322,612,15453
3639,301,617,15443
3660,319,618,15403
3635,358,626,15381
3634,346,644,15376
3646,353,636,15365
3660,336,637,15367
3657,324,671,15348
3658,330,682,15330
3656,349,684,15311
3671,320,708,15301
3671,340,675,15314
3648,340,666,15346
3622,327,685,15366
3633,342,680,15345
3634,360,672,15334
3638,360,674,15328
3642,360,685,15313
3645,329,695,15331
3646,326,709,15319
3666,319,700,15315
3653,324,705,15318
3641,320,704,15335
3643,324,694,15339
3635,331,686,15348
3625,355,672,15348
3625,352,672,15351
3609,380,669,15342
3611,370,684,15335
3618,359,685,15338
3629,369,682,15320
3617,352,710,15321
3606,355,696,15343
3596,350,719,15335
3602,343,717,15338
3621,353,707,15319
3625,319,730,15326
3602,345,729,15324
3588,346,744,15322
3603,341,716,15340
3587,336,726,15351
3574,349,723,15354
3567,350,729,15354
3559,346,742,15353
3565,362,737,15336
3565,351,757,15327
3568,372,745,15315
3547,355,756,15342
3534,357,760,15349
3510,353,762,15375
3478,349,766,15407
3476,369,764,15391
3444,374,787,15395
3436,374,784,15406
3415,358,791,15436
3394,358,791,15457
3373,368,773,15486
3359,363,767,15511
3357,356,759,15528
3352,359,738,15551
3365,339,759,15537
3370,332,753,15545
3391,309,779,15521
3390,308,779,15523
3366,322,771,15541
3378,320,768,15534
3379,332,761,15528
3375,335,757,15533
3377,354,730,15539
3371,343,749,15537
3373,330,743,15554
3395,339,733,15533
3375,370,721,15534
3395,363,717,15525
3391,364,715,15530
3381,357,725,15537
3369,372,745,15514
3366,373,762,15499
3389,356,766,15489
3368,348,763,15521
3346,347,751,15556
3323,359,734,15584
3304,369,729,15598
3320,351,728,15601
3323,339,737,15601
3322,341,714,15623
3348,336,702,15614
3343,326,736,15595
3367,330,716,15587
3372,326,703,15599
3359,325,703,15613
3343,332,710,15615
3344,331,697,15628
3395,330,704,15571
3419,318,684,15579
3419,327,697,15557
3419,320,711,15550
3403,334,723,15540
3401,344,712,15543
3405,342,690,15563
3386,358,716,15540
3404,349,708,15539
3420,346,722,15512
3433,336,721,15510
3437,324,737,15502
3444,345,686,15525
3425,342,702,15531
3405,335,699,15561
3406,344,688,15562
3424,344,695,15537
3436,338,704,15522
3456,326,706,15512
3468,323,692,15517
3458,325,711,15506
3470,323,691,15516
3467,330,683,15520
3470,316,702,15512
3483,313,690,15514
3501,320,663,15516
3522,303,654,15521
3529,303,638,15530
3550,320,638,15492
3558,316,644,15482
3566,313,636,15485
3547,322,648,15483
3550,327,652,15471
3553,330,670,15447
3561,331,687,15421
3550,340,705,15405
3540,360,715,15385
3552,347,716,15385
3534,346,725,15395
3535,359,698,15408
3546,362,689,15403
3564,340,700,15396
3557,347,708,15388
3526,371,720,15383
3507,389,728,15376
3499,373,737,15391
3508,361,743,15388
3497,363,748,15392
3497,353,759,15391
3485,378,755,15382
3473,380,759,15388
3476,362,768,15394
3472,352,764,15412
3507,357,756,15380
3505,358,739,15398
3504,335,755,15406
3521,331,722,15426
3509,352,697,15442
3528,345,705,15422
3530,377,683,15410
3539,349,711,15401
3558,331,733,15378
3555,349,710,15386
3544,350,712,15394
3559,348,729,15364
3570,340,743,15347
3576,347,734,15343
3569,368,740,15323
3580,357,757,15306
3571,374,758,15297
3564,378,774,15284
3551,394,777,15278
3544,402,770,15284
3535,405,779,15281
3527,397,794,15282
3516,387,810,15287
3484,391,820,15305
3468,383,822,15327
3450,377,824,15349
3424,383,811,15382
3429,390,799,15382
3427,378,791,15404
3436,376,791,15397
3432,380,770,15418
3435,380,784,15401
3417,390,803,15390
3432,383,816,15369
3416,398,815,15371
3407,396,812,15385
3392,407,783,15418
3391,400,767,15442
3396,378,751,15475
3404,335,793,15468
3409,335,778,15478
3402,350,796,15452
3400,354,776,15470
3415,338,777,15470
3435,344,761,15460
3418,346,766,15470
3415,362,750,15473
3415,369,740,15476
3410,381,755,15454
3409,384,725,15482
3422,351,736,15491
3414,350,740,15496
3434,363,727,15476
3436,352,746,15466
3445,341,748,15466
3446,349,748,15457
3449,338,737,15476
3459,334,756,15451
3440,334,751,15475
3441,343,744,15472
3458,358,734,15450
3457,364,745,15434
3457,338,751,15454
3456,350,740,15454
3464,335,740,15461
3474,331,727,15468
3497,314,706,15483
3537,316,681,15466
3551,314,688,15447
3561,335,659,15445
3584,339,670,15407
3602,322,672,15404
3595,331,686,15388
3595,346,678,15381
3625,337,677,15361
3632,338,677,15353
3645,329,683,15343
3667,328,669,15336
3690,314,666,15330
3679,343,662,15316
3694,330,676,15300
3680,319,705,15296
3686,326,689,15299
3678,327,692,15303
3682,325,690,15303
3675,340,670,15315
3672,349,660,15319
3673,370,665,15292
3658,389,676,15277
3688,363,694,15255
3681,371,694,15254
3675,353,708,15264
3646,343,713,15298
3661,344,725,15270
3668,339,746,15247
3661,352,736,15251
3628,368,749,15255
3621,374,759,15246
3596,387,775,15242
3550,397,785,15268
3514,411,812,15263
3502,397,815,15286
3505,386,812,15297
3503,385,826,15286
3472,409,809,15310
3458,423,829,15290
3436,404,865,15295
3406,393,874,15327
3378,400,869,15353
3398,369,873,15360
3348,382,859,15411
3308,394,851,15447
3319,379,856,15446
3302,384,860,15454
3284,394,847,15475
3290,392,832,15486
3257,403,824,15516
3269,395,815,15521
3239,394,824,15543
3221,387,835,15557
3182,379,843,15596
3175,370,838,15617
3131,393,811,15665
3126,367,803,15704
3142,344,802,15712
3165,338,788,15709
3171,320,768,15741
3182,324,749,15745
3193,316,747,15744
3190,342,723,15745
3209,329,732,15730
3194,345,717,15744
3210,342,730,15718
3191,352,723,15734
3207,319,735,15739
3222,332,710,15736
3249,324,696,15731
3243,317,694,15746
3232,341,688,15739
3243,323,711,15723
3266,301,705,15728
3277,310,689,15724
3303,305,684,15708
3313,285,683,15719
3346,282,677,15695
3348,292,640,15720
3357,299,631,15713
3355,283,656,15706
3367,289,652,15692
3380,282,647,15691
3415,270,667,15648
3414,275,650,15661
3424,281,638,15657
3438,275,639,15648
3462,287,631,15620
3477,292,622,15609
3525,280,627,15568
3545,286,628,15541
3552,303,629,15516
3552,314,621,15513
3567,318,611,15504
3579,306,625,15490
3584,310,621,15485
3618,299,630,15453
3645,288,629,15438
3660,294,612,15434
3664,288,624,15424
3666,298,613,15423
3668,303,623,15406
3699,298,621,15382
3732,278,630,15360
3728,299,606,15367
3734,311,609,15346
3757,310,612,15321
3775,321,623,15281
3781,308,622,15289
3770,309,638,15283
3765,321,628,15286
3777,341,624,15258
3771,324,634,15271
