S,E,I,R
19970,10,18,2
19957,19,20,4
19934,29,32,5
19897,57,36,10
19872,67,43,18
19832,86,61,21
19761,132,79,28
19669,182,114,35
19564,236,153,47
19395,330,207,68
19186,445,266,103
18928,584,347,141
18605,755,451,189
18179,967,602,252
17616,1252,799,333
16901,1614,1046,439
15968,2091,1379,562
14891,2559,1808,742
13584,3149,2301,966
12070,3686,2980,1264
10472,4278,3594,1656
8837,4668,4353,2142
7248,4932,5123,2697
5770,5030,5828,3372
4486,4904,6487,4123
3371,4619,7034,4976
2550,4166,7375,5909
1929,3582,7620,6869
1439,3077,7590,7894
1066,2594,7459,8881
820,2168,7138,9874
670,1727,6791,10812
563,1389,6374,11674
475,1120,5918,12487
408,894,5491,13207
392,714,4923,13971
355,555,4484,14606
344,446,4087,15123
347,380,3669,15604
352,310,3315,16023
360,262,2969,16409
384,232,2633,16751
409,200,2340,17051
438,173,2072,17317
476,153,1859,17512
513,123,1657,17707
554,118,1470,17858
572,118,1326,17984
610,107,1173,18110
662,101,1054,18183
694,96,940,18270
739,104,813,18344
793,90,744,18373
852,82,670,18396
900,74,606,18420
951,68,554,18427
1009,69,487,18435
1050,67,447,18436
1109,62,391,18438
1168,61,352,18419
1214,54,326,18406
1274,47,297,18382
1325,52,257,18366
1374,44,242,18340
1424,37,225,18314
1478,41,199,18282
1541,34,189,18236
1604,31,174,18191
1663,29,155,18153
1718,30,133,18119
1770,28,124,18078
1824,27,110,18039
1881,34,89,17996
1938,30,86,17946
1997,25,84,17894
2068,22,81,17829
2119,25,73,17783
2175,23,66,17736
2223,20,63,17694
2289,18,64,17629
2341,23,62,17574
2397,17,63,17523
2444,20,61,17475
2491,17,56,17436
2549,16,57,17378
2609,13,51,17327
2656,10,52,17282
2705,16,44,17235
2762,15,43,17180
2819,13,43,17125
2862,12,33,17093
2912,10,28,17050
2957,12,25,17006
3005,12,24,16959
3051,9,27,16913
3103,10,29,16858
3171,8,31,16790
3230,9,29,16732
3277,9,26,16688
3328,10,26,16636
3373,8,23,16596
3415,11,19,16555
3465,11,16,16508
3511,7,21,16461
3550,9,18,16423
3591,13,19,16377
3639,12,17,16332
3676,6,23,16295
3724,8,25,16243
3764,9,24,16203
3797,12,23,16168
3851,12,19,16118
3896,8,20,16076
3940,8,20,16032
3981,10,19,15990
4014,13,18,15955
4055,12,16,15917
4103,10,16,15871
4152,9,22,15817
4193,9,25,15773
4249,9,25,15717
4289,11,19,15681
4331,11,18,15640
4364,12,17,15607
