S,E,I,R
19965,15,16,4
19955,21,19,5
19940,34,21,5
19927,42,23,8
19899,58,32,11
19855,81,48,16
19814,98,60,28
19753,134,76,37
19688,161,99,52
19579,223,130,68
19431,312,179,78
19258,395,245,102
19004,524,331,141
18675,725,421,179
18259,933,579,229
17689,1245,774,292
16976,1634,997,393
16036,2104,1334,526
14960,2590,1732,718
13672,3164,2248,916
12243,3704,2824,1229
10684,4216,3493,1607
9055,4692,4194,2059
7401,5008,4977,2614
5914,5111,5748,3227
4598,5007,6423,3972
3509,4657,7039,4795
2599,4211,7449,5741
1957,3663,7667,6713
1478,3104,7695,7723
1110,2638,7495,8757
863,2140,7212,9785
701,1747,6870,10682
562,1414,6453,11571
481,1143,5999,12377
440,906,5537,13117
389,721,5029,13861
371,562,4602,14465
369,454,4080,15097
370,371,3661,15598
372,326,3276,16026
381,274,2965,16380
395,239,2639,16727
414,208,2382,16996
452,172,2133,17243
479,161,1842,17518
519,145,1648,17688
544,133,1450,17873
565,127,1275,18033
608,110,1108,18174
659,98,999,18244
715,87,896,18302
757,79,795,18369
804,78,697,18421
843,79,627,18451
896,74,570,18460
923,78,515,18484
956,80,466,18498
1016,66,417,18501
1080,58,386,18476
1147,53,359,18441
1188,55,323,18434
1248,51,276,18425
1311,56,236,18397
1370,50,208,18372
1444,39,185,18332
1507,39,167,18287
1564,29,154,18253
1631,28,137,18204
1705,22,123,18150
1767,18,110,18105
1821,20,101,18058
1891,14,91,18004
1944,19,80,17957
2002,20,78,17900
2061,18,66,17855
2117,19,61,17803
2180,16,61,17743
2222,22,56,17700
2282,15,62,17641
2329,11,59,17601
2379,17,53,17551
2426,16,50,17508
2478,17,52,17453
2530,14,56,17400
2580,13,56,17351
2624,9,59,17308
2655,17,56,17272
2694,20,51,17235
2737,21,53,17189
2783,21,53,17143
2841,24,52,17083
2880,24,53,17043
2931,25,57,16987
2982,27,51,16940
3021,28,55,16896
3062,35,53,16850
3106,28,54,16812
3155,27,55,16763
3202,31,48,16719
3228,24,57,16691
3266,22,54,16658
3305,23,50,16622
3355,24,50,16571
3407,23,48,16522
3448,22,48,16482
3488,25,46,16441
3532,23,41,16404
3588,19,45,16348
3626,17,43,16314
3661,19,41,16279
3705,19,37,16239
3738,23,38,16201
