S,E,I,R
2677,355,806,16162
2684,326,812,16178
2691,305,796,16208
2686,296,764,16254
2692,285,751,16272
2675,282,732,16311
2675,291,686,16348
2681,279,676,16364
2676,300,642,16382
2704,271,659,16366
2665,284,646,16405
2671,281,619,16429
2683,249,621,16447
2709,234,605,16452
2724,236,573,16467
2757,218,550,16475
2767,206,541,16486
2804,200,516,16480
2814,210,504,16472
2853,196,475,16476
2883,194,459,16464
2913,181,465,16441
2966,172,449,16413
2988,186,439,16387
3012,182,430,16376
3062,164,421,16353
3102,165,398,16335
3164,168,383,16285
3212,161,362,16265
3264,172,343,16221
3311,168,353,16168
3341,171,353,16135
3395,161,336,16108
3429,162,325,16084
3487,144,329,16040
3530,144,330,15996
3560,155,331,15954
3582,168,320,15930
3624,176,309,15891
3673,175,296,15856
3705,163,308,15824
3754,175,305,15766
3789,170,305,15736
3841,155,333,15671
3911,138,339,15612
3932,154,328,15586
3964,161,318,15557
3981,170,331,15518
3991,191,319,15499
4017,199,328,15456
4039,189,338,15434
4075,191,353,15381
4109,197,353,15341
4150,194,355,15301
4202,165,375,15258
4216,182,374,15228
4223,197,383,15197
4234,212,370,15184
4273,203,377,15147
4294,205,375,15126
4319,201,376,15104
4331,216,391,15062
4328,228,396,15048
4344,246,410,15000
4362,249,423,14966
4361,268,427,14944
4385,267,439,14909
4403,266,449,14882
4391,258,460,14891
4378,260,489,14873
4391,262,492,14855
4390,273,491,14846
4386,272,516,14826
4386,273,534,14807
4389,294,517,14800
4388,325,511,14776
4404,310,529,14757
4404,310,549,14737
4396,333,547,14724
4383,324,577,14716
4366,334,599,14701
4384,326,615,14675
4395,338,621,14646
4368,342,628,14662
4342,358,634,14666
4314,361,631,14694
4258,359,675,14708
4220,371,684,14725
4171,400,688,14741
4136,404,723,14737
4115,402,750,14733
4078,402,748,14772
4045,413,730,14812
3990,411,764,14835
3943,407,778,14872
3914,418,780,14888
3877,421,772,14930
3834,435,785,14946
3815,436,784,14965
3808,420,784,14988
3793,422,789,14996
3771,427,814,14988
3712,459,833,14996
3700,453,852,14995
3663,444,856,15037
3656,425,860,15059
3603,442,836,15119
3613,432,831,15124
3605,432,824,15139
3604,419,837,15140
3577,421,837,15165
3560,404,848,15188
3524,412,861,15203
3482,412,873,15233
3456,427,874,15243
3460,408,886,15246
3452,412,880,15256
3411,430,876,15283
3384,435,876,15305
3354,433,893,15320
3343,443,890,15324
3330,442,874,15354
3320,437,876,15367
3306,431,896,15367
3310,435,859,15396
3304,437,868,15391
3291,443,864,15402
3277,427,862,15434
3295,396,867,15442
3275,414,826,15485
3253,416,833,15498
3238,410,830,15522
3226,401,822,15551
3200,399,828,15573
3223,364,840,15573
3222,364,825,15589
3205,369,821,15605
3210,369,810,15611
3193,387,801,15619
3177,373,805,15645
3182,344,783,15691
3195,336,774,15695
3184,352,748,15716
3192,347,746,15715
3211,343,734,15712
3242,332,722,15704
3266,319,725,15690
3280,315,729,15676
3301,327,702,15670
3315,315,703,15667
3341,307,682,15670
3361,292,679,15668
3391,303,654,15652
3410,304,653,15633
3413,320,640,15627
3433,300,647,15620
3441,286,652,15621
3467,285,641,15607
3490,290,633,15587
3492,304,634,15570
3513,299,613,15575
3538,290,618,15554
3561,284,625,15530
3583,289,609,15519
3607,272,616,15505
3634,281,618,15467
3650,288,622,15440
3662,300,616,15422
3679,299,616,15406
3676,297,618,15409
3699,288,601,15412
3716,294,595,15395
3752,302,592,15354
3777,294,601,15328
3799,291,602,15308
3814,287,588,15311
3813,299,580,15308
3827,302,576,15295
3829,305,586,15280
3860,289,597,15254
3851,301,589,15259
3853,312,597,15238
3852,317,614,15217
3851,316,627,15206
3832,346,600,15222
3840,340,633,15187
3862,321,629,15188
3863,304,641,15192
3887,311,615,15187
3889,313,626,15172
3870,352,625,15153
3867,340,626,15167
3862,359,625,15154
3865,359,635,15141
3849,361,646,15144
3830,371,656,15143
3815,356,686,15143
3840,327,688,15145
3831,337,691,15141
3821,353,685,15141
3802,362,688,15148
3790,360,706,15144
3790,360,692,15158
3757,374,708,15161
3734,392,696,15178
3737,359,728,15176
3714,379,722,15185
3723,365,732,15180
3703,369,733,15195
3695,364,743,15198
3658,391,739,15212
3646,398,731,15225
3622,394,729,15255
3623,348,768,15261
3608,366,762,15264
3584,376,748,15292
3555,371,775,15299
3525,376,787,15312
3513,376,802,15309
3480,399,810,15311
3453,394,836,15317
3441,404,814,15341
3414,435,804,15347
3436,419,796,15349
3409,414,806,15371
3412,396,813,15379
3373,397,825,15405
3373,401,788,15438
3360,427,780,15433
3335,414,794,15457
3318,390,827,15465
3301,382,821,15496
3288,381,803,15528
3278,362,796,15564
3255,362,806,15577
3265,364,805,15566
3261,345,812,15582
3214,381,777,15628
3170,390,786,15654
3185,371,762,15682
3197,369,731,15703
3211,365,740,15684
3208,356,745,15691
3203,343,730,15724
3198,352,714,15736
3216,334,724,15726
3216,330,712,15742
3211,326,715,15748
3228,315,715,15742
3244,323,681,15752
3266,293,703,15738
3271,292,695,15742
3260,305,686,15749
3279,315,668,15738
3293,291,671,15745
3308,293,642,15757
3329,268,651,15752
3330,288,621,15761
3331,293,606,15770
3332,302,599,15767
3350,299,589,15762
3370,285,590,15755
3397,269,595,15739
3419,262,574,15745
3438,270,570,15722
3460,264,559,15717
3475,275,577,15673
3474,284,588,15654
3489,301,588,15622
3504,305,590,15601
3502,317,592,15589
3513,303,597,15587
3512,312,609,15567
3516,328,588,15568
3529,304,599,15568
3541,288,591,15580
3523,302,597,15578
3529,302,613,15556
3526,293,620,15561
3556,297,588,15559
3555,304,577,15564
3579,286,587,15548
3564,305,577,15554
3576,307,575,15542
3572,305,576,15547
3597,301,591,15511
3620,290,586,15504
3629,292,603,15476
3642,292,618,15448
3663,283,616,15438
3674,291,596,15439
3711,274,600,15415
3725,298,599,15378
3745,304,598,15353
3739,305,607,15349
3738,316,613,15333
3750,307,627,15316
3741,334,627,15298
3744,311,651,15294
3745,327,623,15305
3756,325,631,15288
3774,307,655,15264
3781,301,647,15271
3787,291,623,15299
3802,289,616,15293
3778,297,622,15303
3797,305,620,15278
3814,307,624,15255
3820,307,629,15244
3810,332,630,15228
3809,336,638,15217
3810,341,653,15196
3806,363,650,15181
3802,338,687,15173
3775,375,681,15169
3761,376,699,15164
3764,369,714,15153
3756,379,719,15146
3735,388,728,15149
3731,385,725,15159
3732,373,755,15140
3713,388,752,15147
3701,375,764,15160
3671,378,773,15178
3665,395,762,15178
3645,380,775,15200
3675,349,789,15187
3662,361,767,15210
3636,370,763,15231
3630,387,750,15233
3631,397,742,15230
3643,386,745,15226
3650,381,767,15202
3621,381,774,15224
3644,378,763,15215
3628,388,763,15221
3617,399,773,15211
3579,391,780,15250
3551,404,773,15272
3548,415,784,15253
3539,390,824,15247
3530,398,810,15262
3504,412,794,15290
3504,390,798,15308
3511,393,789,15307
3512,391,784,15313
3504,390,779,15327
3487,402,782,15329
3442,426,795,15337
3466,391,797,15346
3458,377,799,15366
3479,381,768,15372
3477,372,784,15367
3471,386,773,15370
3463,391,768,15378
3468,379,764,15389
3475,387,763,15375
3466,376,780,15378
3470,357,790,15383
3457,374,778,15391
3460,376,763,15401
3478,362,764,15396
3478,358,748,15416
3503,347,735,15415
3489,352,728,15431
3487,347,739,15427
3510,332,721,15437
3497,360,688,15455
3521,354,646,15479
3523,333,653,15491
3553,324,668,15455
3585,315,644,15456
3604,308,659,15429
3620,306,668,15406
3624,315,661,15400
3626,320,674,15380
3636,323,650,15391
3656,329,651,15364
3680,316,661,15343
3691,314,645,15350
3693,332,654,15321
3690,341,672,15297
3694,341,657,15308
3682,358,658,15302
3691,359,656,15294
3706,358,639,15297
3729,333,653,15285
3721,358,649,15272
3753,346,646,15255
3752,345,653,15250
3780,346,646,15228
3801,330,650,15219
3807,334,652,15207
3815,353,673,15159
3805,364,680,15151
3807,360,694,15139
3767,378,729,15126
3752,379,721,15148
3771,359,740,15130
3748,382,735,15135
3733,388,768,15111
3728,385,749,15138
3720,391,745,15144
3755,355,770,15120
3739,352,764,15145
3736,374,734,15156
3726,375,746,15153
3710,394,766,15130
3719,360,782,15139
3736,361,763,15140
3714,370,755,15161
3726,365,754,15155
3715,370,776,15139
3702,376,760,15162
3720,353,780,15147
3707,376,754,15163
3694,382,753,15171
3691,377,755,15177
3713,377,736,15174
3699,397,758,15146
3680,389,771,15160
3670,372,783,15175
3670,389,781,15160
3665,373,777,15185
3674,340,784,15202
3670,342,782,15206
3669,357,779,15195
3669,372,740,15219
3650,387,750,15213
3668,365,748,15219
3666,355,745,15234
3660,357,732,15251
3670,370,706,15254
3648,364,726,15262
3662,361,715,15262
3654,384,698,15264
3665,362,716,15257
3654,367,710,15269
3658,360,698,15284
3651,358,705,15286
3644,372,704,15280
3648,362,717,15273
3655,358,699,15288
3654,359,691,15296
3642,363,719,15276
3618,369,747,15266
3619,372,746,15263
3616,360,740,15284
3609,352,738,15301
3620,342,724,15314
3608,337,721,15334
3634,340,713,15313
3616,355,715,15314
3630,349,716,15305
3627,354,708,15311
3626,368,697,15309
3612,364,694,15330
3625,340,687,15348
3613,337,696,15354
3606,337,698,15359
3605,347,694,15354
3608,329,703,15360
3613,326,682,15379
3606,333,680,15381
3592,343,678,15387
3568,348,684,15400
3602,323,698,15377
3622,309,688,15381
3613,324,668,15395
3608,326,670,15396
3610,338,655,15397
3635,322,656,15387
3633,336,643,15388
3619,335,645,15401
3633,318,635,15414
3641,307,638,15414
3647,315,626,15412
3649,321,619,15411
3658,323,605,15414
3639,332,615,15414
3658,330,617,15395
3670,310,623,15397
3690,299,620,15391
3718,277,620,15385
3719,273,623,15385
3717,304,612,15367
3735,299,614,15352
3729,310,614,15347
3742,294,626,15338
3744,292,627,15337
3732,296,640,15332
3724,324,641,15311
