S,E,I,R
19961,19,16,4
19948,25,20,7
19929,34,28,9
19900,52,37,11
19865,67,51,17
19819,92,65,24
19748,137,85,30
19677,176,107,40
19572,235,141,52
19413,331,191,65
19269,394,243,94
18997,537,347,119
18629,758,458,155
18144,1017,635,204
17591,1281,823,305
16905,1619,1046,430
16039,2040,1361,560
15065,2458,1738,739
13842,2975,2207,976
12417,3573,2717,1293
10850,4127,3376,1647
9224,4598,4087,2091
7630,4849,4878,2643
6196,4952,5567,3285
4825,4857,6299,4019
3611,4707,6874,4808
2731,4286,7222,5761
2045,3744,7494,6717
1478,3276,7597,7649
1130,2703,7490,8677
863,2265,7193,9679
690,1821,6874,10615
559,1452,6468,11521
457,1192,5992,12359
398,966,5502,13134
371,762,5020,13847
340,616,4560,14484
313,502,4171,15014
313,403,3757,15527
325,340,3320,16015
339,294,2975,16392
357,234,2647,16762
402,192,2348,17058
423,175,2099,17303
457,149,1887,17507
501,136,1668,17695
544,127,1470,17859
575,110,1294,18021
626,103,1166,18105
676,99,1019,18206
720,90,909,18281
760,83,799,18358
822,60,745,18373
867,67,661,18405
909,61,594,18436
965,55,518,18462
1023,56,470,18451
1080,59,408,18453
1139,61,366,18434
1177,58,322,18443
1242,59,290,18409
1278,55,272,18395
1336,57,230,18377
1401,49,203,18347
1460,49,187,18304
1523,41,174,18262
1573,44,162,18221
1634,40,151,18175
1685,37,141,18137
1737,29,138,18096
1797,29,130,18044
1842,34,121,18003
1901,32,111,17956
1963,33,104,17900
2017,31,98,17854
2067,29,101,17803
2113,29,95,17763
2169,24,94,17713
2221,13,93,17673
2273,15,82,17630
2336,14,73,17577
2389,16,65,17530
2445,17,60,17478
2491,16,60,17433
2552,17,57,17374
2586,19,55,17340
2642,17,50,17291
2692,16,47,17245
2747,12,44,17197
2808,10,47,17135
2863,11,40,17086
2912,12,38,17038
2971,11,39,16979
3018,13,34,16935
3080,12,35,16873
3123,14,33,16830
3166,12,31,16791
3220,13,25,16742
3270,13,28,16689
3320,13,28,16639
3374,12,26,16588
3426,13,25,16536
3470,16,24,16490
3525,18,22,16435
3575,14,24,16387
3621,14,25,16340
3673,12,23,16292
3719,11,18,16252
3764,9,21,16206
3796,8,21,16175
3844,11,19,16126
3910,7,22,16061
3960,7,22,16011
4001,7,20,15972
4042,9,20,15929
4084,15,17,15884
4142,12,22,15824
4188,9,20,15783
4228,14,17,15741
4276,9,20,15695
4314,11,18,15657
4345,11,23,15621
4389,14,25,15572
4434,12,27,15527
4488,12,27,15473
4539,11,28,15422
4582,10,27,15381
4608,14,27,15351
4630,11,28,15331
4684,10,28,15278
4719,11,24,15246
4771,9,25,15195
4805,15,23,15157
4847,15,27,15111
4899,13,29,15059
4941,19,29,15011
4973,23,30,14974
5004,21,33,14942
5030,23,35,14912
5075,18,36,14871
5133,20,34,14813
5158,25,34,14783
5189,24,46,14741
5226,25,48,14701
5265,24,48,14663
5293,28,50,14629
5311,28,56,14605
5339,26,63,14572
5357,35,64,14544
5376,44,72,14508
5390,55,71,14484
5402,64,70,14464
5423,70,70,14437
5445,69,81,14405
5477,64,90,14369
5495,69,96,14340
5526,74,100,14300
5550,76,100,14274
5556,82,101,14261
5557,90,114,14239
5570,86,115,14229
5589,95,121,14195
5603,98,133,14166
5599,113,147,14141
5609,117,155,14119
5604,123,172,14101
5597,128,189,14086
5580,149,206,14065
5571,161,212,14056
5571,175,226,14028
5553,172,252,14023
5522,176,265,14037
5508,180,287,14025
5473,199,295,14033
5459,214,301,14026
5412,247,320,14021
5383,246,346,14025
5354,259,358,14029
5338,269,370,14023
5295,271,388,14046
5267,273,390,14070
5216,285,424,14075
5174,292,450,14084
5142,295,473,14090
5094,296,505,14105
5034,322,518,14126
4986,296,563,14155
4932,324,568,14176
4859,359,586,14196
4797,367,602,14234
4744,351,644,14261
4657,377,666,14300
4602,397,668,14333
4553,412,669,14366
4483,423,663,14431
4421,407,704,14468
4350,413,728,14509
4247,435,744,14574
4182,425,759,14634
4106,431,773,14690
4038,433,795,14734
3964,441,797,14798
3896,447,807,14850
3833,427,861,14879
3764,427,875,14934
3663,446,877,15014
3581,455,888,15076
3512,455,890,15143
3463,444,891,15202
3418,433,916,15233
3350,442,893,15315
3300,441,894,15365
3242,412,914,15432
3182,430,861,15527
3152,405,866,15577
3097,405,862,15636
3065,389,865,15681
3038,378,842,15742
3042,368,813,15777
2998,368,821,15813
2992,354,811,15843
2972,361,797,15870
2968,332,792,15908
2963,319,785,15933
