S,E,I,R
4085,279,479,15157
4091,266,505,15138
4104,265,514,15117
4113,268,511,15108
4109,275,519,15097
4117,269,527,15087
4121,268,539,15072
4132,280,536,15052
4139,304,552,15005
4134,290,570,15006
4145,289,581,14985
4127,303,585,14985
4116,304,603,14977
4102,335,593,14970
4086,328,629,14957
4082,337,636,14945
4097,337,652,14914
4090,351,655,14904
4056,382,653,14909
4049,396,664,14891
4047,370,684,14899
3997,399,705,14899
3957,415,723,14905
3937,416,739,14908
3898,412,787,14903
3883,413,823,14881
3869,400,835,14896
3839,407,824,14930
3800,407,838,14955
3761,427,814,14998
3746,419,820,15015
3702,423,836,15039
3664,444,840,15052
3634,437,844,15085
3587,456,850,15107
3545,496,833,15126
3494,486,863,15157
3471,477,885,15167
3417,472,920,15191
3383,458,930,15229
3339,446,927,15288
3318,450,941,15291
3302,432,957,15309
3291,419,951,15339
3268,402,962,15368
3218,419,955,15408
3197,404,957,15442
3169,393,951,15487
3176,378,915,15531
3187,375,895,15543
3169,386,875,15570
3159,393,861,15587
3149,396,855,15600
3166,377,855,15602
3169,370,878,15583
3150,382,871,15597
3147,385,846,15622
3156,392,833,15619
3124,404,821,15651
3138,384,826,15652
3145,372,819,15664
3137,366,821,15676
3134,356,821,15689
3145,355,806,15694
3152,345,800,15703
3144,352,798,15706
3141,352,802,15705
3149,344,789,15718
3151,327,779,15743
3158,317,779,15746
3168,323,757,15752
3182,329,745,15744
3214,309,767,15710
3240,313,742,15705
3296,291,727,15686
3298,321,708,15673
3311,326,686,15677
3321,320,670,15689
3329,336,645,15690
3345,337,662,15656
3355,316,683,15646
3382,308,671,15639
3400,320,663,15617
3422,299,679,15600
3448,302,667,15583
3465,314,652,15569
3475,326,646,15553
3483,318,637,15562
3502,314,641,15543
3498,335,628,15539
3511,335,646,15508
3510,331,673,15486
3528,315,677,15480
3541,324,688,15447
3570,314,683,15433
3573,316,676,15435
3589,326,672,15413
3582,322,683,15413
3590,342,679,15389
3611,329,695,15365
3602,334,697,15367
3605,347,697,15351
3605,331,711,15353
3628,334,721,15317
3624,339,725,15312
3616,353,714,15317
3593,379,709,15319
3578,392,708,15322
3575,387,728,15310
3576,379,753,15292
3554,400,761,15285
3555,386,781,15278
3541,377,779,15303
3517,381,782,15320
3513,383,778,15326
3507,379,781,15333
3497,399,796,15308
3484,391,792,15333
3462,397,798,15343
3411,409,805,15375
3413,377,812,15398
3391,402,789,15418
3374,392,795,15439
3354,384,819,15443
3336,384,816,15464
3345,391,804,15460
3356,361,820,15463
3358,370,802,15470
3370,366,788,15476
3375,358,794,15473
3359,353,799,15489
3356,352,785,15507
3354,349,782,15515
3350,346,776,15528
3349,358,768,15525
3352,358,773,15517
3343,363,760,15534
3346,356,749,15549
3363,361,749,15527
3368,337,768,15527
3347,341,765,15547
3328,357,728,15587
3331,353,724,15592
3322,351,718,15609
3326,329,722,15623
3332,316,716,15636
3337,319,703,15641
3341,293,724,15642
3380,284,710,15626
3382,295,702,15621
3407,311,682,15600
3415,304,673,15608
3425,304,677,15594
3451,309,661,15579
3441,332,656,15571
3470,314,664,15552
3452,318,678,15552
3493,299,685,15523
3508,298,666,15528
3521,310,657,15512
3509,306,675,15510
3518,316,654,15512
3539,298,665,15498
3560,308,643,15489
3568,310,639,15483
3572,323,649,15456
3569,328,648,15455
3570,327,655,15448
3567,314,671,15448
3587,305,673,15435
3572,328,664,15436
3578,307,669,15446
3563,317,657,15463
3563,310,659,15468
3578,314,621,15487
3581,330,617,15472
3606,308,624,15462
3626,310,623,15441
3636,323,620,15421
3624,314,635,15427
3627,330,646,15397
3634,308,651,15407
3642,318,650,15390
3626,336,682,15356
3629,343,675,15353
3622,334,685,15359
3621,327,685,15367
3649,306,686,15359
3633,322,686,15359
3619,320,686,15375
3615,336,670,15379
3618,339,663,15380
3613,325,672,15390
3613,334,672,15381
3607,336,672,15385
3625,324,681,15370
3615,326,692,15367
3607,326,701,15366
3595,324,696,15385
3602,326,687,15385
3601,323,682,15394
3595,342,660,15403
3594,344,689,15373
3583,348,693,15376
3587,331,713,15369
3579,330,690,15401
3574,326,704,15396
3581,308,710,15401
3591,330,674,15405
3592,317,685,15406
3558,332,710,15400
3545,324,714,15417
3529,339,715,15417
3524,325,737,15414
3529,330,710,15431
3500,348,714,15438
3521,330,707,15442
3547,331,707,15415
3559,326,694,15421
3579,316,698,15407
3580,320,688,15412
3591,321,679,15409
3606,313,676,15405
3609,332,671,15388
3596,346,684,15374
3585,367,682,15366
3569,349,693,15389
3559,346,696,15399
3539,345,722,15394
3526,361,726,15387
3520,352,719,15409
3543,342,708,15407
3530,350,701,15419
3540,346,702,15412
3546,360,707,15387
3534,361,706,15399
3515,372,711,15402
3531,373,711,15385
3558,348,718,15376
3559,354,718,15369
3536,355,748,15361
3542,350,759,15349
3540,364,727,15369
3545,351,739,15365
3548,371,751,15330
3554,342,772,15332
3534,354,766,15346
3525,350,774,15351
3511,361,769,15359
3512,346,771,15371
3504,353,766,15377
3490,357,771,15382
3485,368,748,15399
3483,359,745,15413
3493,368,747,15392
3485,364,750,15401
3476,364,770,15390
3477,356,783,15384
3497,332,789,15382
3471,362,780,15387
3481,353,771,15395
3476,357,760,15407
3456,358,769,15417
3462,340,782,15416
3456,342,800,15402
3457,343,801,15399
3459,365,786,15390
3445,388,768,15399
3442,403,762,15393
3444,403,759,15394
3417,419,767,15397
3412,404,794,15390
3396,393,817,15394
3404,372,812,15412
3396,372,839,15393
3394,369,820,15417
3404,382,794,15420
3419,360,802,15419
3388,383,799,15430
3368,389,810,15433
3345,375,854,15426
3349,375,835,15441
3352,362,834,15452
3351,372,834,15443
3361,386,812,15441
3382,350,813,15455
3387,348,803,15462
3393,374,766,15467
3391,359,755,15495
3413,348,751,15488
3407,356,736,15501
3425,352,742,15481
3420,352,746,15482
3444,340,748,15468
3472,329,752,15447
3474,336,725,15465
3505,321,737,15437
3500,356,701,15443
3512,350,708,15430
3529,334,722,15415
3538,332,725,15405
3546,337,744,15373
3525,364,739,15372
3539,352,746,15363
3548,356,743,15353
3541,381,728,15350
3535,376,724,15365
3530,381,733,15356
3537,374,756,15333
3526,379,766,15329
3528,380,753,15339
3536,370,762,15332
3536,374,766,15324
3541,361,770,15328
3545,375,763,15317
3558,353,783,15306
3533,375,767,15325
3538,364,729,15369
3540,357,734,15369
3530,366,749,15355
3537,362,749,15352
3537,361,741,15361
3519,371,764,15346
3523,366,758,15353
3524,365,765,15346
3506,357,796,15341
3501,360,800,15339
3488,378,785,15349
3478,411,740,15371
3494,390,736,15380
3515,372,755,15358
3529,361,769,15341
3518,370,788,15324
3526,362,778,15334
3516,386,763,15335
3522,398,753,15327
3527,387,775,15311
3542,381,765,15312
3550,385,756,15309
3546,378,766,15310
3517,389,766,15328
3529,380,777,15314
3533,377,779,15311
3539,367,775,15319
3509,369,792,15330
3516,356,787,15341
3529,358,775,15338
3514,375,773,15338
3514,380,778,15328
3504,384,784,15328
3486,372,787,15355
3456,379,796,15369
3450,363,812,15375
3458,368,813,15361
3444,374,798,15384
3449,371,790,15390
3427,368,783,15422
3410,377,779,15434
3396,352,800,15452
3406,352,789,15453
3414,353,791,15442
3396,368,782,15454
3397,344,791,15468
3376,365,786,15473
3353,362,800,15485
3329,375,806,15490
3328,379,809,15484
3318,366,821,15495
3306,363,813,15518
3286,360,822,15532
3289,363,812,15536
3269,380,803,15548
3270,386,779,15565
3292,370,781,15557
3286,380,780,15554
3292,373,783,15552
3308,367,777,15548
3272,388,776,15564
3259,379,799,15563
3243,370,779,15608
3225,375,784,15616
3243,356,804,15597
3241,366,785,15608
3250,356,788,15606
3285,332,778,15605
3276,334,765,15625
3275,327,764,15634
3273,332,746,15649
3269,347,709,15675
3270,343,690,15697
3299,335,674,15692
3327,321,692,15660
3351,290,695,15664
3376,300,665,15659
3400,308,668,15624
3443,307,664,15586
3433,317,658,15592
3449,314,673,15564
3436,313,678,15573
3440,303,683,15574
3438,305,679,15578
3410,320,688,15582
3402,325,683,15590
3432,315,682,15571
3439,313,688,15560
3447,310,692,15551
3454,310,693,15543
3479,299,693,15529
3484,312,683,15521
3505,318,679,15498
3501,313,704,15482
3509,312,707,15472
3488,326,697,15489
3489,310,710,15491
3496,314,685,15505
3484,312,679,15525
3483,328,657,15532
3485,328,646,15541
3521,308,663,15508
3543,296,661,15500
3535,301,661,15503
3538,322,637,15503
3562,308,628,15502
3584,322,621,15473
3615,308,638,15439
3622,315,621,15442
3643,320,634,15403
3641,340,614,15405
