S,E,I,R
19969,11,16,4
19955,23,16,6
19936,38,20,6
19914,50,25,11
19877,72,38,13
19843,89,46,22
19787,114,74,25
19710,161,92,37
19607,212,133,48
19476,280,180,64
19294,384,231,91
19045,518,307,130
18774,649,393,184
18369,865,538,228
17884,1100,735,281
17232,1433,929,406
16462,1786,1204,548
15581,2206,1505,708
14378,2765,1969,888
13019,3310,2521,1150
11498,3865,3167,1470
9867,4382,3916,1835
8171,4895,4576,2358
6663,5022,5337,2978
5272,5002,6046,3680
4055,4773,6667,4505
3113,4412,7123,5352
2373,3927,7405,6295
1802,3400,7514,7284
1329,2953,7422,8296
988,2424,7306,9282
761,1978,6991,10270
622,1583,6690,11105
533,1268,6243,11956
462,1003,5784,12751
397,806,5294,13503
372,639,4846,14143
366,504,4428,14702
375,405,3976,15244
358,332,3618,15692
365,271,3220,16144
384,225,2887,16504
404,177,2561,16858
434,151,2272,17143
456,145,1988,17411
475,148,1733,17644
511,131,1544,17814
562,118,1380,17940
608,110,1238,18044
648,100,1085,18167
686,103,943,18268
725,82,827,18366
769,83,742,18406
821,77,655,18447
879,65,594,18462
924,61,519,18496
988,62,462,18488
1027,63,404,18506
1069,69,373,18489
1106,61,337,18496
1152,70,280,18498
1211,58,268,18463
1267,49,244,18440
1310,51,211,18428
1359,47,187,18407
1407,49,178,18366
1473,45,176,18306
1526,42,166,18266
1588,37,153,18222
1651,30,154,18165
1712,33,141,18114
1777,34,127,18062
1843,25,117,18015
1907,21,104,17968
1970,22,99,17909
2021,24,93,17862
2071,21,89,17819
2127,19,86,17768
2173,19,82,17726
2225,18,78,17679
2279,20,78,17623
2346,17,70,17567
2402,21,64,17513
2465,19,58,17458
2518,15,60,17407
2570,17,55,17358
2621,18,52,17309
2680,16,46,17258
2741,19,41,17199
2789,14,41,17156
2843,18,37,17102
2883,21,34,17062
2934,16,30,17020
2987,15,30,16968
3021,11,35,16933
3068,9,33,16890
3116,9,30,16845
3175,7,32,16786
3223,6,27,16744
3272,7,24,16697
3317,8,24,16651
3366,7,21,16606
3412,9,22,16557
3467,13,19,16501
3509,11,18,16462
3540,11,17,16432
3581,10,18,16391
3629,10,21,16340
3680,9,20,16291
3736,6,21,16237
3777,9,15,16199
3819,9,16,16156
3869,9,13,16109
3901,7,13,16079
3950,7,13,16030
3996,7,15,15982
4041,5,14,15940
4082,7,13,15898
4128,12,14,15846
4180,13,14,15793
4226,10,17,15747
4270,6,21,15703
4313,9,20,15658
4367,5,23,15605
4405,5,22,15568
4442,9,23,15526
4489,6,22,15483
4526,8,20,15446
4560,9,19,15412
4602,11,22,15365
4649,10,22,15319
4699,10,20,15271
4745,7,19,15229
4782,8,14,15196
4825,11,12,15152
4868,13,13,15106
4909,13,9,15069
4953,8,13,15026
4990,7,15,14988
5027,5,15,14953
5064,6,14,14916
5111,7,13,14869
5147,8,14,14831
5197,6,15,14782
5241,7,15,14737
5284,9,15,14692
5318,9,12,14661
5361,10,14,14615
5401,11,15,14573
5441,10,17,14532
5479,13,18,14490
5514,11,19,14456
5561,12,22,14405
5602,13,25,14360
5642,16,26,14316
5678,22,28,14272
5724,24,29,14223
5775,21,33,14171
5811,21,34,14134
5832,30,34,14104
5864,27,39,14070
5900,27,41,14032
5927,28,38,14007
5955,30,43,13972
5982,32,50,13936
6007,33,51,13909
6038,36,54,13872
6063,38,55,13844
6084,38,62,13816
6116,46,65,13773
6134,49,73,13744
6152,60,75,13713
6174,60,87,13679
6192,64,88,13656
6197,74,92,13637
6208,75,99,13618
6218,86,101,13595
6214,91,113,13582
6229,99,117,13555
6234,105,126,13535
6235,113,135,13517
6251,101,156,13492
6250,113,149,13488
6241,119,168,13472
6245,124,181,13450
6243,141,181,13435
