S,E,I,R
3669,8,18,16305
3717,8,16,16259
3766,6,17,16211
3818,5,15,16162
3863,6,11,16120
3907,6,11,16076
3953,9,12,16026
4004,4,15,15977
4033,3,16,15948
4073,5,14,15908
4110,5,17,15868
4168,7,14,15811
4215,6,15,15764
4265,8,17,15710
4307,15,16,15662
4348,15,22,15615
4385,13,25,15577
4419,10,23,15548
4470,12,21,15497
4512,11,21,15456
4542,14,22,15422
4592,10,21,15377
4632,14,21,15333
4677,12,25,15286
4714,15,23,15248
4749,18,24,15209
4783,17,27,15173
4831,19,24,15126
4864,22,24,15090
4911,20,27,15042
4947,16,34,15003
4977,19,28,14976
5009,19,31,14941
5052,20,32,14896
5085,21,34,14860
5114,26,33,14827
5152,26,34,14788
5184,27,37,14752
5210,26,36,14728
5248,27,35,14690
5270,29,38,14663
5303,35,38,14624
5331,31,43,14595
5357,32,39,14572
5399,25,42,14534
5433,30,37,14500
5459,26,45,14470
5499,25,47,14429
5538,25,48,14389
5579,26,49,14346
5617,28,50,14305
5648,33,52,14267
5677,32,52,14239
5707,32,53,14208
5737,35,55,14173
5758,44,59,14139
5790,46,62,14102
5812,50,65,14073
5829,57,72,14042
5849,63,82,14006
5870,64,89,13977
5891,62,105,13942
5909,67,106,13918
5926,67,117,13890
5943,72,125,13860
5970,78,114,13838
5982,83,120,13815
5991,88,121,13800
5998,99,135,13768
6006,94,149,13751
6008,112,143,13737
6003,130,152,13715
5999,139,162,13700
5975,156,175,13694
5987,148,200,13665
5971,155,223,13651
5962,161,238,13639
5963,161,251,13625
5949,178,248,13625
5925,186,272,13617
5895,205,283,13617
5868,210,303,13619
5818,241,325,13616
5774,250,349,13627
5723,279,367,13631
5670,296,398,13636
5615,305,445,13635
5562,313,478,13647
5489,329,505,13677
5416,356,530,13698
5341,360,576,13723
5256,385,599,13760
5182,401,643,13774
5074,418,653,13855
4999,417,665,13919
4911,416,704,13969
4796,445,740,14019
4700,467,751,14082
4582,482,785,14151
4501,475,802,14222
4367,511,815,14307
4282,502,860,14356
4190,505,875,14430
4102,507,929,14462
4015,495,953,14537
3903,492,1000,14605
3828,485,1000,14687
3733,511,980,14776
3642,533,1003,14822
3549,557,988,14906
3455,535,1002,15008
3375,520,1028,15077
3313,503,1051,15133
3227,503,1052,15218
3145,502,1053,15300
3095,484,1027,15394
3065,465,1014,15456
3020,437,1006,15537
2951,452,961,15636
2910,416,963,15711
2878,392,965,15765
2869,380,922,15829
2854,370,911,15865
2823,362,915,15900
2781,371,897,15951
2746,382,869,16003
2734,345,869,16052
2701,336,861,16102
2685,315,857,16143
2673,325,828,16174
2673,315,775,16237
2630,309,780,16281
2635,278,767,16320
2647,279,745,16329
2646,280,716,16358
2650,276,702,16372
2671,269,676,16384
2662,265,669,16404
2667,244,650,16439
2703,232,619,16446
2728,225,596,16451
2759,202,579,16460
2766,216,554,16464
2814,199,537,16450
2833,203,523,16441
2850,208,506,16436
2890,207,493,16410
2924,205,472,16399
2949,216,455,16380
2983,205,459,16353
3001,198,458,16343
3043,194,458,16305
3081,199,432,16288
3117,194,426,16263
3151,191,425,16233
3164,198,422,16216
3215,192,415,16178
3251,192,419,16138
3275,206,410,16109
3316,192,429,16063
3343,196,408,16053
3369,207,402,16022
3409,199,406,15986
3450,199,401,15950
3485,195,392,15928
3522,191,391,15896
3549,201,388,15862
3566,204,406,15824
3626,180,395,15799
3661,189,404,15746
3665,215,412,15708
3692,227,404,15677
3725,213,440,15622
3764,222,436,15578
3793,223,442,15542
3820,241,422,15517
3841,244,419,15496
3859,249,432,15460
3856,250,445,15449
3896,242,455,15407
3903,247,458,15392
3902,248,475,15375
3913,247,466,15374
3915,252,481,15352
3907,261,502,15330
3913,282,495,15310
3954,269,494,15283
3962,269,514,15255
3964,267,530,15239
3986,266,532,15216
4006,267,512,15215
4013,250,532,15205
4018,270,538,15174
4010,287,528,15175
4025,282,527,15166
4047,287,527,15139
4072,274,525,15129
4054,302,523,15121
4081,287,539,15093
4077,299,549,15075
4088,304,542,15066
4082,307,551,15060
4075,304,566,15055
4078,311,575,15036
4061,309,599,15031
4034,324,616,15026
4030,329,629,15012
4032,329,622,15017
4022,331,637,15010
3999,352,626,15023
3993,347,636,15024
3966,353,642,15039
3945,362,661,15032
3914,362,690,15034
3905,359,709,15027
3893,361,701,15045
3877,358,707,15058
3860,358,705,15077
3869,351,718,15062
3851,365,707,15077
3835,363,709,15093
3815,370,714,15101
3799,371,717,15113
3793,381,707,15119
3758,376,738,15128
3719,395,738,15148
3698,392,759,15151
3674,396,761,15169
3644,410,785,15161
3635,416,806,15143
3611,403,821,15165
3597,410,803,15190
3601,406,773,15220
3597,394,793,15216
3589,378,791,15242
3569,400,798,15233
3533,393,813,15261
3550,375,821,15254
3524,361,811,15304
3527,341,784,15348
3510,371,788,15331
3530,346,783,15341
3518,355,759,15368
3526,341,739,15394
3529,353,724,15394
3517,348,726,15409
3514,348,725,15413
3524,352,711,15413
3533,356,718,15393
3540,335,729,15396
3542,328,723,15407
3537,323,718,15422
3509,343,712,15436
3542,329,689,15440
3528,347,699,15426
3518,356,681,15445
3529,329,718,15424
3538,325,692,15445
3541,332,699,15428
3529,332,699,15440
3544,329,710,15417
3553,318,723,15406
3549,348,701,15402
3555,353,688,15404
3578,336,688,15398
3578,326,677,15419
3590,323,677,15410
3602,327,687,15384
3629,318,676,15377
3627,332,668,15373
3620,339,682,15359
3589,377,659,15375
3618,370,662,15350
3642,355,665,15338
3623,382,642,15353
3630,364,654,15352
3645,339,672,15344
3655,351,654,15340
3676,347,651,15326
3687,346,660,15307
3677,358,669,15296
3679,338,687,15296
3687,336,675,15302
3671,367,658,15304
3676,362,667,15295
3683,357,687,15273
3701,345,677,15277
3703,364,685,15248
3699,365,700,15236
3663,386,685,15266
3659,382,707,15252
3643,396,721,15240
3639,388,732,15241
3649,379,738,15234
3647,380,748,15225
3633,374,752,15241
3602,383,774,15241
3557,386,788,15269
3517,396,802,15285
3532,379,806,15283
3544,367,784,15305
3545,379,755,15321
3526,410,746,15318
3522,388,749,15341
3503,402,768,15327
3512,368,796,15324
3500,383,802,15315
3489,384,783,15344
3495,380,763,15362
3486,394,762,15358
3435,400,771,15394
3441,386,779,15394
3458,365,790,15387
3408,396,808,15388
3400,403,812,15385
3402,367,820,15411
3379,382,817,15422
3364,368,821,15447
3347,389,810,15454
3353,367,803,15477
3333,367,796,15504
3337,375,802,15486
3317,377,809,15497
3303,382,810,15505
3298,381,812,15509
3301,377,795,15527
3306,384,790,15520
3316,381,807,15496
3321,366,795,15518
3322,357,764,15557
3331,351,746,15572
3344,341,771,15544
3306,363,755,15576
3293,366,760,15581
3303,352,768,15577
3310,369,756,15565
3306,375,751,15568
3291,382,760,15567
3251,381,773,15595
3237,378,759,15626
3249,360,763,15628
3228,365,763,15644
3220,348,765,15667
3220,350,762,15668
3227,316,763,15694
3219,337,750,15694
3225,336,740,15699
3222,343,744,15691
3230,321,723,15726
3222,322,739,15717
3227,321,732,15720
3219,316,726,15739
3243,303,724,15730
3256,280,722,15742
3264,294,693,15749
3290,309,680,15721
3295,298,691,15716
3294,331,695,15680
3317,308,685,15690
3319,295,688,15698
3319,312,658,15711
3354,299,659,15688
3366,287,653,15694
3367,297,640,15696
3400,292,629,15679
3417,287,636,15660
3436,272,633,15659
3465,277,641,15617
3486,266,641,15607
3485,280,636,15599
3488,286,623,15603
3514,284,600,15602
3521,290,593,15596
3531,279,603,15587
3563,272,605,15560
3562,277,587,15574
3574,271,589,15566
3591,250,594,15565
3604,248,580,15568
3616,259,566,15559
3660,264,549,15527
3667,278,560,15495
3678,283,559,15480
3688,283,565,15464
3719,271,559,15451
3730,261,566,15443
3739,276,551,15434
3778,264,549,15409
3785,273,550,15392
3820,280,538,15362
3820,288,532,15360
3839,297,533,15331
3865,292,521,15322
3881,294,523,15302
3899,294,533,15274
3915,282,551,15252
3912,281,575,15232
3932,284,576,15208
3945,282,565,15208
3953,280,556,15211
3998,295,556,15151
4009,297,549,15145
4019,302,524,15155
4004,309,543,15144
4005,297,568,15130
4007,319,535,15139
4039,310,538,15113
4046,306,554,15094
4070,313,551,15066
4077,297,574,15052
4077,301,589,15033
4069,336,576,15019
4066,344,588,15002
4076,353,585,14986
4076,364,603,14957
4108,326,630,14936
4119,318,649,14914
4085,340,645,14930
4062,345,662,14931
4054,352,670,14924
4053,340,683,14924
4030,341,698,14931
4017,345,708,14930
3970,376,707,14947
3948,392,722,14938
3926,384,739,14951
3906,392,738,14964
3909,380,739,14972
3902,395,737,14966
3878,399,746,14977
3845,418,752,14985
3829,397,790,14984
3820,376,816,14988
3792,395,813,15000
3771,386,835,15008
3784,372,829,15015
3746,406,834,15014
3731,419,830,15020
3674,435,868,15023
3641,448,878,15033
3618,440,869,15073
3613,430,879,15078
3566,448,864,15122
3550,449,867,15134
3530,433,861,15176
3514,422,854,15210
3512,402,868,15218
3509,391,870,15230
3508,383,846,15263
3514,361,843,15282
3505,389,823,15283
3492,378,842,15288
3469,385,839,15307
3447,391,825,15337
3432,377,837,15354
3425,393,837,15345
3410,391,831,15368
3415,388,840,15357
3432,358,827,15383
3431,351,821,15397
3427,351,807,15415
3456,342,770,15432
3446,360,743,15451
3459,368,744,15429
3446,366,741,15447
3458,361,735,15446
3431,366,734,15469
3432,352,742,15474
3444,350,729,15477
3446,349,726,15479
3461,336,737,15466
3461,341,726,15472
3465,333,737,15465
3476,335,728,15461
3484,336,727,15453
3495,334,731,15440
3493,355,731,15421
3494,360,734,15412
3494,366,725,15415
3492,347,742,15419
3485,374,724,15417
3493,363,740,15404
3500,373,738,15389
3503,390,715,15392
3500,384,736,15380
3498,375,735,15392
3499,353,734,15414
3488,353,746,15413
3487,349,770,15394
3505,340,769,15386
3509,351,754,15386
3506,345,775,15374
3528,344,748,15380
3533,327,756,15384
3523,361,718,15398
3526,362,734,15378
3516,362,738,15384
3510,347,748,15395
3506,336,726,15432
3521,318,720,15441
3522,309,731,15438
3538,320,714,15428
3568,311,681,15440
3581,307,669,15443
3599,325,659,15417
3616,315,656,15413
3601,315,668,15416
3595,324,663,15418
3609,326,682,15383
3610,320,692,15378
3621,318,688,15373
3620,329,693,15358
3615,331,687,15367
3631,334,682,15353
3615,336,689,15360
3595,348,693,15364
3609,320,708,15363
3612,315,708,15365
3623,327,681,15369
3642,323,673,15362
3641,312,671,15376
3636,349,643,15372
3654,335,667,15344
3647,332,681,15340
3654,343,673,15330
3668,344,663,15325
3681,326,685,15308
3684,320,686,15310
3669,337,677,15317
3672,344,682,15302
3701,326,682,15291
3666,334,699,15301
3660,348,701,15291
3672,334,715,15279
3665,349,720,15266
3668,344,730,15258
3683,344,712,15261
3686,343,714,15257
3676,344,700,15280
3662,341,694,15303
3657,345,699,15299
3645,356,712,15287
3647,368,704,15281
3647,354,705,15294
3652,352,695,15301
3650,357,696,15297
3667,344,701,15288
3658,341,713,15288
3666,349,692,15293
3662,348,703,15287
3668,359,701,15272
3664,355,708,15273
3679,329,718,15274
3667,349,696,15288
3658,361,698,15283
3658,366,702,15274
3661,344,724,15271
3633,354,749,15264
3626,354,740,15280
3631,355,715,15299
3646,339,724,15291
3639,331,729,15301
3613,364,710,15313
3598,356,706,15340
3604,347,722,15327
3588,373,717,15322
3605,351,706,15338
3608,350,706,15336
3621,337,706,15336
3639,334,700,15327
3644,341,692,15323
3658,329,706,15307
3656,329,704,15311
3680,322,690,15308
3685,325,675,15315
3678,325,667,15330
3658,333,675,15334
3671,324,675,15330
3681,319,683,15317
3681,354,657,15308
3657,342,689,15312
3618,366,680,15336
3613,355,686,15346
3632,342,682,15344
3627,334,681,15358
3624,324,697,15355
3636,322,689,15353
3621,341,690,15348
3616,345,704,15335
3608,335,698,15359
3602,325,693,15380
3601,321,681,15397
3608,329,663,15400
3595,339,664,15402
3602,334,669,15395
3606,335,675,15384
3593,344,685,15378
3594,341,677,15388
3613,333,672,15382
3586,373,671,15370
3579,357,682,15382
3592,338,688,15382
3594,346,686,15374
3572,339,710,15379
3585,333,707,15375
3575,343,715,15367
3575,355,699,15371
3545,358,725,15372
3563,336,731,15370
3581,345,728,15346
3571,329,756,15344
3544,369,751,15336
3545,382,728,15345
3553,372,728,15347
3523,376,731,15370
3511,379,737,15373
3504,365,753,15378
3497,351,761,15391
3485,356,768,15391
3483,368,734,15415
3470,361,718,15451
3468,363,730,15439
3467,364,723,15446
