S,E,I,R
4215,14,23,15748
4258,11,27,15704
4300,12,29,15659
4338,16,22,15624
4391,8,28,15573
4447,6,25,15522
4485,10,24,15481
4528,10,25,15437
4573,11,24,15392
4617,18,22,15343
4658,13,32,15297
4691,11,33,15265
4730,16,32,15222
4759,22,31,15188
4789,20,32,15159
4813,18,35,15134
4855,18,32,15095
4888,20,31,15061
4925,20,35,15020
4960,21,31,14988
4997,19,32,14952
5035,19,32,14914
5057,26,37,14880
5093,26,38,14843
5133,23,37,14807
5165,20,39,14776
5187,33,39,14741
5224,34,38,14704
5260,34,36,14670
5286,34,40,14640
5322,36,44,14598
5352,36,50,14562
5380,38,48,14534
5419,35,58,14488
5461,35,58,14446
5480,39,64,14417
5500,46,65,14389
5540,43,72,14345
5568,47,74,14311
5619,42,75,14264
5659,44,70,14227
5684,49,76,14191
5705,55,81,14159
5730,55,85,14130
5744,58,92,14106
5757,62,97,14084
5774,74,98,14054
5794,75,108,14023
5820,81,112,13987
5835,86,121,13958
5849,105,129,13917
5871,99,151,13879
5871,105,151,13873
5868,105,168,13859
5867,117,172,13844
5868,116,191,13825
5854,144,193,13809
5867,142,199,13792
5869,155,203,13773
5868,148,225,13759
5846,155,242,13757
5824,181,241,13754
5801,184,275,13740
5766,211,290,13733
5724,235,309,13732
5673,240,345,13742
5646,243,360,13751
5609,258,374,13759
5555,276,405,13764
5494,292,447,13767
5429,310,480,13781
5365,323,505,13807
5300,352,523,13825
5266,345,555,13834
5208,366,561,13865
5142,368,599,13891
5062,378,642,13918
4989,388,651,13972
4903,414,677,14006
4817,428,698,14057
4715,454,725,14106
4635,454,746,14165
4546,462,758,14234
4448,480,790,14282
4372,461,827,14340
4265,460,855,14420
4174,468,861,14497
4088,492,871,14549
3975,501,919,14605
3879,491,938,14692
3792,490,972,14746
3709,484,961,14846
3654,473,972,14901
3591,460,980,14969
3511,477,964,15048
3435,464,983,15118
3365,466,1004,15165
3296,454,1006,15244
3211,471,991,15327
3119,496,977,15408
3072,463,974,15491
3023,438,964,15575
2952,438,973,15637
2903,420,950,15727
2868,416,949,15767
2812,424,926,15838
2770,418,913,15899
2734,399,920,15947
2702,370,911,16017
2689,345,904,16062
2664,354,889,16093
2656,339,869,16136
2657,337,822,16184
2645,345,790,16220
2641,314,780,16265
2630,315,752,16303
2633,298,751,16318
2638,277,734,16351
2651,263,700,16386
2675,251,680,16394
2690,248,655,16407
2732,227,653,16388
2765,228,634,16373
2772,230,605,16393
2782,219,595,16404
2805,207,584,16404
2826,203,569,16402
2844,209,542,16405
2853,222,525,16400
2893,224,495,16388
2911,229,494,16366
2941,223,485,16351
2970,211,493,16326
3016,213,475,16296
3028,224,471,16277
3043,214,468,16275
3059,219,474,16248
3097,200,471,16232
3114,213,464,16209
3152,216,450,16182
3171,216,450,16163
3201,205,464,16130
3222,222,444,16112
3262,210,442,16086
3309,198,434,16059
3330,198,426,16046
3349,193,423,16035
3384,197,416,16003
3418,199,407,15976
3461,182,410,15947
3486,197,409,15908
3524,185,417,15874
3558,186,403,15853
3595,185,403,15817
3623,195,389,15793
3661,184,405,15750
3672,188,413,15727
3722,205,398,15675
3763,198,405,15634
3786,197,403,15614
3817,210,390,15583
3855,199,391,15555
3863,210,384,15543
3905,175,394,15526
3932,181,399,15488
3950,198,394,15458
3986,187,428,15399
4004,193,414,15389
4030,192,431,15347
4070,197,423,15310
4094,217,419,15270
4106,229,425,15240
4125,234,425,15216
4160,235,414,15191
4173,245,418,15164
4169,230,441,15160
4166,240,451,15143
4192,242,473,15093
4193,252,488,15067
4190,254,492,15064
4194,268,501,15037
4195,278,507,15020
4202,269,521,15008
4216,273,532,14979
4200,296,547,14957
4188,320,557,14935
4187,318,561,14934
4183,320,581,14916
4151,330,599,14920
4122,347,619,14912
4094,346,632,14928
4071,349,660,14920
4056,345,667,14932
4036,346,680,14938
4022,344,659,14975
3984,375,678,14963
3969,375,697,14959
3968,363,705,14964
3955,370,698,14977
3959,358,704,14979
3948,366,707,14979
3922,373,713,14992
3891,377,723,15009
3869,375,749,15007
3853,369,760,15018
3836,378,764,15022
3787,380,811,15022
3765,391,822,15022
3747,409,804,15040
3730,409,813,15048
3705,407,798,15090
3689,415,794,15102
3651,423,799,15127
3655,405,801,15139
3640,389,813,15158
3611,388,824,15177
3606,397,816,15181
3596,391,809,15204
3604,393,794,15209
3606,391,781,15222
3587,381,789,15243
3563,386,794,15257
3542,394,789,15275
3542,382,791,15285
3527,380,800,15293
3519,370,813,15298
3527,362,798,15313
3489,383,780,15348
3491,368,772,15369
3496,353,769,15382
3501,353,755,15391
3506,343,756,15395
3492,368,743,15397
3502,339,744,15415
3511,332,743,15414
3487,354,732,15427
3491,356,719,15434
3493,339,745,15423
3499,373,725,15403
3520,364,720,15396
3530,351,745,15374
3520,343,769,15368
3507,337,770,15386
3514,352,751,15383
3502,356,758,15384
3484,362,747,15407
3493,359,741,15407
3488,366,748,15398
3482,384,744,15390
3471,371,753,15405
3470,372,747,15411
3477,351,744,15428
3486,347,746,15421
3499,337,732,15432
3485,330,725,15460
3476,322,739,15463
3471,318,728,15483
3487,318,724,15471
3468,339,711,15482
3480,332,704,15484
3466,339,706,15489
3455,356,695,15494
3464,340,695,15501
3450,354,700,15496
3446,331,717,15506
3429,350,705,15516
3439,352,698,15511
3437,336,709,15518
3460,323,709,15508
3474,304,710,15512
3471,319,715,15495
3485,315,706,15494
3479,327,704,15490
3493,335,702,15470
3492,321,708,15479
3480,331,712,15477
3466,336,718,15480
3473,347,710,15470
3473,336,725,15466
3437,375,713,15475
3430,367,712,15491
3443,348,720,15489
3443,347,736,15474
3465,335,748,15452
3479,343,739,15439
3496,329,739,15436
3507,320,735,15438
3528,326,709,15437
3541,314,700,15445
3527,315,697,15461
3539,319,693,15449
3534,331,690,15445
3540,335,696,15429
3565,320,722,15393
3557,331,721,15391
3554,329,742,15375
3543,339,723,15395
3534,368,724,15374
3546,355,722,15377
3548,336,740,15376
3538,339,749,15374
3531,342,729,15398
3527,359,716,15398
3511,373,723,15393
3490,364,744,15402
3498,348,767,15387
3472,339,774,15415
3452,342,761,15445
3452,355,749,15444
3447,359,759,15435
3449,350,756,15445
3434,357,747,15462
3439,364,725,15472
3419,386,725,15470
3397,368,750,15485
3397,358,753,15492
3382,361,736,15521
3382,366,720,15532
3376,366,720,15538
3386,343,733,15538
3375,344,729,15552
3375,342,705,15578
3353,363,704,15580
3339,344,719,15598
3344,347,703,15606
3332,340,717,15611
3331,331,724,15614
3316,334,725,15625
3305,339,714,15642
3291,338,706,15665
3317,315,718,15650
3324,300,711,15665
3318,321,698,15663
3332,310,693,15665
3343,317,662,15678
3336,307,665,15692
3344,316,647,15693
3370,312,616,15702
3406,306,640,15648
3407,320,630,15643
3403,317,625,15655
3394,307,643,15656
3402,302,643,15653
3412,314,624,15650
3417,323,616,15644
3444,321,620,15615
3475,311,622,15592
3509,313,620,15558
3513,309,623,15555
3546,285,641,15528
3536,294,626,15544
3541,294,632,15533
3552,292,630,15526
3548,299,621,15532
3561,307,607,15525
3568,311,606,15515
3565,325,611,15499
3561,318,628,15493
3570,301,630,15499
3584,317,611,15488
3573,310,630,15487
3568,298,650,15484
3579,310,631,15480
3591,297,635,15477
3610,297,610,15483
3620,291,602,15487
3638,301,616,15445
3674,286,601,15439
3692,304,603,15401
3677,329,585,15409
3665,353,602,15380
3673,343,593,15391
3648,335,602,15415
3675,321,589,15415
3670,326,604,15400
3658,326,602,15414
3680,316,615,15389
3690,331,612,15367
3693,346,625,15336
3708,334,646,15312
3710,324,640,15326
3731,330,646,15293
3731,344,641,15284
3741,346,648,15265
3753,323,651,15273
3756,343,654,15247
3760,338,664,15238
3758,331,678,15233
3748,356,675,15221
3731,368,677,15224
3727,352,703,15218
3721,353,701,15225
3725,360,701,15214
3729,360,703,15208
3701,358,742,15199
3698,370,741,15191
3701,371,733,15195
3687,363,746,15204
3674,353,764,15209
3662,365,747,15226
3640,387,745,15228
3628,368,765,15239
3598,369,774,15259
3575,378,768,15279
3585,375,761,15279
3580,388,768,15264
3570,385,791,15254
3546,392,793,15269
3515,409,794,15282
3474,425,807,15294
3458,436,803,15303
3439,420,813,15328
3417,422,833,15328
3414,403,842,15341
3395,376,868,15361
3392,370,871,15367
3352,403,830,15415
3336,398,832,15434
3323,378,847,15452
3301,372,836,15491
3306,373,826,15495
3316,364,816,15504
3322,367,783,15528
3303,389,764,15544
3306,380,766,15548
3318,355,767,15560
3299,371,763,15567
3300,346,792,15562
3322,331,804,15543
3300,352,770,15578
3316,346,738,15600
3312,338,727,15623
3301,332,751,15616
3330,334,746,15590
3345,338,734,15583
3367,335,722,15576
3366,322,720,15592
3373,324,720,15583
3389,320,708,15583
3374,318,709,15599
3397,311,692,15600
3398,308,694,15600
3395,328,705,15572
3427,307,694,15572
3432,304,694,15570
3463,297,695,15545
3462,313,707,15518
3473,326,703,15498
3502,309,685,15504
3504,322,688,15486
3507,331,664,15498
3531,318,678,15473
3540,329,671,15460
3582,319,652,15447
3594,316,662,15428
3604,318,650,15428
3615,317,650,15418
3633,327,632,15408
3644,333,654,15369
3653,325,644,15378
3661,329,633,15377
3678,322,649,15351
3700,324,636,15340
3712,316,623,15349
3719,326,613,15342
3734,328,623,15315
3746,332,616,15306
3744,320,630,15306
3751,330,649,15270
3765,327,648,15260
3761,331,654,15254
3768,338,639,15255
3747,346,667,15240
3754,335,695,15216
3745,347,690,15218
3758,332,701,15209
3740,339,717,15204
3726,361,711,15202
3708,367,724,15201
3720,367,730,15183
3700,369,727,15204
3678,386,737,15199
3682,387,744,15187
3670,386,749,15195
3678,377,752,15193
3679,355,755,15211
3668,362,738,15232
3668,364,732,15236
3664,358,738,15240
3677,359,756,15208
3653,377,773,15197
3636,391,770,15203
3645,391,768,15196
3622,410,783,15185
3613,387,807,15193
3603,378,815,15204
3569,368,825,15238
3577,360,825,15238
3585,356,827,15232
3591,325,844,15240
3555,367,815,15263
3533,372,819,15276
3538,361,832,15269
3522,378,831,15269
3552,374,830,15244
3542,376,831,15251
3538,388,850,15224
3514,377,837,15272
3508,389,826,15277
3477,381,848,15294
3499,345,862,15294
3480,350,858,15312
3436,365,845,15354
3459,358,812,15371
3486,355,786,15373
3482,384,760,15374
3463,375,771,15391
3433,379,777,15411
3419,373,776,15432
3385,386,783,15446
3380,379,785,15456
3390,377,773,15460
3395,377,776,15452
3365,374,767,15494
3373,372,758,15497
3393,359,777,15471
3377,372,794,15457
3372,374,777,15477
3379,376,768,15477
3372,371,760,15497
3380,361,751,15508
3373,378,743,15506
3362,369,776,15493
3344,379,772,15505
3340,375,744,15541
3340,349,772,15539
3350,356,783,15511
3327,364,797,15512
3329,371,778,15522
3316,380,783,15521
3326,380,780,15514
3350,369,762,15519
3357,347,766,15530
3368,314,779,15539
3356,333,768,15543
3370,325,764,15541
3376,337,745,15542
3351,348,728,15573
3364,314,747,15575
3352,318,724,15606
3333,339,723,15605
3357,331,708,15604
3365,332,716,15587
3358,346,713,15583
3358,351,704,15587
3346,338,705,15611
3320,349,702,15629
3339,344,686,15631
3347,337,676,15640
3383,320,661,15636
3364,328,676,15632
3381,305,682,15632
3399,324,649,15628
3403,300,650,15647
3417,297,645,15641
3419,299,641,15641
3466,282,628,15624
3473,292,630,15605
3506,271,635,15588
3517,286,612,15585
3508,300,602,15590
3519,317,608,15556
3540,307,603,15550
3567,301,600,15532
3578,294,608,15520
3564,308,594,15534
3560,304,604,15532
3568,309,600,15523
3591,303,594,15512
3614,307,588,15491
3630,312,620,15438
3642,313,623,15422
3650,313,637,15400
3671,315,643,15371
3680,322,658,15340
3689,326,664,15321
3693,334,657,15316
3690,332,663,15315
3672,353,656,15319
3689,363,638,15310
3699,354,640,15307
3690,359,658,15293
3691,326,689,15294
3703,327,677,15293
3691,338,683,15288
3687,355,692,15266
3671,354,719,15256
3680,335,740,15245
3692,335,749,15224
3658,384,733,15225
3636,389,750,15225
3650,364,765,15221
3637,374,753,15236
3653,353,750,15244
3635,367,741,15257
3619,354,766,15261
3621,375,745,15259
3616,384,759,15241
3621,367,793,15219
3584,378,786,15252
