S,E,I,R,
3654,339,675,15332
3650,327,678,15345
3632,356,686,15326
3607,328,711,15354
3623,335,710,15332
3641,328,705,15326
3636,325,707,15332
3615,336,714,15335
3591,341,714,15354
3570,356,695,15379
3551,364,706,15379
3539,358,725,15378
3532,363,715,15390
3521,360,694,15425
3501,374,700,15425
3503,372,694,15431
3483,366,699,15452
3502,353,704,15441
3504,347,720,15429
3527,327,728,15418
3517,346,722,15415
3491,361,720,15428
3490,360,703,15447
3479,353,731,15437
3475,357,698,15470
3484,352,681,15483
3490,340,686,15484
3475,346,686,15493
3488,323,702,15487
3488,317,697,15498
3480,325,692,15503
3484,317,682,15517
3477,304,686,15533
3502,323,646,15529
3493,349,622,15536
3506,341,626,15527
3507,333,631,15529
3517,317,633,15533
3526,330,623,15521
3529,311,652,15508
3507,328,664,15501
3499,327,657,15517
3510,340,652,15498
3526,332,658,15484
3527,328,665,15480
3508,345,672,15475
3498,337,691,15474
3491,355,703,15451
3493,362,707,15438
3489,363,697,15451
3494,344,701,15461
3512,328,714,15446
3525,335,711,15429
3542,347,689,15422
3550,326,699,15425
3559,322,694,15425
3546,349,667,15438
3558,348,680,15414
3581,328,685,15406
3583,358,674,15385
3578,359,679,15384
3558,361,697,15384
3561,365,694,15380
3562,371,687,15380
3564,357,689,15390
3559,371,690,15380
3534,404,686,15376
3548,392,706,15354
3551,389,704,15356
3579,362,728,15331
3594,351,753,15302
3576,372,740,15312
3554,377,742,15327
3543,372,738,15347
3549,362,743,15346
3561,368,748,15323
3567,361,750,15322
3565,363,732,15340
3584,331,766,15319
3568,360,741,15331
3553,360,746,15341
3563,364,733,15340
3555,356,749,15340
3576,340,760,15324
3578,352,764,15306
3580,375,746,15299
3557,391,764,15288
3541,389,768,15302
3531,381,787,15301
3505,391,798,15306
3487,387,809,15317
3484,390,812,15314
3483,355,844,15318
3458,381,820,15341
3437,387,798,15378
3421,399,779,15401
3410,401,772,15417
3387,397,796,15420
3394,390,793,15423
3391,387,806,15416
3384,390,814,15412
3369,413,789,15429
3386,395,776,15443
3371,364,781,15484
3368,367,780,15485
3391,355,760,15494
3381,353,767,15499
3375,341,768,15516
3379,346,749,15526
3395,313,742,15550
3400,310,735,15555
3413,308,724,15555
3423,314,702,15561
3421,333,690,15556
3423,337,703,15537
3444,314,711,15531
3454,346,698,15502
3468,349,695,15488
3476,345,700,15479
3466,338,705,15491
3470,343,701,15486
3475,340,684,15501
3487,355,665,15493
3491,363,694,15452
3528,340,692,15440
3560,338,686,15416
3551,354,680,15415
3554,351,682,15413
3562,347,694,15397
3569,354,681,15396
3591,328,697,15384
3592,352,672,15384
3629,323,692,15356
3644,337,663,15356
3640,354,656,15350
3640,342,681,15337
3651,353,660,15336
3667,352,694,15287
3664,351,697,15288
3697,341,695,15267
3703,340,702,15255
3717,348,681,15254
3713,353,686,15248
3745,348,664,15243
3758,337,674,15231
3752,340,684,15224
3750,369,688,15193
3731,367,682,15220
3750,370,687,15193
3726,370,701,15203
3742,347,704,15207
3706,392,692,15210
3714,405,697,15184
3699,393,728,15180
3698,376,742,15184
3695,358,750,15197
3679,376,746,15199
3653,363,743,15241
3666,342,729,15263
3659,351,723,15267
3646,375,716,15263
3646,361,731,15262
3639,344,734,15283
3632,329,741,15298
3615,356,740,15289
3594,363,740,15303
3602,351,739,15308
3617,339,744,15300
3601,338,763,15298
3609,326,763,15302
3590,341,747,15322
3606,363,734,15297
3597,359,731,15313
3587,364,736,15313
3570,368,732,15330
3583,362,735,15320
3585,357,717,15341
3574,351,704,15371
3555,370,707,15368
3551,359,722,15368
3549,358,717,15376
3553,343,727,15377
3538,341,729,15392
3528,335,737,15400
3524,330,731,15415
3545,337,711,15407
3536,355,702,15407
3543,369,714,15374
3553,342,737,15368
3551,359,709,15381
3537,361,722,15380
3539,375,725,15361
3556,351,739,15354
3561,344,735,15360
3556,332,761,15351
3541,337,754,15368
3549,338,725,15388
3542,336,743,15379
3514,346,738,15402
3489,358,737,15416
3495,356,732,15417
3480,344,737,15439
3475,364,731,15430
3451,365,740,15444
3482,354,730,15434
3469,367,736,15428
3438,375,734,15453
3431,392,728,15449
3439,384,742,15435
3445,383,743,15429
3440,387,740,15433
3409,386,765,15440
3412,387,765,15436
3399,400,751,15450
3377,404,769,15450
3356,404,787,15453
3360,400,800,15440
3339,390,809,15462
3321,376,821,15482
3290,362,818,15530
3265,376,805,15554
3265,377,775,15583
3267,339,786,15608
3234,358,760,15648
3252,343,761,15644
3253,347,753,15647
3257,342,742,15659
3266,330,734,15670
3295,317,718,15670
3279,333,725,15663
3274,349,719,15658
3287,370,721,15622
3293,373,717,15617
3299,364,721,15616
3313,357,712,15618
3328,344,718,15610
3313,351,720,15616
3321,353,711,15615
