S,E,I,R
3494,373,779,15354
3481,396,768,15355
3482,377,780,15361
3481,375,747,15397
3475,380,759,15386
3485,369,772,15374
3470,395,757,15378
3470,384,777,15369
3472,392,790,15346
3470,397,798,15335
3442,415,800,15343
3445,400,824,15331
3461,392,826,15321
3426,400,814,15360
3385,401,814,15400
3376,393,814,15417
3367,394,820,15419
3359,403,819,15419
3354,387,831,15428
3338,387,831,15444
3343,376,837,15444
3341,368,832,15459
3344,377,833,15446
3341,365,821,15473
3338,372,803,15487
3329,374,784,15513
3345,358,782,15515
3361,345,796,15498
3367,346,759,15528
3355,344,752,15549
3357,351,751,15541
3360,356,744,15540
3353,346,749,15552
3355,344,754,15547
3351,361,748,15540
3377,350,760,15513
3389,361,739,15511
3401,350,746,15503
3396,352,751,15501
3391,380,727,15502
3389,373,715,15523
3417,346,728,15509
3414,351,727,15508
3425,332,727,15516
3414,321,729,15536
3400,308,748,15544
3389,329,732,15550
3390,325,728,15557
3411,315,702,15572
3407,330,689,15574
3409,328,682,15581
3382,345,700,15573
3386,344,689,15581
3427,320,709,15544
3435,319,711,15535
3445,300,719,15536
3452,305,723,15520
3466,307,699,15528
3453,320,688,15539
3474,308,680,15538
3486,306,695,15513
3508,312,695,15485
3517,323,690,15470
3505,336,680,15479
3511,329,704,15456
3532,344,675,15449
3522,341,696,15441
3556,319,706,15419
3546,343,708,15403
3547,353,692,15408
3532,353,688,15427
3539,354,685,15422
3540,357,691,15412
3541,358,701,15400
3543,338,718,15401
3544,342,734,15380
3532,377,712,15379
3532,390,702,15376
3515,397,706,15382
