S,E,I,R
3423,186,451,15940
3442,191,438,15929
3480,172,434,15914
3513,174,418,15895
3547,168,402,15883
3596,172,380,15852
3633,178,364,15825
3675,171,366,15788
3711,180,353,15756
3779,184,350,15687
3814,191,357,15638
3842,194,349,15615
3857,206,351,15586
3896,200,371,15533
3910,217,371,15502
3920,227,379,15474
3933,224,394,15449
3944,222,417,15417
3987,213,420,15380
4016,222,429,15333
4032,219,418,15331
4044,228,432,15296
4060,231,449,15260
4076,232,447,15245
4076,239,464,15221
4110,230,458,15202
4105,235,453,15207
4127,225,461,15187
4132,250,448,15170
4150,244,456,15150
4158,245,459,15138
4161,258,463,15118
4159,270,471,15100
4180,262,483,15075
4197,259,487,15057
4214,250,515,15021
4210,258,518,15014
4224,274,522,14980
4217,281,544,14958
4208,301,540,14951
4236,294,538,14932
4237,294,552,14917
4229,299,557,14915
4231,309,574,14886
4224,315,586,14875
4217,312,590,14881
4214,323,592,14871
4226,296,620,14858
4207,306,644,14843
4196,318,664,14822
4160,360,674,14806
4136,360,679,14825
4109,376,674,14841
4112,365,688,14835
4113,351,687,14849
4104,353,666,14877
4078,368,670,14884
4075,365,687,14873
4026,379,708,14887
3994,405,726,14875
3953,409,750,14888
3924,412,770,14894
3898,409,783,14910
3873,401,784,14942
3858,382,769,14991
3858,372,781,14989
3837,391,753,15019
3818,400,768,15014
3792,408,785,15015
3765,399,787,15049
3757,387,787,15069
3749,391,783,15077
3742,391,785,15082
3733,380,784,15103
3710,391,771,15128
3673,406,787,15134
3667,393,807,15133
3632,392,812,15164
3592,402,813,15193
3557,406,837,15200
3538,404,814,15244
3503,391,820,15286
3471,391,826,15312
3451,391,816,15342
3447,374,826,15353
3420,402,801,15377
3403,387,821,15389
3386,389,799,15426
3370,391,788,15451
3355,389,802,15454
3313,410,803,15474
3304,402,807,15487
3313,368,813,15506
3283,387,799,15531
3283,375,788,15554
3258,381,789,15572
3254,386,795,15565
3233,386,787,15594
3213,391,775,15621
3206,374,790,15630
3214,363,777,15646
3213,360,782,15645
3204,366,762,15668
3211,354,753,15682
3221,343,750,15686
3236,330,771,15663
3242,308,776,15674
3245,316,736,15703
3258,321,720,15701
3274,330,701,15695
3282,319,703,15696
3321,312,672,15695
3320,332,656,15692
3309,330,676,15685
3304,339,685,15672
3313,332,679,15676
3327,312,688,15673
3354,302,694,15650
3370,306,681,15643
3377,324,646,15653
3394,333,660,15613
3384,324,679,15613
3394,293,675,15638
3394,312,673,15621
3382,331,654,15633
3386,321,661,15632
3396,314,669,15621
3426,293,670,15611
3440,297,655,15608
3454,302,640,15604
3456,306,630,15608
3478,298,637,15587
3488,290,655,15567
3487,301,639,15573
3515,293,641,15551
3521,296,644,15539
3542,324,604,15530
3541,317,628,15514
3546,321,633,15500
3559,315,661,15465
3547,313,672,15468
3549,312,673,15466
3558,325,645,15472
3561,304,664,15471
3534,333,649,15484
3539,332,662,15467
3542,343,666,15449
3557,313,678,15452
3556,328,670,15446
3561,313,680,15446
3566,322,677,15435
3581,299,688,15432
3570,327,672,15431
3559,336,685,15420
3573,314,678,15435
3559,335,684,15422
3574,331,689,15406
3577,319,690,15414
3575,311,700,15414
3584,315,668,15433
3580,336,663,15421
3589,340,662,15409
3589,347,646,15418
3585,352,643,15420
3584,347,661,15408
3574,354,669,15403
3591,351,675,15383
3587,335,681,15397
3586,344,674,15396
3592,347,674,15387
3577,343,688,15392
3578,348,685,15389
3583,360,669,15388
3585,346,660,15409
3597,333,678,15392
3581,344,678,15397
3581,341,678,15400
3561,350,672,15417
3553,341,696,15410
3565,324,696,15415
3580,319,678,15423
3578,314,678,15430
3575,308,685,15432
3571,305,695,15429
3561,314,692,15433
3548,333,696,15423
3563,333,705,15399
3561,345,674,15420
3544,324,688,15444
3533,340,675,15452
3523,340,690,15447
3536,321,668,15475
3543,322,664,15471
3566,308,678,15448
3575,331,668,15426
3590,323,667,15420
3588,328,665,15419
3585,313,676,15426
3562,344,675,15419
3556,341,697,15406
3568,325,703,15404
3543,328,703,15426
3543,341,684,15432
3544,336,682,15438
3534,337,677,15452
3540,330,691,15439
3545,331,670,15454
3534,334,661,15471
3517,326,670,15487
3515,328,671,15486
3497,320,674,15509
3501,320,653,15526
3497,323,655,15525
3494,335,625,15546
3474,346,628,15552
3471,329,650,15550
3481,329,671,15519
3490,316,671,15523
3504,306,669,15521
3497,306,664,15533
3514,288,665,15533
3506,304,644,15546
3515,293,644,15548
3520,315,627,15538
3543,291,620,15546
3538,288,619,15555
3564,289,613,15534
3554,292,599,15555
3561,294,591,15554
3560,296,594,15550
3569,289,610,15532
3606,287,590,15517
3621,275,608,15496
3650,284,606,15460
3650,300,600,15450
3655,308,601,15436
3642,315,596,15447
3668,312,598,15422
3645,302,603,15450
3648,274,621,15457
3653,288,603,15456
3671,315,603,15411
3685,281,613,15421
3676,290,599,15435
3683,291,599,15427
3711,300,603,15386
3721,289,613,15377
3736,286,616,15362
3723,299,625,15353
3720,321,600,15359
3704,312,627,15357
3712,309,628,15351
3681,325,652,15342
3695,322,651,15332
3691,329,643,15337
3683,329,658,15330
3674,340,658,15328
3664,354,668,15314
3665,364,645,15326
3659,358,655,15328
3658,365,670,15307
3645,356,688,15311
3637,333,696,15334
3635,330,702,15333
3602,361,688,15349
3621,356,683,15340
3598,363,678,15361
3607,359,680,15354
3591,366,674,15369
3569,358,719,15354
3549,352,740,15359
3526,351,737,15386
3503,378,728,15391
3520,353,721,15406
3509,368,724,15399
3510,351,716,15423
3474,351,722,15453
3454,366,723,15457
3457,368,724,15451
3462,345,734,15459
3459,351,736,15454
3463,353,744,15440
3454,374,755,15417
3472,363,766,15399
3478,350,768,15404
3465,364,764,15407
3443,377,753,15427
3440,355,753,15452
3438,351,769,15442
3419,357,769,15455
3404,368,780,15448
3411,351,781,15457
3422,337,790,15451
3386,369,775,15470
3384,350,797,15469
3370,366,781,15483
3367,369,759,15505
3355,367,764,15514
3332,365,786,15517
3337,366,778,15519
3355,347,772,15526
3345,370,752,15533
3340,372,735,15553
3356,360,746,15538
3372,347,738,15543
3379,346,716,15559
3385,336,722,15557
3402,331,708,15559
3411,325,713,15551
3413,350,695,15542
3436,344,688,15532
3460,320,683,15537
3466,307,694,15533
3476,325,684,15515
3473,324,699,15504
3454,333,687,15526
3467,338,664,15531
3477,316,679,15528
3496,316,674,15514
3495,336,658,15511
3507,334,667,15492
3529,307,669,15495
3526,312,692,15470
3535,320,693,15452
3527,323,679,15471
3566,298,680,15456
3543,314,676,15467
3542,337,684,15437
3572,333,679,15416
3560,349,676,15415
3553,358,681,15408
3573,352,697,15378
3577,358,696,15369
3562,359,718,15361
3573,329,735,15363
3582,322,730,15366
3565,338,712,15385
3588,341,694,15377
3624,326,688,15362
3629,320,696,15355
3631,325,699,15345
3616,349,695,15340
3627,350,693,15330
3648,343,700,15309
3670,328,705,15297
3637,349,701,15313
3639,354,694,15313
3669,348,714,15269
3675,346,724,15255
3672,352,716,15260
3669,370,709,15252
3662,339,750,15249
3656,341,743,15260
3642,341,710,15307
3630,362,691,15317
3631,373,692,15304
3641,377,711,15271
3652,372,713,15263
3647,352,740,15261
3615,363,747,15275
3623,349,750,15278
3617,354,765,15264
3626,361,757,15256
3603,378,760,15259
3591,394,758,15257
3602,387,771,15240
3574,375,800,15251
3559,370,798,15273
3542,370,831,15257
3514,362,835,15289
3482,377,852,15289
3487,391,829,15293
3465,388,827,15320
3449,392,827,15332
3427,419,822,15332
3428,398,829,15345
3412,410,831,15347
3393,420,821,15366
3384,401,838,15377
3329,409,857,15405
3298,447,853,15402
3295,437,853,15415
3270,431,853,15446
3256,417,863,15464
3238,394,859,15509
3227,378,861,15534
3231,361,850,15558
3225,381,812,15582
3213,382,782,15623
3228,369,794,15609
3220,363,807,15610
3247,347,796,15610
3249,352,775,15624
3233,365,770,15632
3225,383,757,15635
3237,365,762,15636
3213,362,751,15674
3212,356,744,15688
3217,370,739,15674
3218,354,743,15685
3211,360,736,15693
3209,355,733,15703
3218,343,731,15708
3240,352,729,15679
3239,342,738,15681
3222,368,718,15692
3237,346,729,15688
3229,341,710,15720
3273,310,709,15708
3291,314,688,15707
3320,307,683,15690
3345,320,664,15671
3344,312,660,15684
3334,319,659,15688
3339,319,681,15661
3351,311,685,15653
3366,332,685,15617
3367,316,716,15601
3385,302,717,15596
3385,320,699,15596
3392,318,707,15583
3405,326,694,15575
3397,335,672,15596
3413,325,673,15589
3419,328,677,15576
3437,322,672,15569
3454,313,668,15565
3464,319,662,15555
3454,340,659,15547
3455,329,662,15554
3451,329,653,15567
3428,343,659,15570
3427,341,681,15551
3419,345,670,15566
3429,345,663,15563
3448,325,689,15538
3466,329,660,15545
3466,324,663,15547
3465,342,658,15535
3485,330,646,15539
3507,309,635,15549
3513,289,654,15544
3530,297,643,15530
3536,321,630,15513
3555,330,638,15477
3559,331,635,15475
3586,321,651,15442
3580,334,657,15429
3582,325,644,15449
3602,308,665,15425
3591,318,646,15445
3606,320,629,15445
3621,332,653,15394
3607,352,672,15369
3637,329,707,15327
3605,340,703,15352
3608,345,701,15346
3576,352,704,15368
3592,328,689,15391
3581,356,674,15389
3559,341,675,15425
3559,329,689,15423
3548,339,707,15406
3537,343,694,15426
3551,361,676,15412
3546,347,693,15414
3554,327,697,15422
3563,326,684,15427
3549,343,685,15423
3533,349,689,15429
3529,342,702,15427
3534,323,724,15419
3539,337,724,15400
3545,350,723,15382
3526,363,701,15410
3532,351,707,15410
3505,353,722,15420
