S,E,I,R
3850,5,11,16134
3900,4,13,16083
3938,5,13,16044
3987,6,14,15993
4036,7,13,15944
4078,8,12,15902
4109,8,15,15868
4162,5,18,15815
4189,8,15,15788
4237,7,15,15741
4282,7,16,15695
4320,9,18,15653
4375,8,18,15599
4411,11,19,15559
4456,10,19,15515
4508,9,18,15465
4546,8,18,15428
4591,8,16,15385
4621,10,16,15353
4666,11,17,15306
4707,10,18,15265
4754,7,20,15219
4787,7,19,15187
4815,10,18,15157
4860,10,19,15111
4901,10,14,15075
4940,11,15,15034
4981,10,15,14994
5014,12,14,14960
5058,12,14,14916
5092,11,18,14879
5132,7,18,14843
5175,9,16,14800
5220,10,16,14754
5260,8,17,14715
5295,10,13,14682
5330,9,18,14643
5366,8,19,14607
5396,8,17,14579
5437,12,16,14535
5473,14,17,14496
5517,17,15,14451
5552,15,21,14412
5594,15,27,14364
5637,18,28,14317
5672,20,31,14277
5706,21,29,14244
5748,18,26,14208
5793,18,26,14163
5835,15,30,14120
5863,16,32,14089
5901,16,32,14051
5947,17,30,14006
5979,16,29,13976
6010,16,29,13945
6039,17,30,13914
6080,16,34,13870
6111,24,33,13832
6125,30,34,13811
6151,27,35,13787
6177,22,38,13763
6210,26,41,13723
6243,29,37,13691
6273,32,43,13652
6303,31,49,13617
6331,38,51,13580
6355,43,50,13552
6388,41,54,13517
6405,46,54,13495
6436,50,52,13462
6461,52,60,13427
6485,57,65,13393
6502,56,80,13362
6521,57,83,13339
6547,60,88,13305
6572,64,95,13269
6576,75,105,13244
6588,89,109,13214
6597,88,131,13184
6593,92,134,13181
6604,107,144,13145
6602,127,154,13117
6601,138,170,13091
6592,142,191,13075
6579,152,201,13068
6565,168,224,13043
6532,184,250,13034
6497,208,264,13031
6463,222,295,13020
6420,243,315,13022
6363,271,347,13019
6322,285,376,13017
6286,292,400,13022
6219,312,424,13045
6115,344,462,13079
6027,378,507,13088
5953,385,546,13116
5868,395,597,13140
5788,409,616,13187
5681,465,636,13218
5583,487,681,13249
5459,513,727,13301
5323,539,789,13349
5206,547,840,13407
5062,579,897,13462
4933,591,938,13538
4777,617,976,13630
4629,650,1001,13720
4468,660,1063,13809
4348,646,1095,13911
4199,654,1120,14027
4058,637,1166,14139
3937,636,1176,14251
3801,670,1196,14333
3639,691,1236,14434
3504,683,1261,14552
3375,661,1296,14668
3275,617,1317,14791
3171,588,1316,14925
3074,565,1309,15052
2967,568,1290,15175
2872,566,1285,15277
2789,542,1282,15387
2714,529,1252,15505
2630,523,1239,15608
2559,505,1244,15692
2526,468,1214,15792
2464,443,1176,15917
2404,438,1135,16023
2357,439,1106,16098
2322,436,1058,16184
2318,403,1016,16263
2321,354,976,16349
2318,346,948,16388
2314,323,919,16444
2313,304,895,16488
2313,297,838,16552
2319,264,806,16611
2324,267,773,16636
2334,257,720,16689
2361,260,672,16707
2385,253,641,16721
2386,245,634,16735
2430,228,615,16727
2462,223,590,16725
2482,235,551,16732
2499,226,547,16728
2527,220,504,16749
2556,213,513,16718
2596,214,480,16710
2643,196,473,16688
2667,199,459,16675
2691,170,465,16674
2723,172,444,16661
2782,163,426,16629
2800,167,402,16631
2841,162,414,16583
2889,154,413,16544
2941,153,398,16508
2978,157,386,16479
3014,173,379,16434
3053,171,375,16401
3091,166,368,16375
3156,149,362,16333
3176,150,362,16312
3223,150,343,16284
3259,161,335,16245
3304,169,326,16201
3352,166,320,16162
3401,150,327,16122
3440,156,314,16090
3488,144,321,16047
3532,155,317,15996
3570,152,324,15954
3598,172,297,15933
3633,169,301,15897
3665,171,312,15852
3707,172,316,15805
3733,173,345,15749
3757,172,337,15734
3798,162,337,15703
3819,167,342,15672
3848,166,351,15635
3868,169,337,15626
3905,173,347,15575
3952,179,331,15538
3993,172,342,15493
4026,181,344,15449
4058,182,343,15417
4091,178,366,15365
4093,193,361,15353
4116,202,372,15310
4140,210,378,15272
4160,221,377,15242
4171,234,375,15220
4200,224,402,15174
4238,231,412,15119
4260,229,420,15091
4282,224,438,15056
4277,243,447,15033
4291,256,451,15002
4301,272,443,14984
4288,283,461,14968
4294,285,474,14947
4324,267,489,14920
4322,278,502,14898
4310,290,503,14897
4301,285,528,14886
4303,299,526,14872
4297,283,548,14872
4275,292,561,14872
4256,292,569,14883
4233,316,563,14888
4234,324,578,14864
4220,336,604,14840
4205,345,601,14849
4197,336,616,14851
4201,329,615,14855
4191,338,611,14860
4164,360,606,14870
4162,354,622,14862
4146,353,642,14859
4145,352,656,14847
4130,366,677,14827
4102,386,685,14827
4073,385,698,14844
4049,401,738,14812
3998,431,735,14836
3969,442,742,14847
3939,427,775,14859
3912,424,783,14881
3883,408,806,14903
3843,407,816,14934
3814,423,803,14960
3777,424,803,14996
3748,413,834,15005
3702,427,842,15029
3674,423,835,15068
3644,426,855,15075
3621,403,912,15064
3571,409,911,15109
3526,420,901,15153
3525,419,887,15169
3508,433,870,15189
3509,430,869,15192
3494,422,868,15216
3458,440,872,15230
3438,459,864,15239
3427,444,892,15237
3401,419,924,15256
3338,421,942,15299
3312,424,923,15341
3293,431,904,15372
3255,444,884,15417
3233,439,894,15434
3214,405,911,15470
3226,391,893,15490
3203,401,867,15529
3181,406,858,15555
3184,404,847,15565
3199,380,841,15580
3208,368,862,15562
3208,356,856,15580
3223,349,833,15595
3240,337,823,15600
3250,324,806,15620
3218,353,805,15624
3207,349,786,15658
3192,351,796,15661
3222,334,774,15670
3213,352,767,15668
3220,352,751,15677
3228,352,744,15676
3235,344,740,15681
3235,349,745,15671
3256,334,727,15683
3279,329,728,15664
3250,357,720,15673
3252,345,706,15697
3272,353,702,15673
3293,357,685,15665
3336,316,696,15652
3349,301,693,15657
3361,310,687,15642
3390,307,683,15620
3418,308,665,15609
3435,300,662,15603
3459,300,656,15585
3480,296,631,15593
3501,300,618,15581
3517,307,620,15556
3530,317,618,15535
3569,303,615,15513
3592,294,622,15492
3608,294,626,15472
3622,302,615,15461
3661,285,623,15431
3669,309,620,15402
3671,316,623,15390
3687,297,650,15366
3684,324,663,15329
3693,310,685,15312
3676,341,662,15321
3722,306,677,15295
3718,321,673,15288
3713,319,678,15290
3693,338,675,15294
3690,349,654,15307
3692,340,648,15320
3684,352,660,15304
3688,346,688,15278
3667,351,703,15279
3672,358,708,15262
3674,361,707,15258
3675,331,723,15271
3665,336,729,15270
3643,358,730,15269
3617,363,732,15288
3610,375,738,15277
3610,387,725,15278
3593,400,716,15291
3577,402,739,15282
3587,362,745,15306
3595,364,724,15317
3588,362,726,15324
3595,369,730,15306
3583,390,727,15300
3572,384,737,15307
3552,391,761,15296
3535,409,762,15294
3534,399,752,15315
3502,404,757,15337
3492,412,734,15362
3499,382,752,15367
3486,355,771,15388
3504,344,781,15371
3486,361,760,15393
3499,342,748,15411
3496,352,752,15400
3506,362,751,15381
3492,372,735,15401
3509,354,722,15415
3493,361,727,15419
3479,362,725,15434
3486,360,719,15435
3487,357,714,15442
3477,354,737,15432
3463,363,740,15434
3462,352,734,15452
3451,355,732,15462
3440,352,719,15489
3435,343,728,15494
3436,333,726,15505
3433,348,706,15513
3447,333,706,15514
3452,321,700,15527
3461,307,705,15527
3437,325,689,15549
3443,335,679,15543
3414,336,712,15538
3415,327,699,15559
3416,331,691,15562
3414,340,702,15544
3389,339,725,15547
3397,354,702,15547
3399,342,681,15578
3395,345,685,15575
3375,365,676,15584
3379,337,720,15564
3375,349,714,15562
3355,365,706,15574
3349,352,728,15571
3381,339,719,15561
3368,348,708,15576
3387,321,719,15573
3400,324,701,15575
3412,326,700,15562
3407,313,706,15574
3399,319,707,15575
3425,303,699,15573
3443,295,693,15569
3426,328,652,15594
3424,338,663,15575
3433,335,672,15560
3440,323,677,15560
3464,318,676,15542
3462,322,695,15521
3456,321,711,15512
3484,319,705,15492
3457,337,688,15518
3460,326,674,15540
3468,326,670,15536
3447,324,664,15565
3483,289,674,15554
3499,286,648,15567
3497,304,649,15550
3506,311,657,15526
3505,327,646,15522
3516,319,650,15515
3544,319,625,15512
3546,323,619,15512
3549,308,659,15484
3533,328,661,15478
3543,321,669,15467
3557,311,677,15455
3543,348,659,15450
3562,322,672,15444
3579,305,674,15442
3565,322,674,15439
3570,321,669,15440
3601,306,695,15398
3592,324,671,15413
3567,344,685,15404
3583,338,666,15413
3590,363,666,15381
3579,363,662,15396
3560,360,666,15414
3558,343,665,15434
3563,340,670,15427
3561,356,657,15426
3570,348,665,15417
3577,348,651,15424
3570,346,662,15422
3577,346,667,15410
3594,345,647,15414
3593,326,656,15425
3594,320,663,15423
3608,312,653,15427
3621,296,664,15419
3630,289,650,15431
3648,284,636,15432
3623,322,638,15417
3621,317,639,15423
3625,319,625,15431
3601,337,643,15419
3602,310,666,15422
3600,323,658,15419
3629,314,660,15397
3627,324,658,15391
3618,342,648,15392
3645,326,662,15367
3645,326,677,15352
3635,338,678,15349
3606,365,688,15341
3609,349,692,15350
3616,345,710,15329
3595,338,725,15342
3577,345,733,15345
3588,358,717,15337
3591,354,709,15346
3593,353,714,15340
3572,350,728,15350
3563,344,740,15353
3531,365,741,15363
3499,360,744,15397
3482,356,756,15406
3488,348,753,15411
3483,365,724,15428
3476,335,746,15443
3458,355,745,15442
3458,358,734,15450
3460,375,722,15443
3482,365,709,15444
3481,358,693,15468
3455,376,682,15487
3438,363,713,15486
3429,359,703,15509
3448,355,687,15510
3468,343,695,15494
3494,347,695,15464
3508,335,697,15460
3546,327,687,15440
3541,329,697,15433
3558,322,696,15424
3585,315,686,15414
3608,301,673,15418
3623,300,688,15389
3612,316,681,15391
3614,337,680,15369
3626,354,677,15343
3625,362,678,15335
3616,359,697,15328
3601,377,688,15334
3592,375,703,15330
3573,375,741,15311
3534,402,758,15306
3535,386,767,15312
3525,398,759,15318
3521,393,775,15311
3517,407,766,15310
3493,405,756,15346
3479,419,757,15345
3480,414,798,15308
3492,414,792,15302
3487,416,790,15307
3470,416,805,15309
3477,397,811,15315
3453,395,822,15330
3435,388,838,15339
3431,371,849,15349
3444,359,856,15341
3419,389,818,15374
3415,385,837,15363
3420,382,823,15375
3404,363,856,15377
3391,384,802,15423
3362,401,799,15438
3382,369,817,15432
3385,392,793,15430
3363,400,789,15448
3343,395,793,15469
3355,380,780,15485
3378,351,786,15485
3373,371,787,15469
3386,373,802,15439
3397,371,799,15433
3397,361,789,15453
3429,335,798,15438
3423,348,765,15464
3433,335,783,15449
3432,361,766,15441
3439,345,755,15461
3439,350,732,15479
3455,331,730,15484
3474,342,729,15455
3487,352,747,15414
3504,340,738,15418
3494,358,726,15422
3508,355,723,15414
3509,349,736,15406
3511,339,735,15415
3507,360,732,15401
3497,350,719,15434
3497,354,724,15425
3515,336,719,15430
3531,323,743,15403
3556,342,724,15378
3549,340,728,15383
3524,354,701,15421
3534,363,712,15391
3535,356,721,15388
3541,344,716,15399
3533,360,698,15409
3530,356,697,15417
3538,345,690,15427
3554,353,695,15398
3560,347,689,15404
3561,345,692,15402
3568,336,690,15406
3558,355,687,15400
3595,350,689,15366
3588,358,692,15362
3583,372,693,15352
3616,361,686,15337
3648,330,686,15336
3652,326,698,15324
3656,300,710,15334
3670,324,693,15313
3659,337,679,15325
3656,328,699,15317
3664,339,666,15331
3692,321,660,15327
3671,340,674,15315
3673,337,692,15298
3678,332,698,15292
3684,322,717,15277
3660,338,710,15292
3672,357,694,15277
3690,359,662,15289
3706,344,668,15282
3702,340,671,15287
3698,337,700,15265
3702,361,676,15261
3679,349,704,15268
3677,352,718,15253
3666,365,711,15258
3675,364,746,15215
3670,367,734,15229
3643,373,735,15249
3648,369,728,15255
3633,351,731,15285
3646,344,732,15278
3630,331,727,15312
3633,313,730,15324
3603,334,729,15334
3597,338,740,15325
3570,362,741,15327
3580,357,740,15323
3573,370,738,15319
3560,378,731,15331
3560,375,739,15326
3557,380,751,15312
3552,387,744,15317
3539,395,748,15318
3525,377,764,15334
3511,387,786,15316
3503,372,770,15355
3501,365,780,15354
3488,368,784,15360
3477,374,790,15359
3491,357,782,15370
3467,357,774,15402
3464,371,758,15407
3458,368,785,15389
3460,359,809,15372
3447,367,813,15373
3447,373,801,15379
3426,369,796,15409
3408,386,762,15444
3397,397,757,15449
3369,389,777,15465
3384,362,794,15460
3387,344,799,15470
3386,364,766,15484
3409,342,757,15492
3406,344,735,15515
3400,351,732,15517
