S,E,I,R
19964,16,20,0
19948,29,20,3
19923,44,30,3
19892,60,40,8
19848,86,55,11
19786,120,77,17
19714,166,93,27
19619,224,115,42
19477,301,167,55
19304,390,231,75
19079,518,307,96
18807,642,412,139
18376,892,541,191
17846,1167,731,256
17229,1440,974,357
16319,1937,1261,483
15241,2453,1673,633
14030,3005,2126,839
12617,3560,2698,1125
11079,4103,3353,1465
9482,4505,4129,1884
7804,4905,4872,2419
6322,4977,5593,3108
4967,5006,6185,3842
3805,4784,6722,4689
2882,4367,7208,5543
2200,3828,7486,6486
1603,3339,7537,7521
1256,2809,7461,8474
970,2331,7282,9417
766,1928,6936,10370
610,1558,6554,11278
518,1231,6157,12094
462,962,5675,12901
413,786,5221,13580
378,626,4729,14267
369,495,4311,14825
373,391,3895,15341
369,345,3455,15831
376,286,3090,16248
384,240,2779,16597
392,223,2465,16920
418,202,2182,17198
442,168,1951,17439
462,159,1703,17676
502,135,1533,17830
533,130,1367,17970
566,131,1227,18076
599,115,1098,18188
639,98,969,18294
677,96,856,18371
731,87,760,18422
778,81,674,18467
825,80,605,18490
885,73,555,18487
939,55,497,18509
997,52,432,18519
1051,55,382,18512
1109,50,333,18508
1165,52,307,18476
1216,54,285,18445
1283,53,254,18410
1321,57,226,18396
1371,56,203,18370
1424,50,191,18335
1486,43,176,18295
1543,35,163,18259
1590,32,149,18229
1638,36,139,18187
1704,33,126,18137
1757,27,116,18100
1802,20,106,18072
1864,21,100,18015
1920,21,92,17967
1967,17,89,17927
2034,26,77,17863
2095,28,69,17808
2154,22,69,17755
2221,21,67,17691
2272,23,60,17645
2322,17,59,17602
2365,19,54,17562
2416,21,52,17511
2477,26,52,17445
2533,24,48,17395
2576,24,49,17351
2626,21,48,17305
2677,21,50,17252
2720,20,51,17209
2765,21,52,17162
2815,19,51,17115
2866,18,45,17071
2899,22,43,17036
2939,22,42,16997
2974,20,44,16962
3028,22,37,16913
3076,19,39,16866
3125,20,36,16819
3182,19,42,16757
3223,18,42,16717
3271,14,46,16669
3327,15,40,16618
3377,14,36,16573
3409,13,35,16543
3459,12,36,16493
3516,11,34,16439
3570,14,31,16385
3603,16,32,16349
3653,11,33,16303
3700,14,34,16252
3742,18,37,16203
3782,18,39,16161
3833,18,42,16107
3868,20,36,16076
3925,19,38,16018
3970,19,33,15978
4011,26,33,15930
4060,27,31,15882
4113,28,30,15829
4149,27,35,15789
4193,25,35,15747
4241,21,43,15695
4275,19,45,15661
4309,22,48,15621
4334,25,44,15597
4367,27,44,15562
4406,29,45,15520
4438,30,54,15478
4471,23,57,15449
4505,23,60,15412
4538,27,49,15386
4577,27,51,15345
4612,26,54,15308
4640,32,55,15273
4662,32,59,15247
4701,41,59,15199
4734,43,60,15163
4761,50,64,15125
4779,48,72,15101
4817,56,73,15054
4834,55,77,15034
4864,52,82,15002
4897,51,81,14971
4918,55,83,14944
4938,48,92,14922
4957,50,97,14896
4984,56,109,14851
4994,69,111,14826
5020,76,109,14795
5045,65,117,14773
5072,64,119,14745
5084,68,131,14717
5091,81,134,14694
5103,76,144,14677
5118,76,151,14655
5126,84,162,14628
5129,97,157,14617
5153,113,154,14580
5169,116,161,14554
5181,116,165,14538
5190,112,181,14517
5195,126,185,14494
5212,125,196,14467
5212,134,202,14452
5219,134,213,14434
5205,144,231,14420
5213,145,248,14394
5197,174,253,14376
5175,188,269,14368
5172,202,279,14347
5167,214,290,14329
5153,204,316,14327
5148,195,346,14311
5135,215,334,14316
5111,213,346,14330
5079,240,366,14315
5061,249,368,14322
5056,253,383,14308
5044,251,401,14304
5008,250,417,14325
4976,256,432,14336
4954,260,450,14336
4899,276,458,14367
4882,259,487,14372
4845,265,514,14376
4808,272,519,14401
4755,311,515,14419
4739,293,545,14423
4708,293,565,14434
4639,322,584,14455
4583,346,593,14478
4514,366,602,14518
4446,383,633,14538
4400,400,650,14550
4342,393,689,14576
4277,409,699,14615
4192,425,733,14650
4123,412,759,14706
4077,424,757,14742
3992,451,779,14778
3929,449,781,14841
3847,461,796,14896
3777,456,837,14930
3712,454,839,14995
3644,448,845,15063
3580,445,872,15103
3531,444,877,15148
3478,419,907,15196
3427,429,908,15236
3362,419,924,15295
3305,396,918,15381
3250,397,904,15449
3200,380,875,15545
3189,375,830,15606
3169,365,818,15648
3131,381,800,15688
3104,388,781,15727
3064,384,791,15761
3035,365,788,15812
3012,357,784,15847
2997,356,783,15864
2982,349,787,15882
2977,340,761,15922
2954,335,761,15950
2962,300,763,15975
2945,303,750,16002
2935,302,746,16017
2916,290,736,16058
2916,282,742,16060
2906,290,705,16099
2910,305,680,16105
2918,298,669,16115
2924,273,671,16132
2936,282,646,16136
2943,267,645,16145
2950,269,617,16164
2974,264,600,16162
2984,266,592,16158
3008,262,569,16161
3019,258,568,16155
3044,248,561,16147
3043,243,566,16148
3067,253,553,16127
3091,235,544,16130
3105,237,529,16129
3112,246,503,16139
3136,243,499,16122
3152,245,500,16103
3173,245,503,16079
3191,244,511,16054
3236,208,543,16013
3264,222,523,15991
3305,230,503,15962
3313,232,507,15948
3340,235,498,15927
3361,244,497,15898
3369,260,490,15881
3387,254,501,15858
3420,248,512,15820
3444,249,501,15806
3465,241,517,15777
3475,230,544,15751
3486,226,537,15751
3494,252,531,15723
3502,262,525,15711
3517,255,529,15699
3546,240,553,15661
3545,261,537,15657
3551,258,540,15651
3561,263,534,15642
3593,244,540,15623
3611,245,543,15601
3622,235,550,15593
3637,249,572,15542
3647,251,555,15547
3658,261,544,15537
3695,254,536,15515
3725,239,553,15483
3731,262,542,15465
3735,291,548,15426
3743,298,549,15410
3744,287,543,15426
3755,267,561,15417
3744,280,566,15410
3748,294,566,15392
3781,277,573,15369
3765,290,568,15377
3762,286,566,15386
3755,284,572,15389
3767,281,552,15400
3766,267,563,15404
3767,277,555,15401
3791,292,556,15361
3811,286,573,15330
3815,275,594,15316
3823,282,600,15295
3811,300,607,15282
3816,311,591,15282
3817,310,607,15266
3799,319,609,15273
3791,299,634,15276
3795,288,615,15302
3792,294,622,15292
3787,294,627,15292
3815,293,609,15283
3802,316,621,15261
3777,334,618,15271
3790,336,606,15268
3812,329,614,15245
3781,351,613,15255
3782,336,631,15251
3780,349,629,15242
3773,331,661,15235
