S,E,I,R
19965,15,16,4
19955,21,15,9
19936,35,20,9
19916,46,27,11
19877,74,36,13
19830,95,61,14
19765,135,79,21
19690,167,109,34
19566,239,143,52
19422,309,202,67
19229,406,268,97
18971,558,336,135
18659,715,449,177
18213,962,601,224
17631,1266,820,283
16944,1623,1039,394
16075,2020,1371,534
15040,2444,1796,720
13846,2954,2239,961
12423,3557,2803,1217
10893,4128,3424,1555
9276,4590,4108,2026
7717,4894,4850,2539
6191,4996,5651,3162
4782,4990,6326,3902
3660,4731,6935,4674
2770,4306,7275,5649
2100,3763,7551,6586
1587,3209,7604,7600
1179,2728,7513,8580
892,2260,7344,9504
708,1808,7053,10431
560,1506,6595,11339
460,1225,6102,12213
403,979,5645,12973
374,754,5200,13672
364,620,4722,14294
360,498,4269,14873
375,385,3872,15368
365,326,3463,15846
371,270,3138,16221
376,236,2787,16601
402,210,2438,16950
425,189,2131,17255
447,177,1905,17471
475,152,1714,17659
507,137,1526,17830
548,128,1353,17971
581,115,1198,18106
619,109,1077,18195
652,107,952,18289
696,104,839,18361
742,99,750,18409
787,91,684,18438
840,83,619,18458
880,80,558,18482
944,71,509,18476
1002,67,442,18489
1076,62,399,18463
1144,56,344,18456
1195,50,314,18441
1254,43,275,18428
1301,53,251,18395
1338,49,224,18389
1397,43,216,18344
1442,42,193,18323
1488,52,177,18283
1545,37,176,18242
1591,44,162,18203
1644,44,149,18163
1694,47,140,18119
1761,35,141,18063
1806,33,128,18033
1862,30,119,17989
1905,33,112,17950
1953,38,106,17903
2012,34,94,17860
2065,30,92,17813
2119,27,87,17767
2175,24,88,17713
2226,30,89,17655
2292,31,87,17590
2330,32,86,17552
2380,26,94,17500
2426,29,84,17461
2493,24,79,17404
2538,22,70,17370
2601,21,62,17316
2644,21,61,17274
2689,21,57,17233
2756,23,54,17167
2807,18,55,17120
2869,18,56,17057
2921,16,53,17010
2972,11,49,16968
3025,16,42,16917
3079,23,37,16861
3120,24,33,16823
3162,25,37,16776
3208,23,38,16731
3260,26,38,16676
3306,27,35,16632
3344,20,39,16597
3394,23,38,16545
3450,15,38,16497
3487,14,38,16461
3536,15,33,16416
3579,19,27,16375
3625,15,28,16332
3670,18,29,16283
3709,16,32,16243
3749,18,33,16200
3787,16,34,16163
3824,14,36,16126
3870,14,38,16078
3918,15,38,16029
3964,17,35,15984
4022,18,31,15929
4070,15,29,15886
4120,15,29,15836
4165,12,28,15795
4194,18,26,15762
4228,16,26,15730
4275,18,25,15682
4323,18,31,15628
4363,15,34,15588
4399,24,34,15543
4447,26,35,15492
4488,27,40,15445
4522,29,38,15411
4555,32,41,15372
4596,24,51,15329
4620,31,50,15299
4662,29,54,15255
4706,33,60,15201
4728,40,56,15176
4760,36,56,15148
4793,34,59,15114
4827,35,58,15080
4850,39,56,15055
4883,43,56,15018
4919,42,61,14978
4957,43,62,14938
4991,37,66,14906
5024,44,69,14863
5039,46,71,14844
5063,51,69,14817
5088,49,80,14783
5111,56,87,14746
5130,54,90,14726
5151,60,99,14690
5179,51,103,14667
5199,56,103,14642
5212,70,110,14608
5235,78,108,14579
5267,69,123,14541
5285,74,127,14514
5301,80,127,14492
5312,80,147,14461
5320,80,158,14442
5331,87,155,14427
5344,90,158,14408
5366,91,164,14379
5374,92,172,14362
5391,101,165,14343
5392,118,172,14318
5393,130,172,14305
5414,134,178,14274
5413,146,186,14255
5429,141,192,14238
5440,136,204,14220
5433,145,208,14214
5438,158,209,14195
5448,151,222,14179
5461,154,228,14157
5444,165,245,14146
5432,166,264,14138
5419,181,271,14129
5390,206,275,14129
5377,204,297,14122
5363,223,303,14111
5355,226,323,14096
5328,223,353,14096
5291,229,363,14117
5256,230,385,14129
5207,258,395,14140
5150,270,436,14144
5092,278,473,14157
5028,287,517,14168
4965,320,512,14203
4911,356,502,14231
4863,356,533,14248
4815,349,557,14279
4756,364,572,14308
4707,363,594,14336
4650,362,625,14363
4576,373,646,14405
4517,382,662,14439
4430,398,697,14475
4357,421,723,14499
4303,418,733,14546
4244,430,752,14574
4169,416,780,14635
4099,433,778,14690
4036,427,791,14746
3969,443,786,14802
3892,440,804,14864
3835,439,831,14895
3779,386,885,14950
3694,404,890,15012
3614,427,887,15072
3567,429,884,15120
3499,430,877,15194
3423,437,878,15262
3338,457,902,15303
3291,429,913,15367
3225,434,927,15414
3199,409,914,15478
3132,418,912,15538
3091,413,927,15569
3052,378,930,15640
3029,371,894,15706
2993,384,868,15755
2963,365,851,15821
2931,352,835,15882
2922,346,814,15918
2921,330,791,15958
2904,312,797,15987
2883,317,795,16005
2878,302,797,16023
2848,309,783,16060
2836,322,753,16089
2825,319,734,16122
2843,310,716,16131
2836,325,695,16144
2831,302,701,16166
2839,292,682,16187
2851,271,678,16200
2854,265,672,16209
2863,250,649,16238
2861,260,629,16250
2875,268,604,16253
2902,264,576,16258
2911,241,560,16288
2952,233,536,16279
2951,234,530,16285
2976,243,519,16262
3025,230,516,16229
3054,236,495,16215
3083,216,499,16202
3109,219,497,16175
3115,237,481,16167
3128,233,483,16156
3186,226,478,16110
3222,227,474,16077
3247,217,471,16065
3275,218,478,16029
3301,218,489,15992
3315,215,501,15969
3337,223,513,15927
3369,215,497,15919
3370,233,491,15906
3389,238,491,15882
3404,240,490,15866
3421,245,496,15838
3450,228,494,15828
3453,239,495,15813
3467,238,510,15785
3472,245,500,15783
3492,237,515,15756
3498,254,501,15747
3515,259,497,15729
3538,262,494,15706
3572,256,507,15665
3564,263,506,15667
3581,265,528,15626
3612,257,528,15603
3631,251,529,15589
3657,250,546,15547
3671,254,545,15530
3654,286,542,15518
3676,279,539,15506
3673,281,539,15507
3679,277,544,15500
3676,295,541,15488
3701,290,535,15474
3718,282,534,15466
3720,289,537,15454
3714,301,537,15448
3728,293,529,15450
3742,285,524,15449
3748,281,533,15438
3730,302,541,15427
3741,285,566,15408
3761,273,579,15387
3777,300,586,15337
3772,308,578,15342
3761,306,580,15353
3762,319,571,15348
3739,320,586,15355
3743,324,604,15329
3742,331,619,15308
3729,342,612,15317
3744,332,621,15303
3723,367,627,15283
3722,371,654,15253
3722,367,660,15251
3697,378,667,15258
3705,351,688,15256
3666,362,690,15282
3629,378,694,15299
3622,379,716,15283
3612,378,732,15278
3590,363,763,15284
3587,381,743,15289
3586,368,724,15322
3575,361,727,15337
3562,366,719,15353
3564,346,718,15372
3503,376,751,15370
3514,368,755,15363
3497,361,767,15375
3498,361,736,15405
3480,366,729,15425
3484,362,745,15409
3473,362,750,15415
3463,359,757,15421
3438,377,764,15421
3417,385,763,15435
3405,370,776,15449
3390,368,769,15473
3380,370,778,15472
3412,345,772,15471
3390,350,799,15461
3374,368,773,15485
3366,368,747,15519
3379,374,734,15513
3390,349,743,15518
3379,345,728,15548
3399,331,702,15568
3392,340,712,15556
3364,351,724,15561
3370,354,723,15553
3393,344,722,15541
3438,317,707,15538
3433,319,702,15546
3451,293,697,15559
3458,293,690,15559
3463,326,648,15563
3473,339,635,15553
3485,333,655,15527
3497,331,667,15505
3509,308,691,15492
3529,300,698,15473
3553,303,683,15461
3541,320,688,15451
3549,324,679,15448
3568,322,668,15442
3555,318,673,15454
3560,317,675,15448
3562,319,675,15444
