S,E,I,R
3602,297,668,15433
3593,311,661,15435
3587,316,661,15436
3589,302,665,15444
3599,320,651,15430
3618,309,637,15436
3633,315,633,15419
3647,320,623,15410
3665,292,641,15402
3663,299,641,15397
3681,302,630,15387
3687,299,645,15369
3696,295,648,15361
3687,287,677,15349
3689,308,657,15346
3694,313,645,15348
3710,302,645,15343
3712,300,657,15331
3706,307,645,15342
3710,313,629,15348
3719,302,642,15337
3714,296,652,15338
3726,294,648,15332
3735,290,655,15320
3732,293,620,15355
3733,302,642,15323
3724,336,627,15313
3699,349,657,15295
3712,329,662,15297
3722,315,660,15303
3743,314,652,15291
3752,316,657,15275
3760,309,671,15260
3767,305,654,15274
3789,301,664,15246
3792,308,654,15246
3797,313,650,15240
3804,317,669,15210
3818,335,649,15198
3813,352,641,15194
3806,358,654,15182
3812,355,673,15160
3777,367,681,15175
3779,362,692,15167
3797,347,692,15164
3803,328,701,15168
3805,334,694,15167
3801,320,711,15168
3806,306,708,15180
3801,340,704,15155
3818,333,723,15126
3812,355,707,15126
3788,390,705,15117
3757,416,713,15114
3738,410,723,15129
3715,419,729,15137
3697,408,751,15144
3671,402,771,15156
3613,411,802,15174
3613,388,821,15178
3601,394,808,15197
3588,379,807,15226
3590,380,794,15236
3568,393,779,15260
3563,390,813,15234
3552,396,823,15229
3530,396,823,15251
3541,383,807,15269
3550,359,808,15283
3532,376,798,15294
3510,377,820,15293
3492,401,815,15292
3475,389,837,15299
3469,403,834,15294
3447,419,816,15318
3420,410,829,15341
3421,399,853,15327
3397,394,842,15367
3377,415,839,15369
3353,424,823,15400
3330,400,876,15394
3314,399,891,15396
3318,407,860,15415
3296,390,859,15455
3297,398,861,15444
3288,418,854,15440
3295,408,863,15434
3301,418,866,15415
3266,404,869,15461
3245,414,881,15460
3260,398,888,15454
3236,406,883,15475
3249,390,849,15512
3246,407,819,15528
3225,395,824,15556
3219,381,846,15554
3224,361,853,15562
3241,345,852,15562
3232,367,822,15579
3235,386,814,15565
3234,366,809,15591
3241,377,773,15609
3258,359,766,15617
3270,362,750,15618
3304,349,748,15599
3291,337,746,15626
3312,350,744,15594
3320,334,753,15593
3347,338,745,15570
3328,351,729,15592
3323,335,748,15594
3344,329,740,15587
3355,329,733,15583
3340,314,725,15621
3360,319,716,15605
3378,309,720,15593
3399,306,716,15579
3402,330,673,15595
3410,338,683,15569
3413,330,688,15569
3409,341,707,15543
3408,338,684,15570
3422,324,675,15579
3448,313,697,15542
3456,302,687,15555
3439,318,699,15544
3458,325,681,15536
3464,316,678,15542
3501,306,689,15504
3489,326,665,15520
3493,303,677,15527
3491,307,682,15520
3496,316,663,15525
3512,313,665,15510
3526,317,656,15501
3549,308,650,15493
3537,298,670,15495
3559,291,668,15482
3583,298,655,15464
3581,320,643,15456
3592,318,646,15444
3595,313,650,15442
3612,320,663,15405
3621,326,665,15388
3626,320,657,15397
3650,305,673,15372
3646,331,662,15361
3662,323,682,15333
3659,336,689,15316
3657,350,680,15313
3648,357,692,15303
3659,352,700,15289
3674,358,692,15276
3679,366,691,15264
3678,356,697,15269
3693,331,699,15277
3689,334,691,15286
3673,363,702,15262
3679,345,704,15272
3670,331,715,15284
3650,345,711,15294
3651,355,707,15287
3648,335,734,15283
3626,355,722,15297
3628,368,699,15305
3630,382,694,15294
3635,357,709,15299
3647,349,729,15275
3646,362,725,15267
3664,353,706,15277
3673,339,730,15258
3662,331,731,15276
3643,343,717,15297
3637,367,722,15274
3634,368,714,15284
3645,361,707,15287
3641,365,715,15279
3648,342,724,15286
3654,350,710,15286
3653,369,693,15285
3634,365,702,15299
3606,356,733,15305
3606,363,726,15305
3596,354,733,15317
3580,377,703,15340
3555,376,719,15350
3544,361,752,15343
3513,377,782,15328
3492,380,794,15334
3497,389,789,15325
3482,370,809,15339
3477,369,821,15333
3494,357,811,15338
3504,381,786,15329
3493,384,785,15338
3500,351,785,15364
3468,370,789,15373
3470,388,794,15348
3472,364,792,15372
3435,387,786,15392
3430,391,766,15413
3426,374,788,15412
3418,371,801,15410
3388,375,815,15422
3372,372,813,15443
3368,377,824,15431
3365,363,797,15475
3365,343,802,15490
3327,371,782,15520
3334,371,789,15506
