S,E,I,R
3250,379,812,15559
3244,370,815,15571
3244,347,826,15583
3225,366,802,15607
3200,368,829,15603
3170,373,847,15610
3135,397,844,15624
3158,381,852,15609
3156,382,834,15628
3143,390,823,15644
3136,381,821,15662
3134,363,808,15695
3146,336,791,15727
3142,332,781,15745
3136,329,789,15746
3113,355,777,15755
3126,340,757,15777
3108,344,761,15787
3111,340,768,15781
3124,339,750,15787
3123,357,725,15795
3128,343,753,15776
3119,349,739,15793
3100,345,732,15823
3113,329,742,15816
3120,315,723,15842
3143,312,698,15847
3158,322,661,15859
3166,318,650,15866
3215,309,648,15828
3239,289,657,15815
3260,289,632,15819
3284,295,616,15805
3309,275,630,15786
3316,285,624,15775
3328,272,630,15770
3351,286,601,15762
3373,285,571,15771
3357,307,581,15755
3375,287,569,15769
3397,283,576,15744
3421,275,582,15722
3450,275,562,15713
3446,271,570,15713
3475,271,575,15679
3490,269,571,15670
3491,276,593,15640
3498,281,587,15634
3519,265,589,15627
3549,263,561,15627
3589,256,567,15588
3596,276,545,15583
3604,289,554,15553
3627,287,548,15538
3655,278,551,15516
3669,279,560,15492
3673,284,570,15473
3681,292,568,15459
3671,303,569,15457
3683,298,590,15429
3689,312,602,15397
3701,287,609,15403
3712,289,603,15396
3747,296,604,15353
3744,314,595,15347
3769,307,586,15338
3808,298,611,15283
3830,302,594,15274
3846,295,610,15249
3856,314,598,15232
3862,317,605,15216
3879,313,614,15194
3847,325,606,15222
3864,307,633,15196
3870,325,637,15168
3891,310,642,15157
3890,316,657,15137
3866,314,658,15162
3885,306,670,15139
3879,313,664,15144
3879,341,651,15129
3853,343,675,15129
3858,329,674,15139
3842,332,668,15158
3834,340,642,15184
3816,335,670,15179
3813,341,683,15163
3804,342,704,15150
3794,358,687,15161
3777,369,686,15168
3768,388,682,15162
3761,373,687,15179
3764,372,687,15177
3753,369,702,15176
3784,354,704,15158
3759,370,724,15147
3738,394,725,15143
3718,391,734,15157
3716,376,748,15160
3672,399,743,15186
3668,388,754,15190
3675,382,750,15193
3702,362,745,15191
3660,373,752,15215
3666,361,756,15217
3643,353,753,15251
3613,369,760,15258
3610,370,745,15275
3589,382,747,15282
3585,370,752,15293
3587,373,760,15280
3562,392,772,15274
3542,383,791,15284
3528,381,791,15300
3495,392,819,15294
3475,395,813,15317
3452,376,832,15340
3443,393,840,15324
3436,394,822,15348
3414,386,843,15357
3388,403,837,15372
3379,398,831,15392
3348,396,849,15407
3319,389,831,15461
3277,388,822,15513
3237,386,834,15543
3221,398,810,15571
3202,381,797,15620
3178,398,774,15650
3176,394,787,15643
3165,366,806,15663
3151,378,791,15680
3140,386,769,15705
3149,377,763,15711
3132,359,746,15763
3142,316,758,15784
3151,309,732,15808
3144,336,698,15822
3180,311,705,15804
3196,307,686,15811
3217,286,661,15836
3238,280,660,15822
3251,288,644,15817
3282,268,638,15812
3321,253,639,15787
3321,271,605,15803
3316,282,605,15797
3344,279,582,15795
3364,263,595,15778
3389,258,593,15760
3424,264,593,15719
3448,267,577,15708
3469,269,575,15687
3495,271,571,15663
3517,270,580,15633
3537,277,564,15622
3558,277,560,15605
3571,275,563,15591
3599,271,551,15579
3601,282,540,15577
3622,279,559,15540
3651,278,573,15498
3669,273,578,15480
3675,265,598,15462
3663,282,598,15457
3654,294,621,15431
3662,291,614,15433
3673,289,625,15413
3648,321,619,15412
3647,317,631,15405
3658,315,638,15389
3650,320,642,15388
3657,324,650,15369
3670,331,633,15366
3681,348,620,15351
3715,331,634,15320
3712,328,646,15314
3743,321,642,15294
3744,323,650,15283
3761,319,648,15272
3755,312,661,15272
3763,299,651,15287
3746,326,630,15298
3764,328,646,15262
3773,327,650,15250
3776,294,670,15260
3757,332,659,15252
3714,354,673,15259
3718,363,697,15222
3705,369,686,15240
3710,369,672,15249
3717,353,707,15223
3702,354,731,15213
3705,356,751,15188
3703,368,744,15185
3677,390,728,15205
3664,397,719,15220
3662,384,719,15235
3671,379,732,15218
3661,381,740,15218
3638,390,746,15226
3634,377,768,15221
3605,367,768,15260
3595,373,770,15262
3586,370,756,15288
3563,384,755,15298
3557,365,771,15307
3532,372,780,15316
3531,377,764,15328
3524,385,764,15327
3499,389,780,15332
3489,389,794,15328
3484,385,783,15348
3503,377,806,15314
3509,374,795,15322
3470,390,801,15339
3472,362,820,15346
3455,364,809,15372
3428,386,801,15385
3441,374,790,15395
3440,380,776,15404
3460,378,773,15389
3468,372,745,15415
3491,347,768,15394
3493,347,743,15417
3475,346,743,15436
3475,381,746,15398
3502,356,740,15402
3497,340,762,15401
3478,350,759,15413
3481,346,748,15425
3520,342,734,15404
3503,336,738,15423
3488,361,733,15418
3494,363,734,15409
3505,349,747,15399
3498,344,746,15412
3507,344,749,15400
3497,368,744,15391
3504,338,753,15405
3486,367,725,15422
3489,378,692,15441
3504,382,676,15438
3504,346,724,15426
3512,359,712,15417
3497,362,733,15408
3489,360,742,15409
3496,360,769,15375
3476,380,753,15391
3444,382,779,15395
3433,390,788,15389
3416,391,791,15402
3407,362,793,15438
3385,371,812,15432
3389,379,792,15440
3372,364,821,15443
3361,373,798,15468
3359,380,784,15477
3356,360,794,15490
3342,369,793,15496
3351,373,787,15489
3338,364,792,15506
3349,365,779,15507
3349,344,784,15523
3375,342,773,15510
3363,345,773,15519
3350,328,745,15577
3344,349,748,15559
3356,340,735,15569
3367,346,718,15569
3373,353,722,15552
3377,341,735,15547
3363,353,732,15552
3390,340,705,15565
3406,334,698,15562
3427,324,704,15545
3433,333,684,15550
3444,312,682,15562
3439,329,684,15548
3420,341,698,15541
3446,324,709,15521
3462,328,697,15513
3474,332,690,15504
3493,330,705,15472
3523,318,712,15447
3501,354,690,15455
3513,336,711,15440
3522,346,691,15441
3554,333,700,15413
3566,328,705,15401
3553,343,689,15415
3549,334,694,15423
3567,339,690,15404
3595,323,690,15392
3613,328,673,15386
3616,334,652,15398
3615,330,656,15399
3623,341,655,15381
3628,336,659,15377
3627,340,664,15369
3613,351,659,15377
3622,348,670,15360
3578,355,679,15388
3603,347,674,15376
3630,334,682,15354
3647,328,693,15332
3653,324,698,15325
3634,316,698,15352
3639,331,683,15347
3622,331,707,15340
3611,345,692,15352
3616,338,679,15367
3599,358,670,15373
3594,335,675,15396
3606,335,669,15390
3612,342,674,15372
3608,337,676,15379
3625,328,686,15361
3650,317,672,15361
3667,313,670,15350
3672,311,680,15337
3681,321,656,15342
3706,317,643,15334
3720,311,644,15325
3722,329,625,15324
3716,338,644,15302
3706,361,644,15289
3702,359,659,15280
3702,365,669,15264
3707,329,692,15272
3659,356,717,15268
3654,371,716,15259
3648,366,719,15267
3638,362,727,15273
3645,356,714,15285
3642,365,719,15274
3649,348,705,15298
3644,339,709,15308
3658,327,710,15305
3638,346,700,15316
3637,354,693,15316
3613,358,690,15339
3585,371,689,15355
3576,376,684,15364
3593,347,696,15364
3605,335,688,15372
3600,321,686,15393
3585,298,693,15424
3572,336,665,15427
3569,330,660,15441
3605,314,659,15422
3575,337,655,15433
3570,334,667,15429
3550,346,675,15429
3533,356,687,15424
3554,352,685,15409
3584,337,690,15389
3576,354,668,15402
3576,343,690,15391
3570,344,677,15409
3600,337,668,15395
3597,340,665,15398
3589,340,689,15382
3604,343,693,15360
3591,341,702,15366
3596,361,676,15367
3605,354,698,15343
3600,353,708,15339
3593,340,702,15365
3587,333,715,15365
3579,334,710,15377
3590,331,706,15373
3583,342,718,15357
3579,361,704,15356
3582,364,682,15372
3580,367,698,15355
3570,382,691,15357
3592,365,716,15327
3588,346,746,15320
3565,356,755,15324
3527,386,751,15336
3505,369,772,15354
3475,375,790,15360
3456,385,772,15387
3442,401,774,15383
3450,381,770,15399
3448,373,775,15404
3441,378,744,15437
3449,373,746,15432
3438,378,753,15431
3436,362,770,15432
3448,361,772,15419
3419,371,766,15444
3425,368,762,15445
3419,369,761,15451
3420,347,765,15468
3423,354,761,15462
3419,348,771,15462
3443,329,774,15454
3450,326,755,15469
3453,327,760,15460
3460,318,763,15459
3464,316,742,15478
3468,328,719,15485
3477,314,721,15488
3477,324,706,15493
