S,E,I,R
3159,18,29,16794
3188,16,24,16772
3244,19,20,16717
3306,18,20,16656
3348,13,26,16613
3390,12,27,16571
3439,11,24,16526
3467,7,25,16501
3522,5,21,16452
3559,9,19,16413
3605,6,22,16367
3658,6,19,16317
3705,9,18,16268
3746,8,16,16230
3790,6,17,16187
3826,8,16,16150
3863,8,15,16114
3902,8,17,16073
3952,9,18,16021
3994,8,20,15978
4029,4,23,15944
4068,4,19,15909
4117,4,20,15859
4150,6,17,15827
4196,7,15,15782
4238,6,15,15741
4277,8,14,15701
4305,12,13,15670
4338,14,14,15634
4384,10,19,15587
4424,10,19,15547
4463,10,20,15507
4505,13,20,15462
4546,11,20,15423
4600,12,19,15369
4632,10,18,15340
4669,9,16,15306
4707,12,17,15264
4738,12,19,15231
4798,14,18,15170
4855,13,20,15112
4895,16,22,15067
4931,16,24,15029
4966,16,23,14995
5006,16,24,14954
5048,16,20,14916
5089,15,22,14874
5128,13,22,14837
5178,10,25,14787
5210,13,26,14751
5247,17,26,14710
5283,17,30,14670
5314,20,32,14634
5343,23,34,14600
5377,23,37,14563
5402,21,42,14535
5445,24,38,14493
5470,21,39,14470
5493,25,41,14441
5535,19,44,14402
5556,27,46,14371
5589,31,47,14333
5619,31,49,14301
5650,35,47,14268
5670,43,53,14234
5689,49,64,14198
5717,49,66,14168
5743,51,78,14128
5758,65,81,14096
5784,67,95,14054
5805,53,112,14030
5834,60,112,13994
5841,65,123,13971
5853,73,123,13951
5866,82,124,13928
5893,88,136,13883
5890,98,145,13867
5893,112,155,13840
5898,130,160,13812
5907,126,177,13790
5894,136,194,13776
5903,139,202,13756
5904,147,212,13737
5885,163,215,13737
5867,176,228,13729
5851,197,234,13718
5836,188,265,13711
5801,200,283,13716
5785,200,305,13710
5756,212,314,13718
5708,248,322,13722
5664,253,350,13733
5628,267,373,13732
5610,258,402,13730
5559,281,407,13753
5500,298,437,13765
5443,305,469,13783
5386,309,500,13805
5314,323,538,13825
5225,350,551,13874
5150,358,578,13914
5055,406,591,13948
4981,419,617,13983
4878,452,650,14020
4803,441,684,14072
4734,446,709,14111
4620,475,754,14151
4526,488,782,14204
4427,495,820,14258
4326,528,820,14326
4206,525,855,14414
4123,512,895,14470
4017,521,925,14537
3921,522,957,14600
3848,519,970,14663
3755,512,992,14741
3663,532,1001,14804
3554,536,1021,14889
3435,532,1048,14985
3358,528,1037,15077
3297,518,1034,15151
3231,512,1027,15230
3157,516,1023,15304
3080,499,1023,15398
3019,485,1037,15459
2984,480,997,15539
2919,456,1017,15608
2857,447,1003,15693
2817,414,988,15781
2758,417,977,15848
2712,392,976,15920
2673,377,949,16001
2634,395,912,16059
2611,385,886,16118
2585,372,876,16167
2565,363,852,16220
2541,335,838,16286
2545,329,801,16325
2547,312,786,16355
2556,307,771,16366
2568,283,752,16397
2565,285,714,16436
2579,266,714,16441
2591,258,697,16454
2598,254,684,16464
2622,231,676,16471
2633,239,637,16491
2658,248,591,16503
2670,237,574,16519
2712,220,567,16501
2742,219,572,16467
2778,188,568,16466
2794,186,549,16471
2814,188,510,16488
2852,196,486,16466
2859,215,469,16457
2890,206,484,16420
2930,202,482,16386
2944,209,471,16376
2976,210,462,16352
3015,197,445,16343
3056,190,439,16315
3085,197,404,16314
3111,187,400,16302
3151,195,396,16258
3185,194,389,16232
3191,196,389,16224
3215,185,390,16210
3239,194,376,16191
3277,192,380,16151
3314,183,383,16120
3346,188,365,16101
3397,183,360,16060
3410,174,375,16041
3457,173,380,15990
3494,175,392,15939
3515,182,389,15914
3555,191,385,15869
3590,181,418,15811
3617,186,410,15787
3636,207,389,15768
3664,200,398,15738
3697,185,400,15718
3752,182,386,15680
3788,202,374,15636
3823,193,384,15600
3854,191,390,15565
3870,194,401,15535
3887,207,399,15507
3897,205,408,15490
3910,196,414,15480
3931,196,421,15452
3964,203,420,15413
4001,204,409,15386
4015,232,402,15351
4020,249,414,15317
4043,251,422,15284
4068,238,441,15253
4069,260,439,15232
4075,255,447,15223
4100,251,460,15189
4121,242,468,15169
4133,231,473,15163
4160,241,469,15130
4173,245,471,15111
4167,255,489,15089
4179,267,490,15064
4189,252,518,15041
4196,250,550,15004
4193,271,566,14970
4186,282,583,14949
4172,304,580,14944
4182,301,581,14936
4188,284,597,14931
4188,305,575,14932
4210,298,590,14902
4184,326,591,14899
4169,334,596,14901
4141,346,623,14890
4102,364,647,14887
4081,366,634,14919
4076,372,634,14918
4059,368,645,14928
4020,395,659,14926
4012,401,661,14926
4012,387,670,14931
3976,400,679,14945
3953,403,714,14930
3935,411,738,14916
3907,411,748,14934
3842,426,763,14969
3801,416,795,14988
3789,406,803,15002
3767,411,801,15021
3740,425,812,15023
3699,422,849,15030
3665,421,862,15052
3603,438,855,15104
3556,446,867,15131
3542,429,871,15158
3525,409,862,15204
3497,419,842,15242
3486,416,859,15239
3468,393,857,15282
3439,402,851,15308
3401,426,845,15328
3390,436,832,15342
3376,424,851,15349
3328,418,888,15366
3313,410,893,15384
3302,403,883,15412
3317,384,885,15414
3304,386,855,15455
3288,390,845,15477
3284,378,841,15497
3284,384,822,15510
3289,393,818,15500
3281,401,809,15509
3269,400,828,15503
3274,371,837,15518
3294,365,823,15518
3266,369,827,15538
3268,384,804,15544
3266,380,780,15574
3257,368,782,15593
3254,363,798,15585
3245,357,792,15606
3263,350,772,15615
3263,337,749,15651
3245,334,758,15663
3236,337,748,15679
3229,339,748,15684
3232,337,739,15692
3242,348,714,15696
3262,334,707,15697
3279,322,701,15698
3284,325,685,15706
3301,295,682,15722
3330,295,695,15680
3341,288,701,15670
3377,285,698,15640
3384,303,679,15634
3391,313,665,15631
3424,294,666,15616
3466,292,648,15594
3484,296,640,15580
3457,322,632,15589
3485,316,625,15574
3504,304,626,15566
3522,299,632,15547
3530,291,621,15558
3520,306,625,15549
3514,321,625,15540
3520,321,645,15514
3523,323,661,15493
3548,313,649,15490
3569,321,630,15480
3571,325,641,15463
3582,305,642,15471
3618,308,620,15454
3631,312,617,15440
3639,316,635,15410
3634,307,646,15413
3652,312,654,15382
3669,316,647,15368
3668,333,630,15369
3662,329,634,15375
3661,329,631,15379
3666,333,629,15372
3662,319,651,15368
3683,311,658,15348
3685,326,658,15331
3706,319,656,15319
3683,341,669,15307
3667,347,668,15318
3649,362,672,15317
3650,352,687,15311
3616,359,691,15334
3606,351,695,15348
3630,358,693,15319
3628,353,691,15328
3614,349,702,15335
3597,351,703,15349
3608,350,701,15341
3609,337,711,15343
3625,331,697,15347
3623,322,691,15364
3615,326,704,15355
3629,309,706,15356
3626,308,695,15371
3593,344,687,15376
3583,357,681,15379
3579,371,675,15375
3578,354,714,15354
3542,372,696,15390
3519,387,694,15400
3504,394,697,15405
3500,378,693,15429
3510,361,691,15438
3481,359,708,15452
3471,357,708,15464
3465,350,714,15471
3449,340,734,15477
3437,353,711,15499
3434,361,704,15501
3445,343,719,15493
3453,347,736,15464
3449,360,714,15477
3440,351,734,15475
3416,357,757,15470
3401,364,744,15491
3409,340,750,15501
3397,349,736,15518
3404,349,729,15518
3400,352,742,15506
3382,348,751,15519
3394,330,762,15514
3380,349,742,15529
3390,328,745,15537
3369,350,734,15547
3364,350,728,15558
3343,352,733,15572
3330,354,754,15562
3323,344,747,15586
3324,362,755,15559
3344,343,764,15549
3335,356,744,15565
3336,373,744,15547
3326,375,738,15561
3326,363,757,15554
3312,375,779,15534
3311,374,796,15519
3294,366,789,15551
3265,369,770,15596
3259,358,776,15607
3267,356,752,15625
3260,366,749,15625
3284,355,747,15614
3267,360,749,15624
3253,368,749,15630
3235,371,736,15658
3244,349,752,15655
3243,343,736,15678
3258,341,722,15679
3279,343,727,15651
3282,334,716,15668
3295,325,700,15680
3307,328,703,15662
3324,331,699,15646
3333,303,700,15664
3333,305,701,15661
3321,325,704,15650
3339,319,683,15659
3366,299,685,15650
3385,321,666,15628
3400,314,687,15599
3425,296,686,15593
3418,316,657,15609
3416,321,662,15601
3429,326,662,15583
3437,326,638,15599
3447,327,644,15582
3435,345,637,15583
3446,340,644,15570
3431,345,655,15569
3412,334,690,15564
3437,325,697,15541
3438,308,689,15565
3453,303,675,15569
3431,337,669,15563
3438,334,673,15555
3444,334,664,15558
3444,345,653,15558
3426,363,658,15553
3414,359,668,15559
3421,337,686,15556
3448,317,661,15574
3453,311,654,15582
3446,308,661,15585
3445,310,651,15594
3477,297,640,15586
3500,296,631,15573
3512,297,624,15567
3506,304,595,15595
3512,285,593,15610
3517,291,587,15605
3529,289,590,15592
3548,289,603,15560
3544,303,603,15550
3559,303,602,15536
3592,293,593,15522
3620,284,602,15494
3654,295,589,15462
3653,298,582,15467
3674,313,575,15438
3683,306,595,15416
3697,304,594,15405
3694,312,590,15404
3679,328,598,15395
3709,307,623,15361
3726,296,624,15354
3732,288,620,15360
3746,285,621,15348
3753,296,622,15329
3746,319,593,15342
3731,320,593,15356
3746,315,591,15348
3756,310,604,15330
3789,297,607,15307
3777,331,603,15289
3777,326,607,15290
3782,324,615,15279
3784,312,626,15278
3797,319,615,15269
3803,319,627,15251
3811,329,614,15246
3823,317,631,15229
3826,315,647,15212
3825,314,653,15208
3805,338,648,15209
3795,350,653,15202
3772,364,668,15196
3754,361,656,15229
3751,351,672,15226
3751,345,690,15214
3752,355,691,15202
3747,369,696,15188
3745,380,712,15163
3745,388,714,15153
3729,396,730,15145
3704,384,756,15156
3706,382,771,15141
3691,390,790,15129
3670,421,769,15140
3660,400,789,15151
3651,393,776,15180
3637,382,775,15206
3609,385,764,15242
3605,377,762,15256
3578,384,765,15273
3602,369,761,15268
3589,381,737,15293
3592,378,732,15298
3603,373,746,15278
3584,385,743,15288
3566,388,735,15311
3553,387,734,15326
3555,390,741,15314
3561,371,752,15316
3547,369,753,15331
3535,373,754,15338
3496,365,751,15388
3474,365,751,15410
3483,341,749,15427
3482,358,717,15443
3523,328,723,15426
3548,330,705,15417
3563,336,707,15394
3580,326,702,15392
3592,334,705,15369
3609,344,696,15351
3600,352,696,15352
3584,357,724,15335
3609,343,742,15306
3600,364,730,15306
3604,375,739,15282
3612,358,741,15289
3597,371,734,15298
3618,370,720,15292
3598,381,719,15302
3584,395,728,15293
3554,390,737,15319
3549,381,741,15329
3554,379,764,15303
3543,359,792,15306
3539,357,787,15317
3513,381,776,15330
3540,363,771,15326
3557,361,765,15317
3564,353,753,15330
3581,338,762,15319
3561,342,772,15325
3570,327,751,15352
3589,346,731,15334
3621,334,724,15321
3607,328,740,15325
3602,329,739,15330
3602,340,717,15341
3578,348,722,15352
3572,347,731,15350
3567,352,728,15353
3557,356,734,15353
3559,343,741,15357
3581,339,734,15346
3557,347,747,15349
3548,373,755,15324
3558,361,761,15320
3540,354,780,15326
3550,361,755,15334
3534,377,750,15339
3536,366,753,15345
3530,366,756,15348
3556,359,747,15338
3556,367,744,15333
3571,357,730,15342
3580,357,713,15350
3591,338,713,15358
3604,331,703,15362
3595,347,681,15377
3597,346,698,15359
3608,329,703,15360
3592,321,711,15376
3595,336,726,15343
3582,357,738,15323
3561,377,733,15329
3562,379,752,15307
3562,375,753,15310
3537,381,770,15312
3515,375,770,15340
3499,371,775,15355
3474,414,757,15355
3452,427,770,15351
3468,416,786,15330
3461,398,801,15340
3461,390,788,15361
3448,394,788,15370
3455,372,797,15376
3448,387,789,15376
3434,377,794,15395
3403,394,796,15407
3426,371,787,15416
3418,347,785,15450
3419,332,759,15490
3423,347,739,15491
3427,333,738,15502
3429,351,719,15501
3443,339,732,15486
3461,315,730,15494
3454,332,726,15488
3464,332,718,15486
3463,347,689,15501
3451,349,686,15514
3464,338,682,15516
3481,327,687,15505
3460,321,687,15532
3487,303,681,15529
3494,312,668,15526
3498,335,640,15527
3486,318,664,15532
3501,323,656,15520
3476,318,673,15533
3478,328,681,15513
3450,350,677,15523
3427,347,695,15531
3442,347,693,15518
3434,347,695,15524
3432,337,690,15541
3463,320,689,15528
3487,308,683,15522
3482,317,688,15513
3476,334,685,15505
3481,328,674,15517
3492,321,686,15501
3484,326,705,15485
3463,345,686,15506
3479,349,677,15495
3503,334,682,15481
3500,328,700,15472
3519,309,718,15454
3521,313,709,15457
3551,329,685,15435
3565,331,687,15417
3560,333,688,15419
3553,326,691,15430
3562,324,678,15436
3547,312,694,15447
3544,313,685,15458
3539,317,689,15455
3551,323,680,15446
3545,337,680,15438
3536,343,673,15448
3514,364,669,15453
3513,384,673,15430
3508,368,675,15449
3518,349,675,15458
3519,336,677,15468
3528,321,683,15468
3531,335,676,15458
3514,338,664,15484
3526,323,687,15464
3527,321,661,15491
3529,317,660,15494
