S,E,I,R
19964,16,20,0
19954,24,19,3
19927,43,26,4
19896,55,39,10
19860,73,53,14
19822,89,69,20
19752,131,90,27
19668,182,111,39
19557,238,147,58
19406,326,196,72
19208,431,265,96
18934,593,342,131
18585,781,465,169
18133,1017,617,233
17512,1350,819,319
16811,1679,1086,424
15918,2103,1429,550
14804,2629,1834,733
13482,3204,2344,970
12011,3768,2919,1302
10454,4252,3624,1670
8783,4709,4317,2191
7170,4932,5134,2764
5717,4988,5836,3459
4414,4894,6416,4276
3328,4592,6935,5145
2450,4213,7309,6028
1820,3622,7594,6964
1359,3051,7634,7956
1041,2457,7576,8926
780,2051,7251,9918
632,1663,6833,10872
504,1339,6394,11763
439,1051,5899,12611
393,822,5415,13370
343,658,4947,14052
333,527,4489,14651
332,426,3993,15249
331,339,3565,15765
333,271,3203,16193
346,232,2821,16601
363,195,2504,16938
378,175,2195,17252
429,150,1938,17483
475,136,1685,17704
504,118,1484,17894
548,108,1325,18019
569,111,1186,18134
600,98,1079,18223
637,93,948,18322
677,84,860,18379
729,79,786,18406
775,74,685,18466
813,72,610,18505
874,68,546,18512
933,59,473,18535
983,56,412,18549
1032,49,366,18553
1077,51,322,18550
1126,50,291,18533
1183,44,271,18502
1252,38,239,18471
1293,34,206,18467
1352,28,196,18424
1397,26,188,18389
1453,27,171,18349
1499,29,155,18317
1569,27,134,18270
1620,25,117,18238
1676,24,111,18189
1740,27,94,18139
1795,27,93,18085
1847,22,89,18042
1904,23,86,17987
1955,23,76,17946
2003,22,71,17904
2068,21,67,17844
2133,19,66,17782
2184,19,57,17740
2241,20,49,17690
2292,19,50,17639
2341,22,48,17589
2397,19,48,17536
2462,21,44,17473
2501,17,49,17433
2569,21,48,17362
2624,20,53,17303
2690,19,51,17240
2735,20,45,17200
2783,18,41,17158
2821,25,41,17113
2863,20,38,17079
2914,11,41,17034
2958,10,40,16992
3005,14,38,16943
3056,14,38,16892
3107,17,35,16841
3155,17,35,16793
3197,16,36,16751
3241,18,36,16705
3299,12,34,16655
3355,12,34,16599
3393,12,33,16562
3434,13,33,16520
3478,14,32,16476
3515,13,30,16442
3561,11,31,16397
3607,13,33,16347
3651,11,33,16305
3693,11,27,16269
3721,15,27,16237
3760,12,26,16202
3805,14,25,16156
3851,13,25,16111
3903,10,25,16062
3951,12,23,16014
3991,12,22,15975
4036,8,21,15935
4090,12,17,15881
4151,15,18,15816
4196,16,17,15771
4234,14,20,15732
4265,15,18,15702
4311,15,19,15655
4356,14,19,15611
4392,12,22,15574
4443,13,21,15523
4481,15,20,15484
4532,15,21,15432
4570,11,25,15394
4622,14,26,15338
4669,9,28,15294
4701,17,25,15257
4730,24,30,15216
4762,22,29,15187
4787,20,35,15158
4818,25,32,15125
4867,28,34,15071
4903,27,36,15034
4940,30,35,14995
4975,28,37,14960
5016,23,42,14919
5053,26,39,14882
5085,25,41,14849
5111,25,45,14819
5154,30,42,14774
5191,32,45,14732
5223,35,50,14692
5246,34,51,14669
5276,38,50,14636
5307,42,50,14601
5331,46,57,14566
5360,47,62,14531
5380,49,66,14505
5396,50,78,14476
5415,45,93,14447
5431,60,89,14420
5446,60,101,14393
5471,69,102,14358
5495,75,108,14322
5501,84,118,14297
5525,93,116,14266
5528,99,125,14248
5540,99,135,14226
5545,98,141,14216
5548,96,161,14195
5553,97,164,14186
5549,110,174,14167
5554,105,193,14148
5550,118,185,14147
5537,125,197,14141
5548,121,218,14113
5543,132,234,14091
5556,121,239,14084
5552,140,229,14079
5539,163,228,14070
5513,170,245,14072
5498,169,273,14060
5469,193,288,14050
5443,204,323,14030
5422,208,333,14037
5399,217,346,14038
5370,233,365,14032
5342,260,369,14029
5296,271,403,14030
5244,296,405,14055
5194,302,430,14074
5164,299,452,14085
5099,306,494,14101
5076,305,503,14116
5016,318,529,14137
4950,324,549,14177
4897,333,562,14208
4850,331,588,14231
4767,365,607,14261
4698,370,632,14300
4633,385,636,14346
4590,366,670,14374
4509,408,671,14412
4445,409,701,14445
4379,417,701,14503
4296,422,737,14545
4227,439,746,14588
4164,420,771,14645
4133,412,788,14667
4067,442,787,14704
4014,433,809,14744
3950,444,810,14796
3896,438,805,14861
3826,433,813,14928
3758,428,833,14981
3690,428,821,15061
3623,430,857,15090
3584,420,864,15132
3537,411,867,15185
3478,408,855,15259
3428,418,846,15308
3383,411,849,15357
3342,379,858,15421
3305,363,843,15489
3256,383,828,15533
3224,373,813,15590
3184,382,794,15640
3172,357,790,15681
3126,362,794,15718
3094,371,770,15765
3081,361,757,15801
3059,339,761,15841
3055,320,741,15884
3029,314,744,15913
3008,310,725,15957
3013,301,713,15973
3008,301,698,15993
2981,292,703,16024
2983,284,685,16048
2987,283,657,16073
