S,E,I,R
3708,503,1011,14778
3614,509,1058,14819
3506,535,1061,14898
3418,529,1109,14944
3342,545,1088,15025
3264,517,1109,15110
3178,507,1087,15228
3097,500,1084,15319
3038,472,1111,15379
2998,447,1115,15440
2932,455,1093,15520
2863,430,1096,15611
2788,457,1045,15710
2751,449,995,15805
2709,419,994,15878
2665,403,987,15945
2640,404,951,16005
2618,395,938,16049
2599,385,901,16115
2587,368,885,16160
2579,353,859,16209
2568,342,839,16251
2556,321,849,16274
2539,320,825,16316
2565,284,826,16325
2560,288,784,16368
2565,270,739,16426
2598,259,731,16412
2609,273,688,16430
2621,246,665,16468
2642,238,647,16473
2675,244,618,16463
2691,233,581,16495
2717,224,543,16516
2753,225,535,16487
2793,226,531,16450
2836,199,525,16440
2858,196,528,16418
2900,197,509,16394
2930,201,519,16350
2972,198,497,16333
2999,194,493,16314
3015,202,479,16304
3042,211,474,16273
3074,220,482,16224
3103,222,480,16195
3127,214,477,16182
3154,210,468,16168
3199,200,455,16146
3224,195,457,16124
3278,180,455,16087
3316,168,455,16061
3322,194,441,16043
3382,206,420,15992
3410,213,421,15956
3445,201,422,15932
3474,199,423,15904
3492,205,424,15879
3510,213,426,15851
3526,214,436,15824
3552,210,453,15785
3546,220,456,15778
3596,202,452,15750
3624,210,446,15720
3656,207,431,15706
3676,207,446,15671
3691,216,451,15642
3704,221,475,15600
3727,218,474,15581
3772,220,453,15555
3798,211,468,15523
3807,220,467,15506
3835,206,474,15485
3870,203,476,15451
3906,190,465,15439
3922,192,467,15419
3933,204,462,15401
3957,212,454,15377
3989,206,459,15346
4014,212,454,15320
4017,225,462,15296
4037,237,463,15263
4042,245,475,15238
4074,251,496,15179
4104,250,510,15136
4118,254,496,15132
4131,268,499,15102
4141,273,501,15085
4156,263,510,15071
4170,257,520,15053
4161,274,522,15043
4158,272,532,15038
4136,290,541,15033
4137,298,545,15020
4149,312,552,14987
4153,314,557,14976
4163,291,592,14954
4165,289,594,14952
4150,323,587,14940
4144,329,596,14931
4150,323,603,14924
4153,331,598,14918
4167,323,602,14908
4150,329,614,14907
4152,324,634,14890
4140,325,671,14864
4121,344,671,14864
4101,374,669,14856
4068,399,690,14843
4042,389,710,14859
4009,408,710,14873
3959,424,742,14875
3927,407,779,14887
3897,419,790,14894
3860,417,815,14908
3822,429,816,14933
3785,435,849,14931
3727,440,876,14957
3697,435,895,14973
3653,460,874,15013
3606,471,869,15054
3582,459,867,15092
3547,455,876,15122
3524,425,899,15152
3496,397,918,15189
3496,412,901,15191
3465,407,894,15234
3401,447,882,15270
3370,443,892,15295
3365,427,903,15305
3365,434,896,15305
3348,432,903,15317
3326,430,902,15342
3307,431,913,15349
3270,448,908,15374
3273,422,905,15400
3269,418,908,15405
3262,430,909,15399
3254,387,922,15437
3232,398,901,15469
3234,378,911,15477
3223,375,909,15493
3205,380,909,15506
3209,371,881,15539
3190,398,874,15538
3193,396,887,15524
3208,374,872,15546
3213,369,862,15556
3216,364,859,15561
3230,340,854,15576
3204,356,833,15607
3232,352,817,15599
3232,369,796,15603
3241,361,792,15606
3254,366,792,15588
3251,359,794,15596
3258,344,777,15621
3261,359,766,15614
3239,371,769,15621
3228,361,771,15640
3226,359,772,15643
3237,366,764,15633
3260,362,750,15628
3270,348,756,15626
3268,337,746,15649
3309,317,721,15653
3326,312,709,15653
3324,329,706,15641
3337,321,700,15642
3326,341,680,15653
3354,326,676,15644
3343,316,688,15653
3364,303,677,15656
3392,302,664,15642
3419,302,660,15619
3414,305,672,15609
3427,314,678,15581
3431,317,686,15566
3425,318,690,15567
3439,297,699,15565
3439,310,692,15559
3473,296,688,15543
3473,298,692,15537
3477,306,706,15511
3489,305,716,15490
3482,331,704,15483
3489,326,703,15482
3489,325,718,15468
3499,331,711,15459
3503,345,702,15450
3488,339,715,15458
3503,338,721,15438
3491,347,729,15433
3500,342,732,15426
3498,339,722,15441
3475,344,713,15468
3484,336,703,15477
3502,333,710,15455
3488,331,726,15455
3476,341,712,15471
3486,346,702,15466
3478,341,705,15476
3476,356,685,15483
3492,340,697,15471
3473,333,716,15478
3485,326,711,15478
3486,342,705,15467
3475,359,716,15450
3475,338,722,15465
3473,340,716,15471
3445,370,697,15488
3485,355,693,15467
3499,333,699,15469
3500,341,680,15479
3518,341,660,15481
3528,331,670,15471
3542,327,662,15469
3537,333,666,15464
3570,320,659,15451
3562,328,638,15472
3573,314,655,15458
3570,304,667,15459
3560,333,659,15448
3571,341,640,15448
3589,336,633,15442
3589,344,625,15442
3620,338,638,15404
3617,341,658,15384
3628,316,673,15383
3641,309,649,15401
3684,294,670,15352
3711,301,665,15323
3699,309,663,15329
3714,300,667,15319
3739,306,654,15301
3722,328,650,15300
3713,322,663,15302
3718,316,651,15315
3700,324,645,15331
3721,327,658,15294
3726,335,675,15264
3701,357,678,15264
3720,336,692,15252
3709,342,677,15272
3694,356,697,15253
3688,363,670,15279
3678,349,703,15270
3656,368,706,15270
3633,345,760,15262
3584,370,770,15276
3581,354,755,15310
3560,366,739,15335
3569,365,716,15350
3564,365,740,15331
3564,354,764,15318
3555,358,755,15332
3550,332,779,15339
3531,347,776,15346
3508,362,768,15362
3494,371,739,15396
3476,371,761,15392
3481,358,757,15404
3483,345,754,15418
3494,330,759,15417
3463,361,761,15415
3485,324,760,15431
3484,323,754,15439
3476,334,742,15448
3476,331,736,15457
3482,338,710,15470
3508,327,710,15455
3491,363,708,15438
3465,368,727,15440
3463,348,738,15451
3458,347,726,15469
3452,342,742,15464
3450,364,729,15457
3447,356,750,15447
3442,364,747,15447
3435,356,750,15459
3427,367,743,15463
3428,378,736,15458
3419,382,748,15451
3453,355,751,15441
3477,346,756,15421
3477,343,753,15427
3445,372,744,15439
3446,371,746,15437
3444,375,754,15427
3436,373,753,15438
3420,376,735,15469
3395,376,752,15477
3377,387,780,15456
3352,396,787,15465
3341,384,817,15458
3303,389,841,15467
3306,365,865,15464
3316,349,857,15478
3328,334,852,15486
3321,361,847,15471
3301,361,844,15494
3296,358,829,15517
3300,345,827,15528
3291,360,809,15540
3287,379,798,15536
3293,366,796,15545
3273,376,773,15578
3283,359,793,15565
3280,352,793,15575
3272,357,789,15582
3244,362,790,15604
3260,355,768,15617
3252,362,768,15618
3262,341,780,15617
3273,336,770,15621
3253,343,776,15628
3251,344,778,15627
3271,333,785,15611
3262,350,794,15594
3236,367,765,15632
3226,362,753,15659
3212,356,767,15665
3233,329,776,15662
3257,311,762,15670
3262,317,741,15680
3251,344,722,15683
3250,352,726,15672
3266,337,730,15667
3289,341,737,15633
3278,353,732,15637
3301,353,748,15598
3312,358,735,15595
3324,331,752,15593
3341,350,738,15571
3335,357,728,15580
3311,366,731,15592
3321,355,748,15576
3328,357,763,15552
3352,338,770,15540
3356,348,765,15531
3350,361,758,15531
3359,348,761,15532
3347,347,766,15540
3331,374,743,15552
3337,366,748,15549
3356,368,746,15530
3370,374,753,15503
3382,364,752,15502
3389,353,745,15513
3393,331,737,15539
3401,341,730,15528
3395,339,741,15525
3407,315,710,15568
3425,320,721,15534
3421,332,729,15518
3440,326,729,15505
3455,358,710,15477
3440,351,732,15477
3458,355,721,15466
3479,343,717,15461
3470,345,729,15456
3485,324,721,15470
3474,341,714,15471
3483,345,701,15471
3507,343,696,15454
3518,336,706,15440
3531,341,711,15417
3550,338,737,15375
3542,338,722,15398
3557,328,701,15414
3531,353,706,15410
3549,324,711,15416
3555,334,716,15395
3578,325,721,15376
3595,332,709,15364
3601,356,703,15340
3605,346,713,15336
3623,338,720,15319
3619,352,729,15300
3633,351,735,15281
3600,382,724,15294
3612,379,729,15280
3621,351,761,15267
3610,374,744,15272
3580,383,758,15279
3583,383,765,15269
3592,383,759,15266
3586,383,764,15267
3565,377,788,15270
3529,400,780,15291
3555,406,783,15256
3549,392,783,15276
3565,393,754,15288
3551,394,773,15282
3544,397,775,15284
3549,391,757,15303
3561,372,773,15294
3554,389,784,15273
3533,390,799,15278
3523,373,821,15283
3525,371,827,15277
3499,365,841,15295
3518,358,838,15286
3484,392,802,15322
3483,394,810,15313
3510,375,811,15304
3501,374,788,15337
3478,383,782,15357
3464,384,816,15336
3484,397,807,15312
3473,389,832,15306
3477,377,863,15283
3452,396,861,15291
3440,393,889,15278
3402,398,899,15301
3376,398,875,15351
3366,392,899,15343
3349,416,883,15352
3333,397,887,15383
3319,410,865,15406
3307,412,869,15412
3305,401,868,15426
3321,382,869,15428
3275,406,863,15456
3314,361,859,15466
3341,368,860,15431
3322,380,854,15444
3316,388,829,15467
3297,390,844,15469
3287,389,842,15482
3297,366,826,15511
3300,371,809,15520
3302,378,825,15495
3302,386,822,15490
3307,377,836,15480
3289,378,826,15507
3278,391,808,15523
3279,380,828,15513
3284,371,836,15509
3279,396,821,15504
3290,393,816,15501
3283,391,806,15520
3292,377,821,15510
3287,381,797,15535
3287,386,806,15521
3291,383,811,15515
3278,359,824,15539
3279,361,805,15555
3276,363,799,15562
3248,360,818,15574
3216,381,792,15611
3239,355,776,15630
3259,349,766,15626
3255,349,768,15628
3232,364,752,15652
3268,352,769,15611
3294,315,785,15606
3263,347,773,15617
3272,349,766,15613
3263,348,754,15635
3280,347,757,15616
3290,324,759,15627
3313,329,728,15630
3318,338,726,15618
3347,357,717,15579
3343,368,692,15597
3359,355,689,15597
3373,344,700,15583
3381,324,711,15584
3354,338,711,15597
3365,331,704,15600
3369,331,711,15589
3367,339,708,15586
3368,345,695,15592
3390,339,687,15584
3391,317,715,15577
3399,304,720,15577
3414,306,713,15567
3446,302,702,15550
3440,320,693,15547
3456,320,704,15520
3464,319,722,15495
3459,327,702,15512
3488,319,692,15501
3490,309,708,15493
3492,323,708,15477
3461,348,716,15475
3466,327,741,15466
3476,346,709,15469
3498,348,690,15464
3527,349,675,15449
3521,326,686,15467
3536,338,687,15439
3564,329,686,15421
3596,318,678,15408
3597,304,681,15418
3610,302,669,15419
3618,316,675,15391
3614,334,691,15361
3617,345,683,15355
3613,357,690,15340
3601,350,699,15350
3583,350,708,15359
3609,339,708,15344
3612,341,703,15344
3579,364,678,15379
3593,355,699,15353
3596,342,719,15343
3580,336,718,15366
3589,344,713,15354
3595,361,718,15326
3606,347,719,15328
3597,351,726,15326
3628,330,743,15299
3600,343,764,15293
3567,361,781,15291
3574,350,776,15300
3550,360,764,15326
3542,365,795,15298
3532,352,792,15324
3520,372,794,15314
3491,386,793,15330
3465,396,799,15340
3466,374,798,15362
3450,382,789,15379
3460,371,801,15368
3471,372,800,15357
3468,378,824,15330
3450,379,820,15351
3412,404,813,15371
