S,E,I,R
3270,342,755,15633
3303,327,744,15626
3306,306,754,15634
3313,311,752,15624
3327,311,727,15635
3331,312,716,15641
3313,325,712,15650
3313,318,709,15660
3343,290,712,15655
3364,281,717,15638
3373,271,715,15641
3390,295,702,15613
3420,300,697,15583
3441,302,674,15583
3442,311,683,15564
3444,323,679,15554
3480,303,691,15526
3498,311,659,15532
3513,297,652,15538
3509,292,656,15543
3528,301,628,15543
3552,308,618,15522
3574,315,612,15499
3580,324,611,15485
3599,324,607,15470
3599,327,610,15464
3624,337,606,15433
3638,329,611,15422
3645,338,609,15408
3661,338,613,15388
3681,349,613,15357
3684,355,631,15330
3686,353,656,15305
3683,347,674,15296
3699,330,663,15308
3682,355,679,15284
3691,340,679,15290
3690,358,664,15288
3710,340,660,15290
3718,333,680,15269
3711,333,671,15285
3716,311,673,15300
3705,327,660,15308
3708,355,650,15287
3729,340,660,15271
3737,343,655,15265
3739,337,655,15269
3723,344,667,15266
3719,335,691,15255
3721,342,683,15254
3705,351,695,15249
3705,350,697,15248
3676,355,710,15259
3680,352,707,15261
3681,350,682,15287
3670,376,683,15271
3657,368,691,15284
3655,364,696,15285
3662,363,705,15270
3625,388,691,15296
3632,382,676,15310
3647,375,690,15288
3628,366,694,15312
3634,369,685,15312
3630,359,712,15299
3622,358,720,15300
3598,368,735,15299
3589,352,734,15325
3581,354,725,15340
3593,352,739,15316
3573,361,751,15315
3584,352,762,15302
3576,357,771,15296
3540,366,796,15298
3549,377,782,15292
3542,378,787,15293
3517,383,775,15325
3501,382,769,15348
3482,388,776,15354
3477,382,787,15354
3457,384,761,15398
3464,376,762,15398
3454,380,774,15392
3460,381,757,15402
3430,395,757,15418
3417,395,775,15413
3396,390,793,15421
3378,408,770,15444
3380,414,736,15470
3344,420,751,15485
3343,398,774,15485
3346,380,759,15515
3350,363,747,15540
3351,368,751,15530
3343,342,755,15560
3362,331,738,15569
3377,320,737,15566
3394,306,737,15563
3373,335,721,15571
3386,326,708,15580
3394,333,711,15562
3401,330,685,15584
3425,321,667,15587
3407,318,688,15587
3417,326,678,15579
3418,333,686,15563
3436,306,692,15566
3434,316,685,15565
3436,324,667,15573
3443,328,657,15572
3449,310,660,15581
3466,307,649,15578
3473,308,634,15585
3490,309,627,15574
3478,314,628,15580
3485,301,632,15582
3512,284,620,15584
3534,272,627,15567
3546,295,614,15545
3542,304,617,15537
3549,302,602,15547
3571,313,590,15526
3567,308,623,15502
3555,312,619,15514
3573,309,607,15511
3574,317,598,15511
3576,300,601,15523
3587,298,613,15502
3598,295,626,15481
3613,277,645,15465
3603,282,630,15485
3585,298,640,15477
3585,320,621,15474
3596,318,632,15454
3587,328,643,15442
3595,324,641,15440
3596,306,663,15435
3577,323,658,15442
3585,314,668,15433
3598,308,676,15418
3602,314,657,15427
3590,324,640,15446
3584,306,658,15452
3591,308,647,15454
3612,315,628,15445
3639,306,629,15426
3657,309,628,15406
3639,314,638,15409
3649,320,631,15400
3651,300,630,15419
3648,307,643,15402
3680,301,627,15392
3661,322,620,15397
3659,312,634,15395
3680,308,646,15366
3696,309,630,15365
3692,309,623,15376
3716,305,642,15337
3734,289,657,15320
3737,290,647,15326
3756,306,625,15313
3746,318,615,15321
3741,327,626,15306
3756,311,653,15280
3748,332,638,15282
3760,320,650,15270
3768,322,651,15259
3778,326,657,15239
3755,338,655,15252
3760,328,676,15236
3779,322,670,15229
3796,327,648,15229
3801,336,641,15222
3803,325,648,15224
3822,315,634,15229
3832,309,639,15220
3848,308,636,15208
3864,315,628,15193
3866,318,632,15184
3855,333,625,15187
3843,339,629,15189
3853,339,657,15151
3860,330,664,15146
3841,324,683,15152
3830,346,669,15155
3829,338,666,15167
3829,341,685,15145
3790,355,687,15168
3796,356,706,15142
3787,350,712,15151
3792,351,709,15148
3795,352,736,15117
3811,345,727,15117
3809,329,727,15135
3814,323,733,15130
3798,333,734,15135
3772,338,724,15166
3765,366,711,15158
3767,376,691,15166
3770,363,711,15156
3759,356,719,15166
3781,371,707,15141
3768,368,718,15146
3764,361,735,15140
3763,366,734,15137
3767,389,725,15119
3764,392,743,15101
3773,377,747,15103
3758,364,783,15095
3747,358,786,15109
3730,373,779,15118
3737,395,754,15114
3728,400,767,15105
3700,389,787,15124
3687,401,790,15122
3688,392,795,15125
3691,389,790,15130
3676,396,782,15146
3680,405,768,15147
3685,384,775,15156
3678,386,783,15153
3667,402,777,15154
3644,405,788,15163
3636,386,786,15192
3650,363,800,15187
3622,380,788,15210
3627,392,782,15199
3625,411,779,15185
3646,386,779,15189
3614,403,778,15205
3613,398,759,15230
3618,363,773,15246
3593,374,796,15237
3593,398,773,15236
3581,404,748,15267
3581,385,763,15271
3594,363,783,15260
3574,363,779,15284
3570,346,787,15297
3570,364,769,15297
3592,360,759,15289
3584,373,754,15289
3581,390,751,15278
3583,388,751,15278
3581,401,752,15266
3572,403,785,15240
3551,391,808,15250
3542,378,808,15272
3562,362,796,15280
3556,360,783,15301
3553,371,770,15306
3548,377,745,15330
3547,366,739,15348
3553,365,740,15342
3581,355,735,15329
3585,366,733,15316
3576,358,732,15334
3581,358,740,15321
3567,362,728,15343
3584,350,738,15328
3577,357,736,15330
3581,333,757,15329
3583,359,750,15308
3572,360,756,15312
3567,369,732,15332
3550,381,715,15354
3562,355,727,15356
3565,371,724,15340
3575,368,725,15332
3553,366,731,15350
3564,353,747,15336
3550,347,760,15343
3563,348,757,15332
3576,338,765,15321
3571,361,749,15319
3558,368,728,15346
3575,354,725,15346
3566,346,731,15357
3550,349,738,15363
3573,352,730,15345
3553,351,753,15343
3547,354,754,15345
3545,352,761,15342
3541,360,765,15334
3540,391,735,15334
3534,375,739,15352
3511,384,741,15364
3498,381,749,15372
3492,386,748,15374
3501,382,748,15369
3529,362,734,15375
3534,361,733,15372
3520,367,741,15372
3526,355,760,15359
3542,371,743,15344
3551,335,753,15361
3579,324,760,15337
3572,317,748,15363
3589,324,733,15354
3610,320,719,15351
3598,338,697,15367
3596,365,691,15348
3587,365,691,15357
3567,369,699,15365
3576,372,705,15347
3542,368,723,15367
3539,370,722,15369
3529,376,723,15372
3559,343,716,15382
3579,321,728,15372
3557,329,720,15394
3561,309,735,15395
3547,327,714,15412
3550,318,714,15418
3553,325,706,15416
3564,326,698,15412
3548,357,686,15409
3551,345,691,15413
3573,331,706,15390
3557,353,674,15416
3556,345,690,15409
3565,339,700,15396
3562,342,711,15385
3576,341,710,15373
3590,346,714,15350
3582,341,724,15353
3574,350,725,15351
3556,326,749,15369
3554,336,749,15361
3551,336,739,15374
3545,331,745,15379
3541,336,713,15410
3530,324,719,15427
3537,316,704,15443
3529,326,712,15433
3512,357,706,15425
3513,349,715,15423
3491,350,724,15435
3477,380,704,15439
3516,365,717,15402
3502,385,699,15414
3503,371,718,15408
3500,357,735,15408
3507,375,730,15388
3517,366,746,15371
3494,385,764,15357
3479,399,742,15380
3471,380,771,15378
3468,382,762,15388
3436,409,775,15380
3434,392,783,15391
3417,393,776,15414
3426,391,737,15446
3409,373,751,15467
3437,371,750,15442
3414,393,748,15445
3403,384,758,15455
3399,382,759,15460
3398,369,777,15456
3384,388,767,15461
3377,385,793,15445
3371,371,791,15467
3374,364,782,15480
3382,352,771,15495
3346,369,755,15530
