S,E,I,R
19962,18,19,1
19944,31,19,6
19925,41,26,8
19895,57,36,12
19848,85,52,15
19788,120,71,21
19710,167,91,32
19611,219,126,44
19486,282,164,68
19298,381,231,90
19090,476,312,122
18798,647,392,163
18367,878,548,207
17821,1178,731,270
17136,1532,962,370
16357,1887,1253,503
15352,2347,1654,647
14124,2871,2122,883
12777,3439,2636,1148
11237,4028,3240,1495
9612,4471,4012,1905
7921,4851,4786,2442
6306,5071,5545,3078
4862,5096,6275,3767
3726,4885,6764,4625
2806,4469,7240,5485
2118,3927,7515,6440
1577,3384,7658,7381
1177,2869,7527,8427
880,2369,7370,9381
689,1919,7072,10320
560,1519,6694,11227
488,1197,6240,12075
417,964,5721,12898
377,752,5213,13658
352,599,4748,14301
323,511,4219,14947
317,426,3808,15449
330,338,3480,15852
342,281,3130,16247
348,237,2811,16604
373,210,2521,16896
391,182,2256,17171
414,163,1994,17429
449,133,1770,17648
483,127,1558,17832
504,121,1381,17994
552,114,1215,18119
595,106,1082,18217
632,91,960,18317
674,85,858,18383
732,78,766,18424
774,74,672,18480
831,72,598,18499
888,72,524,18516
938,76,467,18519
987,77,399,18537
1039,74,362,18525
1085,68,334,18513
1151,61,313,18475
1208,57,286,18449
1266,58,261,18415
1315,58,236,18391
1375,48,201,18376
1434,34,186,18346
1504,37,158,18301
1560,26,158,18256
1617,27,147,18209
1680,26,128,18166
1728,31,117,18124
1773,28,104,18095
1835,23,96,18046
1886,25,88,18001
1941,24,74,17961
1997,27,72,17904
2054,22,70,17854
2115,21,66,17798
2172,22,59,17747
2227,19,50,17704
2283,18,50,17649
2331,18,52,17599
2381,18,50,17551
2435,18,44,17503
2495,17,38,17450
2559,14,36,17391
2609,14,36,17341
2663,11,33,17293
2705,13,35,17247
2763,11,37,17189
2810,10,37,17143
2854,16,31,17099
2906,19,27,17048
2961,16,33,16990
3008,14,36,16942
3052,15,31,16902
3101,14,32,16853
3147,11,38,16804
3189,12,38,16761
3224,14,35,16727
3264,16,37,16683
3302,12,42,16644
3353,11,41,16595
3399,12,35,16554
3446,12,35,16507
3495,11,33,16461
3548,10,33,16409
3594,16,30,16360
3624,26,30,16320
3665,23,32,16280
3701,20,31,16248
3759,20,34,16187
3807,17,35,16141
3844,19,37,16100
3869,27,35,16069
3907,18,39,16036
3966,17,37,15980
4015,19,37,15929
4055,16,36,15893
4107,18,34,15841
4159,19,31,15791
4201,18,36,15745
4242,15,39,15704
4288,19,37,15656
4327,16,36,15621
4353,16,38,15593
4389,26,37,15548
4433,21,43,15503
4477,22,42,15459
4522,22,42,15414
4560,27,39,15374
4595,32,42,15331
4632,33,43,15292
4677,29,50,15244
4715,29,49,15207
4755,28,47,15170
4798,29,45,15128
4825,38,47,15090
4859,28,52,15061
4892,28,51,15029
4923,30,52,14995
4961,28,57,14954
4999,34,53,14914
5044,36,55,14865
5088,34,63,14815
5126,36,70,14768
5141,38,69,14752
5179,37,75,14709
5199,39,77,14685
5225,48,75,14652
5259,47,77,14617
5280,55,83,14582
5309,55,87,14549
5328,65,89,14518
5357,65,89,14489
5373,78,85,14464
5396,84,99,14421
5412,86,117,14385
5419,91,130,14360
5426,90,148,14336
5427,98,151,14324
5443,94,167,14296
5448,104,172,14276
5456,125,171,14248
5438,135,198,14229
5451,135,207,14207
5443,132,224,14201
5437,138,226,14199
5448,141,236,14175
5446,147,245,14162
5433,163,246,14158
5395,177,272,14156
5384,183,285,14148
5357,200,301,14142
5308,219,322,14151
5268,235,358,14139
5245,224,380,14151
5214,243,392,14151
5158,270,410,14162
5127,263,432,14178
5075,286,450,14189
5014,301,485,14200
4958,333,488,14221
4913,327,511,14249
4856,338,525,14281
4788,354,554,14304
4713,361,606,14320
4653,373,634,14340
4559,410,633,14398
4491,394,680,14435
4400,408,720,14472
4318,428,730,14524
4240,452,720,14588
4178,430,768,14624
4116,430,791,14663
4040,431,817,14712
3953,434,854,14759
3860,458,863,14819
3787,472,869,14872
3730,468,854,14948
3626,485,869,15020
3590,458,876,15076
3530,452,871,15147
3457,440,898,15205
3391,418,916,15275
3333,439,911,15317
3293,420,895,15392
3268,405,876,15451
3229,388,863,15520
3187,378,849,15586
3171,377,842,15610
3132,381,826,15661
3111,373,800,15716
3106,356,783,15755
3085,338,794,15783
3050,335,786,15829
3041,328,762,15869
3011,316,767,15906
2985,321,746,15948
2975,319,732,15974
2983,303,716,15998
2978,284,713,16025
2952,287,718,16043
2945,293,688,16074
2921,298,668,16113
2929,275,673,16123
2937,272,660,16131
2942,274,646,16138
2945,283,633,16139
2943,264,637,16156
2986,245,626,16143
2993,257,616,16134
3011,247,588,16154
3003,259,592,16146
3023,257,575,16145
3011,275,557,16157
3015,267,544,16174
3041,246,546,16167
3061,246,529,16164
3079,240,541,16140
3097,239,547,16117
3119,220,534,16127
3141,224,530,16105
3152,231,513,16104
3191,221,503,16085
3214,220,511,16055
3236,223,489,16052
3283,212,488,16017
3301,204,491,16004
3322,197,480,16001
3350,212,456,15982
3395,215,453,15937
3411,240,450,15899
3427,243,457,15873
3451,231,478,15840
3481,231,478,15810
3497,247,480,15776
3505,257,488,15750
3517,265,491,15727
3540,256,495,15709
3565,251,500,15684
3572,253,505,15670
3577,251,533,15639
3582,267,528,15623
3590,255,534,15621
3579,280,513,15628
3594,266,519,15621
3606,266,521,15607
3607,274,522,15597
3631,275,521,15573
3642,275,519,15564
3655,271,538,15536
3644,277,538,15541
3649,292,541,15518
3646,290,567,15497
3656,297,544,15503
3662,301,541,15496
3684,283,553,15480
3683,281,569,15467
3685,288,572,15455
3692,283,595,15430
3683,287,604,15426
3694,279,616,15411
3692,309,584,15415
3681,296,616,15407
3689,291,615,15405
3692,285,639,15384
3684,297,637,15382
3692,299,617,15392
3691,293,625,15391
3680,303,618,15399
3674,322,599,15405
3691,306,607,15396
3684,305,614,15397
3690,296,632,15382
3694,299,626,15381
3698,311,612,15379
3688,312,608,15392
3704,300,605,15391
3690,318,636,15356
3687,328,643,15342
3664,335,659,15342
3659,341,649,15351
3666,345,644,15345
3686,341,647,15326
3680,336,674,15310
3688,321,690,15301
3674,341,674,15311
3652,360,666,15322
3638,369,673,15320
3651,358,694,15297
3645,363,681,15311
3634,390,674,15302
3626,382,703,15289
3611,378,717,15294
3623,366,722,15289
3601,402,719,15278
3611,365,725,15299
3589,375,722,15314
3581,374,723,15322
3564,382,728,15326
3559,404,737,15300
3556,398,743,15303
3536,379,748,15337
3544,383,740,15333
3529,366,756,15349
3550,344,766,15340
3551,340,771,15338
3529,362,761,15348
3538,347,763,15352
3542,345,755,15358
3543,344,735,15378
3553,340,719,15388
3546,329,730,15395
3569,335,699,15397
3556,332,696,15416
3559,337,689,15415
3563,321,683,15433
3568,333,688,15411
3568,330,703,15399
3568,350,711,15371
3562,355,715,15368
3573,359,712,15356
3584,356,733,15327
3576,364,731,15329
3581,365,732,15322
3588,358,723,15331
3590,350,734,15326
3579,372,724,15325
3580,364,717,15339
3588,341,757,15314
3576,354,731,15339
3550,357,731,15362
3560,345,702,15393
3575,355,686,15384
3547,393,670,15390
3514,397,684,15405
3520,362,694,15424
3535,339,719,15407
3550,355,705,15390
3529,358,710,15403
3557,345,710,15388
3583,321,711,15385
3569,326,733,15372
3542,366,717,15375
3534,335,748,15383
3532,348,730,15390
3507,358,724,15411
3492,366,738,15404
3499,354,748,15399
3484,358,751,15407
3463,367,746,15424
3484,367,723,15426
3476,371,713,15440
3453,384,713,15450
3465,365,737,15433
3443,387,714,15456
3446,367,727,15460
3453,334,758,15455
3454,324,752,15470
3462,334,734,15470
3465,345,718,15472
3463,339,705,15493
3466,314,707,15513
3469,327,685,15519
3471,330,684,15515
3476,325,680,15519
3488,305,689,15518
3485,322,702,15491
3505,317,709,15469
3488,339,718,15455
3469,334,741,15456
3446,354,727,15473
3438,349,721,15492
3438,349,740,15473
3428,361,728,15483
3417,351,741,15491
3417,350,722,15511
3429,337,728,15506
3446,336,702,15516
3458,318,715,15509
3459,327,699,15515
