S,E,I,R
3564,339,667,15430
3551,330,679,15440
3564,328,667,15441
3573,311,681,15435
3553,329,681,15437
3558,308,707,15427
3567,321,692,15420
3538,339,688,15435
3535,329,693,15443
3565,316,699,15420
3548,333,700,15419
3540,355,701,15404
3534,335,715,15416
3532,342,701,15425
3522,337,707,15434
3523,331,692,15454
3522,320,705,15453
3528,322,689,15461
3547,309,690,15454
3546,325,681,15448
3542,334,685,15439
3534,306,698,15462
3530,315,687,15468
3531,334,678,15457
3527,343,682,15448
3543,343,680,15434
3524,347,685,15444
3538,345,676,15441
3537,346,684,15433
3539,346,710,15405
3507,359,725,15409
3507,344,738,15411
3507,349,736,15408
3477,367,746,15410
3464,353,757,15426
3452,337,772,15439
3450,328,764,15458
3444,320,764,15472
3430,333,757,15480
3422,328,742,15508
3425,334,741,15500
3400,346,742,15512
3425,351,707,15517
3425,345,710,15520
3422,332,722,15524
3403,335,721,15541
3395,341,710,15554
3403,340,710,15547
3431,325,700,15544
3421,334,708,15537
3423,333,722,15522
3420,342,717,15521
3412,341,720,15527
3411,343,689,15557
3407,315,685,15593
3409,306,671,15614
3426,291,667,15616
3424,297,655,15624
3444,298,641,15617
3455,308,640,15597
3465,318,633,15584
3497,300,635,15568
3505,306,624,15565
3476,312,637,15575
3472,322,634,15572
3486,316,640,15558
3494,311,650,15545
3483,305,665,15547
3456,339,646,15559
3456,324,641,15579
3473,327,633,15567
3480,312,675,15533
3484,309,676,15531
3471,317,689,15523
3481,303,678,15538
3491,310,668,15531
3497,312,653,15538
3513,316,637,15534
3508,330,644,15518
3517,321,659,15503
3512,336,657,15495
3529,327,666,15478
3525,320,666,15489
3519,305,673,15503
3487,322,690,15501
3474,345,688,15493
3484,322,686,15508
3471,339,681,15509
3486,346,688,15480
3475,336,729,15460
3484,341,725,15450
3480,343,719,15458
3463,367,719,15451
3453,361,739,15447
3444,352,731,15473
3449,351,726,15474
3460,357,709,15474
3455,366,701,15478
3441,363,733,15463
3427,372,721,15480
3429,371,718,15482
3440,370,725,15465
3448,347,735,15470
3431,368,729,15472
3445,359,734,15462
3431,360,737,15472
3460,319,770,15451
3453,330,758,15459
3450,342,734,15474
3444,343,728,15485
3432,354,711,15503
3462,326,704,15508
3456,329,714,15501
3462,335,705,15498
3479,331,708,15482
3458,329,710,15503
3462,345,688,15505
3481,336,693,15490
3509,310,706,15475
3509,317,714,15460
3518,314,697,15471
3531,331,673,15465
3546,339,675,15440
3559,336,677,15428
3569,318,686,15427
3568,333,689,15410
3561,340,680,15419
3575,324,689,15412
3589,324,694,15393
3589,335,699,15377
3570,342,702,15386
3593,334,687,15386
3597,342,694,15367
3595,346,700,15359
3615,319,706,15360
3608,329,684,15379
3624,316,668,15392
3603,318,683,15396
3620,322,670,15388
3622,301,696,15381
3628,300,683,15389
3656,312,666,15366
3677,306,656,15361
3680,319,656,15345
3683,338,664,15315
3677,351,675,15297
3678,361,673,15288
3692,344,689,15275
3660,366,691,15283
3631,372,693,15304
3658,358,687,15297
3670,351,687,15292
3688,320,710,15282
3699,341,715,15245
3687,353,714,15246
3702,342,712,15244
3696,346,702,15256
3687,357,704,15252
3682,361,711,15246
3691,360,688,15261
3695,346,712,15247
3690,357,712,15241
3685,340,739,15236
3660,353,726,15261
3654,358,710,15278
3679,350,734,15237
3663,363,736,15238
3665,351,736,15248
3667,360,741,15232
3675,351,741,15233
3687,361,735,15217
3675,362,743,15220
3652,375,743,15230
3653,383,750,15214
3639,375,773,15213
3630,349,784,15237
3634,346,772,15248
3627,364,760,15249
3603,371,751,15275
3586,393,748,15273
3566,382,777,15275
3570,373,780,15277
3562,386,793,15259
3545,386,791,15278
3529,383,810,15278
3520,369,796,15315
3509,382,792,15317
3508,373,804,15315
3491,362,819,15328
3512,356,800,15332
3500,364,780,15356
3480,377,755,15388
3482,383,765,15370
3445,393,780,15382
3457,372,797,15374
3429,398,762,15411
3441,378,762,15419
3449,367,774,15410
3445,356,778,15421
3443,357,770,15430
3465,338,775,15422
3469,342,759,15430
3446,346,746,15462
3473,333,746,15448
3463,332,751,15454
3452,344,742,15462
3431,357,744,15468
3436,349,740,15475
3425,349,752,15474
3434,348,759,15459
3423,352,759,15466
3422,350,751,15477
3413,349,754,15484
3415,347,748,15490
3421,331,730,15518
3430,353,698,15519
3459,329,699,15513
3473,317,705,15505
3475,354,682,15489
3454,361,689,15496
3477,339,678,15506
3473,328,680,15519
3485,345,657,15513
3512,337,683,15468
3525,340,687,15448
3527,351,694,15428
3521,350,695,15434
3523,346,690,15441
3536,340,703,15421
3525,354,680,15441
3554,328,686,15432
3563,330,693,15414
3576,358,700,15366
3581,334,697,15388
3578,325,697,15400
3585,326,721,15368
3583,322,702,15393
3570,345,704,15381
3586,349,687,15378
3573,362,690,15375
3566,355,688,15391
3559,340,722,15379
3549,349,704,15398
3545,339,708,15408
3537,351,707,15405
3510,350,714,15426
3494,326,733,15447
3505,334,719,15442
3514,332,715,15439
3507,353,724,15416
3512,335,728,15425
3501,344,738,15417
3487,340,732,15441
3477,348,738,15437
3463,358,747,15432
3463,339,745,15453
3442,367,729,15462
3425,366,728,15481
3430,356,732,15482
3441,349,732,15478
3436,330,739,15495
3456,334,737,15473
3416,342,737,15505
3405,332,729,15534
3427,322,709,15542
3437,321,712,15530
3466,314,685,15535
3478,328,686,15508
3476,328,702,15494
3488,316,707,15489
3491,323,700,15486
3502,318,705,15475
3529,305,703,15463
3530,293,710,15467
3547,284,682,15487
3563,292,679,15466
3574,305,654,15467
3597,297,655,15451
3579,325,633,15463
3575,328,640,15457
3597,331,632,15440
3618,313,639,15430
3631,320,664,15385
3656,326,660,15358
3652,317,682,15349
3648,347,698,15307
3638,338,711,15313
3645,332,704,15319
3641,351,687,15321
3655,337,707,15301
3662,323,723,15292
3644,338,704,15314
3661,320,699,15320
3661,334,683,15322
3656,338,676,15330
3667,315,699,15319
3667,328,713,15292
3667,331,711,15291
3667,318,709,15306
3657,314,719,15310
3677,315,720,15288
3634,353,716,15297
3621,351,743,15285
3577,377,748,15298
3571,393,737,15299
3542,381,768,15309
3510,384,766,15340
3485,391,774,15350
3506,368,789,15337
3477,386,803,15334
3468,377,821,15334
3440,375,828,15357
3444,382,810,15364
3458,363,788,15391
3443,378,777,15402
3461,359,761,15419
3456,364,766,15414
3461,373,767,15399
3472,359,779,15390
3486,338,783,15393
3503,340,773,15384
3492,340,777,15391
3478,366,768,15388
3462,360,767,15411
3436,373,774,15417
