S,E,I,R
3313,330,738,15619
3307,337,764,15592
3296,349,758,15597
3295,325,747,15633
3286,331,737,15646
3273,343,711,15673
3270,353,707,15670
3281,348,706,15665
3296,336,713,15655
3301,347,705,15647
3322,336,685,15657
3355,326,682,15637
3381,307,688,15624
3399,299,671,15631
3400,318,662,15620
3416,305,660,15619
3444,309,643,15604
3445,311,642,15602
3462,287,658,15593
3450,312,638,15600
3436,310,674,15580
3433,323,687,15557
3425,340,681,15554
3418,350,702,15530
3410,360,685,15545
3406,348,706,15540
3394,347,702,15557
3429,325,716,15530
3433,325,698,15544
3443,319,705,15533
3462,315,702,15521
3460,326,702,15512
3477,310,723,15490
3473,317,721,15489
3475,313,714,15498
3496,315,683,15506
3521,304,668,15507
3534,305,658,15503
3526,331,650,15493
3529,327,654,15490
3536,308,664,15492
3556,310,654,15480
3559,329,646,15466
3540,325,668,15467
3532,332,679,15457
3516,347,692,15445
3526,338,706,15430
3540,333,685,15442
3540,328,682,15450
3547,325,679,15449
3542,314,688,15456
3544,316,705,15435
3572,313,672,15443
3560,318,650,15472
3551,311,663,15475
3562,314,669,15455
3558,318,658,15466
3564,316,663,15457
3579,314,642,15465
3593,310,631,15466
3596,312,630,15462
3584,320,637,15459
3583,334,636,15447
3591,324,643,15442
3612,312,657,15419
3589,332,647,15432
3592,313,674,15421
3588,308,678,15426
3605,291,677,15427
3615,294,663,15428
3618,318,660,15404
3635,318,654,15393
3626,335,639,15400
3620,329,651,15400
3624,327,636,15413
3624,318,653,15405
3621,343,625,15411
3635,337,634,15394
3643,347,647,15363
3643,343,672,15342
3648,334,670,15348
3671,332,658,15339
3662,335,677,15326
3667,316,695,15322
3676,329,682,15313
3690,346,663,15301
3672,353,657,15318
3667,340,670,15323
3686,326,662,15326
3660,336,663,15341
3650,341,670,15339
3657,329,677,15337
3681,333,645,15341
3683,337,636,15344
3703,335,632,15330
3709,338,645,15308
3719,323,656,15302
3742,315,651,15292
3758,317,665,15260
3762,311,670,15257
3740,332,683,15245
3725,363,667,15245
3700,375,676,15249
3705,365,695,15235
3709,359,709,15223
3709,351,717,15223
3734,334,701,15231
3721,339,711,15229
3731,333,697,15239
3750,334,678,15238
3739,341,691,15229
3743,335,698,15224
3758,316,691,15235
3741,338,681,15240
3738,343,703,15216
3739,356,694,15211
3741,348,680,15231
3764,354,689,15193
3753,337,712,15198
3752,331,716,15201
3744,347,697,15212
3740,347,689,15224
3743,355,693,15209
3723,382,690,15205
3730,359,724,15187
3727,356,734,15183
3714,359,751,15176
3723,364,721,15192
3727,371,722,15180
3712,386,724,15178
3697,382,727,15194
3705,373,727,15195
3704,353,733,15210
3672,381,725,15222
3695,371,741,15193
3695,370,746,15189
3709,354,730,15207
3684,366,746,15204
3669,384,724,15223
3652,388,719,15241
3650,371,717,15262
3633,375,748,15244
3631,377,728,15264
3634,369,744,15253
3673,357,742,15228
3655,358,744,15243
3672,341,765,15222
3666,326,776,15232
3676,322,775,15227
3666,333,764,15237
3657,344,742,15257
3683,337,730,15250
3691,333,711,15265
3694,340,699,15267
3703,344,700,15253
3686,383,685,15246
3701,375,684,15240
3690,382,705,15223
3697,359,730,15214
3706,359,709,15226
3705,345,717,15233
3711,338,714,15237
3717,337,726,15220
3706,357,739,15198
3692,358,745,15205
3708,344,728,15220
3717,350,715,15218
3699,356,708,15237
3708,368,706,15218
3707,365,715,15213
3700,386,695,15219
3709,379,718,15194
3688,386,727,15199
3677,376,728,15219
3689,353,741,15217
3682,354,738,15226
3660,367,757,15216
3642,371,753,15234
3654,364,763,15219
3640,360,765,15235
3657,361,757,15225
3651,361,763,15225
3638,369,783,15210
3618,368,784,15230
3609,373,767,15251
3592,370,769,15269
3571,382,765,15282
3550,372,778,15300
3559,352,749,15340
3540,366,750,15344
3544,364,743,15349
3539,372,749,15340
3523,369,757,15351
3507,368,770,15355
3525,366,769,15340
3521,363,779,15337
3529,364,743,15364
3536,364,731,15369
3524,362,727,15387
3522,373,715,15390
3530,363,723,15384
3522,368,736,15374
3527,368,717,15388
3513,370,721,15396
3491,382,728,15399
3481,396,729,15394
3487,377,740,15396
3523,339,761,15377
3529,332,743,15396
3523,341,734,15402
3526,350,719,15405
3519,364,721,15396
3509,362,745,15384
3509,365,745,15381
3501,378,748,15373
3490,377,760,15373
3472,391,764,15373
3461,387,756,15396
3494,367,749,15390
3479,372,754,15395
3492,370,750,15388
3507,341,763,15389
3477,367,759,15397
3488,344,738,15430
3479,368,734,15419
3467,366,755,15412
3460,369,770,15401
3441,383,774,15402
3431,385,763,15421
3443,374,752,15431
3472,330,784,15414
3472,323,776,15429
3467,331,776,15426
3477,326,765,15432
3453,343,778,15426
3475,319,779,15427
3480,326,748,15446
3473,326,753,15448
3479,325,759,15437
3480,312,765,15443
3475,329,750,15446
3460,352,736,15452
3473,363,735,15429
3501,332,739,15428
3510,327,736,15427
3524,330,716,15430
3509,354,710,15427
3528,329,729,15414
3524,342,704,15430
3509,349,705,15437
3518,337,718,15427
3515,326,701,15458
3511,324,686,15479
3509,300,701,15490
3499,323,692,15486
3528,321,674,15477
3553,322,665,15460
3560,305,661,15474
3562,307,674,15457
3588,290,672,15450
3613,284,663,15440
3612,317,652,15419
3614,317,642,15427
3602,325,642,15431
3614,315,637,15434
3623,309,639,15429
3645,302,637,15416
3639,303,628,15430
3675,302,623,15400
3693,288,636,15383
3693,299,637,15371
3696,313,650,15341
3700,318,645,15337
3720,316,632,15332
3737,328,623,15312
3751,324,622,15303
3747,314,639,15300
3748,328,644,15280
3741,337,663,15259
3714,354,665,15267
3719,355,653,15273
3711,365,662,15262
3713,350,678,15259
3735,342,676,15247
3702,356,678,15264
3705,357,673,15265
3678,364,683,15275
3667,382,667,15284
3650,374,714,15262
3650,379,725,15246
3672,358,707,15263
