S,E,I,R
5297,24,35,14644
5333,22,33,14612
5365,19,33,14583
5405,16,34,14545
5437,20,36,14507
5472,20,40,14468
5497,27,35,14441
5531,26,44,14399
5564,30,48,14358
5603,26,55,14316
5637,29,56,14278
5671,40,50,14239
5706,43,58,14193
5733,45,62,14160
5749,54,64,14133
5776,57,68,14099
5795,62,74,14069
5815,62,81,14042
5830,67,83,14020
5855,61,98,13986
5886,63,86,13965
5912,68,86,13934
5929,82,92,13897
5939,103,96,13862
5959,98,123,13820
5971,97,138,13794
5974,104,138,13784
5983,107,152,13758
5972,121,168,13739
5976,134,172,13718
5982,138,192,13688
5967,146,195,13692
5946,145,210,13699
5956,141,223,13680
5936,149,232,13683
5917,168,243,13672
5894,172,262,13672
5866,177,277,13680
5850,188,284,13678
5836,190,308,13666
5815,200,311,13674
5795,220,325,13660
5760,226,349,13665
5707,251,353,13689
5671,258,373,13698
5617,278,398,13707
5593,277,417,13713
5543,296,437,13724
5489,297,462,13752
5427,309,500,13764
5365,316,534,13785
5299,354,541,13806
5221,394,548,13837
5156,404,582,13858
5087,415,619,13879
5000,419,651,13930
4917,419,689,13975
4830,413,726,14031
4731,440,758,14071
4608,483,765,14144
4512,485,810,14193
4403,488,851,14258
4326,476,866,14332
4237,483,885,14395
4140,481,911,14468
4047,493,928,14532
3950,496,942,14612
3843,487,1000,14670
3784,486,985,14745
3659,501,1021,14819
3560,502,1047,14891
3474,490,1061,14975
3393,476,1062,15069
3297,465,1077,15161
3251,452,1053,15244
3173,462,1039,15326
3109,454,1025,15412
3041,459,1025,15475
2994,439,1008,15559
2939,423,1029,15609
2895,420,1007,15678
2868,395,1004,15733
2820,389,964,15827
2785,381,954,15880
2759,362,921,15958
2741,355,896,16008
2705,359,883,16053
2689,359,848,16104
2701,325,825,16149
2718,289,806,16187
2734,274,785,16207
2738,284,757,16221
2724,289,743,16244
2738,282,716,16264
2745,264,706,16285
2757,251,665,16327
2759,253,650,16338
2767,246,630,16357
2772,246,619,16363
2791,249,588,16372
2816,253,559,16372
2841,232,554,16373
2865,227,543,16365
2888,230,529,16353
2909,221,507,16363
2934,227,499,16340
2974,219,495,16312
3022,205,474,16299
3064,180,462,16294
3094,175,453,16278
3143,165,443,16249
3182,169,428,16221
3210,171,429,16190
3231,176,418,16175
3255,192,405,16148
3283,177,397,16143
3315,171,392,16122
3331,173,395,16101
3369,185,382,16064
3398,187,386,16029
3429,191,383,15997
3464,186,394,15956
3490,197,402,15911
3500,218,384,15898
3557,206,389,15848
3588,200,375,15837
3610,195,369,15826
3648,183,387,15782
3673,184,390,15753
3691,197,370,15742
3726,191,377,15706
3767,192,377,15664
3828,182,367,15623
3830,195,371,15604
3836,196,383,15585
3860,212,384,15544
3889,219,383,15509
3920,207,403,15470
3930,198,406,15466
3954,197,411,15438
3995,197,404,15404
4040,191,411,15358
4046,209,398,15347
4076,205,397,15322
4106,209,396,15289
4129,212,398,15261
4144,215,406,15235
4147,213,420,15220
4168,215,419,15198
4185,224,415,15176
4207,228,421,15144
4237,237,423,15103
4262,234,434,15070
4285,249,448,15018
4303,256,447,14994
4295,274,442,14989
4319,263,458,14960
4331,268,470,14931
4320,277,486,14917
4307,287,502,14904
4297,292,519,14892
4310,280,547,14863
4292,307,562,14839
4271,304,577,14848
4244,298,609,14849
4234,328,588,14850
4211,342,599,14848
4182,345,625,14848
4168,336,634,14862
4159,339,639,14863
4117,348,660,14875
4099,348,679,14874
4087,345,688,14880
4073,360,701,14866
4038,373,714,14875
4030,388,704,14878
4020,384,706,14890
3978,381,715,14926
3972,377,734,14917
3944,392,741,14923
3926,401,740,14933
3916,397,742,14945
3894,400,764,14942
3874,407,779,14940
3834,424,797,14945
3798,421,792,14989
3771,403,832,14994
3729,419,847,15005
3709,423,841,15027
3676,443,841,15040
3662,429,838,15071
3620,448,842,15090
3604,444,845,15107
3578,444,853,15125
3541,423,874,15162
3508,435,882,15175
3464,427,900,15209
3440,433,903,15224
3405,434,902,15259
3394,431,896,15279
3367,435,920,15278
3321,447,924,15308
3320,433,925,15322
3303,429,957,15311
3270,435,943,15352
3267,425,928,15380
3249,416,928,15407
3226,421,912,15441
3205,418,919,15458
3198,393,938,15471
3179,411,926,15484
3164,390,955,15491
3147,383,932,15538
3127,394,917,15562
3114,401,904,15581
3119,384,906,15591
3089,390,898,15623
3108,358,902,15632
3115,333,898,15654
3118,330,868,15684
3114,325,853,15708
3105,351,825,15719
3106,339,837,15718
3117,340,841,15702
3152,306,811,15731
3172,317,780,15731
3174,343,763,15720
3186,350,728,15736
3208,335,714,15743
3221,326,714,15739
3219,314,721,15746
3258,295,713,15734
3261,297,676,15766
3291,303,659,15747
3294,313,656,15737
3297,286,678,15739
3290,293,669,15748
3311,292,653,15744
3340,280,651,15729
3351,283,635,15731
3371,283,645,15701
3398,286,641,15675
3396,291,628,15685
3392,305,609,15694
3395,307,602,15696
3423,294,608,15675
3440,297,590,15673
3449,290,593,15668
3460,294,598,15648
3473,272,607,15648
3490,275,599,15636
3551,250,607,15592
3545,263,596,15596
3559,261,601,15579
3582,265,590,15563
3610,269,587,15534
3599,277,588,15536
3610,288,605,15497
3594,305,610,15491
3618,303,604,15475
3631,307,587,15475
3670,293,600,15437
3667,310,595,15428
3677,310,604,15409
3708,300,617,15375
3709,309,630,15352
3705,327,637,15331
3707,323,662,15308
3700,324,684,15292
3696,320,678,15306
3709,323,642,15326
3710,338,637,15315
3691,378,627,15304
3694,335,666,15305
3698,322,681,15299
3700,324,674,15302
3695,342,680,15283
3702,340,686,15272
3697,354,703,15246
3684,348,702,15266
3674,342,717,15267
3683,332,704,15281
3661,327,717,15295
3645,333,703,15319
3629,352,677,15342
3620,359,686,15335
3572,369,720,15339
3573,341,730,15356
3567,345,719,15369
3559,335,718,15388
3534,329,718,15419
3530,332,717,15421
3545,341,696,15418
3563,318,708,15411
3556,324,704,15416
3559,316,709,15416
3556,332,685,15427
3548,357,669,15426
3537,366,662,15435
3532,375,661,15432
3553,331,702,15414
3529,330,713,15428
3518,344,698,15440
3536,322,707,15435
3543,316,708,15433
3539,319,702,15440
3539,341,677,15443
3528,339,679,15454
3527,344,671,15458
3524,338,684,15454
3553,328,678,15441
3550,327,669,15454
3534,363,689,15414
3527,356,695,15422
3529,364,702,15405
3521,368,691,15420
3519,354,694,15433
3521,334,715,15430
3525,337,731,15407
3503,333,732,15432
3483,352,733,15432
3484,337,729,15450
3490,334,739,15437
3502,329,720,15449
3515,335,704,15446
3518,343,676,15463
3500,345,683,15472
3534,319,678,15469
3524,328,666,15482
3525,332,675,15468
3498,344,691,15467
3493,342,683,15482
3499,329,676,15496
3507,331,660,15502
3526,328,685,15461
3513,335,680,15472
3499,325,681,15495
3523,310,682,15485
3521,322,680,15477
3534,304,695,15467
3524,334,683,15459
3522,342,665,15471
3540,338,654,15468
3515,341,658,15486
3527,312,691,15470
3536,305,695,15464
3549,305,677,15469
3536,317,682,15465
3527,315,704,15454
3547,321,701,15431
3534,341,672,15453
3539,352,678,15431
3548,346,684,15422
3564,331,670,15435
3581,321,667,15431
3575,330,669,15426
3569,310,684,15437
3558,319,664,15459
3558,330,645,15467
3559,320,649,15472
3561,332,637,15470
3568,330,632,15470
3573,324,658,15445
3574,324,663,15439
3593,328,656,15423
3581,348,667,15404
3576,355,674,15395
3566,353,688,15393
3557,349,685,15409
3573,335,689,15403
3572,348,679,15401
3579,333,698,15390
3591,331,684,15394
3588,311,690,15411
3597,323,691,15389
3564,333,706,15397
3567,337,710,15386
3545,357,705,15393
3524,371,692,15413
3540,349,701,15410
3556,339,691,15414
3566,327,691,15416
3554,329,688,15429
3549,329,694,15428
3539,337,680,15444
3538,336,684,15442
3543,342,682,15433
3534,335,683,15448
3567,329,674,15430
3559,319,668,15454
3548,344,672,15436
3561,332,683,15424
3560,349,670,15421
3558,351,673,15418
3566,339,677,15418
3580,340,663,15417
3578,349,673,15400
3589,332,673,15406
3581,348,678,15393
3583,362,687,15368
3607,339,695,15359
3599,341,694,15366
3590,330,706,15374
3586,334,702,15378
3552,363,699,15386
3566,348,688,15398
3554,365,709,15372
3547,374,696,15383
3553,360,715,15372
3543,354,729,15374
3520,373,729,15378
3506,371,747,15376
3515,370,752,15363
3534,380,726,15360
3522,373,738,15367
3506,353,746,15395
3515,340,753,15392
3502,356,736,15406
3505,334,752,15409
3535,312,742,15411
3532,321,719,15428
3538,344,685,15433
3552,329,691,15428
3544,317,705,15434
3538,317,698,15447
3563,308,687,15442
3575,316,689,15420
3573,313,699,15415
3590,325,706,15379
3608,327,716,15349
3603,341,720,15336
3593,356,720,15331
3603,346,727,15324
3632,331,708,15329
3639,336,701,15324
3628,329,714,15329
3620,337,722,15321
3623,327,741,15309
3637,337,719,15307
3634,324,713,15329
3620,328,713,15339
3629,334,697,15340
3628,339,713,15320
3629,358,681,15332
3644,340,692,15324
3648,341,707,15304
3655,339,705,15301
3646,342,703,15309
3622,352,715,15311
3635,341,733,15291
3620,352,737,15291
3643,347,739,15271
3633,359,727,15281
3581,389,726,15304
3591,373,713,15323
3597,373,703,15327
3612,365,702,15321
3609,353,731,15307
3607,376,729,15288
3631,347,737,15285
3629,347,759,15265
3633,374,749,15244
3621,358,775,15246
3620,365,783,15232
3575,401,799,15225
3571,385,804,15240
3573,381,768,15278
3560,387,787,15266
3546,397,777,15280
3536,408,784,15272
3532,397,788,15283
3539,395,802,15264
3543,405,802,15250
3536,396,826,15242
3532,394,827,15247
3523,388,821,15268
3494,394,794,15318
3478,390,810,15322
3453,403,809,15335
3438,416,822,15324
3416,435,797,15352
3401,437,819,15343
3401,413,840,15346
3384,401,832,15383
3373,370,854,15403
3373,363,846,15418
3384,357,825,15434
3380,370,814,15436
3382,357,818,15443
3372,364,813,15451
3365,377,795,15463
3360,380,801,15459
3324,383,811,15482
3297,376,814,15513
3296,374,786,15544
3313,376,762,15549
3301,359,748,15592
3291,341,750,15618
3294,357,730,15619
3293,354,733,15620
3293,339,760,15608
3306,345,733,15616
3316,336,750,15598
3306,348,735,15611
3307,354,726,15613
3288,350,745,15617
3276,357,763,15604
3270,358,766,15606
3253,369,779,15599
3267,379,781,15573
3281,354,785,15580
3284,341,821,15554
3299,340,804,15557
3293,328,812,15567
3288,336,812,15564
3281,359,789,15571
3288,355,790,15567
3297,349,774,15580
3309,351,754,15586
3331,340,730,15599
3335,370,710,15585
3343,369,701,15587
3369,342,711,15578
3364,357,710,15569
3361,348,722,15569
3351,361,722,15566
3366,353,724,15557
3381,344,729,15546
3383,348,718,15551
3401,340,718,15541
3413,339,741,15507
3401,342,751,15506
3398,355,755,15492
3432,331,761,15476
3410,332,772,15486
3417,340,753,15490
3425,331,748,15496
3448,319,763,15470
3439,328,741,15492
3419,360,730,15491
3425,343,722,15510
3422,372,708,15498
3431,374,710,15485
3452,373,715,15460
3469,359,711,15461
3491,339,709,15461
3495,342,720,15443
3507,337,718,15438
3502,341,730,15427
3536,311,725,15428
3540,322,709,15429
3538,316,706,15440
3546,314,700,15440
3546,311,713,15430
3550,321,699,15430
3550,331,704,15415
3546,336,703,15415
3545,342,686,15427
3531,321,695,15453
3527,328,687,15458
3529,349,683,15439
3538,351,676,15435
3563,343,670,15424
3585,319,693,15403
3602,336,676,15386
3604,336,665,15395
3608,332,682,15378
3622,323,697,15358
3635,313,700,15352
3619,316,728,15337
3600,335,717,15348
3576,337,727,15360
3551,359,745,15345
3531,360,729,15380
3525,359,726,15390
3532,360,721,15387
3514,365,728,15393
3524,342,749,15385
3511,356,732,15401
3495,363,739,15403
3477,345,754,15424
3468,346,749,15437
