S,E,I,R
5695,208,296,13801
5649,229,322,13800
5620,221,362,13797
5590,233,377,13800
5542,249,393,13816
5514,269,408,13809
5461,280,437,13822
5408,287,464,13841
5335,306,485,13874
5305,312,489,13894
5256,326,490,13928
5208,356,498,13938
5139,356,529,13976
5070,356,568,14006
5015,367,588,14030
4950,382,602,14066
4885,383,631,14101
4796,404,646,14154
4701,435,664,14200
4626,434,686,14254
4527,461,716,14296
4435,460,754,14351
4333,489,767,14411
4233,495,787,14485
4149,480,834,14537
4067,483,863,14587
3994,482,886,14638
3911,488,888,14713
3817,498,885,14800
3729,497,881,14893
3648,491,894,14967
3567,499,882,15052
3506,493,874,15127
3442,469,898,15191
3381,465,900,15254
3309,458,916,15317
3260,455,908,15377
3233,423,907,15437
3174,423,890,15513
3118,405,898,15579
3104,379,888,15629
3066,391,863,15680
3013,388,859,15740
2991,368,826,15815
2986,336,821,15857
2972,340,804,15884
2975,315,783,15927
2983,290,759,15968
2985,307,725,15983
2980,295,725,16000
2998,300,696,16006
3001,278,663,16058
2991,283,656,16070
2981,280,637,16102
2974,280,626,16120
2986,270,613,16131
3010,258,613,16119
3033,248,593,16126
3030,242,595,16133
3064,230,569,16137
3052,246,561,16141
3054,276,532,16138
3080,261,531,16128
3101,248,545,16106
3116,240,550,16094
3125,248,527,16100
3156,230,512,16102
3194,214,507,16085
3203,205,523,16069
3237,202,515,16046
3254,210,491,16045
3279,212,479,16030
3288,217,477,16018
3313,236,461,15990
3330,221,468,15981
3348,230,456,15966
3364,229,471,15936
3389,233,457,15921
3427,228,451,15894
3460,216,461,15863
3486,211,466,15837
3526,210,464,15800
3559,223,447,15771
3572,232,444,15752
3582,218,443,15757
3620,220,441,15719
3640,239,428,15693
3677,233,421,15669
3700,228,428,15644
3717,218,442,15623
3737,231,445,15587
3732,249,449,15570
3755,249,447,15549
3776,256,452,15516
3781,240,475,15504
3804,232,485,15479
3830,236,487,15447
3845,251,485,15419
3864,252,485,15399
3849,261,506,15384
3852,253,517,15378
3863,257,522,15358
3870,264,499,15367
3863,264,516,15357
3883,260,505,15352
3889,278,502,15331
3893,281,510,15316
3885,282,523,15310
3886,288,536,15290
3861,313,532,15294
3878,298,550,15274
3872,302,552,15274
3868,299,584,15249
3862,305,587,15246
3846,327,577,15250
3834,332,592,15242
3822,318,608,15252
3832,321,603,15244
3838,295,616,15251
3838,317,617,15228
3830,330,613,15227
3843,305,637,15215
3825,326,631,15218
3816,334,638,15212
3819,335,656,15190
3792,352,662,15194
3815,324,649,15212
3827,324,650,15199
3824,322,631,15223
3810,335,631,15224
3792,338,654,15216
3806,324,659,15211
3812,315,656,15217
3796,322,668,15214
3801,331,658,15210
3809,309,676,15206
3796,321,682,15201
3795,348,664,15193
3793,357,686,15164
3776,369,700,15155
3768,384,686,15162
3754,377,714,15155
3754,369,724,15153
3766,347,724,15163
3743,372,705,15180
3742,366,714,15178
3735,361,708,15196
3732,370,694,15204
3712,371,694,15223
3699,379,695,15227
3693,386,691,15230
3667,389,698,15246
3680,378,731,15211
3664,383,730,15223
3667,373,747,15213
3654,398,757,15191
3636,383,752,15229
3638,373,765,15224
3631,374,774,15221
3603,395,758,15244
3604,367,768,15261
3596,381,764,15259
3603,366,753,15278
3591,366,761,15282
3576,374,769,15281
3597,389,741,15273
3611,384,735,15270
3589,372,738,15301
3578,371,747,15304
3566,380,721,15333
3586,367,725,15322
3580,370,712,15338
3563,363,711,15363
3575,344,753,15328
3561,372,748,15319
3556,350,755,15339
3533,376,749,15342
3532,378,749,15341
3545,362,747,15346
3531,366,756,15347
3542,355,755,15348
3543,352,768,15337
3552,338,771,15339
3533,336,767,15364
3522,342,732,15404
3524,318,752,15406
3548,314,739,15399
3551,333,714,15402
3545,348,692,15415
3563,336,692,15409
3578,328,693,15401
3566,343,679,15412
3539,341,678,15442
3529,351,681,15439
3526,349,680,15445
3515,376,680,15429
3522,356,684,15438
3538,329,706,15427
3554,314,696,15436
3552,324,692,15432
3512,341,688,15459
3515,329,705,15451
3495,341,705,15459
3495,344,699,15462
3480,337,687,15496
3465,347,681,15507
3481,334,685,15500
3465,344,704,15487
3458,367,700,15475
3467,371,690,15472
3468,373,690,15469
3483,355,712,15450
3500,350,730,15420
3502,350,731,15417
3495,330,743,15432
3486,323,743,15448
3465,355,710,15470
3484,342,711,15463
3485,332,699,15484
3496,320,694,15490
3460,350,691,15499
3466,334,714,15486
3490,319,722,15469
3487,328,715,15470
3482,344,677,15497
3487,335,666,15512
3512,332,657,15499
3527,307,672,15494
3546,305,639,15510
3554,304,635,15507
3558,306,629,15507
3578,320,623,15479
3584,326,621,15469
3589,325,593,15493
3600,313,607,15480
3619,315,601,15465
3649,289,618,15444
3659,297,612,15432
3684,302,600,15414
3674,319,595,15412
3693,296,622,15389
3704,299,621,15376
3707,314,602,15377
3732,298,613,15357
3732,298,610,15360
3729,296,579,15396
3740,286,587,15387
3755,297,593,15355
3751,308,598,15343
3743,310,604,15343
3746,322,606,15326
3742,321,603,15334
3725,337,606,15332
3724,333,635,15308
3715,324,649,15312
3721,338,642,15299
3708,335,642,15315
3711,334,647,15308
3710,333,661,15296
3702,347,666,15285
3681,351,694,15274
3663,357,695,15285
3658,352,713,15277
3650,345,700,15305
3650,345,702,15303
3678,321,701,15300
3695,317,657,15331
3704,333,639,15324
3694,337,652,15317
3687,341,652,15320
3681,340,683,15296
3678,354,665,15303
3676,348,665,15311
3675,333,689,15303
3686,336,688,15290
3676,350,682,15292
3661,364,682,15293
3686,330,673,15311
3690,326,666,15318
3690,311,678,15321
3698,319,667,15316
3693,326,670,15311
3697,345,668,15290
3685,332,694,15289
3656,358,684,15302
3671,324,712,15293
3641,344,711,15304
3657,355,678,15310
3632,379,674,15315
3645,348,696,15311
3616,362,702,15320
3634,339,694,15333
3640,348,703,15309
3627,367,680,15326
3629,360,665,15346
3598,345,692,15365
3604,344,690,15362
3609,338,663,15390
3604,334,674,15388
3599,336,665,15400
3572,334,676,15418
3551,341,681,15427
3530,346,693,15431
3527,351,689,15433
3528,332,694,15446
3542,329,700,15429
3535,320,714,15431
3544,308,705,15443
3544,326,672,15458
3546,345,674,15435
3561,334,664,15441
3590,303,652,15455
3621,301,641,15437
3605,328,641,15426
3603,312,651,15434
3619,297,636,15448
3650,299,608,15443
3654,324,603,15419
3658,321,619,15402
3653,322,642,15383
3656,323,638,15383
3662,320,646,15372
3676,316,646,15362
3660,309,649,15382
3647,335,656,15362
3678,324,650,15348
3697,333,633,15337
3703,316,662,15319
3676,333,673,15318
3649,353,676,15322
3656,337,668,15339
3657,330,697,15316
3635,352,698,15315
3644,358,677,15321
3645,351,691,15313
3654,319,695,15332
3648,339,697,15316
3668,348,688,15296
3691,353,681,15275
3675,365,673,15287
3666,347,665,15322
3669,349,677,15305
3676,350,658,15316
3686,341,660,15313
3674,340,682,15304
3685,356,678,15281
3693,351,688,15268
3681,337,691,15291
3677,345,679,15299
3680,362,688,15270
3690,356,707,15247
3684,369,709,15238
3677,346,714,15263
3668,353,724,15255
3668,365,731,15236
3671,375,722,15232
3670,366,731,15233
3652,362,725,15261
3653,359,708,15280
3648,355,725,15272
3638,367,725,15270
3661,351,726,15262
3677,364,701,15258
3662,367,684,15287
3673,365,691,15271
3666,356,707,15271
3698,330,696,15276
3690,346,686,15278
3676,349,692,15283
3663,365,691,15281
3649,364,688,15299
3657,356,697,15290
3686,344,699,15271
3705,339,707,15249
3705,337,716,15242
3700,360,709,15231
3702,357,706,15235
3717,341,713,15229
3736,349,706,15209
3730,351,692,15227
3740,350,705,15205
3721,370,683,15226
3696,391,705,15208
3699,377,736,15188
3697,369,737,15197
3705,354,745,15196
3662,382,731,15225
3649,391,742,15218
3638,388,739,15235
3653,392,719,15236
3662,391,712,15235
3642,393,730,15235
3625,397,727,15251
3633,391,734,15242
3630,383,741,15246
3619,401,736,15244
3640,382,728,15250
3646,378,743,15233
3670,366,746,15218
3685,369,743,15203
3683,372,731,15214
3665,366,737,15232
3665,360,727,15248
3641,367,734,15258
3633,395,707,15265
3648,362,729,15261
3657,348,720,15275
3635,365,712,15288
3632,363,724,15281
3642,372,724,15262
3620,364,720,15296
3616,368,712,15304
3607,372,715,15306
3595,351,754,15300
3576,351,761,15312
3549,366,752,15333
3551,364,753,15332
3523,365,760,15352
3511,356,733,15400
3521,333,764,15382
3514,336,757,15393
3540,325,747,15388
3570,320,756,15354
3563,330,744,15363
3559,328,752,15361
3556,337,738,15369
3558,344,750,15348
3552,363,747,15338
3568,350,743,15339
3561,364,735,15340
3565,368,723,15344
3586,352,724,15338
3604,347,701,15348
3608,333,717,15342
3611,341,732,15316
3598,326,750,15326
3593,326,739,15342
3580,360,726,15334
3599,361,726,15314
3590,364,733,15313
3568,368,728,15336
3560,371,730,15339
3566,377,746,15311
3573,385,743,15299
3568,367,759,15306
3559,375,745,15321
3573,356,736,15335
3580,371,723,15326
3570,369,733,15328
3589,364,749,15298
3582,360,747,15311
3561,372,728,15339
3544,373,718,15365
3524,361,740,15375
3558,338,740,15364
3540,354,735,15371
3538,354,740,15368
3549,339,752,15360
3550,330,777,15343
3539,334,766,15361
3522,351,759,15368
3523,365,745,15367
3508,372,738,15382
3503,367,745,15385
3511,374,728,15387
3485,387,736,15392
3487,371,751,15391
3482,388,745,15385
3479,374,770,15377
3466,374,763,15397
3457,379,751,15413
3455,383,725,15437
3444,386,732,15438
3422,378,733,15467
3438,351,742,15469
3439,333,742,15486
3451,334,738,15477
3441,325,729,15505
3435,337,725,15503
3415,352,703,15530
3424,349,702,15525
3427,328,690,15555
3425,335,675,15565
3457,335,665,15543
3485,330,655,15530
3477,331,651,15541
3479,340,637,15544
3501,338,619,15542
3500,322,617,15561
3508,330,599,15563
3509,329,616,15546
3531,308,619,15542
3551,321,620,15508
3574,320,621,15485
3583,313,623,15481
3600,307,631,15462
3621,301,620,15458
3634,280,637,15449
3638,291,631,15440
3636,279,629,15456
3652,299,609,15440
3655,302,591,15452
3657,308,603,15432
3670,303,613,15414
3674,308,620,15398
3668,302,635,15395
3669,308,642,15381
3672,317,641,15370
3668,321,655,15356
3675,315,664,15346
3693,316,683,15308
3663,332,663,15342
3669,340,660,15331
3671,337,673,15319
3658,356,676,15310
3678,356,674,15292
3676,354,692,15278
3668,367,691,15274
3644,399,706,15251
3658,374,707,15261
3655,364,735,15246
3663,368,695,15274
3639,379,699,15283
3638,385,690,15287
3638,380,716,15266
3635,374,731,15260
3634,368,756,15242
3632,360,774,15234
3612,355,749,15284
3634,351,721,15294
3636,368,706,15290
3632,376,694,15298
3636,360,735,15269
3627,359,737,15277
3604,371,730,15295
3608,373,715,15304
3624,372,725,15279
3629,373,718,15280
3632,383,714,15271
3620,377,722,15281
3598,388,710,15304
3560,409,711,15320
3546,402,722,15330
3549,375,729,15347
3557,360,754,15329
3535,370,738,15357
