S,E,I,R
3714,374,799,15113
3690,382,808,15120
3685,377,808,15130
3656,379,819,15146
3672,377,802,15149
3628,402,795,15175
3614,409,788,15189
3607,392,811,15190
3597,392,810,15201
3596,400,804,15200
3574,395,800,15231
3560,383,816,15241
3529,367,824,15280
3529,368,811,15292
3515,369,806,15310
3510,377,768,15345
3488,377,771,15364
3500,378,791,15331
3474,378,807,15341
3454,384,818,15344
3409,412,808,15371
3401,401,787,15411
3362,428,783,15427
3351,437,784,15428
3355,414,796,15435
3327,419,812,15442
3323,414,823,15440
3305,424,829,15442
3283,399,853,15465
3274,385,865,15476
3277,390,843,15490
3278,372,826,15524
3275,387,829,15509
3273,372,832,15523
3242,365,841,15552
3228,374,834,15564
3206,380,845,15569
3220,368,866,15546
3192,380,855,15573
3186,358,864,15592
3183,361,857,15599
3175,377,845,15603
3173,371,830,15626
3209,358,835,15598
3171,367,836,15626
3188,377,815,15620
3191,371,808,15630
3205,372,783,15640
3202,375,773,15650
3212,344,772,15672
3207,352,757,15684
3210,361,744,15685
3218,366,731,15685
3247,344,731,15678
3292,309,743,15656
3306,300,725,15669
3329,295,729,15647
3364,292,711,15633
3386,308,666,15640
3416,289,666,15629
3402,297,663,15638
3421,305,656,15618
3415,312,652,15621
3446,325,638,15591
3443,323,654,15580
3465,299,673,15563
3474,304,680,15542
3486,311,680,15523
3514,303,665,15518
3526,302,673,15499
3501,316,690,15493
3494,331,675,15500
3498,343,674,15485
3512,332,680,15476
3521,318,677,15484
3521,323,670,15486
3522,296,678,15504
3510,323,664,15503
3533,318,662,15487
3531,329,677,15463
3537,321,678,15464
3561,292,685,15462
3553,296,686,15465
3556,308,667,15469
3557,308,680,15455
3550,343,678,15429
3562,344,660,15434
3574,357,663,15406
3576,356,667,15401
3579,355,683,15383
3565,362,683,15390
3571,374,673,15382
3575,354,687,15384
3593,345,688,15374
3559,338,721,15382
3578,339,709,15374
3572,341,708,15379
3579,350,716,15355
3565,351,728,15356
3569,345,725,15361
3563,367,705,15365
3564,371,720,15345
3536,384,720,15360
3512,387,712,15389
3531,378,735,15356
3542,360,741,15357
3530,349,734,15387
3528,352,730,15390
3499,343,746,15412
3488,365,714,15433
3490,344,701,15465
3495,334,733,15438
3526,342,731,15401
3498,377,705,15420
3503,356,699,15442
3491,341,712,15456
3497,326,725,15452
3481,314,738,15467
3473,315,724,15488
3462,330,719,15489
3488,324,723,15465
3481,326,730,15463
3483,317,739,15461
3472,323,752,15453
3462,325,747,15466
3438,336,746,15480
3434,350,734,15482
3436,335,738,15491
3416,347,733,15504
3403,348,735,15514
3392,349,723,15536
3416,336,701,15547
3437,314,718,15531
3420,326,717,15537
3408,318,714,15560
3405,322,716,15557
3404,334,700,15562
3399,360,692,15549
3388,346,711,15555
3389,335,704,15572
3385,342,686,15587
3382,330,681,15607
3385,338,681,15596
3378,338,699,15585
3389,325,710,15576
3403,319,704,15574
3425,313,669,15593
3431,285,663,15621
3447,288,656,15609
3465,289,645,15601
3474,292,635,15599
3487,307,632,15574
3484,319,617,15580
3519,309,617,15555
3510,295,653,15542
3515,296,637,15552
3522,300,632,15546
3535,274,654,15537
3530,287,647,15536
3526,304,647,15523
3520,303,659,15518
3519,309,662,15510
3526,324,662,15488
3552,317,642,15489
3555,311,648,15486
3544,330,643,15483
3562,332,631,15475
3558,317,638,15487
3563,319,641,15477
3573,323,648,15456
3587,299,640,15474
3614,291,617,15478
3622,304,610,15464
3618,322,593,15467
3617,335,586,15462
3602,322,601,15475
3623,305,646,15426
3632,311,626,15431
3651,290,628,15431
3654,297,617,15432
3651,295,611,15443
3638,319,601,15442
3630,319,639,15412
3638,311,648,15403
3630,311,654,15405
3650,316,648,15386
3650,325,642,15383
3657,331,645,15367
3654,318,663,15365
3662,342,658,15338
3664,340,657,15339
3672,352,653,15323
3667,349,674,15310
3662,343,686,15309
3651,357,692,15300
3661,374,699,15266
3653,381,720,15246
3625,393,726,15256
3602,396,746,15256
3599,393,743,15265
3600,354,771,15275
3598,343,763,15296
3580,350,776,15294
3579,355,762,15304
3584,351,762,15303
3604,356,751,15289
3567,376,746,15311
3563,387,743,15307
3578,378,759,15285
3580,382,753,15285
3561,406,740,15293
3530,390,739,15341
3508,405,753,15334
3506,399,774,15321
3494,405,770,15331
3492,363,811,15334
3507,358,791,15344
3521,354,796,15329
3521,360,812,15307
3524,350,807,15319
3546,358,799,15297
3513,388,777,15322
3504,391,771,15334
3504,398,779,15319
3480,399,764,15357
3488,375,778,15359
3487,365,779,15369
3489,361,791,15359
3476,367,801,15356
3479,373,794,15354
3461,375,801,15363
3458,359,812,15371
3465,357,800,15378
3453,346,814,15387
3462,345,810,15383
3457,341,805,15397
3465,364,749,15422
3449,370,738,15443
3466,339,769,15426
3490,335,763,15412
3488,325,793,15394
3492,333,769,15406
3476,348,779,15397
3467,345,784,15404
3472,341,805,15382
3465,357,782,15396
3466,339,791,15404
3478,351,777,15394
3452,375,759,15414
3442,377,758,15423
3441,359,773,15427
3454,348,757,15441
3495,338,759,15408
3490,347,770,15393
3483,347,776,15394
3501,337,766,15396
3504,342,773,15381
3535,336,768,15361
3564,339,744,15353
3575,366,740,15319
3578,360,738,15324
3596,364,726,15314
3605,360,730,15305
3607,358,716,15319
3605,349,733,15313
3604,360,724,15312
3618,360,706,15316
3610,347,730,15313
3608,346,743,15303
3614,347,733,15306
3638,340,708,15314
3640,348,705,15307
3618,361,721,15300
3599,354,742,15305
3597,347,749,15307
3588,355,771,15286
3591,357,769,15283
3580,374,771,15275
3587,383,752,15278
3585,390,728,15297
3584,388,727,15301
3573,404,727,15296
3604,386,742,15268
3589,395,762,15254
3553,415,765,15267
3522,428,758,15292
3519,422,761,15298
3494,414,782,15310
3478,424,781,15317
3484,394,795,15327
3492,382,809,15317
3498,368,808,15326
3483,382,797,15338
3503,361,813,15323
3497,366,801,15336
3504,348,805,15343
3485,354,805,15356
3471,366,783,15380
3463,383,748,15406
3458,372,761,15409
3452,370,760,15418
3443,387,745,15425
3452,376,763,15409
3473,363,776,15388
3475,357,782,15386
3453,372,761,15414
3456,362,739,15443
3470,360,722,15448
3481,337,722,15460
3494,333,745,15428
3498,325,749,15428
3500,330,745,15425
3493,335,754,15418
3495,339,744,15422
3482,340,740,15438
3470,337,735,15458
3488,333,740,15439
3503,333,709,15455
3504,325,721,15450
3503,335,720,15442
3494,344,714,15448
3514,340,714,15432
3535,329,713,15423
3515,343,719,15423
3542,343,702,15413
3566,344,696,15394
3545,351,692,15412
3544,355,704,15397
3537,347,714,15402
3546,353,698,15403
3564,346,691,15399
3564,358,677,15401
3569,354,699,15378
3573,352,716,15359
3564,349,736,15351
3581,344,733,15342
3584,360,730,15326
3579,367,714,15340
3560,378,716,15346
3556,368,739,15337
3575,360,737,15328
3563,369,727,15341
3565,375,717,15343
3557,377,716,15350
3550,383,706,15361
3570,363,695,15372
3551,371,697,15381
3556,368,701,15375
3552,360,719,15369
3553,366,701,15380
3589,349,723,15339
3588,353,730,15329
3576,368,729,15327
3560,369,718,15353
3578,360,728,15334
3556,346,745,15353
3568,339,739,15354
3580,341,727,15352
3565,354,745,15336
3553,354,749,15344
3533,380,736,15351
3527,357,744,15372
3509,366,741,15384
3511,350,758,15381
3501,344,755,15400
3497,362,739,15402
3488,377,721,15414
3498,375,718,15409
3515,360,722,15403
3500,367,745,15388
3499,357,749,15395
3510,362,746,15382
3516,353,740,15391
3511,347,753,15389
3494,353,743,15410
3479,345,751,15425
3490,360,735,15415
3461,371,750,15418
3467,361,777,15395
3456,367,767,15410
3463,348,791,15398
3439,370,769,15422
3436,369,767,15428
3451,357,762,15430
3423,374,769,15434
3393,390,761,15456
3390,375,761,15474
3380,363,771,15486
3387,344,776,15493
3414,331,769,15486
3431,309,767,15493
3438,307,762,15493
3416,342,746,15496
3427,341,739,15493
3433,346,710,15511
3444,317,735,15504
3443,313,760,15484
3434,308,737,15521
3453,309,720,15518
3459,311,729,15501
3457,312,720,15511
3469,332,702,15497
3485,328,702,15485
3489,331,712,15468
3472,335,723,15470
3467,345,723,15465
3476,332,727,15465
3455,359,720,15466
3459,350,710,15481
3455,351,710,15484
3464,366,681,15489
3446,345,723,15486
3460,354,708,15478
3480,353,684,15483
