S,E,I,R
3736,180,360,15724
3769,169,378,15684
3798,191,369,15642
3828,181,376,15615
3863,182,366,15589
3873,194,366,15567
3908,195,376,15521
3925,210,385,15480
3936,212,402,15450
3969,215,400,15416
3986,211,402,15401
4005,239,382,15374
4029,234,395,15342
4049,230,425,15296
4082,228,429,15261
4092,245,423,15240
4087,253,428,15232
4095,251,444,15210
4113,257,438,15192
4117,268,456,15159
4152,264,460,15124
4144,278,486,15092
4164,292,488,15056
4148,299,518,15035
4152,289,532,15027
4147,311,517,15025
4146,302,551,15001
4154,301,554,14991
4140,318,567,14975
4125,330,567,14978
4116,331,602,14951
4089,350,605,14956
4070,353,612,14965
4043,351,613,14993
4011,355,630,15004
4008,337,637,15018
3976,347,644,15033
3941,375,625,15059
3962,339,629,15070
3934,358,656,15052
3919,359,677,15045
3891,378,677,15054
3891,369,681,15059
3898,355,690,15057
3889,369,687,15055
3865,379,691,15065
3861,365,715,15059
3844,367,723,15066
3851,351,735,15063
3829,356,754,15061
3808,374,735,15083
3794,366,759,15081
3777,376,767,15080
3767,375,749,15109
3746,385,770,15099
3723,397,767,15113
3717,379,775,15129
3699,369,788,15144
3687,377,783,15153
3662,375,797,15166
3638,366,811,15185
3606,359,824,15211
3572,386,804,15238
3570,381,804,15245
3551,376,802,15271
3556,368,789,15287
3570,366,781,15283
3550,360,790,15300
3514,359,788,15339
3501,353,787,15359
3464,360,780,15396
3431,379,772,15418
3438,392,747,15423
3425,394,764,15417
3417,370,776,15437
3435,362,769,15434
3433,369,767,15431
3400,370,755,15475
3412,374,758,15456
3440,382,749,15429
3432,395,737,15436
3411,389,764,15436
3413,382,776,15429
3395,388,772,15445
3403,376,769,15452
3405,368,762,15465
3419,374,736,15471
3409,364,763,15464
3423,366,756,15455
3427,345,753,15475
3424,332,767,15477
3472,311,736,15481
3441,339,711,15509
3440,331,703,15526
3455,335,695,15515
3469,325,702,15504
3468,333,701,15498
3468,343,701,15488
3462,339,700,15499
3453,338,688,15521
3473,329,681,15517
3471,340,671,15518
3476,336,684,15504
3475,334,686,15505
3467,340,690,15503
3484,324,703,15489
3509,314,678,15499
3507,335,668,15490
3513,335,671,15481
3537,329,672,15462
3551,320,686,15443
3600,327,681,15392
3604,330,681,15385
3613,331,672,15384
3614,322,703,15361
3612,336,699,15353
3594,341,702,15363
3621,337,692,15350
3632,342,686,15340
3656,328,696,15320
3665,330,715,15290
3654,333,729,15284
3639,343,726,15292
3630,351,711,15308
3622,345,723,15310
3605,337,740,15318
3590,347,722,15341
3584,339,747,15330
3549,357,750,15344
3538,370,748,15344
3529,390,728,15353
3517,370,734,15379
3522,382,721,15375
3532,360,747,15361
3534,367,718,15381
3556,351,727,15366
3555,364,703,15378
3559,348,701,15392
3558,348,677,15417
3575,344,655,15426
3585,330,648,15437
3596,318,662,15424
3614,313,669,15404
3617,328,659,15396
3605,320,685,15390
3602,341,677,15380
3579,348,689,15384
3586,345,701,15368
3552,359,707,15382
3546,346,729,15379
3531,368,701,15400
3543,356,712,15389
3537,366,728,15369
3497,369,736,15398
3497,347,758,15398
3485,377,729,15409
3504,362,725,15409
3501,359,722,15418
3512,359,722,15407
3504,360,744,15392
3488,385,739,15388
3464,380,747,15409
3454,356,757,15433
3436,373,759,15432
3430,366,749,15455
3435,357,751,15457
3432,349,755,15464
3425,364,733,15478
3407,357,737,15499
3408,342,736,15514
3436,333,744,15487
3429,331,727,15513
3432,303,733,15532
3414,335,694,15557
3404,336,698,15562
3404,342,672,15582
3396,336,680,15588
3424,289,701,15586
3436,302,702,15560
3464,286,689,15561
3466,289,679,15566
3477,277,671,15575
3510,268,650,15572
3530,290,635,15545
3527,300,644,15529
3532,299,650,15519
3560,305,643,15492
3567,312,636,15485
3579,308,627,15486
3589,304,628,15479
3596,302,617,15485
3644,291,621,15444
3653,285,629,15433
3662,306,607,15425
3682,293,586,15439
3701,297,570,15432
3718,305,571,15406
3752,298,574,15376
3751,306,581,15362
3756,319,579,15346
3779,302,596,15323
3789,305,591,15315
3787,300,605,15308
3793,311,612,15284
3793,311,606,15290
3784,324,596,15296
3800,307,607,15286
3810,299,620,15271
3803,307,628,15262
3806,306,615,15273
3795,308,629,15268
3797,311,630,15262
3799,303,655,15243
3780,326,655,15239
3771,319,666,15244
3767,330,657,15246
3747,347,650,15256
3702,362,652,15284
3716,348,667,15269
3714,358,678,15250
3714,344,689,15253
3703,349,685,15263
3707,353,687,15253
3713,347,689,15251
3695,358,681,15266
3692,351,690,15267
3667,360,706,15267
3671,356,697,15276
3686,324,705,15285
3665,333,710,15292
3653,321,711,15315
3635,339,712,15314
3611,358,690,15341
3607,352,697,15344
3595,349,707,15349
3597,340,716,15347
3584,342,727,15347
3573,359,719,15349
3594,351,701,15354
3584,348,692,15376
3573,344,675,15408
3585,338,668,15409
3594,331,657,15418
3608,331,642,15419
3615,311,659,15415
3615,321,650,15414
3651,297,659,15393
3641,322,650,15387
3667,309,659,15365
3652,336,659,15353
3659,329,676,15336
3654,338,671,15337
3643,348,684,15325
3651,346,714,15289
3657,342,711,15290
3646,341,718,15295
3664,329,717,15290
3651,336,731,15282
3669,344,717,15270
3681,331,710,15278
3679,347,698,15276
3667,350,708,15275
3656,331,709,15304
3652,318,727,15303
3641,320,704,15335
3625,332,697,15346
3646,324,687,15343
3651,311,687,15351
3677,295,684,15344
3661,311,684,15344
3686,332,657,15325
3676,336,671,15317
3652,364,658,15326
3660,367,655,15318
3652,354,676,15318
3628,375,672,15325
3634,352,695,15319
3638,349,703,15310
3630,347,703,15320
3627,340,715,15318
3628,338,702,15332
3645,346,703,15306
3650,356,684,15310
3645,349,691,15315
3673,354,694,15279
3682,339,689,15290
3697,329,697,15277
3696,324,691,15289
3678,340,685,15297
3690,327,701,15282
3694,315,696,15295
3683,320,702,15295
3669,327,695,15309
3666,332,692,15310
3676,333,702,15289
3657,340,699,15304
3672,342,705,15281
3677,345,698,15280
3711,337,678,15274
3713,363,669,15255
3709,366,668,15257
3711,363,686,15240
3705,361,693,15241
3721,355,673,15251
3730,345,698,15227
3715,330,717,15238
3723,348,696,15233
3728,342,709,15221
3743,357,695,15205
3763,349,703,15185
3773,359,713,15155
3779,339,720,15162
3806,343,714,15137
3812,355,699,15134
3806,349,721,15124
3786,362,705,15147
3784,376,694,15146
3798,345,718,15139
3786,337,731,15146
3755,362,728,15155
3753,357,743,15147
3742,365,741,15152
3741,359,746,15154
3765,338,761,15136
3762,328,749,15161
3769,339,742,15150
3754,345,748,15153
3742,346,739,15173
3699,377,726,15198
3714,361,748,15177
3712,364,750,15174
3711,364,769,15156
3699,357,770,15174
3698,349,770,15183
3700,373,758,15169
3692,370,737,15201
3697,376,722,15205
3680,375,733,15212
3655,388,746,15211
3670,378,758,15194
3695,373,736,15196
3687,381,734,15198
3687,380,768,15165
3684,389,771,15156
3664,381,789,15166
3657,379,795,15169
3655,356,797,15192
3649,340,809,15202
3623,353,801,15223
3618,351,802,15229
3601,364,811,15224
3610,350,809,15231
3584,370,802,15244
3563,387,783,15267
3544,382,797,15277
3541,382,788,15289
3545,383,790,15282
3516,391,786,15307
3514,374,795,15317
3529,365,787,15319
3502,361,790,15347
3501,358,783,15358
3477,358,779,15386
3487,350,773,15390
3483,381,737,15399
3468,378,737,15417
3469,375,725,15431
3490,358,724,15428
3459,384,729,15428
3465,360,734,15441
3460,364,734,15442
3454,360,734,15452
3448,372,714,15466
3457,356,718,15469
3453,349,728,15470
3444,330,754,15472
3433,343,726,15498
3422,357,731,15490
3430,375,732,15463
3461,341,735,15463
3469,344,734,15453
3478,329,762,15431
3458,341,740,15461
3452,339,732,15477
3458,342,717,15483
3435,344,719,15502
3457,345,715,15483
3464,334,726,15476
3477,328,726,15469
3499,326,724,15451
3502,315,732,15451
3492,321,716,15471
3477,336,725,15462
3483,333,722,15462
3502,307,711,15480
3531,305,694,15470
3537,301,692,15470
3545,295,698,15462
3551,300,697,15452
3543,317,685,15455
3570,300,677,15453
3566,312,678,15444
3588,303,675,15434
3573,318,669,15440
3589,328,659,15424
3556,352,654,15438
3585,322,674,15419
3574,343,675,15408
3572,378,663,15387
3571,352,691,15386
3573,346,692,15389
3586,337,688,15389
3591,331,686,15392
3589,353,687,15371
3590,380,670,15360
3592,370,685,15353
3594,363,701,15342
3583,365,709,15343
3574,366,702,15358
3577,351,708,15364
3582,337,707,15374
3588,330,702,15380
3604,329,690,15377
3598,341,692,15369
3590,354,682,15374
3551,356,682,15411
3589,349,659,15403
3586,342,673,15399
3594,322,687,15397
3601,324,686,15389
3624,319,675,15382
3638,316,671,15375
3640,341,649,15370
3659,335,658,15348
3649,363,650,15338
3660,344,650,15346
3640,351,655,15354
3632,349,667,15352
3626,330,691,15353
3626,331,675,15368
3616,341,690,15353
3620,328,710,15342
3644,306,696,15354
3644,322,680,15354
3671,320,678,15331
3673,346,679,15302
3668,356,678,15298
3662,349,692,15297
3664,326,715,15295
3681,322,692,15305
3664,341,685,15310
3659,330,686,15325
3663,339,661,15337
3676,343,674,15307
