S,E,I,R
19971,9,16,4
19960,20,13,7
19950,26,15,9
19938,32,19,11
19918,42,26,14
19900,46,38,16
19867,65,48,20
19827,82,68,23
19762,121,83,34
19691,150,114,45
19592,214,139,55
19455,293,172,80
19271,390,240,99
19043,505,315,137
18744,657,418,181
18330,868,574,228
17816,1145,729,310
17124,1512,950,414
16279,1950,1248,523
15295,2385,1622,698
14129,2899,2068,904
12772,3446,2598,1184
11232,4048,3191,1529
9661,4450,3949,1940
8060,4800,4665,2475
6576,4929,5378,3117
5207,4886,6090,3817
4041,4668,6667,4624
3051,4325,7111,5513
2266,3876,7442,6416
1689,3428,7471,7412
1292,2871,7431,8406
967,2396,7290,9347
735,1916,7050,10299
581,1578,6557,11284
503,1252,6138,12107
443,984,5732,12841
381,789,5250,13580
345,631,4785,14239
345,505,4330,14820
332,421,3927,15320
334,352,3519,15795
338,311,3141,16210
336,270,2846,16548
365,225,2566,16844
381,196,2336,17087
410,188,2052,17350
425,172,1865,17538
452,149,1666,17733
494,125,1465,17916
523,114,1313,18050
551,97,1176,18176
589,104,1040,18267
623,105,921,18351
663,102,801,18434
711,81,714,18494
770,74,650,18506
826,64,597,18513
894,56,536,18514
945,53,473,18529
1000,49,426,18525
1050,51,381,18518
1116,55,334,18495
1189,50,302,18459
1250,50,273,18427
1300,47,241,18412
1354,44,218,18384
1413,43,206,18338
1481,40,179,18300
1532,40,156,18272
1603,32,152,18213
1654,27,151,18168
1697,28,127,18148
1745,32,114,18109
1799,31,111,18059
1846,29,106,18019
1906,25,102,17967
1969,22,97,17912
2027,18,86,17869
2074,13,83,17830
2125,16,67,17792
2191,20,66,17723
2255,21,64,17660
2301,20,57,17622
2354,16,58,17572
2402,17,54,17527
2445,17,54,17484
2492,13,60,17435
2545,9,51,17395
2593,13,50,17344
2648,15,44,17293
2707,16,40,17237
2757,19,36,17188
2807,18,31,17144
2851,17,28,17104
2901,16,33,17050
2957,18,30,16995
3006,18,28,16948
3062,15,28,16895
3098,12,24,16866
3139,13,26,16822
3197,11,17,16775
3245,12,18,16725
3293,9,18,16680
3336,10,18,16636
3382,10,19,16589
3435,12,17,16536
3488,11,16,16485
3521,9,22,16448
3578,7,16,16399
3625,9,16,16350
3673,8,15,16304
3714,7,15,16264
3767,6,12,16215
3807,6,13,16174
3863,3,13,16121
3907,4,11,16078
3965,4,12,16019
4005,8,12,15975
4048,8,12,15932
4094,6,13,15887
4142,7,15,15836
4201,8,15,15776
4238,6,17,15739
4282,7,16,15695
4319,6,17,15658
4378,8,18,15596
4409,8,18,15565
4443,8,19,15530
4482,9,16,15493
4522,13,17,15448
4570,10,19,15401
4623,13,22,15342
4665,15,20,15300
4704,16,23,15257
4749,15,22,15214
4802,12,21,15165
4833,14,18,15135
4873,11,19,15097
4904,9,22,15065
4937,9,28,15026
4979,6,27,14988
5026,10,28,14936
5064,14,22,14900
5084,15,23,14878
5111,16,23,14850
5143,21,20,14816
5171,25,23,14781
5208,22,29,14741
5236,16,38,14710
5278,19,38,14665
5303,24,38,14635
5341,27,36,14596
5368,28,45,14559
5402,32,44,14522
5432,36,45,14487
5467,38,49,14446
5490,39,55,14416
5515,41,58,14386
5549,40,54,14357
5582,39,57,14322
5613,39,59,14289
5638,42,62,14258
5658,42,68,14232
5699,35,75,14191
5725,44,73,14158
5743,47,76,14134
5766,48,79,14107
5786,54,82,14078
5818,59,81,14042
5833,62,92,14013
5845,67,97,13991
5870,60,114,13956
5888,66,111,13935
5900,71,115,13914
5911,87,115,13887
