S,E,I,R
5207,323,501,13969
5162,323,526,13989
5100,331,553,14016
5019,359,576,14046
4945,367,598,14090
4885,370,629,14116
4815,389,639,14157
4749,398,666,14187
4653,420,685,14242
4586,405,738,14271
4493,424,761,14322
4433,409,786,14372
4329,445,813,14413
4238,457,828,14477
4153,470,840,14537
4095,473,864,14568
4014,477,850,14659
3926,475,861,14738
3857,492,858,14793
3787,476,886,14851
3691,494,910,14905
3603,492,925,14980
3508,501,914,15077
3454,474,928,15144
3389,447,941,15223
3331,436,926,15307
3264,440,920,15376
3233,407,946,15414
3181,393,941,15485
3155,386,913,15546
3116,390,891,15603
3081,393,854,15672
3037,379,863,15721
3021,366,850,15763
3018,330,860,15792
3015,313,836,15836
3018,313,783,15886
3002,321,775,15902
2999,314,754,15933
3002,308,752,15938
2965,312,733,15990
2956,298,720,16026
2942,296,690,16072
2929,306,668,16097
2959,292,646,16103
2970,283,621,16126
2976,282,614,16128
2995,269,607,16129
3006,270,617,16107
3009,276,584,16131
3031,255,586,16128
3030,253,582,16135
3048,236,564,16152
3065,228,563,16144
3092,223,538,16147
3095,230,525,16150
3150,210,521,16119
3175,215,517,16093
3195,218,492,16095
3228,211,500,16061
3247,219,483,16051
3262,211,501,16026
3286,214,494,16006
3320,219,474,15987
3348,224,473,15955
3366,233,465,15936
3376,223,464,15937
3402,228,469,15901
3447,212,474,15867
3461,214,478,15847
3497,199,486,15818
3527,208,476,15789
3544,210,463,15783
3563,218,458,15761
3601,204,449,15746
3621,208,453,15718
3634,216,440,15710
3641,216,442,15701
3656,208,454,15682
3669,218,446,15667
3692,236,439,15633
3700,232,448,15620
3737,228,460,15575
3763,220,445,15572
3767,231,443,15559
3799,236,440,15525
3826,246,440,15488
3850,233,447,15470
3874,231,460,15435
3876,247,473,15404
3885,247,469,15399
3883,258,478,15381
3902,234,507,15357
3908,250,521,15321
3903,255,520,15322
3901,254,521,15324
3917,245,527,15311
3893,268,532,15307
3922,282,543,15253
3930,285,540,15245
3929,285,559,15227
3924,278,557,15241
3920,276,565,15239
3921,286,585,15208
3924,300,579,15197
3923,305,569,15203
3939,284,570,15207
3958,293,560,15189
3961,304,564,15171
3944,314,557,15185
3917,343,577,15163
3898,344,594,15164
3886,332,610,15172
3899,322,624,15155
3897,321,640,15142
3891,342,636,15131
3896,328,650,15126
3881,335,650,15134
3882,342,648,15128
3863,335,676,15126
3848,332,684,15136
3832,333,668,15167
3802,327,693,15178
3810,325,670,15195
3792,316,677,15215
3803,325,673,15199
3795,318,691,15196
3790,335,676,15199
3782,340,672,15206
3761,358,695,15186
3775,346,686,15193
3752,359,676,15213
3765,359,653,15223
3748,373,670,15209
3740,377,696,15187
3718,373,720,15189
3704,379,714,15203
3702,364,720,15214
3686,383,739,15192
3670,383,763,15184
3659,376,765,15200
3634,395,750,15221
3614,407,739,15240
3591,412,765,15232
3559,391,799,15251
3530,403,800,15267
3551,392,810,15247
3541,390,818,15251
3508,395,803,15294
3517,379,807,15297
3493,357,814,15336
3467,376,801,15356
3458,395,787,15360
3453,396,783,15368
3440,395,808,15357
3416,381,807,15396
3408,383,807,15402
3367,396,798,15439
3358,366,800,15476
3340,364,804,15492
3328,372,788,15512
3350,351,791,15508
3350,337,806,15507
3328,359,779,15534
3330,372,778,15520
3313,364,790,15533
3291,359,793,15557
3285,354,776,15585
3278,352,777,15593
3295,365,759,15581
3269,350,791,15590
3286,346,768,15600
3311,326,747,15616
3305,343,734,15618
3325,335,731,15609
3345,341,706,15608
3371,340,680,15609
3403,322,681,15594
3400,320,693,15587
3415,319,674,15592
3430,333,662,15575
3446,332,672,15550
3444,357,665,15534
3452,353,690,15505
3468,333,720,15479
3482,321,747,15450
3454,342,731,15473
3454,355,725,15466
3446,354,737,15463
3449,368,741,15442
3463,345,759,15433
3458,334,770,15438
3457,341,758,15444
3418,353,767,15462
3431,345,758,15466
3432,358,747,15463
3436,360,759,15445
3429,360,764,15447
3417,375,759,15449
3411,354,781,15454
3411,365,762,15462
3427,356,744,15473
3429,360,726,15485
3447,375,717,15461
3467,364,713,15456
3453,362,718,15467
3457,356,734,15453
3434,364,736,15466
3448,356,721,15475
3418,379,713,15490
3418,378,717,15487
3436,360,734,15470
3435,365,730,15470
3428,375,735,15462
3434,365,764,15437
3390,382,764,15464
3387,357,783,15473
3364,383,761,15492
3379,359,757,15505
3390,371,733,15506
3399,356,730,15515
3387,353,723,15537
3384,362,684,15570
3388,354,687,15571
3380,341,681,15598
3387,337,690,15586
3397,309,705,15589
3412,318,696,15574
3406,325,676,15593
3431,319,648,15602
3443,317,648,15592
3448,324,648,15580
3458,323,630,15589
3468,324,650,15558
3493,293,655,15559
3498,287,662,15553
3486,311,666,15537
3510,307,679,15504
3510,320,663,15507
3504,326,682,15488
3498,340,670,15492
3487,343,662,15508
3477,340,676,15507
3487,312,684,15517
3506,309,672,15513
3522,299,675,15504
3534,301,677,15488
3545,309,690,15456
3572,295,677,15456
3562,302,688,15448
3544,321,682,15453
3554,307,668,15471
3568,326,664,15442
3579,330,663,15428
3569,337,653,15441
3571,340,653,15436
3577,336,650,15437
3573,336,658,15433
3554,334,684,15428
3579,321,673,15427
3559,331,686,15424
3552,334,689,15425
3558,333,677,15432
3566,325,691,15418
3583,314,671,15432
3576,323,663,15438
3570,324,660,15446
3592,317,662,15429
3596,313,644,15447
3578,340,639,15443
3595,335,652,15418
3580,340,664,15416
3569,323,661,15447
3605,298,676,15421
3610,312,659,15419
3609,329,660,15402
3601,338,673,15388
3619,326,669,15386
3614,335,671,15380
3627,315,693,15365
3644,312,691,15353
3613,332,674,15381
3596,352,667,15385
3593,343,708,15356
3597,356,704,15343
3560,386,701,15353
3542,393,707,15358
3529,369,723,15379
3541,367,742,15350
3543,351,742,15364
3529,353,741,15377
3544,341,751,15364
3537,344,742,15377
3554,335,750,15361
3554,343,732,15371
3554,346,735,15365
3551,359,720,15370
3551,352,729,15368
3564,339,727,15370
3559,347,717,15377
3543,362,700,15395
3555,337,717,15391
3568,335,718,15379
3568,338,724,15370
3549,347,722,15382
3549,357,710,15384
3539,354,726,15381
3534,354,733,15379
3509,369,732,15390
3519,374,719,15388
3511,359,734,15396
3493,362,740,15405
3494,362,731,15413
3500,356,729,15415
3494,365,732,15409
3507,343,753,15397
3481,342,762,15415
3480,348,768,15404
3468,346,770,15416
3440,360,750,15450
3426,363,754,15457
3401,376,752,15471
3397,371,771,15461
3409,355,774,15462
3401,351,771,15477
3398,344,783,15475
3377,350,793,15480
3379,341,775,15505
3386,346,760,15508
3372,373,743,15512
3381,355,765,15499
3389,346,731,15534
3392,366,730,15512
3409,355,741,15495
3404,370,730,15496
3413,353,722,15512
3390,355,744,15511
3382,350,755,15513
3383,339,719,15559
3389,343,727,15541
3393,352,731,15524
3388,351,748,15513
3372,355,756,15517
3368,375,724,15533
3391,355,731,15523
3407,337,716,15540
3399,329,733,15539
3416,317,739,15528
3426,325,716,15533
3427,325,722,15526
3466,319,723,15492
3492,310,723,15475
3508,306,713,15473
3490,328,698,15484
3501,341,675,15483
3481,350,670,15499
3511,345,676,15468
3527,339,663,15471
3560,339,662,15439
3538,356,655,15451
3557,354,657,15432
3569,360,668,15403
3581,349,692,15378
3577,338,725,15360
3591,351,707,15351
3618,347,693,15342
3642,342,678,15338
3644,339,692,15325
3652,338,702,15308
3648,342,689,15321
3646,325,708,15321
3651,337,702,15310
3622,351,692,15335
3604,355,689,15352
3596,357,693,15354
3586,367,709,15338
3574,361,708,15357
3575,364,703,15358
3574,359,710,15357
3563,367,714,15356
3560,370,719,15351
3556,368,727,15349
3587,341,740,15332
3604,347,716,15333
3617,333,697,15353
3612,325,684,15379
3626,318,699,15357
3627,335,704,15334
3621,345,711,15323
3620,341,705,15334
3621,344,717,15318
3617,351,716,15316
3621,339,727,15313
3612,357,726,15305
3605,347,760,15288
3595,333,780,15292
3572,366,770,15292
3558,381,764,15297
3566,374,766,15294
3571,367,768,15294
3560,385,774,15281
3553,396,752,15299
3556,398,762,15284
3542,393,780,15285
3519,395,797,15289
3526,370,811,15293
3508,377,800,15315
3497,371,802,15330
3492,380,804,15324
3472,385,799,15344
3449,392,805,15354
3454,385,803,15358
3471,370,811,15348
3481,355,815,15349
3462,371,818,15349
3447,371,810,15372
3442,359,806,15393
3445,356,810,15389
3431,349,813,15407
3421,354,767,15458
3420,380,760,15440
3422,376,761,15441
3428,370,752,15450
3440,375,731,15454
3422,376,739,15463
3418,354,767,15461
3417,346,772,15465
3425,355,750,15470
3440,335,751,15474
3450,345,738,15467
3449,354,721,15476
3452,357,718,15473
3452,349,738,15461
3451,345,755,15449
3459,356,761,15424
3467,337,751,15445
3496,332,734,15438
3510,330,735,15425
3515,338,717,15430
3509,341,705,15445
3528,334,688,15450
3534,334,671,15461
3557,339,665,15439
3559,325,666,15450
3555,336,655,15454
3566,332,664,15438
3593,317,675,15415
3596,317,663,15424
3653,296,661,15390
3642,318,680,15360
3640,316,683,15361
3651,321,679,15349
3661,302,694,15343
3685,309,679,15327
3699,310,692,15299
3708,311,681,15300
3713,304,672,15311
3703,333,664,15300
3722,336,637,15305
3722,323,669,15286
3729,333,661,15277
3728,335,667,15270
3724,322,684,15270
3727,338,675,15260
3724,331,679,15266
3728,338,673,15261
3706,338,683,15273
3700,347,685,15268
3689,345,691,15275
3691,336,689,15284
3678,355,698,15269
3690,341,701,15268
3657,360,706,15277
3658,349,706,15287
3646,352,707,15295
3643,340,721,15296
3650,346,723,15281
3653,348,715,15284
3639,358,710,15293
3649,353,711,15287
3645,360,729,15266
3657,363,726,15254
3643,365,745,15247
3625,356,766,15253
3631,361,753,15255
3650,357,747,15246
3650,369,743,15238
3636,379,743,15242
3654,375,743,15228
3639,354,747,15260
3634,363,743,15260
3627,362,749,15262
3624,355,753,15268
3612,357,751,15280
3612,347,772,15269
3621,353,773,15253
3615,364,762,15259
3591,365,770,15274
3602,366,763,15269
3607,345,775,15273
3593,354,774,15279
3599,354,751,15296
3613,338,748,15301
3598,329,740,15333
3579,355,729,15337
3555,376,724,15345
3548,363,735,15354
3559,363,717,15361
3555,354,721,15370
3557,361,708,15374
3569,354,728,15349
3554,356,742,15348
3548,376,735,15341
3545,400,725,15330
3532,395,757,15316
3508,384,777,15331
3535,360,769,15336
3536,337,764,15363
3550,341,758,15351
3557,336,754,15353
3564,341,727,15368
3554,334,744,15368
3544,350,730,15376
3531,365,727,15377
3543,362,714,15381
3541,366,733,15360
3543,361,756,15340
3519,375,760,15346
3510,381,739,15370
3520,377,738,15365
3518,381,736,15365
3514,367,758,15361
3509,371,759,15361
3508,367,768,15357
3509,361,770,15360
3494,379,785,15342
3479,380,793,15348
3460,371,815,15354
3436,382,812,15370
3409,383,806,15402
