S,E,I,R
3817,374,683,15126
3804,368,710,15118
3796,363,725,15116
3772,372,727,15129
3742,369,734,15155
3704,373,737,15186
3679,388,733,15200
3658,394,759,15189
3644,374,789,15193
3624,373,802,15201
3617,368,793,15222
3605,390,787,15218
3570,413,796,15221
3540,408,808,15244
3532,389,804,15275
3529,405,787,15279
3510,392,795,15303
3510,383,809,15298
3493,374,808,15325
3488,366,797,15349
3472,391,779,15358
3475,392,756,15377
3481,389,747,15383
3477,365,771,15387
3490,350,784,15376
3493,362,764,15381
3488,359,770,15383
3500,354,762,15384
3472,385,764,15379
3472,374,766,15388
3485,382,753,15380
3491,381,752,15376
3504,361,766,15369
3473,353,791,15383
3463,367,769,15401
3441,378,773,15408
3454,355,767,15424
3441,351,750,15458
3427,382,742,15449
3418,376,750,15456
3439,376,750,15435
3459,384,750,15407
3465,361,789,15385
3475,354,787,15384
3463,374,799,15364
3455,371,808,15366
3465,359,801,15375
3449,356,781,15414
3460,374,762,15404
3479,358,765,15398
3486,355,770,15389
3468,366,775,15391
3464,385,760,15391
3433,399,784,15384
3435,398,804,15363
3412,398,800,15390
3407,390,802,15401
3393,381,802,15424
3375,388,799,15438
3377,386,797,15440
3347,400,803,15450
3335,407,818,15440
3301,404,829,15466
3310,395,823,15472
3295,396,830,15479
3264,404,817,15515
3246,381,832,15541
3244,375,829,15552
3234,337,852,15577
3236,362,826,15576
3227,366,807,15600
3222,382,780,15616
3227,376,780,15617
3234,378,789,15599
3236,370,798,15596
3222,358,822,15598
3221,350,835,15594
3237,341,801,15621
3255,336,772,15637
3251,324,780,15645
3280,339,749,15632
3292,342,743,15623
3282,350,736,15632
3306,331,741,15622
3321,345,719,15615
3322,351,698,15629
3310,368,684,15638
3336,345,698,15621
3357,337,697,15609
3364,322,718,15596
3384,298,722,15596
3392,312,715,15581
3373,342,704,15581
3411,326,692,15571
3419,330,674,15577
3424,299,696,15581
3430,314,674,15582
3420,332,685,15563
3423,340,675,15562
3459,341,662,15538
3449,336,678,15537
3467,333,662,15538
3464,338,668,15530
3484,332,672,15512
3495,346,652,15507
3486,360,655,15499
3526,322,685,15467
3542,305,684,15469
3530,336,678,15456
3530,329,694,15447
3547,334,683,15436
3552,314,696,15438
3588,298,675,15439
3594,302,667,15437
3589,317,643,15451
3609,304,621,15466
3623,291,620,15466
3628,282,633,15457
3643,281,612,15464
3653,284,611,15452
3658,288,615,15439
3663,305,594,15438
3669,298,616,15417
3652,313,620,15415
3673,313,595,15419
3692,301,608,15399
3689,311,611,15389
3697,301,618,15384
3707,306,612,15375
3711,301,620,15368
3717,302,617,15364
3733,318,599,15350
3733,327,610,15330
3718,338,630,15314
3705,348,647,15300
3706,336,666,15292
3686,352,672,15290
3665,362,680,15293
3681,332,708,15279
3667,333,722,15278
3670,346,703,15281
3671,339,725,15265
3648,352,746,15254
3620,382,737,15261
3613,375,725,15287
3621,367,725,15287
3626,356,732,15286
3611,363,730,15296
3601,381,729,15289
3610,351,765,15274
3616,345,764,15275
3594,378,757,15271
3603,379,752,15266
3569,403,741,15287
3533,398,778,15291
3517,383,787,15313
3498,389,776,15337
3506,386,787,15321
3530,377,756,15337
3525,385,756,15334
3522,378,766,15334
3481,395,776,15348
3438,427,782,15353
3430,418,787,15365
3401,409,810,15380
3377,412,834,15377
3362,396,840,15402
3340,383,840,15437
3350,360,835,15455
3351,368,821,15460
3346,367,805,15482
3342,378,792,15488
3331,376,804,15489
3326,391,798,15485
3325,382,792,15501
3315,399,795,15491
3299,389,823,15489
3291,387,808,15514
3261,376,811,15552
3241,364,820,15575
3243,354,808,15595
3242,354,789,15615
3253,345,788,15614
3269,321,788,15622
3285,326,745,15644
3298,309,742,15651
3296,323,726,15655
3318,316,716,15650
3334,318,707,15641
3346,312,695,15647
3369,307,671,15653
3377,301,659,15663
3371,311,646,15672
3397,305,648,15650
3420,307,631,15642
3451,295,633,15621
3478,282,636,15604
3485,308,616,15591
3506,319,622,15553
3520,301,625,15554
3536,312,627,15525
3554,301,642,15503
3571,293,637,15499
3573,321,634,15472
3616,298,645,15441
3623,293,641,15443
3627,309,630,15434
3651,309,643,15397
3639,323,639,15399
3657,322,642,15379
3646,334,651,15369
3658,326,643,15373
3643,343,646,15368
3635,342,675,15348
3619,350,698,15333
3618,345,695,15342
3652,339,686,15323
3672,333,698,15297
3674,331,698,15297
3656,364,688,15292
3640,375,689,15296
3621,366,699,15314
3599,371,718,15312
3605,364,723,15308
3596,368,721,15315
3590,359,746,15305
3597,379,738,15286
3573,379,762,15286
3567,380,765,15288
3571,394,757,15278
3559,387,766,15288
3523,386,763,15328
3527,386,765,15322
3530,362,786,15322
3506,359,803,15332
3498,393,796,15313
3491,391,801,15317
3492,389,781,15338
3492,367,792,15349
3483,379,803,15335
3461,387,800,15352
3443,406,786,15365
3417,393,805,15385
3394,378,820,15408
3376,396,812,15416
3359,394,794,15453
3342,392,818,15448
3334,393,824,15449
3323,391,826,15460
3294,405,842,15459
3288,397,830,15485
3295,393,830,15482
3281,382,837,15500
3264,376,848,15512
3255,384,814,15547
3279,369,803,15549
3284,371,785,15560
3296,351,802,15551
3299,348,797,15556
3280,362,802,15556
3271,346,814,15569
3259,354,804,15583
3254,354,817,15575
3252,379,795,15574
3269,364,760,15607
3275,353,749,15623
3283,351,737,15629
3298,314,754,15634
3311,334,723,15632
3325,322,691,15662
3351,317,677,15655
3385,303,652,15660
3392,291,657,15660
3431,274,664,15631
3453,285,636,15626
3476,289,626,15609
3481,324,613,15582
3506,316,619,15559
3533,300,627,15540
3547,306,619,15528
3581,296,610,15513
3615,283,614,15488
3635,283,582,15500
3632,303,592,15473
3645,307,603,15445
3658,329,580,15433
3647,342,600,15411
3660,326,614,15400
3680,324,635,15361
3672,338,640,15350
3677,317,641,15365
3682,325,639,15354
3692,324,657,15327
3677,348,672,15303
3686,348,667,15299
3700,338,674,15288
3698,340,682,15280
3721,339,675,15265
3727,342,671,15260
3717,334,674,15275
3713,342,666,15279
3734,331,665,15270
3748,308,657,15287
3749,329,655,15267
3763,342,649,15246
3754,349,661,15236
3757,329,686,15228
3729,360,677,15234
3726,369,697,15208
3713,365,706,15216
3685,372,709,15234
3665,371,725,15239
3684,354,709,15253
3700,359,699,15242
3712,361,717,15210
3720,344,735,15201
3717,352,724,15207
3713,346,734,15207
3680,372,753,15195
3673,385,737,15205
3660,386,744,15210
3645,371,764,15220
3651,374,759,15216
3624,387,768,15221
3619,370,776,15235
3626,371,778,15225
3618,371,779,15232
3613,347,782,15258
3601,340,777,15282
3605,371,758,15266
3595,361,759,15285
3588,353,767,15292
3598,354,763,15285
3585,360,761,15294
3549,394,742,15315
3525,395,745,15335
3532,382,756,15330
3539,376,773,15312
3528,376,796,15300
3509,383,808,15300
3501,376,819,15304
3513,363,797,15327
3474,391,772,15363
3479,384,777,15360
3485,374,774,15367
3476,387,759,15378
3450,389,779,15382
3444,380,789,15387
3439,381,790,15390
3424,380,780,15416
3405,391,783,15421
3391,378,778,15453
3408,358,776,15458
3414,363,779,15444
3430,351,800,15419
3418,369,809,15404
3404,380,796,15420
3394,363,810,15433
3364,388,822,15426
3379,354,827,15440
3381,343,831,15445
3361,356,807,15476
3348,357,807,15488
3354,366,805,15475
3367,358,796,15479
3348,364,817,15471
3364,362,770,15504
3372,353,774,15501
3392,335,772,15501
3382,355,754,15509
3387,350,756,15507
3396,359,758,15487
3403,349,728,15520
3421,336,758,15485
3436,330,733,15501
3446,338,718,15498
3448,343,723,15486
3450,353,737,15460
3466,350,748,15436
3461,361,738,15440
3450,366,742,15442
3461,360,753,15426
3461,363,745,15431
3454,389,727,15430
3470,383,734,15413
3446,379,734,15441
3440,371,729,15460
3462,345,751,15442
3476,330,754,15440
3478,328,745,15449
3464,339,766,15431
3462,353,767,15418
3462,352,783,15403
3474,349,775,15402
3481,353,746,15420
3488,330,739,15443
3463,344,749,15444
3451,360,740,15449
3454,358,712,15476
3449,342,724,15485
3462,355,721,15462
3451,363,721,15465
3457,365,730,15448
3468,374,705,15453
3489,340,720,15451
3478,340,707,15475
3478,352,722,15448
3483,357,737,15423
