S,E,I,R
3775,13,29,16183
3828,17,27,16128
3863,17,30,16090
3886,18,31,16065
3935,18,30,16017
3976,25,31,15968
4010,20,34,15936
4056,21,35,15888
4101,25,36,15838
4151,21,41,15787
4186,19,43,15752
4224,21,41,15714
4264,22,34,15680
4300,21,37,15642
4347,19,39,15595
4389,15,39,15557
4433,18,37,15512
4482,17,33,15468
4520,15,36,15429
4557,17,37,15389
4602,16,40,15342
4638,19,37,15306
4677,24,35,15264
4722,31,33,15214
4753,32,39,15176
4786,34,43,15137
4826,35,44,15095
4866,30,52,15052
4899,26,56,15019
4931,27,55,14987
4965,28,46,14961
4996,35,40,14929
5045,28,42,14885
5084,19,45,14852
5113,19,43,14825
5147,22,42,14789
5184,20,47,14749
5218,21,45,14716
5253,20,45,14682
5281,25,49,14645
5319,36,44,14601
5356,35,53,14556
5390,34,52,14524
5424,32,51,14493
5456,30,61,14453
5491,33,65,14411
5524,35,72,14369
5548,39,74,14339
5576,46,76,14302
5581,69,75,14275
5603,69,86,14242
5622,74,94,14210
5651,73,101,14175
5668,81,108,14143
5687,78,113,14122
5696,88,118,14098
5711,100,123,14066
5737,96,136,14031
5759,95,149,13997
5761,96,158,13985
5767,92,159,13982
5772,98,160,13970
5769,110,168,13953
5774,117,179,13930
5772,129,196,13903
5751,149,203,13897
5734,168,211,13887
5727,176,223,13874
5708,183,248,13861
5707,179,267,13847
5695,182,278,13845
5684,199,286,13831
5664,191,308,13837
5636,214,321,13829
5623,202,348,13827
5575,250,350,13825
5538,250,380,13832
5486,269,407,13838
5428,286,438,13848
5404,282,463,13851
5337,312,491,13860
5280,318,515,13887
5199,359,525,13917
5135,373,548,13944
5049,386,570,13995
4987,400,587,14026
4928,398,629,14045
4847,427,641,14085
4768,441,667,14124
4690,444,708,14158
4635,425,726,14214
4558,421,766,14255
4467,455,772,14306
4370,460,801,14369
4283,485,801,14431
4217,464,822,14497
4143,446,850,14561
4062,434,881,14623
3982,460,874,14684
3893,483,877,14747
3808,501,887,14804
3752,480,917,14851
3677,470,940,14913
3604,457,926,15013
3549,465,912,15074
3498,455,899,15148
3424,451,905,15220
3344,456,915,15285
3275,465,909,15351
3229,451,901,15419
3198,414,936,15452
3114,411,936,15539
3062,411,920,15607
3025,396,919,15660
2994,380,925,15701
2976,355,911,15758
2941,363,882,15814
2887,366,853,15894
2880,357,831,15932
2868,352,821,15959
2842,359,800,15999
2853,328,791,16028
2816,338,779,16067
2810,351,741,16098
2805,324,736,16135
2816,294,746,16144
2826,302,710,16162
2838,289,696,16177
2844,281,663,16212
2842,296,654,16208
2859,286,633,16222
2852,279,626,16243
2867,274,586,16273
2868,258,599,16275
2877,255,593,16275
2899,253,580,16268
2920,236,578,16266
2961,235,570,16234
2979,227,563,16231
3013,225,539,16223
3046,223,534,16197
3064,222,509,16205
3092,229,487,16192
3113,221,485,16181
3142,216,474,16168
3156,210,466,16168
3175,220,461,16144
3192,226,454,16128
3229,231,442,16098
3255,212,450,16083
3302,200,456,16042
3314,212,440,16034
3363,210,432,15995
3400,208,448,15944
3440,206,452,15902
3461,218,444,15877
3464,236,445,15855
3507,229,449,15815
3561,206,460,15773
3573,215,465,15747
3601,215,463,15721
3636,208,471,15685
3667,224,458,15651
3676,207,476,15641
3699,223,455,15623
3732,215,437,15616
3761,217,420,15602
3761,219,414,15606
3773,217,413,15597
3795,224,412,15569
3819,215,406,15560
3862,213,411,15514
3884,215,411,15490
3904,224,408,15464
3925,212,425,15438
3943,211,428,15418
3955,223,424,15398
3976,220,415,15389
3998,214,419,15369
4028,217,402,15353
4037,236,410,15317
4046,244,420,15290
4069,237,445,15249
4094,225,462,15219
4114,236,480,15170
4123,259,451,15167
4147,260,446,15147
4155,268,467,15110
4180,257,476,15087
4186,276,483,15055
4202,282,495,15021
4208,281,508,15003
4190,293,530,14987
4176,313,540,14971
4181,319,551,14949
4172,325,576,14927
4174,329,594,14903
4143,324,605,14928
4130,328,613,14929
4141,317,617,14925
4138,323,615,14924
4127,346,635,14892
4085,369,636,14910
4075,368,647,14910
4042,390,655,14913
4024,383,678,14915
3988,372,708,14932
3984,373,711,14932
3980,376,723,14921
3970,381,735,14914
3956,384,715,14945
3924,365,739,14972
3875,376,750,14999
3859,377,760,15004
3857,386,733,15024
3832,387,754,15027
3798,391,758,15053
3794,396,761,15049
3766,411,762,15061
3729,398,792,15081
3688,411,791,15110
3681,412,794,15113
3650,394,822,15134
3624,428,778,15170
3601,402,812,15185
3594,404,825,15177
3556,420,807,15217
3519,440,788,15253
3508,424,804,15264
3498,404,816,15282
3474,414,807,15305
3463,405,796,15336
3453,402,800,15345
3437,394,817,15352
3421,394,830,15355
3422,395,814,15369
3417,388,789,15406
3394,373,828,15405
3357,404,789,15450
3371,384,785,15460
3365,380,794,15461
3358,372,806,15464
3355,385,798,15462
3359,385,796,15460
3356,372,794,15478
3346,372,778,15504
3350,360,781,15509
3359,364,777,15500
3373,372,756,15499
3374,367,761,15498
3370,372,751,15507
3398,349,739,15514
3396,344,724,15536
3421,339,704,15536
3421,329,711,15539
3438,312,709,15541
3447,303,704,15546
3458,301,665,15576
3447,322,667,15564
3455,321,653,15571
3470,315,632,15583
3475,319,620,15586
3470,339,601,15590
3498,328,608,15566
3510,338,602,15550
3508,344,587,15561
3528,323,592,15557
3534,309,593,15564
3576,285,610,15529
3582,297,604,15517
3594,284,616,15506
3604,305,612,15479
3616,315,612,15457
3637,298,624,15441
3648,304,619,15429
3653,329,630,15388
3644,330,628,15398
3623,336,648,15393
3623,366,648,15363
3622,352,654,15372
3629,354,671,15346
3649,356,667,15328
3654,372,653,15321
3668,325,682,15325
3677,310,695,15318
3683,316,660,15341
3672,321,654,15353
3654,340,636,15370
3651,329,636,15384
3651,342,626,15381
3662,347,639,15352
3674,337,645,15344
3696,328,649,15327
3716,310,654,15320
3734,287,673,15306
3738,309,646,15307
3717,316,627,15340
3718,325,632,15325
3743,331,628,15298
3742,328,646,15284
3754,333,631,15282
3738,336,640,15286
3729,327,639,15305
3739,330,639,15292
3731,334,652,15283
3727,330,670,15273
3729,307,686,15278
3724,338,680,15258
3719,348,677,15256
3712,355,705,15228
3703,359,719,15219
3687,363,706,15244
3699,354,708,15239
3676,369,719,15236
3647,370,734,15249
3653,371,737,15239
3612,378,750,15260
3578,390,750,15282
3572,374,750,15304
3589,362,738,15311
3578,358,747,15317
3560,368,741,15331
3559,378,736,15327
3543,381,719,15357
3553,365,718,15364
3523,363,696,15418
3516,357,708,15419
3500,361,710,15429
3487,373,709,15431
3498,370,696,15436
3495,354,703,15448
3502,348,712,15438
3503,332,724,15441
3497,320,727,15456
3499,310,724,15467
3503,310,710,15477
3503,314,698,15485
3519,298,676,15507
3520,320,669,15491
3489,338,662,15511
3492,326,673,15509
3478,326,666,15530
3475,316,685,15524
3473,321,689,15517
3478,317,697,15508
3471,326,689,15514
3480,326,679,15515
3505,312,655,15528
3512,310,645,15533
3524,292,634,15550
3522,309,613,15556
3530,322,602,15546
3553,332,598,15517
3580,303,624,15493
3607,301,625,15467
3624,315,599,15462
3609,326,612,15453
3616,334,606,15444
3628,333,601,15438
3623,329,620,15428
3623,344,633,15400
3621,348,647,15384
3626,333,640,15401
3644,318,642,15396
3645,319,623,15413
3650,308,637,15405
3653,310,640,15397
3657,324,638,15381
3660,312,641,15387
3698,288,665,15349
3700,297,627,15376
3702,296,630,15372
3722,285,637,15356
3745,288,648,15319
3726,320,631,15323
3729,311,630,15330
3719,318,633,15330
3722,326,620,15332
3718,325,626,15331
3716,333,605,15346
3721,338,611,15330
3723,333,619,15325
3722,339,636,15303
3693,362,636,15309
3673,382,636,15309
3651,360,662,15327
3652,336,688,15324
3655,332,688,15325
3647,344,672,15337
3649,345,665,15341
3626,363,660,15351
3617,357,681,15345
3615,347,690,15348
3638,358,688,15316
3631,351,706,15312
3627,352,713,15308
3620,354,721,15305
3596,380,698,15326
3569,401,711,15319
3576,380,724,15320
3560,391,740,15309
3516,378,777,15329
3493,400,776,15331
3482,403,780,15335
3458,394,762,15386
3460,388,762,15390
3467,380,772,15381
3456,373,780,15391
3462,346,807,15385
3438,360,787,15415
3448,346,800,15406
3437,370,769,15424
3433,362,785,15420
3430,377,760,15433
3424,368,770,15438
3413,359,776,15452
3421,342,767,15470
3420,335,769,15476
3423,352,747,15478
3416,358,728,15498
3405,344,713,15538
3387,355,693,15565
3392,354,688,15566
3389,349,696,15566
3389,365,686,15560
3395,350,692,15563
3412,336,698,15554
3418,343,711,15528
3456,335,698,15511
3465,328,710,15497
3488,315,707,15490
3506,315,713,15466
3533,309,722,15436
3562,309,699,15430
3566,321,669,15444
3575,316,650,15459
3596,297,670,15437
3622,304,648,15426
3616,322,652,15410
3634,299,653,15414
3637,302,639,15422
3640,306,647,15407
3652,321,651,15376
3684,306,655,15355
3693,316,655,15336
3705,316,654,15325
3713,321,640,15326
3711,337,647,15305
3709,331,662,15298
3705,344,673,15278
3703,336,679,15282
3709,333,689,15269
3693,342,678,15287
3682,339,678,15301
3694,351,663,15292
3706,352,673,15269
3706,343,683,15268
3736,329,682,15253
3741,333,676,15250
3749,325,680,15246
3729,323,686,15262
3754,321,681,15244
3773,323,665,15239
3796,331,649,15224
3805,321,662,15212
3792,315,679,15214
3790,342,660,15208
3783,351,664,15202
3776,328,680,15216
3757,348,679,15216
3768,351,670,15211
3761,353,686,15200
3757,367,679,15197
3731,374,700,15195
3714,392,724,15170
3684,422,705,15189
3697,399,727,15177
3689,396,765,15150
3691,387,762,15160
3672,384,775,15169
3659,390,793,15158
3639,383,787,15191
3621,403,792,15184
3600,409,799,15192
3607,406,782,15205
3596,387,796,15221
3580,360,815,15245
3558,365,802,15275
3549,375,780,15296
3558,376,783,15283
3544,379,781,15296
3548,393,779,15280
3518,418,779,15285
3526,417,791,15266
3533,409,799,15259
3549,386,803,15262
3566,369,777,15288
3549,380,788,15283
3534,385,787,15294
3517,405,781,15297
3499,402,770,15329
3504,374,785,15337
3491,387,769,15353
3495,403,769,15333
3465,409,799,15327
3469,394,821,15316
3454,406,797,15343
3454,383,802,15361
3447,367,808,15378
3446,371,767,15416
3448,389,750,15413
3465,368,773,15394
3477,368,778,15377
3463,378,800,15359
3448,394,793,15365
3441,378,806,15375
3438,397,781,15384
3427,402,775,15396
3420,408,771,15401
3433,399,762,15406
3440,370,779,15411
3417,380,773,15430
3435,370,767,15428
3438,373,767,15422
3464,363,758,15415
3457,359,749,15435
3479,361,742,15418
3475,372,722,15431
3475,362,714,15449
3463,367,715,15455
3485,346,715,15454
3498,331,722,15449
3508,322,697,15473
3516,327,690,15467
3517,343,692,15448
3511,328,703,15458
3533,325,683,15459
3543,329,679,15449
3547,331,676,15446
3556,332,649,15463
3581,327,648,15444
3590,340,658,15412
3589,342,659,15410
3607,344,642,15407
3632,336,658,15374
3625,331,656,15388
3596,333,668,15403
3598,331,672,15399
3603,349,652,15396
3611,347,659,15383
3597,343,659,15401
3629,327,654,15390
3641,324,669,15366
3649,327,672,15352
3640,363,647,15350
3663,336,668,15333
3641,342,691,15326
3676,328,703,15293
3667,336,681,15316
3657,330,679,15334
3666,329,687,15318
3670,332,690,15308
3659,355,673,15313
3651,355,689,15305
3652,361,699,15288
3676,345,703,15276
3665,367,689,15279
3671,365,701,15263
3663,354,704,15279
3668,362,698,15272
3651,371,719,15259
3669,337,723,15271
3679,315,737,15269
3681,312,719,15288
3670,318,702,15310
3665,315,686,15334
3678,314,676,15332
3681,318,670,15331
3678,306,673,15343
3683,303,668,15346
3662,329,659,15350
3688,314,666,15332
3700,333,654,15313
3725,310,665,15300
3719,326,657,15298
3733,322,662,15283
3718,337,656,15289
3742,318,658,15282
3765,305,666,15264
3747,341,663,15249
3731,352,654,15263
3741,357,655,15247
3759,360,658,15223
3764,356,671,15209
3756,352,676,15216
3760,350,683,15207
3789,339,684,15188
3771,361,691,15177
3758,367,691,15184
3752,386,694,15168
3753,361,716,15170
3723,377,710,15190
3704,385,702,15209
3719,363,713,15205
3726,346,732,15196
3725,357,728,15190
3711,341,733,15215
3662,370,719,15249
3681,350,739,15230
3656,361,741,15242
3645,374,724,15257
3667,356,732,15245
3673,364,726,15237
3656,377,725,15242
3639,380,733,15248
3621,379,730,15270
3622,377,740,15261
3616,356,764,15264
