S,E,I,R
3604,309,578,15509
3603,318,568,15511
3626,314,568,15492
3627,316,574,15483
3616,322,580,15482
3626,293,603,15478
3609,309,596,15486
3614,318,593,15475
3642,323,610,15425
3667,314,614,15405
3677,316,615,15392
3662,311,639,15388
3684,303,642,15371
3695,303,636,15366
3706,325,634,15335
3718,310,638,15334
3698,345,651,15306
3689,331,677,15303
3703,320,687,15290
3713,343,668,15276
3715,357,657,15271
3747,353,665,15235
3740,348,668,15244
3748,332,673,15247
3699,355,686,15260
3674,357,683,15286
3670,364,678,15288
3659,361,682,15298
3662,353,699,15286
3670,342,696,15292
3651,342,691,15316
3625,354,702,15319
3649,330,704,15317
3645,334,713,15308
3626,358,704,15312
3631,333,717,15319
3599,352,743,15306
3587,363,734,15316
3571,370,751,15308
3564,354,774,15308
3542,362,763,15333
3542,339,769,15350
3532,350,752,15366
3511,357,757,15375
3467,382,741,15410
3472,371,751,15406
3487,365,736,15412
3462,368,739,15431
3447,367,723,15463
3421,405,710,15464
3398,411,716,15475
3412,368,749,15471
3409,369,739,15483
3419,362,732,15487
3425,371,717,15487
3394,371,740,15495
3376,388,743,15493
3361,385,756,15498
3363,377,761,15499
3361,385,757,15497
3379,351,766,15504
3361,360,749,15530
3379,343,742,15536
3355,358,719,15568
3360,340,736,15564
3354,358,723,15565
3373,340,731,15556
3381,328,730,15561
3392,333,726,15549
3392,329,711,15568
3364,334,695,15607
3349,333,718,15600
3330,349,709,15612
3345,338,708,15609
3356,343,686,15615
3359,332,699,15610
3359,338,691,15612
3362,338,697,15603
3353,350,694,15603
3366,343,671,15620
3378,336,673,15613
3362,346,696,15596
3357,343,695,15605
3378,325,704,15593
3402,347,679,15572
3394,352,684,15570
3387,336,689,15588
3390,320,708,15582
3399,314,716,15571
3393,346,699,15562
3393,339,721,15547
3388,352,724,15536
3398,329,742,15531
3392,325,735,15548
3391,330,726,15553
3391,330,722,15557
3409,311,726,15554
3409,315,727,15549
3420,308,709,15563
3429,304,683,15584
3456,298,683,15563
3451,306,673,15570
3450,309,653,15588
3492,295,670,15543
3498,294,659,15549
3525,294,647,15534
3532,288,659,15521
3524,316,650,15510
3524,326,667,15483
3511,328,674,15487
3518,336,682,15464
3515,364,663,15458
3537,336,642,15485
3520,333,659,15488
3531,346,643,15480
3534,332,663,15471
3542,337,650,15471
3563,316,638,15483
3573,308,660,15459
3571,307,637,15485
3575,319,619,15487
3562,330,632,15476
3572,317,607,15504
3566,320,620,15494
3574,338,626,15462
3573,342,639,15446
3579,316,661,15444
3589,341,634,15436
3600,328,652,15420
3578,338,637,15447
3605,317,641,15437
3597,328,660,15415
3592,349,646,15413
3584,352,668,15396
3579,351,684,15386
3568,362,672,15398
3582,337,701,15380
3571,338,690,15401
3579,336,683,15402
3567,329,693,15411
3579,329,687,15405
3590,335,666,15409
3599,322,685,15394
3600,326,687,15387
3617,329,689,15365
3634,310,682,15374
3656,307,676,15361
3663,319,665,15353
3655,331,677,15337
3630,318,709,15343
3642,340,681,15337
3619,354,701,15326
3634,338,717,15311
3609,345,723,15323
3620,340,720,15320
3642,342,696,15320
3633,339,692,15336
3613,355,685,15347
3628,347,675,15350
3637,356,667,15340
3644,359,669,15328
3659,352,672,15317
3668,336,679,15317
3664,336,686,15314
3670,341,686,15303
3688,334,676,15302
3697,317,704,15282
3678,338,698,15286
3706,325,704,15265
3700,335,683,15282
3716,338,696,15250
3692,371,678,15259
3693,377,681,15249
3672,371,679,15278
3663,386,697,15254
3681,363,701,15255
3673,375,713,15239
3688,362,718,15232
3682,364,739,15215
3672,355,749,15224
3672,336,745,15247
3679,340,721,15260
3657,358,722,15263
3657,361,721,15261
3661,361,728,15250
3655,362,716,15267
3654,356,699,15291
3649,358,704,15289
3654,355,684,15307
3661,361,686,15292
3657,354,706,15283
3620,374,723,15283
3624,375,737,15264
3629,372,706,15293
3634,364,719,15283
3635,367,717,15281
3652,344,738,15266
3675,344,744,15237
3663,343,745,15249
3664,361,734,15241
3678,344,709,15269
3670,361,704,15265
3665,374,703,15258
3662,370,714,15254
3652,368,733,15247
3658,366,751,15225
3638,376,731,15255
3644,391,721,15244
3641,379,721,15259
3634,368,723,15275
3636,374,732,15258
3624,384,738,15254
3606,377,749,15268
3602,377,748,15273
3576,387,754,15283
3579,390,759,15272
3564,386,766,15284
3557,376,766,15301
3540,374,774,15312
3531,382,778,15309
3519,371,796,15314
3485,387,802,15326
3472,379,808,15341
3467,382,805,15346
3453,411,789,15347
3467,395,794,15344
3455,379,787,15379
3466,364,768,15402
3474,354,756,15416
3479,376,745,15400
3459,372,765,15404
3458,365,772,15405
3463,347,796,15394
3483,343,806,15368
3498,335,811,15356
3472,355,791,15382
3453,367,780,15400
3435,382,758,15425
3448,367,777,15408
3426,388,756,15430
3435,384,758,15423
3439,369,761,15431
3447,371,789,15393
3457,368,789,15386
3439,378,792,15391
3433,389,784,15394
3388,408,800,15404
3408,393,806,15393
3396,385,805,15414
3374,384,830,15412
3379,369,827,15425
3378,385,809,15428
3405,353,819,15423
3389,387,781,15443
3402,380,780,15438
3402,378,755,15465
3380,395,752,15473
3397,355,771,15477
3370,376,760,15494
3383,352,743,15522
3382,354,732,15532
3383,348,746,15523
3381,366,730,15523
3378,368,726,15528
3378,345,738,15539
3370,346,751,15533
3365,338,773,15524
3389,324,752,15535
3385,329,722,15564
3375,341,704,15580
3398,335,700,15567
3422,327,692,15559
3435,338,700,15527
3448,346,684,15522
3451,342,680,15527
3466,345,682,15507
3474,342,680,15504
3488,332,680,15500
3491,327,700,15482
3501,322,706,15471
3496,338,696,15470
3497,345,678,15480
3502,360,659,15479
3525,353,646,15476
3527,340,637,15496
3534,326,652,15488
3552,335,654,15459
3549,329,668,15454
3565,333,674,15428
3586,332,666,15416
3595,329,652,15424
3597,338,639,15426
3610,346,630,15414
3621,349,617,15413
3619,332,635,15414
3623,336,642,15399
3634,350,636,15380
3653,337,644,15366
3655,344,647,15354
3652,339,643,15366
3667,353,643,15337
3665,347,656,15332
3651,325,689,15335
3642,332,695,15331
3633,331,700,15336
3621,338,704,15337
3608,344,691,15357
3619,359,684,15338
3601,363,711,15325
3582,363,718,15337
3564,358,735,15343
3580,353,738,15329
3582,341,752,15325
3571,352,741,15336
3567,364,749,15320
3563,364,756,15317
3544,356,775,15325
3517,354,769,15360
3522,349,767,15362
3515,348,778,15359
3494,350,760,15396
3470,371,756,15403
3453,374,751,15422
3459,350,770,15421
3436,363,761,15440
3416,338,774,15472
3419,343,766,15472
3417,346,769,15468
3427,339,752,15482
3432,366,739,15463
3430,352,752,15466
3444,352,740,15464
3460,338,737,15465
3459,344,720,15477
3470,350,696,15484
3483,337,697,15483
3492,330,709,15469
3524,326,685,15465
3536,325,648,15491
3549,315,639,15497
3547,316,640,15497
3538,327,653,15482
3561,301,662,15476
3579,307,648,15466
3586,305,627,15482
3599,305,627,15469
3590,337,600,15473
3595,322,601,15482
3604,316,629,15451
3619,318,637,15426
3632,307,657,15404
3617,322,659,15402
3618,308,660,15414
