S,E,I,R
4210,16,29,15745
4245,17,28,15710
4287,14,30,15669
4326,11,30,15633
4369,14,26,15591
4419,17,26,15538
4452,17,28,15503
4494,16,33,15457
4533,17,30,15420
4574,21,26,15379
4608,20,34,15338
4644,19,36,15301
4683,19,36,15262
4718,17,38,15227
4759,17,44,15180
4780,29,41,15150
4803,26,50,15121
4839,28,54,15079
4877,27,54,15042
4909,34,57,15000
4939,29,56,14976
4970,33,60,14937
5006,39,59,14896
5024,41,65,14870
5054,43,67,14836
5097,38,74,14791
5126,39,77,14758
5162,45,71,14722
5193,52,76,14679
5220,52,80,14648
5240,52,90,14618
5260,57,93,14590
5285,57,94,14564
5318,58,96,14528
5349,58,98,14495
5376,64,103,14457
5383,67,112,14438
5398,68,125,14409
5414,70,138,14378
5438,68,146,14348
5449,81,144,14326
5465,84,148,14303
5474,90,153,14283
5463,114,164,14259
5470,101,183,14246
5468,118,195,14219
5462,135,206,14197
5447,156,212,14185
5446,154,235,14165
5450,151,248,14151
5429,165,261,14145
5407,185,267,14141
5402,193,289,14116
5374,201,318,14107
5350,212,341,14097
5330,216,363,14091
5300,227,373,14100
5261,258,382,14099
5221,266,408,14105
5184,281,435,14100
5138,285,470,14107
5082,297,494,14127
5037,304,522,14137
4994,294,570,14142
4942,332,585,14141
4861,375,595,14169
4780,386,632,14202
4720,379,664,14237
4617,430,679,14274
4528,411,731,14330
4428,434,750,14388
4325,475,766,14434
4270,459,784,14487
4201,451,816,14532
4115,449,816,14620
4042,447,833,14678
3950,470,832,14748
3847,477,848,14828
3797,443,885,14875
3716,483,864,14937
3669,463,876,14992
3587,457,906,15050
3509,437,951,15103
3440,453,957,15150
3366,455,961,15218
3307,442,956,15295
3243,450,944,15363
3186,436,963,15415
3140,447,954,15459
3090,445,944,15521
3045,416,963,15576
3018,421,935,15626
2981,408,936,15675
2943,386,912,15759
2891,404,907,15798
2846,402,894,15858
2789,390,894,15927
2762,372,894,15972
2751,354,886,16009
2708,357,865,16070
2705,368,854,16073
2688,356,834,16122
2671,367,804,16158
2646,357,796,16201
2656,338,768,16238
2658,320,762,16260
2662,304,741,16293
2685,286,725,16304
2685,300,687,16328
2686,288,687,16339
2692,285,661,16362
2710,265,657,16368
2733,243,651,16373
2722,253,635,16390
2736,253,622,16389
2743,236,628,16393
2763,234,592,16411
2780,237,567,16416
2807,238,551,16404
2847,217,550,16386
2879,203,531,16387
2912,201,509,16378
2931,206,484,16379
2961,191,470,16378
3010,185,443,16362
3035,192,431,16342
3095,194,412,16299
3146,185,412,16257
3186,179,425,16210
3214,185,424,16177
3254,182,422,16142
3294,167,406,16133
3314,180,395,16111
3341,200,374,16085
3383,186,387,16044
3436,181,380,16003
3473,165,395,15967
3498,185,386,15931
3538,184,387,15891
3585,184,370,15861
3643,173,368,15816
3675,183,351,15791
3717,196,348,15739
3766,191,360,15683
3806,191,356,15647
3826,199,380,15595
3873,207,377,15543
3899,200,379,15522
3929,210,378,15483
3942,215,383,15460
3972,210,400,15418
3969,220,419,15392
3991,212,435,15362
3993,223,456,15328
3990,238,459,15313
3988,249,476,15287
3999,232,483,15286
4021,242,482,15255
4021,237,506,15236
4045,244,482,15229
4053,255,473,15219
4077,240,491,15192
4091,243,493,15173
4104,246,492,15158
4125,271,479,15125
4126,266,482,15126
4146,248,502,15104
4148,258,524,15070
4157,259,530,15054
4140,280,524,15056
4143,285,520,15052
4123,286,543,15048
4122,279,558,15041
4120,301,546,15033
4133,308,546,15013
4137,298,571,14994
4134,286,586,14994
4146,287,583,14984
4145,296,603,14956
4128,315,586,14971
4138,319,593,14950
4140,302,603,14955
4154,299,624,14923
4138,318,595,14949
4122,337,600,14941
4103,326,617,14954
4096,329,639,14936
4070,330,663,14937
4056,316,656,14972
4045,322,650,14983
4014,338,672,14976
3999,354,649,14998
3979,359,664,14998
3960,370,671,14999
3934,357,703,15006
3929,364,690,15017
3906,374,685,15035
3885,358,702,15055
3871,368,700,15061
3833,379,713,15075
3854,371,707,15068
3820,387,718,15075
3795,386,730,15089
3764,407,737,15092
3736,380,771,15113
3733,364,786,15117
3685,397,792,15126
3655,408,786,15151
3613,406,791,15190
3598,393,805,15204
3589,393,795,15223
3539,424,798,15239
3498,412,817,15273
3496,404,808,15292
3470,422,798,15310
3466,427,797,15310
3414,426,811,15349
3387,433,824,15356
3376,426,846,15352
3365,419,865,15351
3317,443,864,15376
3287,432,888,15393
3280,408,893,15419
3272,396,880,15452
3273,388,889,15450
3273,390,868,15469
3266,369,862,15503
3276,369,848,15507
3279,371,823,15527
3265,380,814,15541
3280,377,816,15527
3258,375,834,15533
3257,367,831,15545
3252,370,813,15565
3241,377,795,15587
3264,350,792,15594
3276,331,799,15594
3271,330,777,15622
3269,330,772,15629
3263,341,745,15651
3273,330,738,15659
3282,307,734,15677
3292,307,749,15652
3273,323,736,15668
3281,320,737,15662
3251,349,736,15664
3273,341,737,15649
3270,348,748,15634
3285,358,741,15616
3282,333,745,15640
3262,349,728,15661
3276,335,747,15642
3295,332,732,15641
3312,325,713,15650
3313,323,715,15649
3338,316,722,15624
3337,304,712,15647
3360,296,697,15647
3381,275,694,15650
3402,284,683,15631
3399,291,669,15641
3403,304,657,15636
3414,330,638,15618
3419,330,638,15613
3455,311,646,15588
3481,291,647,15581
3524,275,642,15559
3542,277,644,15537
3527,312,659,15502
3547,325,660,15468
3549,316,686,15449
3533,341,664,15462
3542,339,678,15441
3554,342,673,15431
3567,323,675,15435
3574,332,666,15428
3570,328,669,15433
3567,338,673,15422
3558,329,701,15412
3568,345,683,15404
3586,319,676,15419
3571,323,674,15432
3576,334,684,15406
3558,352,704,15386
3538,359,714,15389
3533,359,718,15390
3523,365,742,15370
3500,389,739,15372
3504,383,738,15375
3488,392,733,15387
3468,392,730,15410
3477,354,752,15417
3487,350,748,15415
3479,356,732,15433
3477,350,738,15435
3472,328,756,15444
3480,333,739,15448
3494,327,753,15426
3487,338,749,15426
3452,363,766,15419
3420,380,757,15443
3414,388,762,15436
3379,396,755,15470
3373,368,757,15502
3386,367,740,15507
3376,354,740,15530
3378,348,732,15542
3379,345,732,15544
3373,361,710,15556
3371,352,717,15560
3350,353,708,15589
3364,359,677,15600
3411,347,662,15580
3414,341,699,15546
3430,329,691,15550
3425,322,721,15532
3408,348,719,15525
3419,335,713,15533
3427,330,702,15541
3428,323,684,15565
3446,335,669,15550
3440,325,665,15570
3435,319,685,15561
3468,296,680,15556
3478,281,674,15567
3500,292,653,15555
3495,297,649,15559
3521,298,643,15538
3516,309,641,15534
3530,305,652,15513
3546,298,660,15496
3551,317,661,15471
3554,311,677,15458
3570,299,656,15475
3579,298,667,15456
3606,269,666,15459
3623,288,649,15440
3629,293,639,15439
3624,315,639,15422
3627,336,632,15405
3611,336,656,15397
3599,347,661,15393
3589,332,674,15405
3593,320,682,15405
3593,327,685,15395
3607,329,687,15377
3608,330,678,15384
3587,333,697,15383
3563,343,695,15399
3570,331,687,15412
3559,309,712,15420
3560,327,695,15418
3555,351,679,15415
3565,341,679,15415
3561,343,692,15404
3553,332,694,15421
3573,317,686,15424
3587,314,682,15417
3593,310,691,15406
3600,331,672,15397
3584,342,669,15405
3595,340,671,15394
3589,332,683,15396
3586,313,690,15411
3578,321,690,15411
3576,333,667,15424
3575,339,656,15430
3577,351,644,15428
3594,334,665,15407
3607,331,672,15390
3623,329,688,15360
3618,321,677,15384
3639,329,680,15352
3632,341,702,15325
3630,342,704,15324
3635,331,722,15312
3609,348,721,15322
3600,344,718,15338
3575,372,720,15333
3572,359,734,15335
3569,360,728,15343
3553,364,722,15361
3528,354,727,15391
3514,371,728,15387
3505,375,739,15381
3499,370,743,15388
3493,367,750,15390
3497,361,761,15381
3510,342,753,15395
3515,347,736,15402
3521,341,730,15408
3548,324,716,15412
3547,342,697,15414
3526,355,701,15418
3513,349,725,15413
3505,362,732,15401
3525,341,738,15396
3495,361,749,15395
3498,358,758,15386
3528,344,748,15380
3542,333,762,15363
3524,359,743,15374
3521,343,733,15403
3528,348,739,15385
3518,362,705,15415
3511,348,717,15424
3518,327,729,15426
3495,336,738,15431
3488,359,702,15451
3488,365,698,15449
3502,353,720,15425
3505,360,713,15422
3504,351,718,15427
3504,357,713,15426
3500,333,751,15416
3514,341,736,15409
3521,357,715,15407
3493,366,726,15415
3482,357,735,15426
3482,358,722,15438
3491,329,739,15441
3474,338,732,15456
3489,324,725,15462
3487,332,725,15456
3496,330,708,15466
3501,355,675,15469
3512,333,678,15477
3519,344,665,15472
3525,318,697,15460
3526,310,686,15478
3522,327,666,15485
3531,344,665,15460
3558,333,655,15454
3572,326,664,15438
3581,342,670,15407
3588,337,698,15377
3601,334,680,15385
3586,341,696,15377
3587,348,700,15365
3599,363,695,15343
3591,363,686,15360
3612,340,697,15351
3622,344,680,15354
3610,338,711,15341
3611,337,701,15351
3599,371,696,15334
3601,349,703,15347
3592,349,718,15341
3559,357,740,15344
3569,341,738,15352
3572,329,752,15347
3549,343,743,15365
3564,367,737,15332
3554,391,727,15328
3550,384,768,15298
3541,391,775,15293
3557,388,767,15288
3561,391,773,15275
3523,403,794,15280
3507,377,827,15289
3492,361,818,15329
3488,357,800,15355
3487,375,807,15331
3490,367,798,15345
3468,371,803,15358
3441,375,807,15377
3422,388,767,15423
3444,385,767,15404
3445,384,751,15420
3449,384,769,15398
3463,384,745,15408
3455,376,758,15411
3473,369,770,15388
3483,365,762,15390
3468,381,766,15385
3455,382,773,15390
3449,389,771,15391
3444,389,765,15402
3437,390,789,15384
3422,380,786,15412
3407,379,773,15441
3419,358,764,15459
3410,371,745,15474
3386,368,771,15475
3381,385,761,15473
3361,405,760,15474
3375,400,779,15446
3384,383,777,15456
3418,355,784,15443
3403,379,761,15457
3406,372,775,15447
3431,362,789,15418
3442,372,797,15389
3448,358,805,15389
3467,363,762,15408
3455,377,749,15419
3469,366,755,15410
3488,344,778,15390
3485,342,770,15403
3468,354,736,15442
3449,372,746,15433
3423,373,769,15435
3416,369,757,15458
3424,380,738,15458
3414,383,733,15470
3404,367,768,15461
3394,362,777,15467
3402,350,768,15480
3400,347,749,15504
3422,321,751,15506
3432,309,750,15509
3437,325,741,15497
3418,350,725,15507
3431,356,712,15501
3417,376,712,15495
3410,383,705,15502
3383,405,709,15503
3387,375,739,15499
3377,367,750,15506
3372,361,750,15517
3377,344,737,15542
3363,345,723,15569
3338,362,751,15549
3342,354,774,15530
3390,362,772,15476
3376,377,766,15481
3380,372,743,15505
3383,378,741,15498
3396,366,749,15489
3395,356,736,15513
3404,347,731,15518
3427,343,719,15511
3443,332,738,15487
3408,352,726,15514
3425,321,726,15528
3405,320,711,15564
3388,349,694,15569
3400,339,724,15537
3414,330,718,15538
3428,319,716,15537
3425,325,716,15534
3439,322,705,15534
3464,306,697,15533
3471,325,688,15516
3469,332,685,15514
3473,338,696,15493
3477,336,702,15485
3457,344,709,15490
3459,338,702,15501
3478,316,710,15496
3483,319,714,15484
3470,337,707,15486
3458,333,718,15491
3466,332,719,15483
3461,338,719,15482
3472,338,727,15463
3468,344,713,15475
3480,332,728,15460
3458,340,722,15480
3471,330,713,15486
3498,323,706,15473
3498,332,695,15475
3497,328,686,15489
3487,343,668,15502
3487,330,687,15496
3503,338,686,15473
3504,349,691,15456
3497,348,703,15452
3503,342,721,15434
3531,321,729,15419
3531,326,708,15435
3553,320,699,15428
3552,324,684,15440
3554,322,693,15431
3563,300,706,15431
3570,310,701,15419
3566,318,719,15397
3558,335,718,15389
3547,326,717,15410
3544,348,717,15391
3506,371,724,15399
3491,367,729,15413
3469,374,748,15409
3458,358,784,15400
3443,362,777,15418
3424,365,762,15449
3384,377,753,15486
3371,372,759,15498
3354,355,772,15519
3363,350,775,15512
3355,360,776,15509
3340,364,782,15514
3335,377,765,15523
3326,361,771,15542
3304,375,781,15540
3308,360,790,15542
3293,350,778,15579
3286,351,775,15588
3279,356,786,15579
3269,359,784,15588
3232,376,786,15606
3220,364,775,15641
3199,357,793,15651
3197,355,785,15663
3185,365,781,15669
3208,373,761,15658
3222,353,754,15671
3223,345,775,15657
