S,E,I,R
5815,112,170,13903
5811,118,185,13886
5808,132,191,13869
5792,156,206,13846
5774,159,225,13842
5760,158,254,13828
5760,164,257,13819
5724,187,266,13823
5698,191,283,13828
5675,210,309,13806
5652,205,342,13801
5620,217,365,13798
5585,233,382,13800
5548,254,397,13801
5507,274,414,13805
5468,280,427,13825
5406,300,450,13844
5353,322,466,13859
5280,328,519,13873
5220,323,548,13909
5138,364,544,13954
5063,379,581,13977
4987,394,630,13989
4918,394,660,14028
4853,381,679,14087
4767,403,704,14126
4677,435,728,14160
4593,446,753,14208
4521,432,769,14278
4456,409,804,14331
4378,422,835,14365
4277,449,847,14427
4177,449,866,14508
4102,459,864,14575
4016,474,862,14648
3957,468,876,14699
3878,470,900,14752
3818,448,925,14809
3732,480,916,14872
3666,498,910,14926
3599,487,932,14982
3521,474,955,15050
3438,483,947,15132
3376,457,938,15229
3305,464,946,15285
3233,471,955,15341
3176,445,970,15409
3134,417,972,15477
3081,437,950,15532
3042,423,943,15592
3002,389,936,15673
2958,394,904,15744
2913,385,901,15801
2865,400,893,15842
2842,376,877,15905
2811,357,852,15980
2787,345,849,16019
2751,339,839,16071
2733,343,810,16114
2717,327,798,16158
2704,344,784,16168
2717,312,778,16193
2703,327,761,16209
2693,322,758,16227
2678,306,760,16256
2689,282,748,16281
2698,277,724,16301
2700,259,692,16349
2733,244,681,16342
2766,238,647,16349
2778,249,617,16356
2764,255,608,16373
2773,260,591,16376
2788,251,584,16377
2796,253,581,16370
2804,259,563,16374
2818,256,547,16379
2857,245,549,16349
2879,210,577,16334
2892,225,564,16319
2914,226,555,16305
2917,233,538,16312
2935,239,520,16306
2963,230,496,16311
3017,215,480,16288
3053,209,461,16277
3090,211,470,16229
3109,194,497,16200
3121,204,487,16188
3121,212,482,16185
3152,209,476,16163
3214,206,460,16120
3244,194,465,16097
3287,189,454,16070
3311,175,462,16052
3346,182,439,16033
3387,179,445,15989
3419,183,441,15957
3447,199,419,15935
3465,184,436,15915
3482,193,426,15899
3526,194,406,15874
3546,192,429,15833
3569,183,446,15802
3604,189,430,15777
3620,204,425,15751
3635,215,407,15743
3656,216,414,15714
3691,210,421,15678
3721,213,419,15647
3746,227,428,15599
3758,236,450,15556
3786,240,441,15533
3821,238,454,15487
3852,242,438,15468
3883,235,453,15429
3895,246,457,15402
3901,260,464,15375
3927,238,486,15349
3940,259,464,15337
3945,255,485,15315
3938,272,487,15303
3935,268,515,15282
3935,278,531,15256
3938,292,534,15236
3939,300,541,15220
3950,291,556,15203
3954,313,572,15161
3935,321,583,15161
3945,330,594,15131
3935,324,607,15134
3914,332,625,15129
3900,323,626,15151
3909,338,626,15127
3900,337,631,15132
3903,350,624,15123
3887,355,651,15107
3888,352,644,15116
3880,346,646,15128
3889,342,650,15119
3874,342,656,15128
3875,336,664,15125
3861,335,699,15105
3833,343,689,15135
3830,339,715,15116
3786,355,716,15143
3740,375,724,15161
3732,383,737,15148
3703,395,737,15165
3679,392,757,15172
3657,405,744,15194
3654,391,758,15197
3643,390,756,15211
3634,385,762,15219
3619,391,768,15222
3618,360,792,15230
3601,360,796,15243
3593,362,795,15250
3581,373,793,15253
3587,370,797,15246
3600,374,775,15251
3610,361,784,15245
3609,353,794,15244
3570,382,773,15275
3582,370,774,15274
3598,371,762,15269
3570,392,745,15293
3530,412,729,15329
3495,406,755,15344
3492,377,754,15377
3514,361,767,15358
3491,358,766,15385
3480,363,770,15387
3455,379,762,15404
3431,383,778,15408
3439,371,774,15416
3456,362,766,15416
3467,355,755,15423
3458,340,772,15430
3447,358,759,15436
3449,353,771,15427
3445,330,774,15451
3454,334,751,15461
3459,333,741,15467
3468,334,754,15444
3485,337,759,15419
3494,348,729,15429
3501,334,750,15415
3494,338,742,15426
3497,325,733,15445
3514,325,719,15442
3504,331,714,15451
3491,342,715,15452
3508,332,721,15439
3493,346,715,15446
3511,343,721,15425
3490,361,690,15459
3473,354,706,15467
3472,339,719,15470
3485,343,705,15467
3480,358,700,15462
3490,349,696,15465
3486,370,698,15446
3500,342,724,15434
3517,354,712,15417
3493,369,709,15429
3510,355,717,15418
3512,349,738,15401
3514,333,742,15411
3512,344,729,15415
3522,355,700,15423
3531,347,714,15408
3510,364,702,15424
3515,355,723,15407
3533,351,738,15378
3517,342,760,15381
3512,335,766,15387
3491,349,765,15395
3489,345,765,15401
3476,343,781,15400
3486,335,777,15402
3499,326,782,15393
3496,330,790,15384
3503,363,770,15364
3478,363,773,15386
3490,351,770,15389
3474,367,764,15395
3469,368,770,15393
3475,370,754,15401
3466,371,756,15407
3445,380,760,15415
3447,385,769,15399
3450,368,763,15419
3441,376,741,15442
3441,372,730,15457
3444,358,742,15456
3455,352,741,15452
3440,334,750,15476
3427,358,717,15498
3430,343,729,15498
3439,356,710,15495
3435,343,719,15503
3444,344,719,15493
3430,325,732,15513
3437,326,720,15517
3442,341,703,15514
3440,337,722,15501
3437,316,739,15508
3424,322,740,15514
3415,332,732,15521
3410,342,735,15513
3417,341,758,15484
3413,349,756,15482
3385,368,748,15499
3378,382,743,15497
3383,385,725,15507
3387,359,740,15514
3370,356,744,15530
3369,341,731,15559
3384,322,734,15560
3388,311,733,15568
3398,305,707,15590
3413,300,709,15578
3424,306,699,15571
3437,321,684,15558
3440,336,661,15563
3458,326,663,15553
3460,330,670,15540
3457,322,675,15546
3437,348,676,15539
3449,341,676,15534
3434,355,667,15544
3444,348,655,15553
3449,332,651,15568
3438,322,668,15572
3431,331,679,15559
3447,317,669,15567
3461,315,682,15542
3443,309,704,15544
3434,318,708,15540
3436,323,726,15515
3449,311,707,15533
3462,298,713,15527
3456,297,719,15528
3476,294,732,15498
3482,303,706,15509
3484,298,695,15523
3493,313,682,15512
3505,305,678,15512
3489,313,680,15518
3470,329,664,15537
3475,307,656,15562
3495,302,678,15525
3515,299,680,15506
3521,300,687,15492
3538,315,676,15471
3523,325,677,15475
3510,346,672,15472
3527,335,685,15453
3519,335,699,15447
3550,318,701,15431
3540,324,696,15440
3535,323,690,15452
3522,337,691,15450
3515,324,699,15462
3521,322,694,15463
3532,314,677,15477
3531,318,692,15459
3540,325,660,15475
3548,327,660,15465
3557,328,657,15458
3560,330,651,15459
3554,341,660,15445
3558,340,674,15428
3545,346,672,15437
3552,350,671,15427
3537,353,673,15437
3539,346,666,15449
3507,366,652,15475
3485,365,660,15490
3474,374,693,15459
3471,363,677,15489
3469,360,707,15464
3450,356,724,15470
3443,340,726,15491
3441,350,735,15474
3464,329,731,15476
3454,351,725,15470
3426,362,741,15471
3444,344,740,15472
3447,338,747,15468
3467,321,726,15486
3483,319,715,15483
3476,322,703,15499
3481,335,683,15501
3494,333,690,15483
3502,330,682,15486
3485,326,705,15484
3491,343,701,15465
3476,347,707,15470
3503,336,708,15453
3502,333,702,15463
3498,340,682,15480
3513,334,666,15487
3509,346,672,15473
3497,346,660,15497
3509,338,671,15482
3517,338,662,15483
3495,361,654,15490
3520,353,654,15473
3524,337,676,15463
3514,335,691,15460
3531,348,689,15432
3521,336,709,15434
3530,320,707,15443
3525,319,705,15451
3503,347,685,15465
3508,333,697,15462
3520,312,695,15473
3508,341,690,15461
3520,341,687,15452
3529,326,687,15458
3532,332,671,15465
3539,332,678,15451
3533,331,687,15449
3528,336,686,15450
3528,341,698,15433
3525,342,702,15431
3508,359,697,15436
3542,337,714,15407
3557,341,687,15415
3560,338,696,15406
3565,336,697,15402
3568,333,684,15415
3594,289,705,15412
3595,311,695,15399
3610,320,702,15368
3603,348,672,15377
3608,341,676,15375
3614,342,679,15365
3617,326,676,15381
3626,328,675,15371
3593,369,692,15346
3595,375,701,15329
3598,365,724,15313
3587,366,746,15301
3569,375,770,15286
3553,374,784,15289
3577,356,796,15271
3573,373,774,15280
3593,369,728,15310
3604,372,723,15301
3602,368,741,15289
3583,371,750,15296
3582,381,753,15284
3585,379,740,15296
3582,379,738,15301
3590,379,735,15296
3570,395,750,15285
3568,372,771,15289
3562,359,775,15304
3555,390,769,15286
3576,383,771,15270
3550,410,746,15294
3578,406,742,15274
3568,404,762,15266
3587,358,775,15280
3558,373,787,15282
3531,379,803,15287
3483,398,795,15324
3457,415,797,15331
3449,402,829,15320
3458,404,828,15310
3452,383,859,15306
3435,398,854,15313
3433,390,845,15332
3409,404,821,15366
3414,373,823,15390
3406,364,841,15389
3377,391,806,15426
3368,414,820,15398
3349,400,820,15431
3340,407,814,15439
3356,390,821,15433
3371,380,831,15418
3354,385,818,15443
3316,396,816,15472
3315,392,819,15474
3313,387,833,15467
3301,381,830,15488
3277,393,836,15494
3261,395,833,15511
3248,409,828,15515
3255,398,831,15516
3252,390,832,15526
3247,364,834,15555
3228,369,839,15564
3217,372,826,15585
3217,363,836,15584
3227,358,816,15599
3229,362,819,15590
3225,375,799,15601
3233,366,801,15600
3229,356,821,15594
3206,366,828,15600
3180,365,837,15618
3175,357,846,15622
3155,349,825,15671
3149,342,805,15704
3148,352,778,15722
3160,332,782,15726
3181,318,775,15726
3190,329,754,15727
3170,339,757,15734
3156,329,767,15748
3161,322,751,15766
3181,323,746,15750
3195,339,718,15748
3185,351,739,15725
3217,333,741,15709
3222,319,711,15748
3233,323,703,15741
3228,349,676,15747
3248,337,676,15739
3245,362,673,15720
3265,323,697,15715
3283,330,699,15688
3300,317,698,15685
3358,286,690,15666
3370,285,683,15662
3375,286,661,15678
3386,292,657,15665
3394,291,663,15652
3410,295,631,15664
3426,287,634,15653
3431,283,621,15665
3460,289,604,15647
3499,281,607,15613
3532,279,617,15572
3545,288,604,15563
3570,291,603,15536
3573,299,590,15538
3575,302,598,15525
3624,288,607,15481
3644,290,597,15469
3656,299,615,15430
3650,332,602,15416
3662,334,609,15395
3686,322,628,15364
3691,328,628,15353
3701,331,637,15331
3706,348,630,15316
3727,337,637,15299
3732,338,652,15278
3752,329,640,15279
3744,315,660,15281
3748,326,680,15246
3766,314,681,15239
3757,302,682,15259
3758,305,678,15259
3759,311,682,15248
3741,315,675,15269
3752,340,656,15252
3771,328,659,15242
3784,330,686,15200
3792,354,691,15163
3788,381,699,15132
3777,382,716,15125
3761,402,727,15110
3762,385,757,15096
3726,395,774,15105
3716,384,786,15114
3698,393,777,15132
3677,387,770,15166
3632,410,796,15162
3634,408,796,15162
3630,393,808,15169
3602,387,834,15177
3548,408,825,15219
3515,427,810,15248
3493,414,810,15283
3484,416,807,15293
3484,398,810,15308
3472,402,801,15325
3475,393,807,15325
3461,393,834,15312
3456,382,844,15318
3428,390,845,15337
3398,395,847,15360
3404,381,840,15375
3393,385,828,15394
3380,390,821,15409
3350,379,827,15444
3355,364,811,15470
3342,356,798,15504
3340,355,788,15517
3313,369,793,15525
3321,371,788,15520
3312,383,777,15528
3298,383,760,15559
3297,365,766,15572
3317,359,759,15565
3331,353,764,15552
3351,353,773,15523
3340,363,763,15534
3367,362,752,15519
3383,344,753,15520
3393,337,764,15506
3404,328,743,15525
3417,319,737,15527
3422,314,722,15542
3442,300,715,15543
3436,308,720,15536
3428,324,730,15518
3442,340,711,15507
3456,340,704,15500
3468,350,695,15487
