S,E,I,R
3445,406,777,15372
3442,395,787,15376
3433,383,794,15390
3421,389,798,15392
3411,377,786,15426
3408,374,777,15441
3418,363,752,15467
3410,357,750,15483
3419,364,720,15497
3395,361,733,15511
3395,358,727,15520
3396,335,722,15547
3386,335,736,15543
3390,313,726,15571
3393,302,720,15585
3393,307,713,15587
3385,322,702,15591
3405,337,696,15562
3421,333,684,15562
3411,340,689,15560
3411,348,674,15567
3425,348,677,15550
3427,348,672,15553
3430,345,665,15560
3427,356,664,15553
3437,349,660,15554
3453,332,684,15531
3445,328,699,15528
3437,338,679,15546
3439,354,679,15528
3467,329,687,15517
3446,340,676,15538
3426,348,665,15561
3433,335,689,15543
3416,364,654,15566
3438,347,646,15569
3438,333,632,15597
3444,321,658,15577
3470,307,655,15568
3469,314,676,15541
3452,327,666,15555
3462,316,657,15565
3464,309,669,15558
3457,300,666,15577
3461,300,654,15585
3483,302,641,15574
3489,313,636,15562
3494,299,655,15552
3509,295,662,15534
3476,338,656,15530
3496,322,675,15507
3504,319,678,15499
3520,320,674,15486
3517,324,680,15479
3537,315,651,15497
3542,338,628,15492
3531,346,626,15497
3550,348,648,15454
3555,320,657,15468
3526,326,678,15470
3534,321,672,15473
3556,329,671,15444
3559,315,685,15441
3562,309,681,15448
3600,292,665,15443
3617,288,653,15442
3622,304,642,15432
3621,322,623,15434
3638,314,630,15418
3665,308,635,15392
3698,327,610,15365
3699,319,609,15373
3703,312,635,15350
3704,318,641,15337
3711,319,634,15336
3717,318,632,15333
3729,319,615,15337
3731,305,613,15351
3716,308,634,15342
3711,316,637,15336
3699,339,629,15333
3692,353,650,15305
3683,362,670,15285
3662,375,677,15286
3682,353,689,15276
3681,367,696,15256
3668,349,725,15258
3644,357,720,15279
3624,359,709,15308
3612,369,711,15308
3612,335,732,15321
3609,333,724,15334
3583,358,703,15356
3562,366,724,15348
3540,366,741,15353
3548,344,758,15350
3549,343,740,15368
3538,340,732,15390
3534,343,727,15396
3508,368,717,15407
3501,366,728,15405
3493,371,747,15389
3490,359,753,15398
3492,329,759,15420
3484,339,733,15444
3489,334,732,15445
3473,332,740,15455
3454,356,716,15474
3430,361,724,15485
3440,328,745,15487
3450,323,745,15482
3431,353,721,15495
3427,338,713,15522
3450,312,710,15528
3460,298,705,15537
3456,336,660,15548
3476,322,664,15538
3484,302,678,15536
3506,324,662,15508
3508,331,652,15509
3534,327,640,15499
3560,310,668,15462
3560,303,685,15452
3573,318,650,15459
3568,313,647,15472
3564,333,654,15449
3559,325,646,15470
3577,315,644,15464
3578,318,644,15460
3573,339,630,15458
3573,346,644,15437
3580,325,657,15438
3590,302,670,15438
3583,312,673,15432
3559,330,691,15420
3561,329,681,15429
3566,320,688,15426
3592,320,673,15415
3582,334,672,15412
3570,348,667,15415
3580,351,650,15419
3561,369,648,15422
3551,369,674,15406
3563,338,689,15410
3555,338,697,15410
3538,347,694,15421
3517,360,691,15432
3521,360,713,15406
3542,370,686,15402
3548,360,700,15392
3561,349,699,15391
3564,364,688,15384
3581,356,693,15370
3581,364,698,15357
3574,349,696,15381
3611,315,700,15374
3603,323,706,15368
3595,330,688,15387
3610,325,683,15382
3593,351,664,15392
3594,335,677,15394
3610,328,666,15396
3632,317,676,15375
3655,309,672,15364
3655,326,629,15390
3663,337,620,15380
3684,326,627,15363
3673,317,641,15369
3687,330,597,15386
3699,334,607,15360
3714,316,626,15344
3722,312,617,15349
3716,296,641,15347
3705,320,638,15337
3708,310,635,15347
3713,319,633,15335
3738,306,635,15321
3733,324,636,15307
3750,325,628,15297
3735,330,634,15301
3731,341,643,15285
3709,344,675,15272
3697,336,693,15274
3698,328,716,15258
3678,355,706,15261
3687,347,703,15263
3692,349,715,15244
3658,384,709,15249
3662,376,701,15261
3675,351,696,15278
3666,347,697,15290
3685,372,686,15257
3678,387,700,15235
3649,403,706,15242
3637,394,736,15233
3635,386,740,15239
3619,386,756,15239
3631,373,758,15238
3599,391,764,15246
3587,398,779,15236
3556,425,776,15243
3531,405,800,15264
3522,384,833,15261
3517,391,831,15261
3503,399,830,15268
3479,402,811,15308
3452,408,781,15359
3429,409,804,15358
3420,400,825,15355
3407,411,792,15390
3374,398,815,15413
3349,412,819,15420
3331,419,809,15441
3327,409,832,15432
3325,396,832,15447
3310,397,842,15451
3313,389,843,15455
3324,387,811,15478
3320,379,819,15482
3340,346,818,15496
3344,345,798,15513
3322,363,778,15537
3305,365,773,15557
3299,368,766,15567
3326,359,776,15539
3333,365,772,15530
3348,357,779,15516
3350,364,764,15522
3318,372,769,15541
3317,342,767,15574
3314,356,745,15585
3309,351,763,15577
3306,357,753,15584
3316,350,763,15571
3308,354,755,15583
3298,365,755,15582
3300,364,751,15585
3331,357,729,15583
3320,382,710,15588
3326,358,700,15616
3336,350,718,15596
3349,334,722,15595
3367,333,707,15593
3384,334,696,15586
3374,328,691,15607
3387,334,687,15592
3392,316,681,15611
3403,321,672,15604
3443,306,674,15577
3465,295,665,15575
3465,298,657,15580
3498,274,655,15573
3504,295,655,15546
3510,300,642,15548
3503,314,636,15547
3520,302,649,15529
3529,329,623,15519
3526,324,643,15507
3531,336,627,15506
3538,329,642,15491
3569,311,639,15481
3583,289,648,15480
3612,285,642,15461
3632,280,640,15448
3641,301,639,15419
3643,329,632,15396
3617,336,647,15400
3622,315,654,15409
3612,310,672,15406
3628,327,639,15406
3664,323,655,15358
3675,322,667,15336
3661,327,683,15329
3653,350,668,15329
3650,343,675,15332
3647,342,696,15315
3657,341,682,15320
3678,336,680,15306
3659,346,667,15328
3675,347,680,15298
3690,331,711,15268
3696,348,707,15249
3682,365,699,15254
3671,358,732,15239
3659,391,707,15243
3635,413,730,15222
3625,414,760,15201
3607,425,748,15220
3589,415,767,15229
3556,417,780,15247
3535,405,774,15286
3510,424,785,15281
3513,400,787,15300
3478,414,798,15310
3477,394,794,15335
3450,391,792,15367
3445,381,787,15387
3455,353,786,15406
3441,364,784,15411
3436,365,785,15414
3418,375,774,15433
3405,390,762,15443
3413,381,756,15450
3405,385,745,15465
3415,390,744,15451
3394,417,740,15449
3404,386,771,15439
3375,397,795,15433
3369,387,803,15441
3355,394,797,15454
3308,413,778,15501
3294,403,799,15504
3303,394,797,15506
3295,388,802,15515
3316,387,799,15498
3312,375,799,15514
3303,374,790,15533
3299,352,787,15562
3301,352,769,15578
3292,348,770,15590
3283,357,751,15609
3303,346,738,15613
3313,330,730,15627
3330,310,731,15629
3342,311,714,15633
3367,300,695,15638
3358,319,667,15656
3382,321,660,15637
3397,339,658,15606
3397,311,671,15621
3423,306,662,15609
3450,305,643,15602
3456,312,646,15586
3467,305,661,15567
3470,307,667,15556
3495,324,627,15554
3510,323,638,15529
3519,327,631,15523
3526,318,640,15516
3541,331,640,15488
3535,339,637,15489
3550,316,642,15492
3574,313,619,15494
3568,324,613,15495
3569,324,629,15478
3593,316,625,15466
3600,313,641,15446
3617,321,649,15413
3619,308,670,15403
3633,312,662,15393
3619,336,649,15396
3630,338,642,15390
3628,334,643,15395
3646,325,642,15387
3643,307,653,15397
3664,321,652,15363
3649,330,650,15371
3660,329,665,15346
3637,349,662,15352
3626,341,681,15352
3638,329,686,15347
3639,344,665,15352
3625,333,664,15378
3640,341,667,15352
3634,350,652,15364
3631,334,672,15363
3627,336,675,15362
3637,328,657,15378
3642,321,680,15357
3636,343,664,15357
3646,361,652,15341
3668,344,685,15303
3658,339,705,15298
3647,348,706,15299
3661,348,701,15290
