S,E,I,R
3281,332,647,15740
3276,326,651,15747
3295,314,627,15764
3302,310,642,15746
3313,323,618,15746
3345,309,624,15722
3377,285,631,15707
3389,275,642,15694
3408,299,603,15690
3428,289,619,15664
3450,277,587,15686
3462,271,581,15686
3479,265,590,15666
3488,266,599,15647
3495,285,563,15657
3499,275,586,15640
3502,285,578,15635
3535,284,590,15591
3542,301,611,15546
3559,297,621,15523
3549,324,613,15514
3556,326,624,15494
3539,336,632,15493
3583,324,648,15445
3581,335,651,15433
3558,327,660,15455
3563,340,640,15457
3561,340,638,15461
3566,313,646,15475
3566,318,663,15453
3571,330,671,15428
3552,343,680,15425
3539,358,660,15443
3528,337,691,15444
3507,314,726,15453
3502,302,720,15476
3537,296,705,15462
3551,286,700,15463
3544,301,681,15474
3536,299,662,15503
3540,284,673,15503
3555,286,669,15490
3551,296,646,15507
3570,311,630,15489
3592,309,625,15474
3611,287,614,15488
3659,266,615,15460
3655,280,596,15469
3664,292,590,15454
3675,290,603,15432
3680,293,615,15412
3692,300,629,15379
3720,283,636,15361
3727,283,646,15344
3722,278,657,15343
3722,298,632,15348
3751,311,621,15317
3739,323,626,15312
3727,340,626,15307
3716,333,674,15277
3733,320,647,15300
3762,319,639,15280
3762,306,656,15276
3773,292,657,15278
3781,300,655,15264
3781,309,659,15251
3809,309,655,15227
3797,328,663,15212
3809,331,686,15174
3805,351,697,15147
3802,357,704,15137
3761,378,737,15124
3744,363,772,15121
3704,388,763,15145
3699,392,765,15144
3682,389,756,15173
3697,379,763,15161
3695,403,742,15160
3690,385,764,15161
3694,381,758,15167
3708,369,758,15165
3706,382,726,15186
3676,392,733,15199
3675,386,752,15187
3679,370,759,15192
3686,385,735,15194
3684,381,726,15209
3694,372,721,15213
3691,348,742,15219
3690,386,721,15203
3693,371,718,15218
3692,378,701,15229
3704,375,716,15205
3705,389,715,15191
3696,374,719,15211
3682,384,738,15196
3674,371,733,15222
3669,356,776,15199
3664,364,780,15192
3662,350,799,15189
3663,374,772,15191
3653,387,766,15194
3657,397,767,15179
3655,388,776,15181
3662,379,784,15175
3651,382,782,15185
3641,373,804,15182
3619,379,803,15199
3596,407,795,15202
3568,397,812,15223
3573,403,808,15216
3537,410,831,15222
3503,430,825,15242
3479,438,812,15271
3498,437,807,15258
3468,431,837,15264
3433,439,851,15277
3438,426,831,15305
3425,417,840,15318
3428,398,845,15329
3410,415,856,15319
3407,408,842,15343
3374,417,843,15366
3381,380,833,15406
3370,394,837,15399
3383,381,850,15386
3363,396,849,15392
3383,396,833,15388
3365,389,835,15411
3374,379,836,15411
3355,397,799,15449
3335,413,800,15452
3343,389,796,15472
3341,373,794,15492
3343,370,799,15488
3330,380,796,15494
3337,396,777,15490
3323,398,773,15506
3330,394,772,15504
3346,380,772,15502
3351,359,763,15527
3396,336,766,15502
3406,332,742,15520
3441,313,722,15524
3451,321,715,15513
3439,341,704,15516
3464,345,706,15485
3473,335,721,15471
3453,367,725,15455
3440,343,774,15443
3429,367,763,15441
3431,363,782,15424
3442,372,777,15409
3442,375,770,15413
3434,357,779,15430
3410,386,779,15425
3419,375,770,15436
3415,366,752,15467
3401,382,755,15462
3403,387,757,15453
3412,361,775,15452
3410,366,774,15450
3408,363,765,15464
3410,380,761,15449
3410,371,769,15450
3411,369,772,15448
3406,369,783,15442
3417,357,761,15465
3412,371,775,15442
3435,368,774,15423
3455,377,752,15416
3481,371,753,15395
3492,346,746,15416
3480,350,732,15438
3480,348,737,15435
3483,341,734,15442
3483,348,727,15442
3475,361,711,15453
3489,355,710,15446
3504,356,689,15451
3507,340,692,15461
3509,326,685,15480
3526,310,685,15479
3541,325,669,15465
3543,332,671,15454
3543,346,682,15429
3547,341,695,15417
3547,335,703,15415
3544,333,704,15419
3511,356,696,15437
3496,369,704,15431
3498,353,740,15409
3507,332,747,15414
3519,341,740,15400
3541,332,741,15386
3539,361,716,15384
3536,363,747,15354
3549,351,739,15361
3578,330,724,15368
3567,344,710,15379
3560,357,687,15396
3540,365,699,15396
3547,361,698,15394
3529,351,731,15389
3542,359,729,15370
3533,342,705,15420
3527,331,705,15437
3518,342,685,15455
3518,361,685,15436
3522,349,696,15433
3489,347,703,15461
3491,354,694,15461
3495,341,703,15461
3503,356,699,15442
3489,360,718,15433
3493,353,718,15436
3476,351,706,15467
3460,347,722,15471
3449,350,730,15471
3457,325,725,15493
3464,299,744,15493
3478,307,714,15501
3484,308,717,15491
3474,299,713,15514
3471,335,680,15514
3466,345,674,15515
3478,345,695,15482
3469,352,703,15476
3464,354,683,15499
3488,341,684,15487
3488,362,666,15484
3495,361,650,15494
3532,355,641,15472
3518,355,648,15479
3542,345,654,15459
3554,343,654,15449
3549,339,635,15477
3568,323,640,15469
3604,307,632,15457
3612,315,629,15444
3632,303,629,15436
3657,291,613,15439
3669,316,593,15422
3679,297,630,15394
3686,308,616,15390
3690,297,625,15388
3723,269,623,15385
3739,280,632,15349
3747,295,612,15346
3761,302,618,15319
