S,E,I,R
3512,375,694,15419
3500,351,727,15422
3504,336,752,15408
3511,328,757,15404
3502,331,751,15416
3506,311,734,15449
3504,321,720,15455
3493,320,724,15463
3473,343,708,15476
3494,325,724,15457
3471,342,709,15478
3486,330,724,15460
3488,348,704,15460
3482,356,699,15463
3478,349,699,15474
3476,341,706,15477
3468,358,677,15497
3474,367,675,15484
3467,362,688,15483
3487,352,693,15468
3490,359,703,15448
3468,355,693,15484
3484,356,695,15465
3477,349,697,15477
3483,330,708,15479
3478,317,717,15488
3498,324,708,15470
3507,311,724,15458
3484,324,735,15457
3474,332,707,15487
3484,336,699,15481
3495,328,706,15471
3487,333,717,15463
3472,335,711,15482
3480,326,712,15482
3482,331,706,15481
3482,323,696,15499
3488,325,705,15482
3495,327,679,15499
3513,320,687,15480
3514,340,671,15475
3518,319,676,15487
3533,328,678,15461
3532,333,675,15460
3526,342,661,15471
3545,317,657,15481
3560,318,648,15474
3556,324,648,15472
3546,334,661,15459
3542,353,652,15453
3546,341,664,15449
3550,348,666,15436
3561,340,660,15439
3560,332,682,15426
3551,337,697,15415
3530,352,699,15419
3534,358,696,15412
3554,355,699,15392
3553,355,700,15392
3543,355,715,15387
3566,343,717,15374
3562,355,727,15356
3568,354,713,15365
3563,323,722,15392
3550,337,719,15394
3540,339,731,15390
3556,347,728,15369
3548,338,764,15350
3542,352,766,15340
3523,365,765,15347
3516,359,771,15354
3500,356,793,15351
3481,381,781,15357
3464,393,791,15352
3465,388,794,15353
3439,414,795,15352
3412,420,796,15372
3384,421,812,15383
3337,426,827,15410
3327,427,803,15443
3301,397,811,15491
3316,375,815,15494
3309,378,820,15493
3291,376,836,15497
3258,400,818,15524
3202,432,814,15552
3203,412,807,15578
3206,383,829,15582
3209,383,809,15599
3215,357,821,15607
3213,375,808,15604
3211,369,815,15605
3217,370,791,15622
3192,377,800,15631
3205,364,806,15625
3195,348,799,15658
3173,351,811,15665
3173,344,780,15703
3185,348,782,15685
3202,357,758,15683
3232,338,747,15683
3242,322,750,15686
3242,323,751,15684
3285,312,739,15664
3288,324,734,15654
3279,322,729,15670
3289,334,719,15658
3319,317,703,15661
3336,308,694,15662
3334,325,694,15647
3340,346,677,15637
3368,315,670,15647
3410,308,641,15641
3431,308,652,15609
3450,304,658,15588
3457,292,668,15583
3477,307,664,15552
3472,320,660,15548
3461,320,665,15554
3448,344,669,15539
3465,340,691,15504
3490,314,718,15478
3483,332,693,15492
3479,331,691,15499
3491,323,683,15503
3505,306,668,15521
3505,327,662,15506
3540,327,638,15495
3534,326,631,15509
3549,312,658,15481
3564,319,652,15465
3584,313,644,15459
3584,317,649,15450
3594,314,673,15419
3596,326,656,15422
3612,332,658,15398
3616,323,663,15398
3645,327,657,15371
3655,323,665,15357
3644,318,678,15360
3645,319,672,15364
3624,337,664,15375
3640,343,670,15347
3644,334,677,15345
3662,322,706,15310
3670,323,699,15308
3677,331,699,15293
3680,327,715,15278
3676,347,714,15263
3688,359,706,15247
3700,354,714,15232
3669,373,741,15217
3663,363,747,15227
3652,375,749,15224
3663,369,742,15226
3645,366,755,15234
3644,379,762,15215
3638,383,779,15200
3612,375,793,15220
3611,379,802,15208
3621,376,798,15205
3617,386,780,15217
3617,393,781,15209
3585,402,792,15221
3557,397,801,15245
3553,394,810,15243
3551,389,788,15272
3566,367,798,15269
3571,368,796,15265
3579,354,797,15270
3573,375,792,15260
3562,385,793,15260
3569,386,792,15253
3545,382,819,15254
3533,396,832,15239
3557,376,829,15238
3560,387,805,15248
3518,400,806,15276
3518,381,826,15275
3498,385,831,15286
3474,406,820,15300
3468,394,835,15303
3452,392,818,15338
3455,384,834,15327
3428,390,831,15351
3423,363,837,15377
3414,366,822,15398
3406,367,811,15416
3387,386,792,15435
3376,387,802,15435
3367,393,808,15432
3332,399,825,15444
3328,397,831,15444
3315,388,832,15465
3333,379,835,15453
3338,368,819,15475
3314,382,817,15487
3310,349,824,15517
3312,347,819,15522
3324,335,811,15530
3332,362,778,15528
3330,361,799,15510
3350,376,768,15506
3357,372,770,15501
3366,355,771,15508
3372,374,744,15510
3367,374,750,15509
3392,340,759,15509
3363,345,748,15544
3370,352,727,15551
3380,345,725,15550
3394,347,724,15535
3390,354,712,15544
3395,336,699,15570
3393,342,694,15571
3399,338,699,15564
3392,331,704,15573
3381,333,735,15551
3389,329,733,15549
3398,331,724,15547
3412,329,731,15528
3405,334,727,15534
3433,320,730,15517
3427,331,719,15523
3426,332,731,15511
3412,337,738,15513
3420,336,739,15505
3424,326,731,15519
3418,320,732,15530
3431,325,699,15545
3447,325,697,15531
3446,306,701,15547
3458,339,659,15544
3471,326,661,15542
3478,313,692,15517
3482,315,687,15516
3482,317,695,15506
3487,324,691,15498
3459,365,687,15489
3480,341,710,15469
3503,341,691,15465
3505,336,693,15466
3507,342,668,15483
3516,343,666,15475
3521,355,655,15469
3535,338,670,15457
3538,343,683,15436
3563,317,698,15422
3559,322,686,15433
3553,357,656,15434
3541,362,672,15425
3538,351,694,15417
3593,334,691,15382
3602,327,689,15382
3578,340,690,15392
3599,316,690,15395
3603,327,678,15392
3620,316,692,15372
3616,319,697,15368
3622,328,687,15363
3601,330,682,15387
3598,331,680,15391
3617,297,680,15406
3604,331,677,15388
3592,315,690,15403
3595,338,691,15376
3585,339,701,15375
