S,E,I,R
3231,298,708,15763
3217,294,712,15777
3203,286,699,15812
3176,309,673,15842
3170,321,669,15840
3163,331,669,15837
3172,314,672,15842
3193,301,677,15829
3194,281,688,15837
3171,293,687,15849
3188,297,666,15849
3175,299,645,15881
3160,303,654,15883
3154,301,657,15888
3161,303,650,15886
3165,290,659,15886
3165,294,655,15886
3175,301,634,15890
3190,295,624,15891
3200,281,612,15907
3224,276,609,15891
3235,277,588,15900
3241,288,589,15882
3246,271,599,15884
3260,263,590,15887
3271,256,572,15901
3300,249,547,15904
3315,257,530,15898
3338,249,542,15871
3338,263,541,15858
3336,278,530,15856
3357,249,555,15839
3371,248,556,15825
3384,255,537,15824
3394,240,553,15813
3415,235,532,15818
3430,233,520,15817
3440,233,524,15803
3474,228,522,15776
3490,232,520,15758
3511,219,522,15748
3522,239,520,15719
3555,232,528,15685
3564,241,514,15681
3588,218,524,15670
3609,238,515,15638
3607,265,513,15615
3610,250,519,15621
3627,251,520,15602
3634,262,519,15585
3641,251,534,15574
3656,246,545,15553
3669,256,554,15521
3670,268,544,15518
3692,271,528,15509
3697,276,520,15507
3739,277,508,15476
3751,280,517,15452
3757,288,523,15432
3763,296,526,15415
3757,305,556,15382
3769,310,546,15375
3775,303,546,15376
3778,292,559,15371
3777,300,567,15356
3767,304,562,15367
3777,286,592,15345
3780,268,594,15358
3775,284,586,15355
3760,301,592,15347
3760,292,611,15337
3747,302,611,15340
3763,304,613,15320
3753,307,627,15313
3750,307,634,15309
3733,328,621,15318
3733,341,614,15312
3728,344,638,15290
3717,348,656,15279
3713,326,660,15301
3685,351,667,15297
3672,353,674,15301
3666,341,676,15317
3643,343,688,15326
3627,361,671,15341
3605,370,673,15352
3592,371,705,15332
3578,375,700,15347
3568,355,708,15369
3575,359,698,15368
3579,351,710,15360
3550,343,722,15385
3528,344,719,15409
3526,345,721,15408
3522,338,743,15397
3520,329,745,15406
3489,378,722,15411
3487,363,719,15431
3488,334,741,15437
3481,324,743,15452
3475,338,736,15451
3496,315,743,15446
3507,312,715,15466
3512,331,684,15473
3531,302,685,15482
3536,320,674,15470
3509,353,678,15460
3493,352,707,15448
3495,343,694,15468
3527,315,720,15438
3544,306,706,15444
3539,314,709,15438
3536,313,701,15450
3566,305,710,15419
3559,303,717,15421
3565,304,717,15414
3557,310,720,15413
3555,310,725,15410
3546,329,723,15402
3554,312,734,15400
3543,320,729,15408
3555,331,711,15403
3571,339,691,15399
3566,324,684,15426
3561,337,667,15435
3533,354,667,15446
3536,333,689,15442
3534,323,712,15431
3530,331,713,15426
3503,341,700,15456
3508,325,701,15466
3502,333,686,15479
3506,327,691,15476
3503,338,706,15453
3490,347,685,15478
3500,320,690,15490
3497,333,683,15487
3521,302,705,15472
3528,304,705,15463
3505,329,691,15475
3496,325,698,15481
3498,316,699,15487
3488,320,703,15489
3479,326,704,15491
3486,325,691,15498
3458,342,688,15512
3438,336,693,15533
3440,347,691,15522
3405,357,689,15549
3425,354,696,15525
3441,352,697,15510
3443,348,699,15510
3449,342,694,15515
3482,317,702,15499
3446,324,708,15522
3455,332,709,15504
3434,350,730,15486
3449,345,732,15474
3458,338,744,15460
3472,339,746,15443
3462,360,740,15438
3429,367,759,15445
3423,366,749,15462
3430,363,752,15455
3425,355,754,15466
3398,354,785,15463
3405,380,774,15441
3394,381,759,15466
3395,381,767,15457
3375,375,792,15458
3348,395,784,15473
3334,374,793,15499
3325,372,814,15489
3334,376,803,15487
3335,375,798,15492
3333,358,786,15523
3341,356,776,15527
3355,335,783,15527
3359,354,741,15546
3355,345,771,15529
3368,346,747,15539
3360,334,742,15564
3353,350,731,15566
3345,358,727,15570
3327,353,725,15595
3332,333,724,15611
3332,344,731,15593
3331,347,732,15590
3335,337,745,15583
3321,340,729,15610
3314,345,739,15602
3326,345,744,15585
3348,328,743,15581
3349,337,721,15593
3335,340,716,15609
3349,342,699,15610
3335,327,710,15628
3335,324,705,15636
3350,319,695,15636
3358,319,700,15623
3367,327,698,15608
3395,329,693,15583
3423,331,672,15574
3443,322,663,15572
3442,334,654,15570
3457,315,646,15582
3461,308,648,15583
3463,315,658,15564
3464,308,674,15554
3466,315,669,15550
3467,313,671,15549
3464,309,676,15551
3480,307,681,15532
3464,317,670,15549
3473,304,690,15533
3455,323,693,15529
3475,308,698,15519
3487,305,695,15513
3489,306,683,15522
3486,317,673,15524
3469,313,673,15545
3494,317,664,15525
3488,325,667,15520
3506,301,692,15501
3479,318,681,15522
3475,314,666,15545
3480,317,661,15542
3493,310,671,15526
3492,314,692,15502
3467,327,702,15504
3488,323,702,15487
3509,327,673,15491
3491,326,667,15516
3489,334,659,15518
3510,326,664,15500
3527,334,662,15477
3537,316,655,15492
3528,324,629,15519
3558,304,649,15489
3556,301,662,15481
3539,325,658,15478
3551,313,665,15471
3525,320,645,15510
3537,308,645,15510
3550,300,658,15492
3525,309,667,15499
3539,295,669,15497
3566,305,671,15458
3604,295,654,15447
3646,294,634,15426
3662,302,646,15390
3673,301,633,15393
3683,324,624,15369
3692,328,640,15340
3682,345,641,15332
3682,333,651,15334
3666,344,658,15332
3688,342,664,15306
3673,353,669,15305
3674,354,687,15285
3681,345,690,15284
3678,321,685,15316
3669,333,699,15299
3653,332,711,15304
3659,351,692,15298
3662,342,704,15292
3658,336,702,15304
3657,347,688,15308
3646,328,704,15322
3633,344,696,15327
3607,345,699,15349
3601,362,711,15326
3571,382,729,15318
3540,395,737,15328
3523,410,730,15337
3510,386,760,15344
3511,387,769,15333
3505,371,788,15336
3482,392,774,15352
3442,397,797,15364
3449,366,795,15390
3462,370,789,15379
3449,363,782,15406
3426,366,801,15407
3417,344,805,15434
3387,374,789,15450
3375,364,798,15463
3356,363,803,15478
3347,368,774,15511
3324,383,773,15520
3316,391,764,15529
3304,383,785,15528
3305,390,760,15545
3301,391,750,15558
3314,384,729,15573
3313,375,730,15582
3312,380,738,15570
3299,376,745,15580
3314,366,737,15583
3293,368,715,15624
3295,370,721,15614
3305,348,738,15609
3318,329,737,15616
3313,333,723,15631
3328,329,705,15638
3341,334,708,15617
3352,323,691,15634
3354,311,702,15633
3376,318,696,15610
3401,315,686,15598
3409,308,703,15580
3417,315,697,15571
3416,315,699,15570
3434,305,699,15562
3427,315,699,15559
3433,313,697,15557
3428,329,696,15547
3431,331,713,15525
3445,337,709,15509
3420,360,710,15510
3420,348,722,15510
3420,340,730,15510
3437,342,734,15487
3439,336,720,15505
3418,357,720,15505
3408,353,728,15511
3418,341,729,15512
3437,330,730,15503
3442,340,729,15489
3440,338,747,15475
3431,343,747,15479
3429,347,762,15462
3436,350,774,15440
3419,355,783,15443
3445,358,769,15428
3445,375,768,15412
3436,369,771,15424
3436,348,778,15438
3406,375,755,15464
3419,370,756,15455
3430,377,739,15454
3435,375,749,15441
3467,358,748,15427
3475,344,751,15430
3483,342,755,15420
3491,334,750,15425
3473,337,749,15441
3471,359,735,15435
3475,354,733,15438
3493,343,745,15419
3480,344,735,15441
3476,352,745,15427
3464,365,732,15439
3469,368,718,15445
3446,378,705,15471
3449,357,721,15473
3456,363,717,15464
3449,349,725,15477
3429,365,714,15492
3427,358,736,15479
3406,370,734,15490
3406,358,753,15483
3410,355,747,15488
3426,340,760,15474
3390,366,742,15502
3394,349,762,15495
3381,358,742,15519
3359,364,729,15548
3354,355,745,15546
3352,357,746,15545
3343,372,765,15520
3359,364,769,15508
3354,347,784,15515
3339,367,768,15526
3369,330,776,15525
3382,346,744,15528
3360,335,747,15558
3353,335,755,15557
3351,340,763,15546
3348,339,748,15565
3363,340,747,15550
3349,349,725,15577
3371,352,712,15565
3372,349,709,15570
3395,336,717,15552
3404,340,718,15538
3401,336,697,15566
3427,330,672,15571
3432,338,684,15546
3450,316,710,15524
3425,326,714,15535
3432,343,724,15501
3436,333,732,15499
3427,330,732,15511
3427,344,720,15509
3439,334,731,15496
3430,345,720,15505
3431,351,734,15484
3429,342,752,15477
3418,343,753,15486
3411,345,745,15499
3417,342,771,15470
3413,347,765,15475
3406,336,774,15484
3407,350,751,15492
3398,350,751,15501
3386,357,757,15500
3392,339,765,15504
3404,321,770,15505
3419,322,758,15501
3380,349,736,15535
3375,357,727,15541
3374,336,749,15541
3362,348,729,15561
3360,355,740,15545
3377,353,718,15552
3401,346,714,15539
3406,358,707,15529
3424,339,714,15523
3440,334,722,15504
3429,334,728,15509
3451,353,706,15490
3451,368,713,15468
3452,356,700,15492
3453,339,726,15482
3450,349,705,15496
3451,350,701,15498
3454,340,706,15500
3476,330,706,15488
3456,334,729,15481
3468,353,710,15469
3477,363,718,15442
3469,350,724,15457
3485,339,714,15462
3469,330,737,15464
3457,325,740,15478
3483,330,700,15487
3472,349,714,15465
3475,330,736,15459
3477,329,721,15473
3467,334,716,15483
3483,340,715,15462
3492,316,699,15493
3506,332,691,15471
3517,345,676,15462
3532,342,675,15451
3541,346,672,15441
3525,351,671,15453
3541,341,671,15447
3551,339,682,15428
3556,330,665,15449
3560,311,680,15449
3548,326,678,15448
3546,343,678,15433
3564,324,672,15440
3590,310,659,15441
3588,333,635,15444
3601,328,643,15428
3627,302,651,15420
3644,299,653,15404
3659,319,643,15379
3670,322,645,15363
3674,322,645,15359
3656,323,663,15358
3674,341,646,15339
3685,334,657,15324
3712,325,657,15306
3718,312,671,15299
3716,326,650,15308
3729,320,672,15279
3722,336,671,15271
3726,335,694,15245
3734,335,689,15242
3724,341,691,15244
3716,335,699,15250
3741,325,675,15259
3727,323,687,15263
3728,323,695,15254
3715,335,696,15254
3716,325,711,15248
3692,339,707,15262
3682,362,700,15256
3658,367,724,15251
3660,371,733,15236
3661,363,759,15217
3659,341,758,15242
3627,360,761,15252
3609,367,748,15276
3606,363,729,15302
3616,354,727,15303
3617,349,721,15313
3606,345,734,15315
3605,350,747,15298
3610,338,754,15298
3617,342,757,15284
3596,367,749,15288
3587,375,747,15291
3573,381,771,15275
3539,403,791,15267
3511,406,787,15296
3515,388,806,15291
3497,403,799,15301
3510,402,793,15295
3505,397,792,15306
3490,400,815,15295
3467,392,821,15320
3481,390,826,15303
3479,374,837,15310
3480,399,812,15309
3442,415,840,15303
3417,408,830,15345
3375,428,827,15370
3402,394,841,15363
3367,400,848,15385
