S,E,I,R
19973,7,17,3
19961,17,17,5
19944,29,22,5
19917,49,26,8
19885,64,37,14
19829,102,51,18
19782,124,67,27
19701,167,93,39
19625,207,110,58
19520,260,149,71
19348,345,219,88
19114,467,293,126
18851,599,390,160
18481,811,496,212
18025,1016,684,275
17435,1320,875,370
16665,1720,1134,481
15704,2193,1487,616
14514,2750,1917,819
13196,3334,2435,1035
11718,3877,3029,1376
10159,4394,3661,1786
8525,4773,4451,2251
6992,4981,5218,2809
5599,4993,5918,3490
4334,4866,6525,4275
3315,4518,7024,5143
2485,4071,7388,6056
1848,3551,7572,7029
1444,2927,7630,7999
1058,2462,7511,8969
822,2015,7239,9924
644,1626,6857,10873
535,1328,6464,11673
457,1052,6023,12468
393,869,5536,13202
351,701,5075,13873
325,573,4576,14526
318,449,4139,15094
321,349,3749,15581
326,280,3354,16040
335,236,2978,16451
364,220,2641,16775
391,164,2357,17088
399,171,2064,17366
425,152,1826,17597
444,126,1605,17825
484,111,1397,18008
518,107,1219,18156
555,98,1089,18258
594,95,972,18339
628,95,858,18419
683,78,775,18464
745,73,688,18494
782,75,610,18533
822,72,528,18578
884,61,467,18588
922,69,404,18605
983,56,375,18586
1030,51,345,18574
1091,45,302,18562
1132,35,279,18554
1168,39,251,18542
1222,37,230,18511
1283,31,209,18477
1333,33,186,18448
1398,32,170,18400
1452,33,149,18366
1520,29,138,18313
1578,27,131,18264
1632,32,113,18223
1693,31,106,18170
1743,24,100,18133
1799,24,88,18089
1852,20,75,18053
1913,21,70,17996
1981,19,62,17938
2024,21,55,17900
2079,22,51,17848
2124,17,50,17809
2181,12,51,17756
2234,14,42,17710
2289,11,40,17660
2350,9,37,17604
2408,14,32,17546
2459,13,26,17502
2519,9,29,17443
2558,10,23,17409
2612,8,21,17359
2681,6,21,17292
2736,6,16,17242
2783,8,14,17195
2836,7,12,17145
2897,6,10,17087
2942,4,9,17045
2990,5,9,16996
3042,4,8,16946
3094,6,8,16892
3138,7,9,16846
3177,7,10,16806
3227,10,11,16752
3272,11,12,16705
3324,9,14,16653
3374,10,11,16605
3432,11,11,16546
3489,8,13,16490
3531,7,15,16447
3568,8,14,16410
3609,8,13,16370
3652,6,14,16328
3692,8,14,16286
3748,7,15,16230
3794,10,15,16181
3832,11,15,16142
3871,10,14,16105
3920,10,15,16055
3975,13,14,15998
4014,11,16,15959
4055,13,15,15917
4108,13,18,15861
4141,14,19,15826
4182,12,20,15786
4218,14,15,15753
4268,13,20,15699
4319,14,21,15646
4349,15,22,15614
4389,14,20,15577
4431,13,24,15532
4476,14,20,15490
4507,14,22,15457
4551,15,18,15416
4586,12,18,15384
4623,12,13,15352
4655,12,17,15316
4693,15,16,15276
4719,14,19,15248
4756,16,19,15209
4790,16,23,15171
4819,20,21,15140
4859,20,24,15097
4901,19,28,15052
4941,16,32,15011
4971,18,36,14975
5016,22,38,14924
5045,25,34,14896
5078,26,34,14862
5111,28,33,14828
5155,27,34,14784
5186,26,35,14753
5211,26,39,14724
5244,23,44,14689
5274,28,43,14655
5303,33,44,14620
5337,30,47,14586
5366,35,48,14551
5391,33,54,14522
5412,40,55,14493
5435,44,55,14466
5460,43,59,14438
5480,47,62,14411
5497,54,70,14379
5523,51,74,14352
5532,60,80,14328
5558,61,78,14303
5576,58,82,14284
5597,61,93,14249
5635,61,92,14212
5663,66,89,14182
5691,67,96,14146
5726,68,97,14109
5745,69,101,14085
5764,66,103,14067
5773,81,105,14041
5786,87,112,14015
5810,78,129,13983
5835,90,133,13942
5831,105,134,13930
5838,104,157,13901
5856,107,162,13875
5855,117,166,13862
5852,125,190,13833
5864,128,202,13806
5842,152,205,13801
5829,166,219,13786
5811,181,240,13768
5784,200,252,13764
5767,204,277,13752
5740,214,292,13754
5708,207,318,13767
5683,229,318,13770
5653,256,320,13771
5628,270,347,13755
5588,259,390,13763
5556,273,394,13777
5511,295,409,13785
5474,290,449,13787
5420,292,482,13806
5364,313,481,13842
5311,324,506,13859
5229,357,523,13891
5160,373,559,13908
5084,376,601,13939
5020,389,610,13981
4951,376,643,14030
4862,412,669,14057
4778,428,695,14099
4701,420,739,14140
4630,427,731,14212
4537,427,768,14268
4447,456,778,14319
4360,480,778,14382
4297,463,799,14441
4209,453,819,14519
4121,460,846,14573
4063,467,855,14615
3988,473,846,14693
3905,490,870,14735
3827,481,902,14790
3756,466,917,14861
3679,461,953,14907
3604,460,969,14967
3522,477,969,15032
3410,498,986,15106
3350,502,989,15159
3275,503,1011,15211
3199,491,1023,15287
3144,463,1028,15365
3083,452,1013,15452
3048,431,999,15522
3015,410,981,15594
2973,394,951,15682
2920,397,920,15763
2887,382,916,15815
2869,355,890,15886
2850,347,864,15939
2819,360,844,15977
2805,339,853,16003
2774,335,843,16048
2756,321,827,16096
2750,316,812,16122
2759,304,776,16161
2763,308,736,16193
2766,298,711,16225
2757,291,716,16236
2759,264,705,16272
2782,255,659,16304
2773,256,648,16323
2771,247,632,16350
2778,243,622,16357
2802,240,594,16364
2810,236,571,16383
2832,227,551,16390
2862,235,548,16355
2884,229,544,16343
2896,243,531,16330
2923,233,520,16324
2931,228,524,16317
2977,208,503,16312
3017,216,483,16284
3032,225,479,16264
3061,203,483,16253
3104,185,472,16239
3147,193,436,16224
3171,193,428,16208
3205,188,423,16184
3252,172,416,16160
3281,183,399,16137
3318,199,395,16088
3361,196,396,16047
3411,184,403,16002
3440,173,404,15983
3449,179,395,15977
3461,201,386,15952
3493,194,385,15928
3518,184,390,15908
3560,189,381,15870
3607,180,377,15836
3649,173,382,15796
3662,187,358,15793
3665,184,380,15771
3685,183,384,15748
3701,200,403,15696
3699,229,409,15663
3732,215,414,15639
3780,211,417,15592
3786,219,427,15568
3815,218,439,15528
3856,220,426,15498
3870,224,444,15462
3895,233,452,15420
3929,231,439,15401
3919,250,441,15390
3926,256,462,15356
3943,269,475,15313
3945,261,480,15314
3954,267,487,15292
3959,274,495,15272
3986,276,499,15239
4005,255,534,15206
3995,268,538,15199
3998,278,555,15169
4000,271,559,15170
3992,290,559,15159
3972,299,560,15169
3970,294,579,15157
3965,292,573,15170
3949,305,569,15177
3956,335,548,15161
3940,321,576,15163
3914,333,582,15171
3893,344,605,15158
3904,354,618,15124
3896,349,618,15137
3876,352,611,15161
3872,335,628,15165
3861,342,634,15163
3843,342,648,15167
3808,357,659,15176
3797,366,656,15181
3781,364,661,15194
3775,367,685,15173
3748,366,693,15193
3726,372,709,15193
3705,392,715,15188
3671,397,723,15209
3656,390,759,15195
3619,393,761,15227
3568,405,775,15252
3530,417,758,15295
3514,399,776,15311
3498,406,787,15309
3467,412,805,15316
3441,399,817,15343
3410,400,824,15366
3372,413,833,15382
3360,405,812,15423
3360,396,826,15418
3361,388,829,15422
3371,384,829,15416
3374,383,803,15440
3371,381,781,15467
3365,375,782,15478
3358,384,774,15484
3366,366,767,15501
3369,373,738,15520
3385,352,734,15529
3398,313,743,15546
3378,312,761,15549
3382,313,737,15568
3361,339,727,15573
3374,312,725,15589
3377,330,700,15593
3376,340,701,15583
3392,330,703,15575
3377,344,699,15580
3412,327,716,15545
3428,312,711,15549
3429,313,694,15564
3427,328,664,15581
3465,298,678,15559
3461,301,678,15560
3448,316,684,15552
3439,316,667,15578
3450,325,665,15560
3464,317,658,15561
3443,335,662,15560
3438,334,658,15570
3444,327,673,15556
3462,342,664,15532
