S,E,I,R
3258,8,16,16718
3306,10,17,16667
3356,8,15,16621
3397,11,15,16577
3446,8,19,16527
3482,12,21,16485
3527,15,21,16437
3567,11,24,16398
3613,10,27,16350
3650,14,25,16311
3683,18,21,16278
3714,16,26,16244
3775,14,24,16187
3817,14,29,16140
3870,16,29,16085
3911,17,25,16047
3959,14,26,16001
4003,13,28,15956
4061,13,26,15900
4095,19,27,15859
4149,14,33,15804
4189,18,31,15762
4230,21,32,15717
4261,20,31,15688
4312,18,30,15640
4339,26,29,15606
4372,30,30,15568
4413,26,33,15528
4460,27,34,15479
4499,25,40,15436
4521,32,40,15407
4568,30,47,15355
4603,30,48,15319
4636,27,53,15284
4679,29,53,15239
4704,35,53,15208
4737,34,61,15168
4771,38,62,15129
4806,38,62,15094
4842,39,68,15051
4865,42,65,15028
4904,49,64,14983
4945,46,66,14943
4978,51,72,14899
5003,58,72,14867
5040,51,78,14831
5062,59,80,14799
5084,57,86,14773
5112,57,91,14740
5140,63,87,14710
5178,53,91,14678
5196,65,92,14647
5226,64,98,14612
5248,60,100,14592
5268,63,111,14558
5298,58,114,14530
5315,72,109,14504
5343,80,106,14471
5348,85,115,14452
5357,89,119,14435
5372,86,128,14414
5389,95,129,14387
5416,94,134,14356
5413,110,147,14330
5427,105,168,14300
5444,112,168,14276
5444,122,183,14251
5463,128,188,14221
5470,133,201,14196
5463,148,210,14179
5459,155,225,14161
5449,168,239,14144
5449,184,248,14119
5433,186,264,14117
5417,193,290,14100
5396,216,308,14080
5356,223,337,14084
5337,224,352,14087
5297,247,358,14098
5268,245,401,14086
5233,237,427,14103
5194,255,429,14122
5165,262,431,14142
5132,273,442,14153
5084,284,465,14167
5054,289,468,14189
4985,318,484,14213
4930,313,510,14247
4877,323,535,14265
4843,328,528,14301
4797,314,585,14304
4734,345,599,14322
4664,343,637,14356
4589,373,644,14394
4506,391,673,14430
4470,373,676,14481
4385,387,694,14534
4343,392,714,14551
4270,411,704,14615
4218,412,707,14663
4150,411,724,14715
4073,430,748,14749
4018,428,757,14797
3940,432,781,14847
3885,409,797,14909
3820,402,798,14980
3763,407,812,15018
3717,404,811,15068
3680,397,817,15106
3626,397,829,15148
3580,387,839,15194
3531,398,838,15233
3495,392,837,15276
3440,397,819,15344
3403,392,825,15380
3354,392,845,15409
3305,391,837,15467
3278,383,843,15496
3228,387,851,15534
3201,382,855,15562
3153,383,854,15610
3094,382,831,15693
3049,392,833,15726
3023,377,838,15762
2996,340,858,15806
2972,341,833,15854
2978,324,791,15907
2960,334,751,15955
2966,311,749,15974
2967,304,715,16014
2983,286,701,16030
3000,280,675,16045
3018,276,654,16052
3010,288,632,16070
3028,285,622,16065
3027,279,634,16060
3026,268,648,16058
3015,269,641,16075
3017,276,629,16078
3031,253,647,16069
3035,273,638,16054
3055,261,641,16043
3047,260,635,16058
3052,267,624,16057
3045,262,631,16062
3073,246,631,16050
3081,233,611,16075
3113,229,594,16064
3121,250,560,16069
3148,245,549,16058
3171,230,547,16052
3193,237,539,16031
3208,235,533,16024
3220,238,547,15995
3247,228,561,15964
3252,235,551,15962
3263,240,544,15953
3257,248,549,15946
3270,266,534,15930
3282,269,520,15929
3296,245,528,15931
3320,244,503,15933
3344,235,505,15916
3380,231,498,15891
3389,243,491,15877
3406,248,494,15852
3414,245,511,15830
3443,235,488,15834
3464,232,489,15815
3495,234,497,15774
3496,247,497,15760
3536,230,499,15735
3552,242,502,15704
3572,240,491,15697
3581,260,475,15684
3608,234,487,15671
3614,252,504,15630
3649,240,509,15602
3685,244,499,15572
3684,249,503,15564
3714,260,486,15540
3723,264,488,15525
3749,274,478,15499
3764,263,500,15473
3788,250,500,15462
3800,259,503,15438
3806,257,518,15419
3822,259,517,15402
3844,255,520,15381
3849,260,521,15370
3868,255,529,15348
3888,239,536,15337
3892,243,533,15332
3888,253,539,15320
3898,266,532,15304
3914,268,541,15277
3902,287,533,15278
3919,272,536,15273
3930,265,563,15242
3937,287,568,15208
3956,279,566,15199
3964,272,585,15179
3943,293,584,15180
3956,304,589,15151
3962,322,581,15135
3972,327,587,15114
3968,328,612,15092
3940,337,614,15109
3931,350,620,15099
3915,348,648,15089
3911,345,668,15076
3891,345,675,15089
3891,341,692,15076
3907,330,694,15069
3886,321,718,15075
3857,346,706,15091
3840,346,702,15112
3817,360,697,15126
3791,371,693,15145
3792,359,708,15141
3801,331,724,15144
3785,331,711,15173
3782,332,722,15164
3757,350,702,15191
3755,352,718,15175
3717,377,700,15206
3704,360,716,15220
3675,369,707,15249
3672,372,705,15251
3674,361,725,15240
3669,360,732,15239
3659,372,724,15245
3658,361,718,15263
3654,342,736,15268
3649,331,732,15288
3649,332,724,15295
3648,330,726,15296
3652,339,714,15295
3643,342,730,15285
3672,340,726,15262
3686,339,736,15239
3682,332,735,15251
3663,342,734,15261
3668,348,733,15251
3655,340,741,15264
3634,363,744,15259
3618,370,738,15274
3593,377,739,15291
3573,369,760,15298
3572,366,760,15302
3552,363,793,15292
3545,374,764,15317
3533,367,772,15328
3522,368,763,15347
3514,353,761,15372
3511,356,756,15377
3511,360,736,15393
3493,384,742,15381
3486,370,759,15385
3485,366,770,15379
3460,364,761,15415
3439,370,762,15429
3436,383,754,15427
3425,392,770,15413
3435,388,785,15392
3427,373,810,15390
3407,387,792,15414
3388,384,807,15421
3380,378,805,15437
3375,383,787,15455
3354,400,786,15460
3368,391,812,15429
3370,373,835,15422
3346,367,826,15461
3327,379,798,15496
3320,362,786,15532
3307,371,771,15551
3340,361,758,15541
3358,354,733,15555
3355,367,734,15544
3365,350,737,15548
3368,351,730,15551
3346,348,745,15561
3348,331,745,15576
3356,338,746,15560
3381,316,731,15572
3390,327,735,15548
3396,333,698,15573
3405,312,700,15583
3450,287,696,15567
3504,273,686,15537
3494,299,669,15538
3488,322,646,15544
3520,316,643,15521
3533,306,650,15511
3544,295,652,15509
3549,288,660,15503
3551,297,654,15498
3548,303,654,15495
3574,303,651,15472
3567,307,668,15458
3568,328,676,15428
3575,328,701,15396
3554,342,705,15399
3539,336,731,15394
3549,347,730,15374
3530,377,706,15387
3554,375,709,15362
3577,352,735,15336
3575,348,755,15322
3567,342,750,15341
3565,343,751,15341
3558,352,738,15352
3556,361,749,15334
3537,370,751,15342
3532,362,753,15353
3518,352,759,15371
3525,353,752,15370
3507,361,746,15386
3532,350,756,15362
3524,345,767,15364
3507,349,750,15394
3501,336,745,15418
3497,330,737,15436
3480,361,701,15458
3487,366,702,15445
3497,349,725,15429
3493,340,740,15427
3467,339,744,15450
3443,349,732,15476
3438,353,750,15459
3432,366,737,15465
3421,369,746,15464
3419,368,744,15469
3406,374,743,15477
3372,368,776,15484
3361,360,776,15503
3329,370,792,15509
3330,363,781,15526
3335,356,766,15543
3348,346,756,15550
3351,353,745,15551
3356,319,745,15580
3331,327,738,15604
3344,336,715,15605
3336,340,700,15624
3361,314,719,15606
3363,327,701,15609
3391,328,680,15601
3403,321,701,15575
3421,313,693,15573
3429,321,682,15568
3462,309,678,15551
3450,319,687,15544
3440,319,694,15547
3437,316,695,15552
3431,325,689,15555
3448,325,679,15548
3472,304,691,15533
3472,302,693,15533
3489,288,683,15540
3512,284,674,15530
3521,314,655,15510
3525,302,645,15528
3548,292,639,15521
3551,317,621,15511
3566,336,617,15481
3583,325,613,15479
3605,329,620,15446
3607,325,621,15447
3609,325,630,15436
3613,327,650,15410
3625,305,664,15406
3649,296,662,15393
3648,290,646,15416
3631,330,628,15411
3661,313,654,15372
3645,321,653,15381
3620,327,680,15373
3616,329,670,15385
3645,309,657,15389
3647,332,654,15367
3643,334,651,15372
3655,351,642,15352
3671,323,669,15337
3690,316,669,15325
3674,307,665,15354
3666,330,659,15345
3677,316,657,15350
3669,330,647,15354
3669,337,650,15344
3695,327,637,15341
3707,324,631,15338
3699,325,633,15343
3697,323,626,15354
3685,338,622,15355
3684,333,657,15326
3709,339,652,15300
3699,328,665,15308
3691,340,649,15320
3644,361,649,15346
3637,376,659,15328
3637,374,679,15310
3626,373,699,15302
3604,382,691,15323
3620,366,712,15302
3610,355,713,15322
3588,352,734,15326
3601,331,745,15323
3613,324,743,15320
3594,367,727,15312
3572,370,751,15307
3566,356,748,15330
3559,360,756,15325
3564,364,742,15330
3564,364,757,15315
3555,359,746,15340
3568,353,737,15342
3576,347,725,15352
3558,355,728,15359
3553,343,734,15370
3559,338,720,15383
3566,333,709,15392
3576,303,716,15405
3576,302,729,15393
3567,301,733,15399
3560,320,720,15400
3553,335,707,15405
3542,345,701,15412
3535,352,679,15434
3545,351,662,15442
3537,340,664,15459
3545,339,681,15435
3547,346,689,15418
3551,355,679,15415
3535,349,695,15421
3540,351,712,15397
3522,354,725,15399
3524,354,721,15401
3494,388,696,15422
3465,385,725,15425
3437,381,734,15448
3430,369,745,15456
3448,347,739,15466
3420,352,747,15481
3422,336,779,15463
3430,335,775,15460
3431,340,776,15453
3423,356,770,15451
3404,370,771,15455
3388,377,768,15467
3373,363,779,15485
3370,365,770,15495
3386,345,763,15506
3392,327,766,15515
3383,327,743,15547
3396,350,717,15537
3416,341,714,15529
3423,337,707,15533
3425,350,701,15524
3434,342,689,15535
3450,333,707,15510
3455,347,705,15493
3444,354,716,15486
3449,341,734,15476
3455,346,742,15457
3460,333,749,15458
3471,341,713,15475
3463,350,725,15462
3463,342,714,15481
3461,341,722,15476
3461,340,736,15463
3475,331,740,15454
3467,336,765,15432
3463,362,725,15450
3471,346,733,15450
3485,339,709,15467
3515,345,681,15459
3518,349,682,15451
3527,339,699,15435
3521,344,699,15436
3528,336,686,15450
3524,358,704,15414
3533,353,713,15401
3547,324,730,15399
3549,313,723,15415
3543,336,699,15422
3549,337,716,15398
3552,332,703,15413
3539,343,720,15398
3531,346,714,15409
3513,365,718,15404
3531,355,732,15382
3540,352,724,15384
3522,367,732,15379
3511,383,741,15365
3519,367,753,15361
3541,368,755,15336
3531,352,765,15352
3544,326,763,15367
3536,348,752,15364
3517,360,744,15379
3500,365,748,15387
3500,366,760,15374
3507,359,730,15404
3512,351,740,15397
3500,362,732,15406
3493,349,743,15415
3493,361,754,15392
3502,358,764,15376
3499,360,754,15387
3481,371,762,15386
3473,356,775,15396
3477,353,753,15417
3494,359,733,15414
3489,363,726,15422
3481,381,729,15409
3490,374,738,15398
3487,358,729,15426
3467,370,729,15434
3465,357,753,15425
3481,339,746,15434
3460,352,739,15449
3456,356,752,15436
3456,341,764,15439
3445,361,752,15442
3432,387,766,15415
3419,375,789,15417
3414,379,775,15432
3418,375,783,15424
3428,370,782,15420
3427,366,795,15412
3420,363,808,15409
3419,366,798,15417
3430,346,784,15440
3449,325,754,15472
3453,342,730,15475
3438,357,728,15477
3427,353,736,15484
3446,339,748,15467
3438,362,747,15453
3433,354,754,15459
3424,355,751,15470
3434,345,749,15472
3461,327,735,15477
3451,341,726,15482
3471,335,736,15458
3481,370,715,15434
3489,353,733,15425
3489,343,747,15421
3507,347,749,15397
3497,356,747,15400
3498,366,748,15388
3508,347,745,15400
3482,361,741,15416
3505,363,725,15407
3524,348,733,15395
3521,340,746,15393
3522,352,733,15393
3546,309,759,15386
3539,312,755,15394
3545,335,731,15389
3548,332,716,15404
3580,341,711,15368
3587,336,699,15378
3599,322,689,15390
3590,342,695,15373
3584,333,727,15356
3596,334,741,15329
3588,341,746,15325
3560,351,756,15333
3529,382,753,15336
3509,376,764,15351
3500,376,755,15369
3504,381,759,15356
3478,394,769,15359
3473,395,799,15333
3441,413,778,15368
3428,424,784,15364
3416,379,818,15387
3400,382,819,15399
3408,384,797,15411
3383,384,789,15444
3376,394,770,15460
3346,408,774,15472
3331,389,782,15498
3320,385,781,15514
3310,377,786,15527
3287,380,796,15537
3276,367,801,15556
3293,367,806,15534
3321,354,800,15525
3304,375,792,15529
3311,362,804,15523
3322,364,768,15546
3341,358,751,15550
3362,347,744,15547
3365,327,765,15543
3371,331,751,15547
3399,306,737,15558
3402,314,718,15566
3410,334,703,15553
3414,334,702,15550
3430,339,678,15553
3433,317,693,15557
3447,313,680,15560
3457,304,682,15557
3469,321,649,15561
3463,344,659,15534
3458,340,679,15523
3488,334,659,15519
3472,360,670,15498
3502,330,663,15505
3524,308,668,15500
3537,344,650,15469
3534,332,657,15477
3557,317,660,15466
3563,315,662,15460
3582,313,652,15453
3586,317,635,15462
3599,323,622,15456
3607,334,623,15436
3603,328,649,15420
3600,332,663,15405
3606,334,668,15392
3609,331,683,15377
3592,347,681,15380
3589,351,678,15382
3586,362,692,15360
3585,379,694,15342
3593,363,694,15350
3585,360,702,15353
