S,E,I,R
3744,355,666,15235
3777,325,683,15215
3798,331,673,15198
3782,336,681,15201
3774,347,679,15200
3770,348,673,15209
3776,355,662,15207
3769,341,675,15215
3752,343,675,15230
3720,349,699,15232
3697,344,717,15242
3674,353,712,15261
3687,342,709,15262
3663,356,708,15273
3630,357,734,15279
3612,358,746,15284
3602,353,732,15313
3605,348,733,15314
3599,351,714,15336
3608,353,718,15321
3586,341,733,15340
3565,357,717,15361
3543,360,733,15364
3538,332,744,15386
3507,351,749,15393
3506,364,739,15391
3513,371,750,15366
3513,362,739,15386
3506,360,723,15411
3489,346,752,15413
3512,342,736,15410
3517,330,741,15412
3505,320,753,15422
3507,328,747,15418
3494,342,725,15439
3496,352,715,15437
3492,349,712,15447
3460,356,711,15473
3468,332,710,15490
3447,324,734,15495
3441,322,714,15523
3430,324,727,15519
3406,329,732,15533
3395,338,709,15558
3400,340,694,15566
3416,321,694,15569
3437,328,690,15545
3438,317,697,15548
3443,316,684,15557
3467,300,687,15546
3458,326,669,15547
3441,336,666,15557
3450,336,655,15559
3445,310,659,15586
3453,293,651,15603
3479,290,651,15580
3475,290,643,15592
3471,300,651,15578
3497,289,655,15559
3484,314,641,15561
3473,327,646,15554
3488,319,652,15541
3494,337,633,15536
3515,324,660,15501
3523,316,638,15523
3532,294,661,15513
3524,306,636,15534
3519,321,644,15516
3510,301,672,15517
3519,314,644,15523
3545,302,640,15513
3558,290,636,15516
3551,285,626,15538
3574,273,626,15527
3577,287,617,15519
3596,294,597,15513
3582,307,607,15504
3609,271,631,15489
3625,281,623,15471
3623,286,621,15470
3609,311,634,15446
3625,301,651,15423
3634,317,623,15426
3639,309,626,15426
3637,312,632,15419
3669,307,625,15399
3689,311,619,15381
3699,318,624,15359
3690,321,613,15376
3690,322,648,15340
3689,327,649,15335
3713,339,632,15316
3721,318,645,15316
3736,311,641,15312
3741,328,627,15304
3735,331,638,15296
3733,358,642,15267
3732,363,646,15259
3730,333,662,15275
3737,317,677,15269
3717,323,686,15274
3695,348,681,15276
3686,365,660,15289
3691,352,667,15290
3688,361,654,15297
3675,347,672,15306
3669,367,671,15293
3673,369,670,15288
3681,351,683,15285
3691,336,682,15291
3682,353,683,15282
3671,364,692,15273
3698,351,681,15270
3696,355,672,15277
3696,353,680,15271
3698,351,679,15272
3696,368,664,15272
3692,381,667,15260
3686,388,681,15245
3674,403,690,15233
3667,391,710,15232
3660,394,715,15231
3640,389,751,15220
3626,375,774,15225
3610,366,779,15245
3588,370,772,15270
3587,365,766,15282
3586,360,772,15282
3565,361,793,15281
3568,348,798,15286
3562,348,792,15298
3553,364,785,15298
3552,372,779,15297
3557,360,765,15318
3549,369,764,15318
3556,370,754,15320
3579,359,760,15302
3567,366,747,15320
3563,385,751,15301
3560,391,749,15300
3545,373,758,15324
3553,360,744,15343
3574,328,750,15348
3578,346,731,15345
3556,358,729,15357
3570,366,734,15330
3597,344,738,15321
3597,323,759,15321
3591,337,751,15321
3597,330,750,15323
3586,354,742,15318
3550,370,736,15344
3538,379,745,15338
3508,371,746,15375
3488,379,756,15377
3472,394,756,15378
3479,383,756,15382
3481,375,749,15395
3472,345,770,15413
3461,346,769,15424
3468,368,730,15434
3463,362,738,15437
3470,329,750,15451
3473,314,758,15455
3460,332,733,15475
3474,319,729,15478
3460,318,738,15484
3480,337,708,15475
3478,328,728,15466
3498,311,749,15442
3493,336,714,15457
3490,339,703,15468
3511,316,725,15448
3528,324,695,15453
3546,332,667,15455
3543,341,675,15441
3540,342,677,15441
3556,330,683,15431
3584,331,674,15411
3620,317,685,15378
3620,346,658,15376
3633,351,652,15364
3627,349,663,15361
3632,337,666,15365
3605,361,663,15371
3594,339,686,15381
3601,338,656,15405
3605,333,676,15386
3623,334,666,15377
3622,337,689,15352
3626,332,706,15336
3621,342,692,15345
3610,360,684,15346
3582,373,693,15352
3596,347,720,15337
3579,371,742,15308
3558,349,751,15342
3560,336,759,15345
3550,355,730,15365
3543,366,722,15369
3551,374,729,15346
3527,382,735,15356
3510,390,738,15362
3493,391,734,15382
3475,400,735,15390
3475,403,724,15398
3466,397,730,15407
3461,399,729,15411
3481,357,740,15422
3464,367,726,15443
3451,381,729,15439
3455,376,738,15431
3424,392,722,15462
3409,388,717,15486
3398,393,736,15473
3407,372,746,15475
3415,358,735,15492
3449,330,736,15485
3464,319,718,15499
3458,331,737,15474
3475,332,713,15480
3472,340,707,15481
3477,333,699,15491
3469,341,680,15510
3482,348,693,15477
3509,326,703,15462
3528,335,693,15444
3545,328,699,15428
3552,341,682,15425
3543,335,693,15429
3540,328,713,15419
3543,330,730,15397
3541,340,729,15390
3540,340,717,15403
3539,361,698,15402
3520,365,714,15401
3538,356,698,15408
3537,344,718,15401
3523,344,728,15405
3514,346,719,15421
3514,339,728,15419
3525,323,724,15428
3493,349,730,15428
3483,347,739,15431
3487,361,714,15438
3512,335,724,15429
3513,354,720,15413
3520,351,713,15416
3550,348,699,15403
3581,333,703,15383
3584,351,709,15356
3559,350,726,15365
