S,E,I,R
3480,327,741,15452
3480,327,729,15464
3477,348,695,15480
3476,347,686,15491
3490,362,664,15484
3484,363,666,15487
3475,360,677,15488
3463,349,691,15497
3474,346,683,15497
3468,322,695,15515
3482,308,667,15543
3508,301,678,15513
3503,304,670,15523
3511,312,655,15522
3520,318,669,15493
3520,347,667,15466
3516,334,690,15460
3516,345,689,15450
3528,335,690,15447
3522,346,682,15450
3529,337,684,15450
3524,328,695,15453
3531,321,685,15463
3549,319,678,15454
3555,330,650,15465
3563,339,646,15452
3553,340,637,15470
3572,326,665,15437
3562,318,669,15451
3583,320,647,15450
3598,316,643,15443
3608,300,652,15440
3623,324,642,15411
3653,312,629,15406
3657,296,656,15391
3660,300,661,15379
3646,320,662,15372
3665,334,655,15346
3648,350,671,15331
3650,340,690,15320
3656,342,694,15308
3660,341,680,15319
3668,338,682,15312
3676,337,675,15312
3704,339,676,15281
3710,328,671,15291
3693,339,672,15296
3685,332,693,15290
3679,323,718,15280
3676,324,695,15305
3680,333,676,15311
3653,338,678,15331
3635,358,677,15330
3632,351,679,15338
3604,363,679,15354
3593,360,677,15370
3578,355,693,15374
3570,345,703,15382
3573,339,699,15389
3579,337,710,15374
3564,349,694,15393
3558,352,679,15411
3546,349,691,15414
3535,350,679,15436
3528,354,681,15437
3506,368,681,15445
3513,362,704,15421
3489,356,704,15451
3454,370,709,15467
3469,364,715,15452
3468,365,738,15429
3444,383,714,15459
3461,353,709,15477
3455,344,709,15492
3441,361,711,15487
3426,358,716,15500
3427,370,696,15507
3426,355,696,15523
3429,361,693,15517
3419,350,708,15523
3402,365,708,15525
3399,351,712,15538
3407,343,701,15549
3413,322,709,15556
3421,319,687,15573
3432,293,678,15597
3459,304,664,15573
3475,302,675,15548
3475,310,655,15560
3493,289,670,15548
3498,293,668,15541
3511,289,646,15554
3518,300,635,15547
3546,296,608,15550
3559,298,593,15550
3558,312,576,15554
3595,283,580,15542
3614,306,565,15515
3634,289,581,15496
3647,287,585,15481
3654,291,566,15489
3650,308,585,15457
3661,320,583,15436
3676,305,615,15404
3691,301,605,15403
3699,308,601,15392
3694,307,594,15405
3704,300,583,15413
3706,317,595,15382
3691,324,614,15371
3696,345,626,15333
3683,335,647,15335
3685,336,645,15334
3683,322,668,15327
3683,330,652,15335
3667,331,666,15336
3664,331,682,15323
3668,337,645,15350
3664,334,657,15345
3660,347,660,15333
3646,352,652,15350
3631,331,664,15374
3643,319,665,15373
3625,344,665,15366
3611,355,653,15381
3620,345,666,15369
3621,342,682,15355
3637,324,686,15353
3654,339,668,15339
3646,338,678,15338
3656,341,680,15323
3669,328,695,15308
3666,346,699,15289
3678,323,705,15294
3666,343,704,15287
3640,353,700,15307
3612,364,700,15324
3621,355,707,15317
3627,379,682,15312
3633,364,702,15301
3628,367,683,15322
3631,343,706,15320
3623,358,681,15338
3625,352,661,15362
3648,346,688,15318
3654,334,699,15313
3634,358,690,15318
3621,351,698,15330
3614,352,701,15333
3614,358,690,15338
3615,351,700,15334
3621,367,681,15331
3630,355,669,15346
3635,342,677,15346
3649,329,680,15342
3664,336,677,15323
3653,357,675,15315
3653,360,670,15317
3654,358,676,15312
3676,341,682,15301
3658,353,692,15297
3674,357,689,15280
3658,344,721,15277
3647,351,700,15302
3630,346,717,15307
3612,352,711,15325
3624,359,719,15298
3615,366,710,15309
3606,356,733,15305
3590,362,726,15322
3584,375,740,15301
3596,381,731,15292
3602,387,710,15301
3618,384,685,15313
3616,382,705,15297
3616,362,718,15304
3623,354,739,15284
3622,360,749,15269
3601,375,745,15279
3588,353,731,15328
3615,341,727,15317
3615,343,725,15317
3643,331,731,15295
3625,347,728,15300
3634,347,735,15284
3590,370,733,15307
3604,350,725,15321
3621,348,712,15319
3606,360,687,15347
3613,343,710,15334
3620,325,715,15340
3631,328,705,15336
3618,338,689,15355
3619,340,698,15343
3639,338,701,15322
3631,339,707,15323
3631,354,704,15311
3626,352,721,15301
3640,350,711,15299
3654,348,693,15305
3682,346,697,15275
3661,377,689,15273
3641,383,702,15274
3654,394,698,15254
3643,397,717,15243
3641,384,725,15250
3621,378,717,15284
3621,373,723,15283
3602,374,731,15293
3598,390,714,15298
3592,399,699,15310
3576,413,704,15307
3589,407,696,15308
3588,389,704,15319
3583,386,735,15296
3563,387,761,15289
3559,373,769,15299
3543,361,782,15314
3519,370,788,15323
3496,384,783,15337
3481,397,785,15337
3464,388,793,15355
3465,385,789,15361
3452,383,781,15384
3447,378,764,15411
3465,353,740,15442
3457,321,750,15472
3490,322,729,15459
3504,322,732,15442
3516,317,728,15439
3513,312,742,15433
3521,325,716,15438
3513,338,690,15459
3503,345,671,15481
3530,346,675,15449
3533,342,679,15446
3547,336,685,15432
3561,335,701,15403
3525,350,704,15421
3551,337,725,15387
3565,340,717,15378
3554,332,712,15402
3553,331,714,15402
3537,352,695,15416
3563,337,695,15405
3597,344,671,15388
3590,344,685,15381
3574,363,673,15390
3590,361,688,15361
3596,362,692,15350
3598,352,695,15355
3602,354,699,15345
3597,336,698,15369
3590,347,698,15365
3613,336,692,15359
3622,344,692,15342
3634,353,682,15331
3645,337,681,15337
3667,326,674,15333
3669,346,667,15318
3668,348,668,15316
3677,347,676,15300
3684,335,693,15288
3686,345,690,15279
3660,352,702,15286
3672,351,697,15280
3678,354,699,15269
3683,361,677,15279
3682,357,674,15287
3704,349,697,15250
3686,347,685,15282
3678,352,684,15286
3710,336,699,15255
3723,335,706,15236
3707,345,703,15245
3662,375,718,15245
3668,363,737,15232
3650,380,734,15236
3656,373,728,15243
3658,353,734,15255
3643,367,732,15258
3640,371,732,15257
3639,369,755,15237
3657,353,748,15242
3641,357,722,15280
3637,372,697,15294
3636,356,703,15305
3649,331,730,15290
3659,335,738,15268
3678,339,723,15260
3672,346,720,15262
3657,359,701,15283
3666,353,700,15281
3665,348,698,15289
3677,357,696,15270
3675,333,724,15268
3638,367,730,15265
3621,384,737,15258
3600,378,748,15274
3601,369,755,15275
3592,384,741,15283
3588,378,750,15284
3579,379,744,15298
3604,362,729,15305
3581,370,723,15326
3563,364,733,15340
3556,369,739,15336
3568,360,735,15337
3561,378,712,15349
3566,370,719,15345
3547,369,713,15371
3544,377,696,15383
3529,381,709,15381
3525,375,702,15398
3498,366,708,15428
3511,348,717,15424
3491,336,706,15467
3514,314,695,15477
3524,315,672,15489
3542,310,692,15456
3541,309,691,15459
3527,330,681,15462
3534,320,696,15450
3517,332,706,15445
3504,325,720,15451
3498,333,700,15469
3512,336,691,15461
3540,337,689,15434
3539,331,703,15427
3556,339,687,15418
3559,339,694,15408
3566,333,686,15415
3560,344,680,15416
3555,353,686,15406
3576,325,683,15416
3576,355,650,15419
3596,344,667,15393
3581,346,683,15390
3591,334,657,15418
3596,338,664,15402
3592,355,657,15396
3585,351,655,15409
3603,351,647,15399
3610,327,666,15397
