S,E,I,R
3589,11,23,16377
3620,16,28,16336
3670,14,28,16288
3710,14,24,16252
3765,15,28,16192
3814,15,27,16144
3844,22,28,16106
3886,20,31,16063
3935,18,29,16018
3965,20,28,15987
4004,18,28,15950
4046,19,30,15905
4085,18,30,15867
4126,21,24,15829
4166,18,28,15788
4194,19,31,15756
4238,15,32,15715
4282,20,27,15671
4333,19,30,15618
4376,22,32,15570
4423,24,31,15522
4475,21,33,15471
4507,23,35,15435
4546,21,37,15396
4590,24,37,15349
4630,26,38,15306
4674,22,41,15263
4707,23,37,15233
4739,30,34,15197
4770,34,38,15158
4813,33,37,15117
4838,35,39,15088
4868,33,41,15058
4912,31,45,15012
4949,31,53,14967
4990,30,55,14925
5035,28,56,14881
5071,35,55,14839
5115,30,64,14791
5141,39,61,14759
5168,35,61,14736
5204,33,63,14700
5234,40,57,14669
5251,40,67,14642
5279,43,69,14609
5300,41,75,14584
5329,50,76,14545
5343,61,79,14517
5367,64,90,14479
5396,61,94,14449
5397,70,87,14446
5417,72,93,14418
5435,84,91,14390
5464,78,101,14357
5481,81,119,14319
5500,79,134,14287
5518,86,137,14259
5547,85,144,14224
5555,90,145,14210
5559,94,148,14199
5564,103,157,14176
5578,116,154,14152
5613,111,167,14109
5616,126,175,14083
5633,124,179,14064
5621,139,196,14044
5627,154,202,14017
5624,154,211,14011
5599,169,243,13989
5584,183,253,13980
5555,197,276,13972
5533,195,300,13972
5500,215,320,13965
5466,236,334,13964
5424,262,363,13951
5396,264,375,13965
5340,269,432,13959
5312,274,452,13962
5277,286,460,13977
5241,288,483,13988
5214,286,512,13988
5142,309,536,14013
5076,325,565,14034
4982,365,574,14079
4914,366,598,14122
4845,375,607,14173
4764,410,621,14205
4682,422,642,14254
4633,416,668,14283
4573,419,680,14328
4470,448,705,14377
4395,442,720,14443
4343,423,742,14492
4251,434,768,14547
4172,435,777,14616
4120,428,808,14644
4027,443,808,14722
3953,449,814,14784
3876,469,813,14842
3821,466,821,14892
3738,469,854,14939
3646,465,893,14996
3597,439,909,15055
3527,441,901,15131
3449,453,894,15204
3415,434,875,15276
3374,419,890,15317
3331,402,888,15379
3282,390,917,15411
3255,378,875,15492
3202,380,876,15542
3173,394,853,15580
3120,381,855,15644
3093,364,832,15711
3072,358,810,15760
3063,334,801,15802
3048,324,780,15848
3033,312,755,15900
3010,304,750,15936
3000,304,716,15980
2996,292,729,15983
3000,282,706,16012
2978,288,683,16051
2967,277,679,16077
2960,269,672,16099
2958,273,652,16117
2975,264,637,16124
2988,261,622,16129
3003,249,609,16139
3017,215,606,16162
3026,216,589,16169
3026,231,570,16173
3052,235,560,16153
3072,243,546,16139
3093,235,541,16131
3105,238,541,16116
3131,233,541,16095
3128,247,523,16102
3159,233,533,16075
3186,224,523,16067
3196,218,522,16064
3194,232,498,16076
3181,256,480,16083
3207,242,485,16066
3243,228,498,16031
3261,241,497,16001
3276,234,504,15986
3286,256,521,15937
3282,256,527,15935
3314,244,520,15922
3335,243,511,15911
3342,256,514,15888
3353,252,520,15875
3367,256,514,15863
3397,258,506,15839
3403,266,503,15828
3385,287,510,15818
3413,274,498,15815
3427,251,525,15797
3446,257,524,15773
3458,271,521,15750
3459,283,516,15742
3467,275,535,15723
3474,272,549,15705
3489,265,556,15690
3492,283,544,15681
3527,277,554,15642
3552,247,544,15657
3580,235,536,15649
3599,233,523,15645
3585,259,510,15646
3602,258,514,15626
3612,276,512,15600
3605,266,522,15607
3634,236,532,15598
3670,230,524,15576
3677,244,498,15581
3708,251,494,15547
3717,270,487,15526
3740,268,504,15488
3730,256,505,15509
3739,253,507,15501
3766,244,502,15488
3791,254,497,15458
3787,261,492,15460
3836,233,494,15437
3843,245,494,15418
3812,267,504,15417
3798,284,524,15394
3805,285,538,15372
3795,290,553,15362
3798,291,558,15353
3805,298,567,15330
3818,297,574,15311
3816,296,570,15318
3824,297,591,15288
3846,297,587,15270
3854,304,580,15262
3844,301,598,15257
3834,299,618,15249
3812,314,628,15246
3810,322,619,15249
3821,310,640,15229
3822,331,640,15207
3802,372,619,15207
3818,342,647,15193
3796,358,655,15191
3799,337,671,15193
3815,315,684,15186
3809,330,667,15194
3807,331,668,15194
3805,332,685,15178
3792,333,687,15188
3777,347,685,15191
3764,371,687,15178
3765,398,663,15174
3714,413,675,15198
3732,366,713,15189
3730,354,716,15200
3735,346,734,15185
3728,362,709,15201
3701,387,712,15200
3690,374,734,15202
3692,367,737,15204
3679,370,737,15214
3656,378,756,15210
3618,398,745,15239
3610,384,739,15267
3617,381,745,15257
3580,405,748,15267
3540,413,756,15291
3508,416,775,15301
3489,427,781,15303
3460,418,812,15310
3451,407,807,15335
3424,409,810,15357
3430,396,806,15368
3405,409,806,15380
3414,393,815,15378
3397,398,834,15371
3389,396,824,15391
3374,364,822,15440
3363,380,795,15462
3340,405,776,15479
3342,387,793,15478
3356,379,796,15469
3369,361,816,15454
3368,338,808,15486
3371,351,769,15509
3381,370,747,15502
3390,349,756,15505
3388,343,764,15505
3361,357,756,15526
3341,352,749,15558
3330,364,742,15564
3342,346,753,15559
3337,346,739,15578
3360,326,737,15577
3393,322,740,15545
3394,318,732,15556
3376,338,720,15566
3379,346,714,15561
3370,340,710,15580
3349,339,715,15597
3329,354,713,15604
3323,350,710,15617
3314,360,703,15623
3327,332,721,15620
3344,333,710,15613
3332,329,720,15619
3333,329,726,15612
3349,323,713,15615
3321,350,713,15616
3331,340,705,15624
3385,319,691,15605
3387,318,678,15617
3423,300,674,15603
3427,300,670,15603
3432,309,669,15590
3454,303,656,15587
3462,306,655,15577
3460,307,663,15570
3459,315,658,15568
3452,316,674,15558
3464,307,696,15533
3467,305,696,15532
3455,318,696,15531
3464,344,690,15502
3481,349,690,15480
3489,334,700,15477
3481,338,699,15482
3458,351,694,15497
3483,347,681,15489
3488,349,684,15479
3517,340,669,15474
3537,327,669,15467
3570,330,663,15437
3576,328,647,15449
3569,316,653,15462
3555,341,637,15467
3567,316,660,15457
3572,326,674,15428
3570,313,696,15421
3579,287,710,15424
3589,319,684,15408
3579,330,682,15409
3581,335,693,15391
3568,346,668,15418
3578,334,675,15413
3556,330,682,15432
3553,329,689,15429
3538,342,687,15433
3538,337,680,15445
3540,316,698,15446
3543,318,706,15433
3555,317,706,15422
3543,352,688,15417
3545,357,682,15416
3530,335,688,15447
3531,323,689,15457
3528,331,681,15460
3532,322,688,15458
3536,317,670,15477
3526,323,680,15471
3533,323,680,15464
3542,307,709,15442
3551,316,699,15434
3547,309,687,15457
3553,291,709,15447
3554,299,705,15442
3554,314,698,15434
3555,322,707,15416
3570,326,695,15409
3572,320,703,15405
3593,315,691,15401
3573,322,708,15397
3543,338,718,15401
3541,327,703,15429
3550,323,694,15433
3543,323,697,15437
3551,316,711,15422
3525,314,722,15439
3517,326,694,15463
3545,313,694,15448
3541,328,669,15462
3531,341,669,15459
3525,353,673,15449
3490,375,683,15452
3489,380,689,15442
3499,363,700,15438
3492,359,700,15449
3500,371,677,15452
3503,375,673,15449
3503,359,691,15447
3510,352,715,15423
3521,323,720,15436
3519,330,705,15446
3499,342,700,15459
3479,363,695,15463
3492,358,695,15455
3519,323,701,15457
3533,320,686,15461
3539,325,685,15451
3529,333,679,15459
3533,344,681,15442
3554,335,676,15435
3578,326,670,15426
3589,323,677,15411
3586,321,689,15404
3598,331,667,15404
3595,325,659,15421
3597,338,654,15411
3604,333,669,15394
3583,364,665,15388
3578,379,659,15384
3577,382,660,15381
3565,386,675,15374
3565,372,687,15376
3543,362,698,15397
3561,339,699,15401
3543,333,698,15426
3555,328,680,15437
3551,325,706,15418
3568,314,723,15395
3575,324,699,15402
3586,339,680,15395
3596,341,709,15354
3609,322,720,15349
3622,326,722,15330
3642,318,723,15317
3620,328,738,15314
3612,335,729,15324
3609,318,741,15332
3607,334,721,15338
3603,351,720,15326
3593,360,696,15351
3587,359,694,15360
3576,358,684,15382
3600,347,696,15357
3605,359,689,15347
3623,372,668,15337
3632,351,673,15344
3613,366,674,15347
3640,367,672,15321
3669,356,672,15303
3669,345,669,15317
3661,356,679,15304
3673,352,653,15322
3682,335,652,15331
3659,340,673,15328
3654,346,677,15323
3651,347,675,15327
3654,345,677,15324
3660,355,678,15307
3625,348,690,15337
3632,319,710,15339
3636,308,721,15335
3623,308,730,15339
3615,316,728,15341
3574,339,722,15365
3587,340,711,15362
3602,333,723,15342
3617,331,715,15337
3599,337,701,15363
3588,343,691,15378
3580,353,680,15387
3571,357,677,15395
3603,307,690,15400
3594,323,688,15395
3570,330,703,15397
3560,335,705,15400
3559,326,711,15404
3540,347,719,15394
3542,345,705,15408
3563,334,705,15398
3572,317,719,15392
3557,336,728,15379
3554,338,717,15391
3572,333,713,15382
3583,329,723,15365
3592,327,704,15377
3585,345,702,15368
3597,354,703,15346
3615,351,685,15349
3623,358,686,15333
3644,357,681,15318
3645,351,691,15313
3656,363,685,15296
3654,347,692,15307
3681,335,684,15300
3685,332,673,15310
3673,337,691,15299
3660,363,678,15299
3671,335,689,15305
3649,350,706,15295
3643,341,701,15315
3641,350,705,15304
3653,369,679,15299
3662,364,686,15288
3656,365,692,15287
3654,379,703,15264
3636,389,708,15267
3637,366,721,15276
3638,357,735,15270
3630,350,747,15273
3646,350,741,15263
3656,332,753,15259
3641,352,741,15266
3615,368,746,15271
3610,363,759,15268
3607,355,738,15300
3584,351,763,15302
3565,378,760,15297
3583,362,760,15295
3582,362,750,15306
3564,346,774,15316
3565,358,755,15322
3537,372,770,15321
3559,370,760,15311
3546,381,748,15325
3530,401,756,15313
3518,377,778,15327
3497,382,805,15316
3479,370,803,15348
3484,363,816,15337
3470,364,816,15350
3484,376,779,15361
3480,376,783,15361
3491,365,758,15386
3490,364,761,15385
3504,343,780,15373
3503,346,779,15372
3497,341,774,15388
3481,352,780,15387
3482,341,777,15400
3500,343,754,15403
3487,354,730,15429
3491,337,749,15423
3495,341,743,15421
3474,350,749,15427
3473,339,742,15446
3462,355,728,15455
3497,344,697,15462
3481,366,690,15463
3490,357,692,15461
3468,361,698,15473
3470,373,708,15449
3490,355,732,15423
3520,335,752,15393
3516,335,738,15411
3512,337,735,15416
3504,343,740,15413
3507,344,736,15413
3514,339,722,15425
3505,337,713,15445
3508,343,716,15433
3517,336,708,15439
3518,331,709,15442
3508,321,704,15467
3497,320,693,15490
3521,324,690,15465
3522,340,668,15470
3539,341,662,15458
3555,323,655,15467
3589,296,669,15446
3590,317,657,15436
3586,319,676,15419
3572,327,679,15422
3559,358,687,15396
3563,357,707,15373
3560,353,722,15365
3560,364,703,15373
3564,356,722,15358
3578,360,731,15331
3586,368,738,15308
3567,383,722,15328
3565,385,706,15344
3557,372,717,15354
3540,380,726,15354
3554,374,751,15321
3575,347,763,15315
3543,364,764,15329
3541,371,757,15331
3538,357,785,15320
3505,379,775,15341
3503,362,771,15364
3524,331,791,15354
3502,355,769,15374
3507,357,756,15380
3506,354,757,15383
3496,370,751,15383
3484,369,735,15412
3477,359,749,15415
3465,362,737,15436
3464,362,737,15437
3446,366,764,15424
3438,366,778,15418
3436,367,769,15428
3389,364,798,15449
3387,380,755,15478
3361,407,745,15487
3366,379,759,15496
3364,368,762,15506
3369,375,763,15493
3359,380,764,15497
3363,385,777,15475
3375,352,796,15477
3394,377,783,15446
3374,386,773,15467
3355,391,769,15485
3342,402,780,15476
3339,391,782,15488
3352,376,764,15508
3377,355,776,15492
3340,364,778,15518
3328,369,781,15522
3319,380,772,15529
3318,381,763,15538
3327,372,767,15534
3316,367,772,15545
3325,356,788,15531
3329,333,775,15563
3324,343,771,15562
3335,341,768,15556
3354,351,756,15539
3378,348,744,15530
3371,353,727,15549
3414,341,707,15538
3421,327,726,15526
3424,310,737,15529
3407,318,753,15522
3419,318,737,15526
3408,326,740,15526
3436,320,720,15524
3457,316,734,15493
3473,319,704,15504
3498,317,682,15503
3509,303,686,15502
3507,322,664,15507
3505,330,672,15493
3497,333,662,15508
3509,339,650,15502
3512,344,658,15486
3546,321,656,15477
3560,320,645,15475
3556,313,661,15470
3545,320,661,15474
3541,315,630,15514
3545,319,650,15486
3529,322,653,15496
3514,340,658,15488
3530,339,654,15477
3546,339,668,15447
3564,330,683,15423
3568,317,685,15430
3570,323,683,15424
3548,329,689,15434
3527,336,697,15440
3523,331,697,15449
3515,333,680,15472
3522,313,691,15474
3515,329,699,15457
