S,E,I,R
5309,24,33,14634
5341,27,33,14599
5370,33,35,14562
5397,34,38,14531
5431,31,41,14497
5460,31,39,14470
5482,29,45,14444
5516,33,47,14404
5548,33,51,14368
5582,36,50,14332
5613,37,50,14300
5642,37,55,14266
5672,31,61,14236
5712,31,66,14191
5737,28,69,14166
5760,35,63,14142
5780,42,58,14120
5808,48,60,14084
5838,46,64,14052
5867,44,69,14020
5898,42,71,13989
5917,43,73,13967
5929,62,81,13928
5951,62,92,13895
5971,62,100,13867
5989,65,104,13842
6001,70,99,13830
6029,78,93,13800
6048,80,106,13766
6049,81,116,13754
6069,78,127,13726
6083,85,139,13693
6102,88,144,13666
6108,102,150,13640
6102,113,150,13635
6093,130,158,13619
6075,140,175,13610
6073,131,199,13597
6049,150,207,13594
6039,154,220,13587
6019,160,234,13587
5992,189,243,13576
5961,194,271,13574
5945,187,298,13570
5930,183,313,13574
5887,214,318,13581
5852,235,330,13583
5817,250,338,13595
5783,257,378,13582
5738,272,392,13598
5710,274,412,13604
5665,298,418,13619
5610,316,442,13632
5540,337,482,13641
5497,327,508,13668
5443,344,522,13691
5378,369,538,13715
5325,369,586,13720
5246,393,609,13752
5177,393,627,13803
5105,408,646,13841
4998,452,678,13872
4937,428,738,13897
4855,445,755,13945
4734,468,787,14011
4630,491,810,14069
4530,492,867,14111
4437,494,901,14168
4336,510,920,14234
4222,544,934,14300
4103,546,976,14375
4000,538,993,14469
3892,548,998,14562
3817,523,1008,14652
3733,521,1021,14725
3635,545,1001,14819
3549,530,1024,14897
3469,515,1037,14979
3376,529,1052,15043
3315,507,1051,15127
3225,518,1047,15210
3168,495,1039,15298
3112,485,1014,15389
3040,481,996,15483
3008,460,954,15578
2941,451,950,15658
2907,422,944,15727
2855,412,935,15798
2813,395,905,15887
2800,368,894,15938
2786,356,893,15965
2751,356,880,16013
2720,346,857,16077
2704,326,831,16139
2688,333,801,16178
2668,335,784,16213
2671,310,789,16230
2664,313,762,16261
2660,294,750,16296
2671,275,747,16307
2704,259,730,16307
2696,273,707,16324
2693,277,694,16336
2724,260,670,16346
2735,257,647,16361
2748,256,636,16360
2773,241,625,16361
2788,242,593,16377
2797,250,568,16385
2805,268,550,16377
2854,245,537,16364
2878,222,525,16375
2918,213,522,16347
2937,227,509,16327
2948,231,500,16321
2970,224,489,16317
2994,217,485,16304
3025,205,473,16297
3069,198,472,16261
3090,206,471,16233
3113,211,445,16231
3134,218,440,16208
3189,204,424,16183
3225,197,403,16175
3264,188,408,16140
3301,183,409,16107
3354,180,396,16070
3400,171,396,16033
3424,177,367,16032
3444,179,374,16003
3463,176,385,15976
3493,179,379,15949
3551,185,367,15897
3596,171,375,15858
3620,175,365,15840
3664,184,365,15787
3681,183,378,15758
3717,189,364,15730
3774,184,358,15684
3796,178,368,15658
3816,186,358,15640
3858,203,358,15581
3906,193,371,15530
3936,179,393,15492
3974,176,380,15470
3998,178,382,15442
4029,179,390,15402
4049,185,404,15362
4071,195,404,15330
4105,208,394,15293
4134,216,395,15255
4159,210,406,15225
4185,222,399,15194
4220,230,407,15143
4237,240,416,15107
4233,239,430,15098
4247,245,436,15072
4238,251,444,15067
4258,243,480,15019
4256,248,480,15016
4256,266,477,15001
4268,270,481,14981
4264,281,490,14965
4245,285,525,14945
4264,278,532,14926
4240,295,524,14941
4236,292,554,14918
4233,303,549,14915
4220,313,557,14910
4224,316,558,14902
4217,327,561,14895
4202,338,582,14878
4206,343,577,14874
4194,346,603,14857
4165,363,602,14870
4183,350,635,14832
4186,363,628,14823
4146,377,664,14813
4127,369,697,14807
4147,344,704,14805
4139,351,695,14815
4125,332,702,14841
4098,343,699,14860
4081,355,712,14852
4071,375,708,14846
4034,388,713,14865
4012,391,723,14874
3990,429,703,14878
3975,409,709,14907
3919,428,723,14930
3906,412,763,14919
3884,409,770,14937
3877,389,771,14963
3862,406,764,14968
3843,416,754,14987
3826,418,773,14983
3819,396,789,14996
3821,377,814,14988
3774,433,795,14998
3743,434,814,15009
3741,423,829,15007
3711,427,834,15028
3671,418,873,15038
3605,443,886,15066
3583,424,912,15081
3568,423,877,15132
3535,421,878,15166
3522,418,872,15188
3490,401,887,15222
3470,409,873,15248
3436,424,852,15288
3432,423,841,15304
3418,418,835,15329
3399,395,852,15354
3383,403,852,15362
3371,411,814,15404
3381,363,825,15431
3360,368,820,15452
3362,356,823,15459
3343,354,815,15488
3350,352,799,15499
3354,353,786,15507
3355,362,771,15512
3372,363,749,15516
3383,363,734,15520
3383,333,755,15529
3354,331,781,15534
3346,333,743,15578
3357,362,723,15558
3371,342,728,15559
3370,339,724,15567
3368,360,715,15557
3374,353,713,15560
3370,349,715,15566
3398,337,704,15561
3396,349,689,15566
3399,337,686,15578
3413,332,694,15561
3435,320,709,15536
3456,323,707,15514
3451,321,693,15535
3445,321,679,15555
3450,329,658,15563
3442,337,675,15546
3444,323,688,15545
3472,315,679,15534
3498,322,681,15499
3499,330,680,15491
3532,323,677,15468
3544,323,673,15460
3536,336,664,15464
3541,339,659,15461
3566,333,664,15437
3602,313,669,15416
3613,319,669,15399
3610,342,665,15383
3590,377,676,15357
3568,365,699,15368
3562,357,707,15374
3564,349,720,15367
3563,342,732,15363
3580,347,721,15352
3577,341,736,15346
3572,353,731,15344
3558,333,742,15367
3544,337,744,15375
3554,334,754,15358
3509,355,747,15389
3482,338,755,15425
3482,353,734,15431
3510,321,730,15439
3526,315,726,15433
3505,326,729,15440
3495,314,728,15463
3490,300,728,15482
3498,317,693,15492
3504,325,690,15481
3500,316,704,15480
3521,300,684,15495
3535,315,665,15485
3548,306,667,15479
3535,352,649,15464
3549,340,650,15461
3538,334,663,15465
3528,349,656,15467
3530,347,685,15438
3564,321,683,15432
3559,326,662,15453
3564,337,668,15431
3556,345,681,15418
3551,330,695,15424
3557,324,724,15395
3529,355,725,15391
3527,358,727,15388
3533,353,721,15393
3524,346,745,15385
3502,372,749,15377
3506,374,741,15379
3482,377,747,15394
3468,367,745,15420
3422,357,750,15471
3440,352,734,15474
3440,345,731,15484
3433,360,724,15483
3430,347,747,15476
3438,328,757,15477
3462,317,735,15486
3456,324,737,15483
3443,343,713,15501
3464,343,692,15501
3474,342,689,15495
3494,323,694,15489
3501,311,686,15502
3503,321,669,15507
3490,313,672,15525
3476,331,662,15531
3497,350,662,15491
3507,346,657,15490
3501,331,671,15497
3509,310,683,15498
3524,306,654,15516
3542,306,641,15511
3557,308,639,15496
3557,301,641,15501
3584,282,636,15498
3590,290,641,15479
3603,294,640,15463
3597,320,628,15455
3608,322,619,15451
3606,338,616,15440
3605,345,624,15426
3598,335,645,15422
3606,324,640,15430
3595,330,636,15439
3591,330,640,15439
3574,322,664,15440
3587,320,653,15440
3584,327,647,15442
3588,324,665,15423
3591,328,645,15436
3584,330,639,15447
3591,330,649,15430
3597,319,654,15430
3633,315,651,15401
3641,318,642,15399
3628,338,664,15370
3641,313,680,15366
3650,311,688,15351
3633,323,684,15360
3647,314,678,15361
3641,301,685,15373
3639,298,665,15398
3635,319,632,15414
3646,322,638,15394
3662,314,630,15394
3680,294,637,15389
3673,299,632,15396
3660,301,632,15407
3668,304,629,15399
3697,304,631,15368
3691,302,619,15388
3700,318,583,15399
3710,315,601,15374
3728,300,604,15368
3747,282,617,15354
3741,291,614,15354
3746,299,608,15347
3757,303,582,15358
3763,313,566,15358
3787,296,582,15335
3774,320,574,15332
3766,327,577,15330
3794,318,590,15298
3803,321,600,15276
3816,306,601,15277
3797,318,617,15268
3798,314,630,15258
3793,335,625,15247
3799,319,651,15231
3793,327,646,15234
3765,344,648,15243
3775,341,663,15221
3763,355,679,15203
3778,349,674,15199
3770,332,682,15216
3793,337,679,15191
3786,332,671,15211
3767,336,655,15242
3764,335,659,15242
3752,330,682,15236
3752,324,666,15258
3736,334,669,15261
3721,337,661,15281
3721,312,677,15290
3719,316,674,15291
3722,333,662,15283
3735,325,674,15266
3721,352,665,15262
3734,341,662,15263
3724,320,689,15267
3701,327,686,15286
3714,322,685,15279
3707,325,687,15281
3710,348,660,15282
3724,334,676,15266
3706,332,697,15265
3701,351,693,15255
3703,345,694,15258
3678,363,703,15256
3672,378,694,15256
3673,381,679,15267
3672,363,719,15246
3669,362,718,15251
3661,363,718,15258
3693,346,716,15245
3683,379,692,15246
3679,382,704,15235
3673,371,724,15232
3712,360,728,15200
3710,358,729,15203
3698,370,722,15210
3667,378,734,15221
3643,382,739,15236
3638,379,728,15255
3612,373,734,15281
3620,373,760,15247
3626,382,761,15231
3605,387,756,15252
3590,383,762,15265
3579,381,762,15278
3558,383,776,15283
3558,373,797,15272
3559,377,788,15276
3546,382,768,15304
3555,380,767,15298
3546,395,769,15290
3556,400,761,15283
3549,380,759,15312
3558,387,753,15302
3528,397,760,15315
3533,391,751,15325
3527,389,751,15333
3545,369,756,15330
3542,362,767,15329
3559,362,761,15318
3545,381,748,15326
3541,361,738,15360
3538,364,726,15372
3518,368,743,15371
3520,358,759,15363
3539,342,747,15372
3549,344,735,15372
3566,335,739,15360
3577,325,745,15353
3587,328,733,15352
3601,330,736,15333
3616,339,721,15324
3630,343,687,15340
3628,332,691,15349
3639,370,669,15322
3640,376,667,15317
3654,377,691,15278
3665,376,703,15256
3683,366,710,15241
3675,387,715,15223
3669,391,740,15200
3707,385,759,15149
3694,368,792,15146
3684,376,783,15157
3676,365,795,15164
3690,335,805,15170
3663,350,802,15185
3679,336,801,15184
3695,347,778,15180
3672,358,786,15184
3679,370,754,15197
3684,361,746,15209
3677,353,761,15209
3667,359,759,15215
3662,382,730,15226
3642,392,712,15254
3652,382,711,15255
3638,369,714,15279
3638,370,719,15273
3661,340,723,15276
3664,337,714,15285
3648,363,711,15278
3634,348,743,15275
3617,354,738,15291
3607,351,763,15279
3592,360,763,15285
3576,380,741,15303
3570,394,746,15290
3562,392,766,15280
3567,378,778,15277
3560,368,784,15288
3579,363,773,15285
3564,374,771,15291
3587,361,763,15289
3551,376,762,15311
3558,370,759,15313
3548,355,784,15313
3534,376,783,15307
3547,365,785,15303
3556,359,774,15311
3554,354,770,15322
3533,379,753,15335
3532,367,765,15336
3527,356,783,15334
3530,335,798,15337
3508,340,784,15368
3529,337,766,15368
3543,326,766,15365
3539,351,760,15350
3564,353,738,15345
3561,354,720,15365
3568,346,711,15375
3582,342,717,15359
3582,362,700,15356
3578,354,701,15367
3572,333,716,15379
3585,333,711,15371
3573,354,708,15365
3581,333,713,15373
3565,367,699,15369
3548,378,688,15386
3556,353,724,15367
3560,346,733,15361
3560,332,743,15365
3577,324,740,15359
3566,352,727,15355
3598,340,706,15356
3612,323,711,15354
3622,332,715,15331
3639,341,685,15335
3623,358,688,15331
3630,346,697,15327
3640,356,690,15314
3634,348,707,15311
3642,338,703,15317
3648,348,678,15326
3648,334,693,15325
3610,348,693,15349
3585,364,696,15355
3589,354,710,15347
3570,364,713,15353
3564,362,737,15337
3534,369,751,15346
3554,365,722,15359
3556,347,737,15360
3562,316,738,15384
3573,336,721,15370
3595,307,711,15387
3573,341,694,15392
3555,342,695,15408
3562,347,693,15398
3569,340,697,15394
3579,345,695,15381
3565,354,681,15400
3553,347,684,15416
3560,346,665,15429
3535,356,676,15433
3550,343,662,15445
3553,330,686,15431
3543,341,666,15450
3543,345,642,15470
3515,354,656,15475
3521,334,674,15471
3525,318,674,15483
3517,324,674,15485
3524,314,679,15483
3520,315,678,15487
3508,324,679,15489
3509,333,658,15500
3515,324,662,15499
3526,305,657,15512
3523,302,649,15526
3533,309,625,15533
3553,294,628,15525
3533,305,642,15520
3547,305,636,15512
3544,307,648,15501
3548,319,638,15495
3540,340,629,15491
3552,336,638,15474
3551,338,638,15473
3549,331,649,15471
