S,E,I,R
3417,376,803,15404
3385,402,803,15410
3382,382,811,15425
3388,398,788,15426
3403,396,771,15430
3384,394,775,15447
3399,384,773,15444
3396,360,793,15451
3406,350,783,15461
3394,383,774,15449
3413,377,772,15438
3416,394,762,15428
3409,389,781,15421
3397,390,785,15428
3397,381,784,15438
3384,383,802,15431
3386,382,786,15446
3379,366,792,15463
3374,379,792,15455
3360,370,792,15478
3358,360,790,15492
3341,368,792,15499
3335,388,790,15487
3352,374,776,15498
3334,352,800,15514
3327,360,793,15520
3333,377,769,15521
3316,372,765,15547
3323,358,769,15550
3332,352,800,15516
3356,355,761,15528
3352,348,759,15541
3357,362,715,15566
3360,367,722,15551
3348,351,735,15566
3328,363,731,15578
3328,331,740,15601
3327,319,737,15617
3337,318,719,15626
3348,318,695,15639
3357,322,690,15631
3375,317,683,15625
3385,317,682,15616
3406,308,693,15593
3422,310,683,15585
3436,305,688,15571
3447,320,667,15566
3439,330,667,15564
3438,340,675,15547
3453,334,692,15521
3446,337,712,15505
3439,360,715,15486
3436,346,728,15490
3449,336,720,15495
3454,354,710,15482
3454,361,687,15498
3442,363,700,15495
3456,340,719,15485
3454,342,724,15480
3449,361,711,15479
3436,348,716,15500
3443,345,722,15490
3444,358,715,15483
3470,341,715,15474
3464,349,699,15488
3476,347,686,15491
3478,332,689,15501
3492,323,679,15506
3488,336,661,15515
3483,338,646,15533
3484,332,644,15540
3489,325,653,15533
3509,336,656,15499
3499,335,673,15493
3521,331,664,15484
3539,324,662,15475
3528,331,677,15464
3515,348,670,15467
3508,355,680,15457
3504,357,689,15450
3496,352,731,15421
3484,343,749,15424
3467,347,751,15435
3471,340,743,15446
3463,344,757,15436
3456,359,748,15437
3466,359,739,15436
3459,364,735,15442
3478,355,753,15414
3471,368,748,15413
3469,367,747,15417
3464,355,754,15427
3467,361,738,15434
3483,347,736,15434
3465,344,756,15435
3442,359,750,15449
3431,362,756,15451
3423,352,763,15462
3424,338,788,15450
3410,334,779,15477
3395,337,769,15499
3412,335,744,15509
3409,344,745,15502
3391,374,718,15517
3391,351,729,15529
3409,338,725,15528
3418,320,741,15521
3396,332,738,15534
3394,323,738,15545
3412,308,734,15546
3409,316,710,15565
3433,295,715,15557
3445,297,715,15543
3457,318,683,15542
3464,338,663,15535
3490,327,656,15527
3505,298,652,15545
3510,299,629,15562
3511,300,623,15566
3537,274,639,15550
3558,267,648,15527
3556,275,653,15516
3587,276,630,15507
3608,281,617,15494
3622,303,594,15481
3631,317,606,15446
3632,316,601,15451
3645,310,617,15428
3658,313,619,15410
3656,313,622,15409
3661,325,634,15380
3672,301,666,15361
3678,323,653,15346
3679,323,637,15361
3685,328,633,15354
3672,333,645,15350
3668,337,656,15339
3669,348,667,15316
3670,358,646,15326
3672,363,641,15324
3705,354,658,15283
3706,334,692,15268
3695,355,682,15268
3690,355,691,15264
3701,340,717,15242
3700,359,698,15243
3680,374,711,15235
