S,E,I,R
4939,20,38,15003
4984,24,37,14955
5010,26,37,14927
5060,22,35,14883
5084,25,36,14855
5130,27,38,14805
5165,25,41,14769
5192,26,43,14739
5243,22,46,14689
5272,27,46,14655
5297,28,43,14632
5320,30,45,14605
5352,30,46,14572
5389,32,49,14530
5424,31,54,14491
5463,26,51,14460
5501,27,49,14423
5535,35,48,14382
5578,34,44,14344
5617,39,48,14296
5646,40,55,14259
5679,44,55,14222
5707,47,57,14189
5733,45,67,14155
5765,41,79,14115
5779,50,79,14092
5792,53,80,14075
5805,64,79,14052
5827,69,86,14018
5846,69,89,13996
5860,80,89,13971
5875,83,89,13953
5897,89,94,13920
5929,92,103,13876
5959,83,119,13839
5976,90,121,13813
5981,91,134,13794
5984,95,135,13786
5992,95,154,13759
5989,124,150,13737
6001,118,169,13712
6001,118,187,13694
5999,126,193,13682
5993,136,211,13660
5995,150,221,13634
5980,164,236,13620
5960,177,256,13607
5946,196,257,13601
5912,209,283,13596
5885,207,316,13592
5863,215,327,13595
5843,222,342,13593
5808,236,370,13586
5757,237,402,13604
5703,269,400,13628
5641,305,420,13634
5601,304,459,13636
5535,344,471,13650
5488,324,519,13669
5422,343,532,13703
5334,367,554,13745
5252,390,565,13793
5202,384,590,13824
5089,409,649,13853
4983,444,673,13900
4890,477,695,13938
4795,471,763,13971
4697,498,790,14015
4580,531,826,14063
4465,546,857,14132
4347,540,907,14206
4248,548,931,14273
4144,539,980,14337
4020,562,995,14423
3899,571,1028,14502
3810,578,1038,14574
3690,586,1079,14645
3597,595,1079,14729
3520,554,1109,14817
3377,607,1106,14910
3286,594,1114,15006
3201,534,1123,15142
3122,523,1123,15232
3064,493,1129,15314
2990,487,1085,15438
2923,477,1079,15521
2857,465,1076,15602
2794,457,1045,15704
2724,444,1037,15795
2681,421,1024,15874
2657,393,1001,15949
2632,390,978,16000
2612,368,963,16057
2593,376,933,16098
2593,353,923,16131
2611,328,885,16176
2587,313,869,16231
2577,298,862,16263
2562,303,846,16289
2569,298,803,16330
2545,303,776,16376
2535,296,768,16401
2516,299,748,16437
2512,283,739,16466
2514,286,729,16471
2524,288,688,16500
2556,254,679,16511
2565,248,651,16536
2577,241,635,16547
2625,228,613,16534
2658,227,570,16545
2691,209,563,16537
2734,201,541,16524
2760,197,537,16506
2802,199,497,16502
2842,200,480,16478
2879,201,444,16476
2913,209,428,16450
2953,206,415,16426
2990,192,419,16399
3030,195,404,16371
3091,186,395,16328
3155,153,389,16303
3170,157,385,16288
3200,165,360,16275
3241,165,370,16224
3261,167,370,16202
3307,168,369,16156
3347,156,380,16117
3387,165,381,16067
3424,170,371,16035
3449,188,364,15999
3495,179,363,15963
3515,180,352,15953
3533,172,370,15925
3580,165,355,15900
3628,160,346,15866
3664,158,336,15842
3713,170,332,15785
3709,196,330,15765
3756,197,331,15716
3797,194,343,15666
3825,192,356,15627
3837,195,355,15613
3861,195,375,15569
3884,199,376,15541
3906,195,369,15530
3954,172,383,15491
3956,183,389,15472
3980,183,383,15454
4000,179,392,15429
4033,189,403,15375
4047,196,414,15343
4082,203,411,15304
4080,211,430,15279
4086,233,414,15267
4107,232,430,15231
4117,243,440,15200
4135,236,449,15180
4149,248,450,15153
4181,250,467,15102
4198,237,487,15078
4204,258,491,15047
4209,252,496,15043
4210,273,494,15023
4216,274,522,14988
4206,286,539,14969
4210,279,531,14980
4212,282,546,14960
4224,291,561,14924
4218,294,577,14911
4216,310,573,14901
4216,316,580,14888
4185,340,587,14888
4163,353,601,14883
4168,337,604,14891
4138,348,620,14894
4122,344,647,14887
4113,371,644,14872
4100,375,658,14867
4059,371,677,14893
4033,370,717,14880
4008,373,723,14896
4015,366,731,14888
3980,382,741,14897
3959,380,748,14913
3936,379,778,14907
3899,409,767,14925
3870,406,777,14947
3840,417,783,14960
3777,428,819,14976
3725,435,834,15006
3681,441,867,15011
3645,441,876,15038
3625,442,858,15075
3604,427,843,15126
3568,426,854,15152
3532,436,855,15177
3493,455,874,15178
3444,467,881,15208
3416,454,896,15234
3380,456,881,15283
3355,433,903,15309
3321,404,924,15351
3299,410,912,15379
3264,418,897,15421
3208,439,919,15434
3197,430,933,15440
3182,416,944,15458
3175,399,928,15498
3153,398,934,15515
3150,386,930,15534
3138,380,930,15552
3131,388,889,15592
3126,376,886,15612
3128,388,858,15626
3103,368,885,15644
3113,373,857,15657
3099,366,856,15679
3094,362,838,15706
3089,362,838,15711
3094,372,819,15715
3100,374,793,15733
3102,355,776,15767
3091,365,750,15794
3094,365,744,15797
3133,342,740,15785
3129,322,748,15801
3151,335,730,15784
3180,348,716,15756
3193,342,705,15760
3218,337,697,15748
3236,324,680,15760
3262,324,686,15728
3267,313,728,15692
3283,319,698,15700
3299,326,665,15710
3303,345,653,15699
3308,324,668,15700
3305,323,677,15695
3330,323,671,15676
3335,323,688,15654
3345,337,661,15657
3358,310,676,15656
3393,296,682,15629
3412,305,670,15613
3403,318,652,15627
3409,323,644,15624
3430,301,649,15620
3442,307,657,15594
3444,310,665,15581
3437,353,650,15560
3423,365,641,15571
3441,358,636,15565
3447,345,655,15553
3453,335,659,15553
3469,320,651,15560
3459,331,647,15563
3469,313,662,15556
3464,330,648,15558
3476,337,629,15558
3503,320,625,15552
3503,306,615,15576
3543,287,625,15545
3545,310,616,15529
3569,297,625,15509
3576,314,606,15504
3605,305,624,15466
3608,317,617,15458
3638,306,615,15441
3642,292,654,15412
3653,298,646,15403
3662,317,644,15377
3646,323,663,15368
3653,325,675,15347
3654,325,690,15331
3635,321,707,15337
3647,336,691,15326
3645,360,683,15312
3654,354,692,15300
3649,367,684,15300
3633,384,708,15275
3633,375,712,15280
3624,361,725,15290
3615,360,730,15295
3619,355,737,15289
3632,347,735,15286
3632,358,730,15280
3591,396,731,15282
3562,400,762,15276
3553,380,785,15282
3529,370,798,15303
3536,346,809,15309
3524,363,779,15334
3504,384,781,15331
3480,378,780,15362
3484,347,789,15380
3467,358,771,15404
3447,348,792,15413
3445,334,803,15418
3452,345,796,15407
3447,363,763,15427
3445,353,774,15428
3417,380,753,15450
3417,379,752,15452
3389,402,746,15463
3385,401,751,15463
3398,385,771,15446
3394,380,801,15425
3398,364,803,15435
3410,358,782,15450
3405,345,769,15481
3398,343,741,15518
3390,353,743,15514
3381,362,753,15504
3389,352,737,15522
3393,345,740,15522
3374,354,728,15544
3365,362,712,15561
3361,347,735,15557
3355,345,744,15556
3349,354,739,15558
3352,348,731,15569
3367,328,743,15562
3362,330,749,15559
3356,347,734,15563
3373,324,734,15569
3350,343,721,15586
3359,351,684,15606
3347,343,698,15612
3336,368,686,15610
3325,369,694,15612
3318,364,703,15615
3300,359,711,15630
3291,354,738,15617
3269,368,746,15617
3275,359,763,15603
3262,346,768,15624
3268,340,764,15628
3253,341,769,15637
3260,320,759,15661
3261,329,730,15680
3250,332,717,15701
3260,331,704,15705
3298,296,707,15699
3310,297,690,15703
3315,305,696,15684
3301,306,697,15696
3311,294,708,15687
3316,297,698,15689
3324,309,689,15678
3323,322,672,15683
3343,307,682,15668
3339,310,681,15670
3348,300,679,15673
3376,294,674,15656
3383,292,656,15669
3398,301,630,15671
3412,303,636,15649
3433,286,631,15650
3405,313,645,15637
3416,324,630,15630
3427,320,629,15624
3449,303,637,15611
3471,286,629,15614
3447,311,628,15614
3456,302,644,15598
3481,313,639,15567
3476,312,640,15572
3485,305,633,15577
3516,305,597,15582
3514,308,597,15581
3515,314,609,15562
3520,293,628,15559
3517,293,646,15544
3529,299,644,15528
3540,302,631,15527
3558,303,620,15519
3580,276,624,15520
3611,257,638,15494
3587,282,639,15492
3593,295,643,15469
3598,301,635,15466
3579,310,635,15476
3603,292,634,15471
3604,308,628,15460
3628,306,610,15456
3638,307,611,15444
3648,299,610,15443
3657,312,606,15425
3667,307,623,15403
3668,311,621,15400
3677,304,626,15393
3712,302,611,15375
3727,283,621,15369
3748,306,591,15355
3775,300,583,15342
3790,311,584,15315
3780,313,612,15295
3786,325,601,15288
3781,307,602,15310
3797,313,624,15266
3807,298,639,15256
3815,290,624,15271
3833,292,612,15263
3825,314,610,15251
3834,307,617,15242
3817,311,644,15228
3804,321,655,15220
3805,327,644,15224
3814,326,664,15196
3800,344,672,15184
3814,336,680,15170
3814,345,671,15170
3814,365,662,15159
3809,345,648,15198
3792,352,678,15178
3785,352,697,15166
3776,362,698,15164
3765,350,725,15160
3740,364,731,15165
3721,353,727,15199
3705,361,717,15217
3686,369,706,15239
3693,345,728,15234
3693,353,716,15238
3692,361,716,15231
3698,360,716,15226
3701,344,714,15241
3715,345,718,15222
3720,339,715,15226
3735,353,704,15208
3740,349,700,15211
3727,358,696,15219
3742,368,692,15198
3749,364,705,15182
3754,365,690,15191
3751,367,705,15177
3745,337,733,15185
3727,355,734,15184
3731,357,713,15199
3754,338,729,15179
3753,342,729,15176
3732,340,732,15196
3731,343,721,15205
3732,350,710,15208
3712,370,710,15208
3668,411,716,15205
3666,413,722,15199
3659,409,733,15199
3642,414,742,15202
3645,408,754,15193
3612,429,753,15206
3593,433,766,15208
3586,414,795,15205
3572,396,808,15224
3546,399,823,15232
3518,395,852,15235
3498,397,824,15281
3481,390,830,15299
3465,399,840,15296
3446,398,855,15301
3444,377,837,15342
3418,392,811,15379
3416,380,834,15370
3406,381,826,15387
3398,390,833,15379
3392,409,819,15380
3370,399,841,15390
3339,426,842,15393
3328,411,842,15419
3323,390,839,15448
3323,384,845,15448
3312,399,843,15446
3303,419,827,15451
3271,418,845,15466
3282,405,856,15457
3296,396,828,15480
3278,407,809,15506
3275,398,816,15511
3301,392,803,15504
3301,368,811,15520
3329,344,813,15514
3307,352,821,15520
3322,340,840,15498
3310,336,839,15515
3282,356,828,15534
3275,366,810,15549
3281,375,805,15539
3270,385,799,15546
3279,371,832,15518
3276,380,815,15529
3266,372,817,15545
3245,395,795,15565
3280,383,807,15530
3279,375,797,15549
3272,368,787,15573
3291,354,801,15554
3294,360,795,15551
3281,369,793,15557
3258,352,811,15579
3270,349,800,15581
3259,341,800,15600
3261,362,789,15588
3256,366,788,15590
3255,377,776,15592
3263,359,778,15600
3265,356,752,15627
3274,330,773,15623
3256,331,745,15668
3269,334,742,15655
3255,344,727,15674
3258,346,723,15673
3245,352,733,15670
3275,335,720,15670
3314,328,718,15640
3337,307,724,15632
3348,312,730,15610
3367,281,729,15623
3348,329,699,15624
3362,327,700,15611
3377,326,691,15606
3377,327,715,15581
3389,328,707,15576
3422,303,708,15567
3417,312,702,15569
3443,299,716,15542
3438,325,713,15524
3442,332,716,15510
3424,349,706,15521
3398,359,695,15548
3410,357,690,15543
3437,349,711,15503
3410,346,703,15541
3400,339,717,15544
3403,322,717,15558
3411,333,710,15546
3407,324,715,15554
3403,337,695,15565
3395,356,685,15564
3399,342,700,15559
3393,341,708,15558
3404,322,726,15548
3432,312,700,15556
3442,330,684,15544
3458,332,675,15535
3469,338,664,15529
3493,335,668,15504
3483,365,657,15495
3492,361,672,15475
3519,332,684,15465
3522,321,667,15490
3528,330,659,15483
3516,365,645,15474
3518,359,656,15467
3534,341,681,15444
3517,367,666,15450
3516,345,692,15447
3490,357,718,15435
3481,342,728,15449
3499,325,723,15453
3475,357,708,15460
3499,338,703,15460
3522,314,696,15468
3515,317,706,15462
3497,350,705,15448
3487,352,723,15438
3487,349,707,15457
3462,358,706,15474
3476,345,698,15481
3472,355,702,15471
3456,369,709,15466
3474,357,714,15455
3473,350,722,15455
3480,339,733,15448
3477,357,737,15429
3465,364,747,15424
3432,385,754,15429
3434,368,751,15447
3437,369,728,15466
3445,371,713,15471
3441,350,729,15480
3430,329,761,15480
3413,356,731,15500
3410,340,751,15499
3412,325,772,15491
3380,346,765,15509
