S,E,I,R
5692,12,21,14275
5729,13,23,14235
5767,15,23,14195
5808,15,20,14157
5851,17,21,14111
5874,23,21,14082
5911,22,27,14040
5933,22,30,14015
5973,20,34,13973
6014,20,38,13928
6044,20,37,13899
6075,20,41,13864
6110,23,41,13826
6133,27,44,13796
6156,32,45,13767
6181,36,47,13736
6206,33,54,13707
6225,40,55,13680
6253,46,61,13640
6259,58,72,13611
6269,66,82,13583
6279,70,97,13554
6291,83,102,13524
6301,91,101,13507
6299,106,114,13481
6311,100,134,13455
6295,119,132,13454
6303,121,150,13426
6293,141,170,13396
6286,144,194,13376
6267,154,210,13369
6257,149,224,13370
6223,181,229,13367
6204,190,245,13361
6180,208,253,13359
6166,210,272,13352
6133,224,295,13348
6094,241,310,13355
6049,261,340,13350
5996,286,353,13365
5954,301,391,13354
5914,291,427,13368
5853,316,451,13380
5771,342,495,13392
5697,354,522,13427
5607,382,552,13459
5525,393,598,13484
5432,417,614,13537
5329,453,615,13603
5230,475,664,13631
5121,478,716,13685
5015,479,776,13730
4923,502,798,13777
4813,521,833,13833
4689,542,864,13905
4589,534,884,13993
4457,566,911,14066
4336,565,963,14136
4202,586,994,14218
4074,597,1013,14316
3962,584,1064,14390
3822,580,1106,14492
3707,581,1118,14594
3602,601,1102,14695
3497,580,1134,14789
3411,558,1147,14884
3319,553,1166,14962
3217,557,1172,15054
3132,565,1182,15121
3014,554,1237,15195
2935,545,1238,15282
2873,527,1221,15379
2786,520,1216,15478
2720,501,1201,15578
2670,499,1167,15664
2629,482,1143,15746
2612,468,1104,15816
2565,456,1056,15923
2547,440,1037,15976
2521,416,1014,16049
2514,389,1009,16088
2509,366,1002,16123
2462,360,959,16219
2460,346,917,16277
2449,321,887,16343
2453,310,855,16382
2455,298,837,16410
2464,279,809,16448
2449,288,767,16496
2468,287,729,16516
2471,273,708,16548
2512,250,697,16541
2530,241,657,16572
2566,227,636,16571
2576,220,619,16585
2589,230,587,16594
2630,219,576,16575
2651,221,550,16578
2690,220,524,16566
2741,202,507,16550
2762,210,502,16526
2796,179,509,16516
2822,177,482,16519
2850,179,467,16504
2894,185,442,16479
2919,185,436,16460
2977,179,406,16438
3016,170,407,16407
3038,188,382,16392
3080,170,392,16358
3110,166,387,16337
3138,164,381,16317
3191,151,385,16273
3235,165,371,16229
3291,165,364,16180
3357,160,364,16119
3386,163,354,16097
3437,162,345,16056
3461,169,345,16025
3488,169,350,15993
3518,161,342,15979
3554,162,339,15945
3587,181,342,15890
3626,180,351,15843
3658,193,350,15799
3698,185,352,15765
3752,171,348,15729
3789,173,359,15679
3801,188,382,15629
3838,188,393,15581
3869,188,390,15553
3903,200,369,15528
3926,216,357,15501
3948,219,383,15450
3980,221,398,15401
4019,226,385,15370
4046,220,390,15344
4084,222,385,15309
4131,210,396,15263
4125,220,413,15242
4147,214,420,15219
4153,218,419,15210
4156,228,426,15190
4174,213,440,15173
4188,226,448,15138
4193,241,437,15129
4223,228,441,15108
4231,233,447,15089
4233,246,465,15056
4229,260,482,15029
4253,268,478,15001
4253,279,479,14989
4273,276,513,14938
4303,273,497,14927
4301,279,500,14920
4287,305,510,14898
4272,310,513,14905
4233,310,540,14917
4219,299,562,14920
4241,300,575,14884
4226,296,600,14878
4204,305,600,14891
4184,321,612,14883
4179,357,622,14842
4180,342,615,14863
4140,372,633,14855
4115,357,684,14844
4113,366,691,14830
4097,365,698,14840
4066,381,715,14838
4062,378,733,14827
4039,389,739,14833
3997,397,750,14856
3966,417,730,14887
3954,411,733,14902
3925,409,750,14916
3900,445,729,14926
3848,454,759,14939
3809,426,798,14967
3781,411,834,14974
3740,416,856,14988
3711,444,832,15013
3684,432,819,15065
3661,411,861,15067
3625,425,844,15106
3615,427,813,15145
3611,399,813,15177
3562,418,833,15187
3541,405,851,15203
3547,406,872,15175
3539,394,842,15225
3524,384,854,15238
3492,409,827,15272
3465,411,845,15279
3462,412,853,15273
3438,400,841,15321
3418,394,836,15352
3415,414,823,15348
3413,384,836,15367
3399,372,843,15386
3364,419,814,15403
3348,425,813,15414
3373,391,818,15418
3370,383,800,15447
3367,377,795,15461
3360,394,798,15448
3370,386,792,15452
3353,396,777,15474
3346,373,789,15492
3329,376,779,15516
3346,349,780,15525
3365,333,787,15515
3372,334,778,15516
3396,322,767,15515
3396,318,762,15524
3411,310,747,15532
3393,330,723,15554
3391,348,714,15547
3405,328,732,15535
3403,357,705,15535
3416,360,686,15538
3423,357,677,15543
3438,342,675,15545
3445,350,661,15544
3460,341,668,15531
3461,348,690,15501
3454,339,698,15509
3474,340,702,15484
3484,327,694,15495
3476,324,692,15508
3495,325,687,15493
3491,324,701,15484
3504,336,687,15473
3533,326,683,15458
3542,320,683,15455
3541,328,699,15432
3520,350,685,15445
3524,363,686,15427
3515,348,695,15442
3512,358,704,15426
3491,351,705,15453
3498,344,716,15442
3515,329,715,15441
3518,354,697,15431
3549,348,709,15394
3550,323,738,15389
3539,335,738,15388
3526,343,748,15383
3544,328,749,15379
3536,339,738,15387
3525,336,729,15410
3519,339,733,15409
3548,319,733,15400
3507,352,719,15422
3488,365,736,15411
3513,345,757,15385
3507,342,747,15404
3510,352,719,15419
3514,349,723,15414
3500,346,747,15407
3498,348,750,15404
3505,320,745,15430
3501,325,728,15446
3487,358,693,15462
3489,351,699,15461
3495,348,680,15477
3492,336,690,15482
3476,354,701,15469
3477,352,707,15464
3475,352,706,15467
3462,366,699,15473
3463,366,709,15462
3491,337,714,15458
3486,348,730,15436
3493,362,713,15432
3501,354,718,15427
3506,349,721,15424
3489,368,734,15409
3476,379,741,15404
3479,364,755,15402
3485,358,738,15419
3479,375,740,15406
3468,376,742,15414
3467,368,738,15427
3484,340,754,15422
3509,344,768,15379
3492,390,743,15375
3505,359,751,15385
3491,382,747,15380
3492,364,742,15402
3459,378,730,15433
3450,369,748,15433
3452,357,775,15416
3418,356,760,15466
3412,368,754,15466
3414,359,759,15468
3404,358,751,15487
3400,357,735,15508
3398,346,709,15547
3419,319,694,15568
3408,312,702,15578
3426,311,684,15579
3418,326,692,15564
3408,333,705,15554
3391,337,718,15554
3371,361,711,15557
3379,353,697,15571
3356,351,698,15595
3354,352,711,15583
3337,350,732,15581
3336,354,713,15597
3335,345,711,15609
3343,337,723,15597
3334,322,739,15605
3351,322,717,15610
3320,319,708,15653
3322,300,715,15663
3312,321,697,15670
3318,289,705,15688
3338,281,691,15690
3372,270,684,15674
3381,286,666,15667
3392,280,654,15674
3390,300,620,15690
3396,318,601,15685
3412,333,594,15661
3420,320,603,15657
3451,291,602,15656
3445,302,595,15658
3443,314,606,15637
3449,319,627,15605
3461,322,600,15617
3491,298,601,15610
3517,283,611,15589
3544,286,607,15563
3557,291,590,15562
3553,282,609,15556
3583,278,607,15532
3594,289,591,15526
3603,296,594,15507
3610,295,603,15492
3637,285,598,15480
3643,293,580,15484
3631,304,594,15471
3645,303,588,15464
3655,312,587,15446
3647,321,585,15447
3667,323,611,15399
3672,317,622,15389
3694,282,646,15378
3674,310,658,15358
3694,316,645,15345
3683,342,635,15340
3690,342,651,15317
3704,330,657,15309
3696,330,679,15295
3687,333,679,15301
3690,313,680,15317
3691,315,673,15321
3688,318,677,15317
3712,310,672,15306
3709,308,694,15289
3705,317,664,15314
3721,295,671,15313
3694,317,667,15322
3678,327,686,15309
3664,341,679,15316
3654,350,674,15322
3642,358,672,15328
3636,347,679,15338
3654,356,658,15332
3637,341,686,15336
3628,363,681,15328
3609,370,703,15318
3610,374,698,15318
3606,367,703,15324
3570,370,744,15316
3535,362,724,15379
3521,355,723,15401
3545,352,715,15388
3545,350,712,15393
3532,348,700,15420
3524,343,724,15409
3520,333,736,15411
3532,328,736,15404
3534,310,743,15413
3528,320,736,15416
3511,340,734,15415
3528,338,732,15402
3540,336,733,15391
3558,343,705,15394
3566,336,718,15380
3572,330,698,15400
3566,329,709,15396
3568,347,681,15404
3582,338,702,15378
3589,338,706,15367
3595,341,712,15352
3599,330,710,15361
3594,326,704,15376
3584,340,694,15382
3598,335,686,15381
3592,338,698,15372
3582,362,690,15366
3571,360,709,15360
3575,369,688,15368
3607,348,687,15358
3602,351,682,15365
3628,335,682,15355
3622,360,680,15338
3641,345,694,15320
3663,329,686,15322
3663,346,675,15316
3669,349,679,15303
3649,356,702,15293
3634,333,732,15301
3637,329,734,15300
3651,330,742,15277
3665,327,735,15273
3651,346,717,15286
3676,344,718,15262
3666,361,733,15240
3680,353,722,15245
3683,332,730,15255
3685,342,730,15243
3653,372,710,15265
3673,349,733,15245
3652,359,748,15241
3657,370,757,15216
3656,364,750,15230
3652,363,753,15232
3646,370,739,15245
3611,399,755,15235
3590,389,767,15254
3569,406,765,15260
3567,417,772,15244
3541,426,790,15243
3548,388,801,15263
3558,365,806,15271
3521,375,799,15305
3529,381,788,15302
3542,386,755,15317
3523,378,781,15318
3520,373,753,15354
3525,377,736,15362
3522,392,733,15353
3512,391,743,15354
3501,374,764,15361
3499,371,773,15357
3511,359,792,15338
3502,366,794,15338
3498,378,784,15340
3495,397,781,15327
3481,412,777,15330
3478,389,833,15300
3470,420,828,15282
3428,420,855,15297
3414,413,869,15304
3414,389,874,15323
3390,415,844,15351
3375,411,838,15376
3361,419,821,15399
3362,420,828,15390
3375,388,844,15393
3358,367,852,15423
3347,352,876,15425
3334,370,843,15453
3322,404,809,15465
3314,404,811,15471
3317,382,805,15496
3315,375,775,15535
3330,382,779,15509
3333,380,747,15540
3333,373,739,15555
3356,375,728,15541
3362,369,748,15521
3356,369,746,15529
3375,346,741,15538
3381,347,736,15536
3386,333,743,15538
3395,332,745,15528
3403,338,723,15536
3414,342,709,15535
3423,321,729,15527
3418,340,730,15512
3428,336,712,15524
3446,343,703,15508
3471,331,714,15484
3483,338,719,15460
3500,329,725,15446
3492,336,707,15465
3510,337,704,15449
3536,327,700,15437
3562,343,666,15429
3568,351,683,15398
3583,370,674,15373
3586,380,681,15353
3592,368,694,15346
3579,374,711,15336
3566,380,713,15341
3560,383,719,15338
3529,393,722,15356
3509,411,731,15349
3512,385,747,15356
3545,371,750,15334
3562,373,729,15336
3551,384,730,15335
3560,363,729,15348
3579,333,721,15367
3580,324,733,15363
3611,320,711,15358
3598,335,715,15352
3578,357,706,15359
3576,357,714,15353
3577,357,720,15346
3570,354,730,15346
3569,350,737,15344
3554,345,733,15368
3562,363,700,15375
3574,351,707,15368
3567,339,720,15374
3572,345,713,15370
3551,335,726,15388
3548,331,730,15391
3555,328,716,15401
3547,359,715,15379
3531,361,709,15399
3533,361,710,15396
3536,338,737,15389
3524,350,724,15402
3531,348,736,15385
3532,377,708,15383
3533,360,743,15364
3530,372,724,15374
3528,370,743,15359
3513,368,753,15366
3527,359,729,15385
3535,351,721,15393
3543,340,717,15400
3507,359,733,15401
3498,354,717,15431
3476,341,734,15449
3469,342,712,15477
3485,335,723,15457
3485,336,739,15440
3483,342,725,15450
3464,352,730,15454
3447,360,714,15479
3428,386,723,15463
3431,378,742,15449
3427,369,757,15447
3406,366,776,15452
3390,376,755,15479
3381,364,775,15480
3366,363,786,15485
3356,383,756,15505
3379,361,759,15501
3368,367,764,15501
3374,361,778,15487
3379,356,780,15485
3371,354,804,15471
3338,357,802,15503
3324,360,784,15532
3304,344,806,15546
3294,360,771,15575
3316,339,771,15574
3295,359,744,15602
3324,333,753,15590
3342,323,764,15571
3333,341,750,15576
3337,347,737,15579
3331,342,725,15602
3349,348,716,15587
3365,333,704,15598
3364,312,719,15605
3376,310,702,15612
