S,E,I,R
3544,353,727,15376
3544,340,738,15378
3527,342,746,15385
3512,353,730,15405
3527,339,727,15407
3535,341,718,15406
3522,345,734,15399
3504,359,744,15393
3495,352,754,15399
3507,372,754,15367
3504,362,789,15345
3485,359,791,15365
3483,354,771,15392
3480,351,756,15413
3486,343,754,15417
3496,334,734,15436
3514,314,744,15428
3539,306,745,15410
3545,316,746,15393
3540,320,743,15397
3557,324,718,15401
3557,332,703,15408
3563,317,710,15410
3557,340,708,15395
3552,340,731,15377
3564,337,743,15356
3560,339,722,15379
3547,348,716,15389
3545,344,713,15398
3564,340,719,15377
3575,354,706,15365
3590,349,705,15356
3609,343,685,15363
3640,319,701,15340
3628,344,706,15322
3639,343,710,15308
3636,345,706,15313
3627,353,695,15325
3616,361,700,15323
3599,364,719,15318
3579,380,702,15339
3577,370,722,15331
3594,352,727,15327
3585,354,722,15339
3586,358,709,15347
3607,359,701,15333
3588,370,703,15339
3583,352,710,15355
3587,333,738,15342
3586,335,741,15338
3589,361,733,15317
3601,361,734,15304
3616,345,728,15311
3639,333,715,15313
3643,332,723,15302
3644,353,694,15309
3648,359,693,15300
3629,381,682,15308
3621,384,687,15308
3610,362,720,15308
3610,364,728,15298
3608,350,743,15299
3602,342,758,15298
3583,351,759,15307
3563,360,767,15310
3550,359,773,15318
3549,356,781,15314
3551,364,761,15324
3571,341,772,15316
3561,350,773,15316
3534,372,773,15321
3537,358,777,15328
3509,379,764,15348
3509,382,755,15354
3504,391,748,15357
3492,380,755,15373
3514,336,806,15344
3501,360,780,15359
3503,367,762,15368
3511,367,760,15362
3497,357,762,15384
3507,372,750,15371
3490,377,761,15372
3461,379,767,15393
3456,384,750,15410
3466,366,755,15413
3478,368,746,15408
3471,360,764,15405
3456,368,760,15416
3461,353,748,15438
3462,337,745,15456
3471,351,759,15419
3469,341,753,15437
3494,309,741,15456
3485,323,729,15463
3502,325,716,15457
3521,335,694,15450
3514,348,686,15452
3515,344,701,15440
3521,338,694,15447
3500,341,700,15459
3507,340,686,15467
3496,358,694,15452
3489,360,704,15447
3483,362,711,15444
3495,367,739,15399
3473,377,737,15413
3479,381,730,15410
3466,405,735,15394
3463,382,735,15420
3470,369,708,15453
3459,350,722,15469
3491,337,710,15462
3489,337,720,15454
3507,333,723,15437
3494,346,731,15429
3490,339,746,15425
3502,337,741,15420
3499,330,738,15433
3522,321,741,15416
3522,322,739,15417
3528,324,718,15430
3527,344,683,15446
3540,337,683,15440
3562,337,676,15425
3576,336,705,15383
3577,325,715,15383
3591,332,718,15359
3593,325,714,15368
3610,337,698,15355
3638,316,713,15333
3626,319,699,15356
3624,315,703,15358
3634,313,695,15358
3623,342,687,15348
3631,339,692,15338
3621,341,696,15342
3648,333,675,15344
3642,348,667,15343
3656,322,698,15324
3652,329,701,15318
3629,351,697,15323
3641,343,691,15325
3644,338,674,15344
3647,351,663,15339
3646,347,668,15339
3652,334,697,15317
3646,341,699,15314
3639,341,707,15313
3604,368,707,15321
3601,356,710,15333
3598,334,723,15345
3586,341,736,15337
3579,363,731,15327
3559,370,719,15352
3566,355,721,15358
