S,E,I,R
19965,15,17,3
19950,25,18,7
19928,38,26,8
19899,60,27,14
19876,70,35,19
19839,84,52,25
19806,101,56,37
19742,127,87,44
19661,181,107,51
19560,229,143,68
19436,285,183,96
19250,388,241,121
19010,521,316,153
18681,713,414,192
18264,924,556,256
17766,1163,744,327
17058,1560,966,416
16225,1968,1244,563
15202,2448,1628,722
13986,2961,2129,924
12603,3530,2679,1188
11056,4125,3288,1531
9376,4661,4034,1929
7741,4982,4833,2444
6265,5069,5559,3107
4930,5003,6223,3844
3804,4674,6899,4623
2876,4271,7366,5487
2130,3875,7516,6479
1598,3334,7629,7439
1191,2812,7559,8438
910,2311,7396,9383
725,1868,7035,10372
574,1509,6656,11261
481,1180,6204,12135
431,912,5693,12964
389,720,5252,13639
369,591,4685,14355
357,493,4244,14906
359,417,3821,15403
377,349,3428,15846
390,280,3083,16247
405,225,2757,16613
420,190,2449,16941
441,183,2166,17210
478,178,1940,17404
495,160,1735,17610
528,150,1556,17766
559,137,1382,17922
606,123,1221,18050
637,106,1085,18172
676,102,961,18261
718,92,851,18339
765,95,761,18379
815,81,665,18439
876,78,594,18452
926,83,533,18458
982,65,475,18478
1048,54,442,18456
1102,55,392,18451
1151,52,352,18445
1208,41,332,18419
1257,49,290,18404
1329,47,264,18360
1380,48,234,18338
1433,51,202,18314
1497,49,196,18258
1539,51,174,18236
1589,46,172,18193
1650,46,153,18151
1700,50,135,18115
1759,40,133,18068
1810,35,121,18034
1856,35,107,18002
1909,30,103,17958
1956,29,95,17920
2003,27,91,17879
2049,27,95,17829
2108,32,83,17777
2156,32,84,17728
2212,32,78,17678
2260,32,74,17634
2317,32,72,17579
2378,32,76,17514
2418,27,79,17476
2456,33,68,17443
2499,31,63,17407
2563,23,66,17348
2609,27,63,17301
2654,30,58,17258
2707,24,63,17206
2758,23,63,17156
2790,25,64,17121
2840,24,59,17077
2896,17,58,17029
2945,18,54,16983
2984,22,48,16946
3028,24,46,16902
3091,19,45,16845
3132,18,40,16810
3187,19,40,16754
3224,18,36,16722
3255,20,36,16689
3295,21,39,16645
3336,21,42,16601
3381,21,43,16555
3430,16,50,16504
3484,12,49,16455
3524,14,48,16414
3557,18,44,16381
3605,17,41,16337
3650,18,42,16290
3683,20,40,16257
3739,17,40,16204
3774,18,38,16170
3811,18,42,16129
3849,19,39,16093
3892,16,35,16057
3929,16,38,16017
3961,16,37,15986
3999,18,32,15951
4046,16,38,15900
4086,15,37,15862
4124,14,40,15822
4169,15,35,15781
4204,18,33,15745
4249,18,35,15698
4284,18,41,15657
4328,16,43,15613
4366,20,41,15573
4394,22,39,15545
4432,23,41,15504
4470,25,43,15462
4506,27,46,15421
4531,31,49,15389
4580,31,53,15336
4620,33,54,15293
4646,38,57,15259
4677,39,62,15222
4710,33,72,15185
4729,44,76,15151
4763,49,80,15108
4788,47,85,15080
4817,48,89,15046
4847,52,94,15007
4887,50,103,14960
4925,51,110,14914
4951,54,106,14889
4985,49,110,14856
5012,60,115,14813
5018,77,109,14796
5036,69,115,14780
5057,68,111,14764
5092,60,120,14728
5120,60,113,14707
5133,70,109,14688
5151,77,114,14658
5176,83,120,14621
5196,82,135,14587
5216,78,137,14569
5253,75,145,14527
5262,86,148,14504
5267,102,150,14481
5281,103,167,14449
5285,109,179,14427
5285,115,190,14410
5275,127,197,14401
5276,129,210,14385
5274,136,218,14372
5256,153,229,14362
5270,151,231,14348
5258,168,241,14333
5258,169,263,14310
5253,179,258,14310
5259,188,259,14294
5250,190,278,14282
5234,195,300,14271
5215,205,316,14264
5181,215,331,14273
5182,215,334,14269
5159,224,342,14275
5130,230,364,14276
5118,226,392,14264
5094,226,408,14272
5055,237,429,14279
4991,277,435,14297
4944,297,443,14316
4913,269,472,14346
4883,267,490,14360
4834,290,508,14368
4788,300,520,14392
4747,312,530,14411
4711,320,548,14421
4662,337,575,14426
4585,353,604,14458
4517,373,615,14495
4457,390,633,14520
4397,392,687,14524
4325,415,698,14562
4265,418,718,14599
4188,428,742,14642
