S,E,I,R
4418,5,7,15570
4454,7,9,15530
4500,7,10,15483
4541,6,11,15442
4574,4,15,15407
4609,7,13,15371
4646,7,12,15335
4690,4,14,15292
4734,4,13,15249
4783,3,12,15202
4822,2,9,15167
4859,2,7,15132
4892,1,7,15100
4925,4,7,15064
4951,6,7,15036
4995,6,6,14993
5030,5,8,14957
5067,6,8,14919
5096,8,9,14887
5135,8,9,14848
5167,11,9,14813
5205,12,8,14775
5233,12,11,14744
5271,11,10,14708
5293,9,10,14688
5335,5,13,14647
5364,8,11,14617
5400,9,11,14580
5438,9,13,14540
5478,9,14,14499
5511,10,14,14465
5551,8,15,14426
5587,9,16,14388
5635,9,15,14341
5668,9,17,14306
5712,11,16,14261
5746,13,15,14226
5782,10,17,14191
5818,10,15,14157
5858,13,16,14113
5883,12,15,14090
5923,12,18,14047
5955,14,18,14013
5990,14,24,13972
6022,17,26,13935
6054,13,31,13902
6087,15,35,13863
6102,18,36,13844
6123,28,37,13812
6156,32,38,13774
6178,34,44,13744
6205,39,50,13706
6221,44,56,13679
6245,39,59,13657
6275,37,61,13627
6317,44,65,13574
6329,54,68,13549
6340,54,71,13535
6363,60,77,13500
6381,69,81,13469
6391,70,95,13444
6408,72,104,13416
6416,73,111,13400
6429,87,121,13363
6427,85,125,13363
6422,102,132,13344
6432,108,141,13319
6440,115,149,13296
6436,117,159,13288
6423,143,163,13271
6395,152,197,13256
6386,149,223,13242
6375,161,245,13219
6343,183,269,13205
6300,209,285,13206
6256,239,308,13197
6223,257,325,13195
6182,275,345,13198
6134,287,368,13211
6079,296,402,13223
6006,320,420,13254
5940,318,478,13264
5861,331,522,13286
5789,363,539,13309
5700,406,556,13338
5603,434,585,13378
5515,433,637,13415
5433,426,696,13445
5351,426,737,13486
5233,449,759,13559
5109,494,803,13594
4992,534,841,13633
4868,560,890,13682
4709,561,965,13765
4583,575,1002,13840
4448,591,980,13981
4304,611,1015,14070
4207,576,1053,14164
4081,591,1084,14244
3957,586,1088,14369
3825,596,1106,14473
3738,593,1122,14547
3617,612,1131,14640
3527,572,1148,14753
3425,547,1165,14863
3314,554,1164,14968
3241,523,1153,15083
3177,500,1141,15182
3100,494,1120,15286
3044,490,1087,15379
2972,468,1112,15448
2921,462,1086,15531
2868,438,1077,15617
2804,439,1028,15729
2776,424,993,15807
2739,391,964,15906
2707,401,924,15968
2692,372,937,15999
2672,361,906,16061
2651,376,885,16088
2640,348,857,16155
2634,337,831,16198
2617,332,806,16245
2629,298,805,16268
2647,284,774,16295
2667,266,761,16306
2659,274,725,16342
2647,289,697,16367
2687,257,695,16361
2690,254,671,16385
2710,231,665,16394
2716,241,650,16393
2717,256,627,16400
2716,262,613,16409
2722,249,613,16416
2743,254,585,16418
2751,245,590,16414
2778,228,592,16402
2790,226,561,16423
2837,195,562,16406
2860,186,549,16405
2900,193,514,16393
2937,207,490,16366
2979,192,485,16344
3021,187,476,16316
3042,193,460,16305
3077,183,459,16281
3085,183,453,16279
3106,188,439,16267
3145,189,428,16238
3172,194,420,16214
3208,192,428,16172
3235,188,417,16160
3261,187,418,16134
3283,186,408,16123
3317,201,400,16082
3351,195,406,16048
3379,189,399,16033
3422,192,393,15993
3452,180,393,15975
3509,176,392,15923
3537,179,384,15900
3563,172,393,15872
3581,176,399,15844
3610,168,405,15817
3636,185,405,15774
3638,204,382,15776
3665,215,394,15726
3694,208,425,15673
3718,224,393,15665
3733,224,412,15631
3773,207,436,15584
3801,209,432,15558
3822,202,434,15542
3846,210,424,15520
3873,226,426,15475
3895,217,432,15456
3900,228,444,15428
3939,229,439,15393
3949,236,422,15393
3968,241,430,15361
3986,241,436,15337
3994,237,470,15299
4020,229,469,15282
4055,231,463,15251
4067,235,469,15229
4064,240,495,15201
4077,241,489,15193
4082,263,491,15164
4083,264,512,15141
4069,272,521,15138
4050,295,519,15136
4028,301,528,15143
3996,298,555,15151
3978,294,582,15146
4004,277,582,15137
3993,296,562,15149
3965,309,572,15154
3956,302,602,15140
3975,298,598,15129
3959,307,596,15138
3965,313,595,15127
3969,308,604,15119
3979,307,609,15105
3981,306,610,15103
3975,299,625,15101
3996,316,631,15057
3996,308,650,15046
3994,315,648,15043
3976,333,647,15044
3960,326,680,15034
3929,333,691,15047
3915,354,692,15039
3892,368,702,15038
3848,387,696,15069
3829,403,691,15077
3830,396,698,15076
3833,376,721,15070
3810,389,720,15081
3791,399,721,15089
3761,391,757,15091
3731,405,763,15101
3728,392,769,15111
3700,414,772,15114
3669,413,797,15121
3659,413,788,15140
3647,413,815,15125
3645,401,822,15132
3633,416,811,15140
3602,413,813,15172
3574,404,817,15205
3570,407,819,15204
3536,427,828,15209
3526,420,812,15242
3528,399,815,15258
3504,402,834,15260
3507,385,839,15269
3469,395,825,15311
3461,402,830,15307
3424,395,835,15346
3416,401,823,15360
3392,404,822,15382
3385,388,821,15406
3376,381,813,15430
3355,402,802,15441
3342,403,806,15449
3328,399,804,15469
3323,375,802,15500
3336,358,788,15518
3327,363,769,15541
3311,360,771,15558
3307,339,790,15564
3301,314,778,15607
3316,308,766,15610
3333,315,747,15605
3348,309,729,15614
3347,322,689,15642
3338,336,678,15648
3358,326,679,15637
3366,316,694,15624
3397,304,697,15602
3405,311,670,15614
3432,308,661,15599
3421,307,689,15583
3466,307,671,15556
3446,312,664,15578
3462,311,656,15571
3473,315,655,15557
3488,316,661,15535
3510,309,650,15531
3521,316,654,15509
3522,318,654,15506
3546,322,642,15490
3559,316,627,15498
3561,320,641,15478
3553,327,654,15466
3579,315,649,15457
3580,299,674,15447
3609,299,653,15439
3647,300,648,15405
3663,291,661,15385
3678,288,651,15383
3696,289,640,15375
3706,289,644,15361
3729,294,625,15352
3744,310,608,15338
3759,324,600,15317
3777,301,631,15291
3794,300,636,15270
3799,310,634,15257
3792,328,627,15253
3802,321,631,15246
3802,321,627,15250
3807,333,637,15223
3802,341,651,15206
3793,358,666,15183
3805,354,685,15156
3802,354,701,15143
3799,359,694,15148
3806,354,689,15151
3795,353,702,15150
3782,346,714,15158
3780,351,723,15146
3782,372,703,15143
3755,394,721,15130
3750,405,730,15115
3745,381,747,15127
3736,369,754,15141
3702,382,757,15159
3681,398,764,15157
3650,392,767,15191
3631,395,778,15196
3633,389,779,15199
3623,373,772,15232
3583,381,766,15270
3588,362,787,15263
3593,368,784,15255
3557,380,791,15272
3541,396,776,15287
3531,368,789,15312
3555,365,778,15302
3527,377,782,15314
3501,377,802,15320
3472,397,800,15331
3438,411,806,15345
3434,411,803,15352
3418,411,805,15366
3404,413,808,15375
3385,409,808,15398
3366,421,799,15414
3343,407,825,15425
3331,400,831,15438
3309,383,852,15456
3288,382,816,15514
3288,378,814,15520
3285,381,789,15545
3273,375,776,15576
3254,351,805,15590
3240,361,783,15616
3257,349,761,15633
3249,351,751,15649
3268,345,718,15669
3262,361,709,15668
3279,350,706,15665
3275,338,720,15667
3270,337,722,15671
3270,348,717,15665
3262,350,730,15658
3262,344,740,15654
3277,335,738,15650
3277,347,728,15648
3301,337,721,15641
3326,328,721,15625
3339,308,722,15631
3373,284,712,15631
3365,285,691,15659
3382,292,658,15668
3392,300,652,15656
3399,333,663,15605
3400,314,664,15622
3411,313,651,15625
3416,305,666,15613
3428,298,664,15610
3425,301,647,15627
3436,310,656,15598
3407,314,663,15616
3418,300,657,15625
3416,313,664,15607
3434,314,646,15606
3468,307,640,15585
3493,291,642,15574
3479,326,642,15553
3484,321,620,15575
3509,302,625,15564
3513,298,636,15553
3497,318,628,15557
3524,304,627,15545
3536,297,624,15543
3534,300,628,15538
3530,311,637,15522
3545,301,642,15512
3547,290,648,15515
3552,289,641,15518
3555,289,651,15505
3558,299,664,15479
3551,306,671,15472
3557,322,670,15451
3558,338,668,15436
3562,324,668,15446
3543,330,684,15443
3537,333,671,15459
3555,313,669,15463
3546,332,679,15443
3546,314,691,15449
3561,327,674,15438
3541,330,671,15458
3518,353,672,15457
3512,362,668,15458
3501,363,679,15457
3507,361,693,15439
3493,355,706,15446
3479,339,744,15438
3474,353,708,15465
3470,346,727,15457
3460,345,739,15456
3434,353,746,15467
3417,355,741,15487
3408,370,738,15484
3423,370,728,15479
3435,342,736,15487
3435,352,724,15489
3415,366,722,15497
3396,361,742,15501
3392,362,757,15489
3387,363,751,15499
3391,362,748,15499
3367,375,748,15510
3354,361,743,15542
3352,371,739,15538
3337,362,756,15545
3327,372,759,15542
3336,347,756,15561
3311,349,746,15594
3326,340,732,15602
3301,353,726,15620
3309,355,717,15619
3309,348,720,15623
3297,345,724,15634
3306,320,747,15627
3334,305,712,15649
3351,305,703,15641
3361,302,689,15648
3382,296,675,15647
3401,275,684,15640
3409,270,684,15637
3424,292,663,15621
3421,313,661,15605
3443,311,674,15572
3459,331,662,15548
3479,319,674,15528
3486,323,671,15520
3477,325,668,15530
3484,305,669,15542
3492,319,645,15544
3507,328,648,15517
3523,331,635,15511
3531,325,636,15508
3550,326,626,15498
3563,326,626,15485
3588,301,654,15457
3600,307,655,15438
3629,307,638,15426
3648,311,620,15421
3663,315,593,15429
3676,324,583,15417
3702,314,598,15386
3743,317,598,15342
3754,327,591,15328
3761,315,617,15307
3753,333,632,15282
3779,317,628,15276
3780,337,613,15270
3782,351,606,15261
3799,310,645,15246
3768,328,662,15242
3746,349,656,15249
3762,361,655,15222
3766,351,662,15221
3794,331,666,15209
3788,342,660,15210
3784,338,657,15221
3780,335,679,15206
3774,344,672,15210
3779,328,673,15220
3788,338,675,15199
3791,341,674,15194
3786,365,673,15176
3773,377,699,15151
3790,355,717,15138
3777,374,719,15130
3784,367,714,15135
3750,388,725,15137
3729,386,742,15143
3708,394,767,15131
3699,389,780,15132
3672,385,791,15152
3675,379,792,15154
3679,367,785,15169
3652,378,777,15193
3643,387,778,15192
3634,394,778,15194
3619,404,784,15193
3588,416,790,15206
3585,389,780,15246
3561,396,798,15245
3554,403,803,15240
3556,392,822,15230
3550,382,826,15242
3517,396,839,15248
3511,396,809,15284
3515,379,804,15302
3513,388,790,15309
3487,393,797,15323
3485,391,791,15333
3487,392,790,15331
3463,397,802,15338
3459,388,830,15323
3444,392,835,15329
3457,385,818,15340
3446,395,805,15354
3398,410,835,15357
3388,403,836,15373
3381,400,826,15393
3385,385,832,15398
3404,375,825,15396
3413,392,802,15393
3424,381,794,15401
3412,386,788,15414
3406,400,784,15410
3414,380,783,15423
3399,373,778,15450
3390,365,777,15468
3407,335,785,15473
3390,364,781,15465
3407,369,775,15449
3408,371,780,15441
3419,378,789,15414
3415,374,784,15427
3428,368,789,15415
3420,373,809,15398
3413,376,794,15417
3411,362,800,15427
3438,355,790,15417
3438,343,798,15421
3430,364,798,15408
3414,366,789,15431
3408,360,765,15467
3419,361,761,15459
3433,363,767,15437
3428,370,767,15435
3450,352,755,15443
3472,340,751,15437
3473,333,754,15440
3467,323,763,15447
3455,318,763,15464
3457,311,765,15467
3443,313,747,15497
3432,332,727,15509
3446,341,712,15501
3439,336,700,15525
3443,331,703,15523
3455,329,702,15514
3468,307,714,15511
3474,307,719,15500
3460,325,724,15491
3448,335,712,15505
3446,352,704,15498
3452,338,724,15486
3448,347,718,15487
3429,358,703,15510
3444,328,699,15529
3430,338,709,15523
3400,379,697,15524
3429,383,675,15513
3422,364,702,15512
3414,350,707,15529
3417,329,713,15541
3448,297,722,15533
3468,304,691,15537
3475,290,690,15545
3483,281,684,15552
3505,272,680,15543
3514,275,652,15559
3514,282,652,15552
3506,286,650,15558
3515,296,653,15536
3519,302,656,15523
3540,303,633,15524
3546,311,642,15501
3593,300,645,15462
3605,316,630,15449
3599,333,620,15448
3624,314,628,15434
3648,326,617,15409
3670,310,625,15395
3670,296,649,15385
3669,299,646,15386
3665,305,650,15380
3651,313,639,15397
3671,304,632,15393
3678,319,652,15351
3660,335,653,15352
3676,332,673,15319
3660,338,668,15334
3662,333,673,15332
3661,340,677,15322
3673,352,687,15288
3677,362,695,15266
3658,380,689,15273
3643,393,690,15274
3613,383,705,15299
3594,386,740,15280
3581,367,766,15286
3559,395,754,15292
3559,387,746,15308
3545,361,763,15331
3552,353,783,15312
