S,E,I,R
3731,496,949,14824
3666,470,970,14894
3585,484,957,14974
3517,481,951,15051
3454,464,955,15127
3384,463,971,15182
3333,437,990,15240
3261,432,971,15336
3210,409,983,15398
3178,391,987,15444
3134,389,958,15519
3092,361,961,15586
3044,379,941,15636
2994,406,914,15686
2991,357,908,15744
2948,362,879,15811
2933,345,880,15842
2930,332,864,15874
2919,308,848,15925
2919,310,806,15965
2903,327,773,15997
2907,303,783,16007
2903,294,746,16057
2895,296,710,16099
2887,294,710,16109
2876,282,724,16118
2884,270,705,16141
2889,257,691,16163
2867,273,665,16195
2871,262,659,16208
2857,263,654,16226
2863,266,631,16240
2879,277,599,16245
2902,245,577,16276
2912,235,550,16303
2916,215,565,16304
2946,209,545,16300
2972,208,527,16293
2989,211,524,16276
3009,216,502,16273
3040,214,483,16263
3051,222,479,16248
3082,203,495,16220
3117,191,485,16207
3142,199,455,16204
3180,186,445,16189
3191,193,443,16173
3215,200,431,16154
3256,197,427,16120
3302,202,427,16069
3332,197,440,16031
3359,210,438,15993
3384,204,446,15966
3411,209,424,15956
3453,192,408,15947
3496,190,404,15910
3498,199,401,15902
3526,209,403,15862
3565,197,413,15825
3592,195,405,15808
3615,190,404,15791
3648,186,401,15765
3683,193,407,15717
3696,215,396,15693
3752,196,394,15658
3778,190,411,15621
3792,207,398,15603
3797,205,405,15593
3826,200,414,15560
3848,217,416,15519
3861,226,429,15484
3888,223,424,15465
3923,196,433,15448
3942,204,409,15445
3964,205,423,15408
3967,221,420,15392
3979,206,435,15380
3988,225,427,15360
4008,216,453,15323
4027,221,447,15305
4028,226,449,15297
4038,229,457,15276
4040,235,460,15265
4067,219,490,15224
4084,216,480,15220
4109,225,486,15180
4130,230,479,15161
4154,238,477,15131
4152,260,481,15107
4138,265,498,15099
4138,263,526,15073
4135,265,534,15066
4155,285,528,15032
4184,259,556,15001
4199,272,557,14972
4197,275,552,14976
4187,307,554,14952
4171,312,569,14948
4183,312,582,14923
4175,300,587,14938
4167,299,602,14932
4151,309,623,14917
4134,324,637,14905
4126,323,625,14926
4137,326,601,14936
4115,345,598,14942
4093,332,622,14953
4091,355,607,14947
4088,325,623,14964
4072,335,629,14964
4075,332,639,14954
4037,359,665,14939
4001,368,678,14953
3972,371,701,14956
3941,368,724,14967
3921,351,742,14986
3896,346,745,15013
3884,344,760,15012
3867,354,747,15032
3825,371,738,15066
3816,387,725,15072
3787,398,741,15074
3774,393,751,15082
3726,409,762,15103
3722,384,787,15107
3690,396,798,15116
3662,398,805,15135
3646,385,824,15145
3626,408,774,15192
3620,413,751,15216
3613,413,759,15215
3598,392,772,15238
3588,380,786,15246
3565,387,788,15260
3554,365,799,15282
3555,353,783,15309
3538,362,801,15299
3516,377,788,15319
3494,380,805,15321
3501,370,798,15331
3479,380,794,15347
3477,360,805,15358
3479,357,796,15368
3470,359,790,15381
3434,390,780,15396
3419,412,764,15405
3387,424,757,15432
3386,405,773,15436
3369,400,770,15461
3385,377,792,15446
3381,359,795,15465
3394,341,801,15464
3401,329,769,15501
3383,332,750,15535
3380,326,745,15549
3376,327,741,15556
3382,325,725,15568
3368,334,716,15582
3357,322,742,15579
3338,338,716,15608
3360,312,721,15607
3385,309,712,15594
3381,318,691,15610
3392,329,688,15591
3392,339,673,15596
3383,333,688,15596
3377,355,676,15592
3404,335,678,15583
3417,327,678,15578
3421,328,661,15590
3416,334,674,15576
3424,323,687,15566
3427,318,682,15573
3448,317,652,15583
3445,303,669,15583
3439,309,676,15576
3435,310,661,15594
3455,312,675,15558
3467,298,687,15548
3456,312,704,15528
3454,311,704,15531
3429,345,692,15534
3437,327,700,15536
3437,334,698,15531
3450,330,694,15526
3466,332,694,15508
3448,339,672,15541
3478,316,663,15543
3506,308,663,15523
3486,331,672,15511
3502,320,674,15504
3508,307,685,15500
3516,324,658,15502
3531,315,666,15488
3554,286,677,15483
3557,299,665,15479
3578,276,662,15484
3594,279,658,15469
3593,295,659,15453
3601,306,639,15454
3620,302,630,15448
3640,303,623,15434
3651,310,600,15439
3679,291,608,15422
3694,291,613,15402
3707,292,598,15403
3717,298,596,15389
3734,287,608,15371
3768,282,609,15341
3787,286,606,15321
3783,292,607,15318
3774,302,581,15343
3806,291,605,15298
3799,313,601,15287
3798,323,608,15271
3786,329,622,15263
3797,339,612,15252
3801,337,612,15250
3780,323,628,15269
3779,344,619,15258
3810,299,629,15262
3814,307,628,15251
3808,322,622,15248
3779,334,645,15242
3740,340,661,15259
3728,354,653,15265
3720,336,667,15277
3721,324,691,15264
3703,352,671,15274
3707,350,672,15271
3675,357,686,15282
3675,355,692,15278
3658,341,702,15299
3632,366,687,15315
3601,369,698,15332
3589,364,709,15338
3562,366,726,15346
3548,379,731,15342
3537,370,749,15344
3547,348,756,15349
3519,374,757,15350
3495,360,764,15381
3510,352,749,15389
3489,358,738,15415
3493,351,725,15431
3471,354,750,15425
3460,369,741,15430
3473,353,710,15464
3468,340,729,15463
3483,335,718,15464
3472,333,709,15486
3476,333,718,15473
3469,343,706,15482
3476,343,695,15486
3457,348,704,15491
3442,373,726,15459
3458,352,735,15455
3445,353,739,15463
3434,350,737,15479
3402,356,751,15491
3407,348,738,15507
3410,327,746,15517
3404,335,763,15498
3394,329,765,15512
3397,332,743,15528
3396,338,724,15542
3396,325,712,15567
3386,326,722,15566
3379,320,724,15577
3369,330,708,15593
3351,351,708,15590
3348,354,718,15580
3371,346,708,15575
3370,332,720,15578
3372,335,707,15586
3360,340,700,15600
3355,336,704,15605
3337,357,679,15627
3341,351,680,15628
3346,356,658,15640
3340,339,687,15634
3363,336,690,15611
3344,350,702,15604
3331,333,727,15609
3334,337,704,15625
3329,351,714,15606
3325,378,691,15606
3299,366,712,15623
3302,359,710,15629
3295,365,724,15616
3289,374,717,15620
3297,349,731,15623
3309,336,744,15611
3322,328,721,15629
3311,345,696,15648
3324,331,718,15627
3335,335,698,15632
3342,324,723,15611
3351,324,709,15616
3373,323,697,15607
3378,299,703,15620
3393,296,710,15601
3397,320,686,15597
3402,323,688,15587
3424,317,691,15568
3410,306,695,15589
3428,305,687,15580
3435,314,689,15562
3432,307,668,15593
3422,318,675,15585
3449,284,686,15581
3469,291,696,15544
3477,313,673,15537
3470,332,674,15524
3464,336,667,15533
3491,319,663,15527
3488,314,665,15533
3498,328,656,15518
3503,332,636,15529
3516,306,646,15532
3541,296,657,15506
3555,295,648,15502
3580,289,646,15485
3580,303,627,15490
3563,319,626,15492
3578,309,652,15461
3595,304,638,15463
3603,298,653,15446
3627,304,651,15418
3656,285,656,15403
3654,291,662,15393
3650,316,660,15374
3651,341,662,15346
3661,328,673,15338
3667,331,683,15319
3664,332,689,15315
3654,344,692,15310
3669,338,699,15294
3650,333,704,15313
3654,346,695,15305
3666,347,702,15285
3661,336,722,15281
3668,329,733,15270
3663,341,706,15290
3683,328,707,15282
3675,340,689,15296
3679,338,685,15298
3666,358,684,15292
3677,346,677,15300
3678,344,693,15285
3691,325,694,15290
3685,325,686,15304
3689,335,646,15330
3697,310,653,15340
3699,316,653,15332
3713,317,642,15328
3723,310,649,15318
3721,305,660,15314
3729,310,671,15290
3731,317,673,15279
3727,322,664,15287
3728,330,669,15273
3739,312,688,15261
3736,339,669,15256
3743,333,677,15247
3762,328,682,15228
3764,324,694,15218
3741,340,704,15215
3741,338,709,15212
3742,336,709,15213
3736,346,688,15230
3743,336,694,15227
3741,346,688,15225
3739,357,679,15225
3742,337,709,15212
3754,326,711,15209
3732,343,723,15202
3713,361,740,15186
3707,368,741,15184
3685,379,768,15168
3658,389,775,15178
3659,383,757,15201
3647,397,736,15220
3642,385,731,15242
3636,388,738,15238
3625,384,751,15240
3616,361,772,15251
3603,351,761,15285
3597,356,748,15299
3600,374,747,15279
3583,386,745,15286
3580,373,784,15263
3558,375,785,15282
3562,372,784,15282
3542,373,800,15285
3578,354,785,15283
3561,375,778,15286
3557,373,759,15311
3539,382,759,15320
3565,370,766,15299
3566,368,764,15302
3556,355,774,15315
3520,381,775,15324
3484,389,787,15340
3487,376,796,15341
3482,378,776,15364
3463,406,780,15351
3451,395,803,15351
3432,369,825,15374
3427,385,823,15365
3429,380,788,15403
3421,376,796,15407
3415,372,794,15419
3429,385,752,15434
3428,379,762,15431
3410,379,761,15450
3404,373,763,15460
3419,370,768,15443
3448,351,766,15435
3443,362,775,15420
3452,356,784,15408
3435,372,783,15410
3449,384,761,15406
3439,385,778,15398
3445,378,777,15400
3464,372,771,15393
3457,358,793,15392
3468,354,808,15370
3463,357,793,15387
3474,345,777,15404
3486,337,758,15419
3497,344,745,15414
3495,351,735,15419
3476,363,754,15407
3481,354,758,15407
3490,361,752,15397
3499,356,745,15400
3485,377,743,15395
3469,379,735,15417
3449,401,746,15404
3457,374,763,15406
3455,355,777,15413
3461,347,770,15422
3414,354,752,15480
3419,340,765,15476
3436,324,776,15464
3420,337,761,15482
3398,345,762,15495
3407,334,758,15501
3437,316,755,15492
3434,339,753,15474
3455,351,726,15468
3467,355,739,15439
3464,372,720,15444
3463,354,728,15455
3455,352,709,15484
3458,372,696,15474
3471,370,708,15451
3474,350,723,15453
3469,358,694,15479
3469,345,690,15496
3488,337,670,15505
3504,327,661,15508
3498,331,667,15504
3507,334,670,15489
3486,343,678,15493
3509,339,673,15479
3509,340,681,15470
3547,310,687,15456
3539,329,692,15440
3542,348,685,15425
3524,348,701,15427
3515,331,706,15448
3528,327,692,15453
3522,330,702,15446
3550,318,699,15433
3576,306,704,15414
3562,316,711,15411
3575,321,703,15401
3580,344,684,15392
3591,330,700,15379
3565,328,703,15404
3592,317,706,15385
3599,316,707,15378
3586,310,725,15379
3579,318,710,15393
3550,345,706,15399
3573,349,690,15388
3581,332,674,15413
3610,315,683,15392
3625,322,673,15380
3645,308,672,15375
3660,311,665,15364
3683,310,660,15347
3700,307,638,15355
3684,323,629,15364
3695,314,643,15348
3691,308,651,15350
3683,329,643,15345
3664,323,645,15368
3666,323,655,15356
3644,325,665,15366
3667,310,653,15370
3671,300,664,15365
3681,301,664,15354
3682,311,665,15342
3684,313,676,15327
3677,322,690,15311
3685,318,694,15303
3680,331,683,15306
3682,337,693,15288
3681,355,688,15276
3687,341,690,15282
3652,362,693,15293
3658,354,710,15278
3639,353,714,15294
3637,346,721,15296
3645,333,724,15298
3652,326,704,15318
3637,328,684,15351
3630,336,669,15365
