S,E,I,R
3442,382,799,15377
3432,371,800,15397
3414,379,811,15396
3401,352,832,15415
3401,360,810,15429
3403,379,793,15425
3407,375,786,15432
3406,358,790,15446
3407,373,780,15440
3428,360,771,15441
3435,368,753,15444
3416,359,773,15452
3370,376,789,15465
3342,371,805,15482
3347,373,772,15508
3357,379,741,15523
3366,375,741,15518
3364,373,740,15523
3364,382,723,15531
3351,368,741,15540
3358,349,742,15551
3345,328,739,15588
3313,341,736,15610
3326,335,720,15619
3340,348,703,15609
3349,343,717,15591
3389,323,699,15589
3400,315,694,15591
3406,296,690,15608
3416,294,685,15605
3437,279,668,15616
3440,272,657,15631
3434,285,643,15638
3434,286,633,15647
3445,290,633,15632
3455,293,616,15636
3452,310,610,15628
3468,310,633,15589
3456,323,631,15590
3462,322,630,15586
3472,314,633,15581
3473,296,630,15601
3491,306,630,15573
3497,327,619,15557
3504,317,621,15558
3515,291,624,15570
3529,299,634,15538
3542,308,625,15525
3545,307,628,15520
3574,326,625,15475
3609,311,608,15472
3628,302,598,15472
3630,301,604,15465
3641,304,621,15434
3640,306,637,15417
3635,322,636,15407
3620,321,642,15417
3633,317,641,15409
3653,317,645,15385
3668,319,638,15375
3662,325,631,15382
3665,341,652,15342
3668,352,665,15315
3667,363,670,15300
3669,373,674,15284
3664,370,692,15274
3651,384,708,15257
3633,393,693,15281
3635,371,684,15310
3634,383,693,15290
3646,381,690,15283
3635,383,696,15286
3616,388,724,15272
3624,394,712,15270
3596,410,716,15278
3593,403,727,15277
3581,407,744,15268
3587,386,770,15257
3573,384,781,15262
3593,368,763,15276
3564,384,754,15298
3551,381,740,15328
3525,397,736,15342
3525,378,754,15343
3515,361,781,15343
3502,353,800,15345
