S,E,I,R
5620,90,152,14138
5623,102,153,14122
5621,98,168,14113
5622,105,178,14095
5620,118,179,14083
5641,117,185,14057
5630,119,194,14057
5630,119,204,14047
5630,124,208,14038
5625,133,214,14028
5619,147,216,14018
5608,159,230,14003
5608,149,247,13996
5604,152,266,13978
5577,180,260,13983
5579,198,266,13957
5552,207,283,13958
5530,206,310,13954
5508,222,327,13943
5495,221,345,13939
5464,222,362,13952
5414,248,384,13954
5359,269,397,13975
5331,283,405,13981
5291,285,434,13990
5232,315,453,14000
5178,316,487,14019
5120,323,536,14021
5051,356,537,14056
4986,348,589,14077
4919,344,618,14119
4867,361,620,14152
4779,394,633,14194
4690,400,686,14224
4607,421,713,14259
4537,433,746,14284
4459,427,774,14340
4391,451,749,14409
4322,453,768,14457
4235,457,799,14509
4143,460,833,14564
4041,474,877,14608
3965,487,900,14648
3871,516,893,14720
3773,528,920,14779
3711,486,950,14853
3611,513,952,14924
3540,506,952,15002
3490,520,939,15051
3421,510,951,15118
3360,487,976,15177
3291,490,954,15265
3252,450,965,15333
3218,419,985,15378
3156,417,986,15441
3113,413,974,15500
3081,421,962,15536
3008,388,978,15626
2929,394,954,15723
2884,399,937,15780
2839,397,938,15826
2813,371,945,15871
2780,362,918,15940
2741,358,907,15994
2737,356,876,16031
2728,343,849,16080
2721,332,820,16127
2696,349,781,16174
2677,341,755,16227
2680,340,752,16228
2684,307,746,16263
2694,273,742,16291
2682,278,725,16315
2709,258,685,16348
2721,241,672,16366
2737,239,640,16384
2759,238,613,16390
2780,228,571,16421
2798,215,566,16421
2811,212,560,16417
2838,199,543,16420
2857,200,512,16431
2895,207,506,16392
2923,210,514,16353
2951,214,512,16323
2994,220,497,16289
3017,207,490,16286
3064,203,486,16247
3075,213,481,16231
3100,217,473,16210
3107,232,478,16183
3123,221,497,16159
3142,218,485,16155
3151,227,484,16138
3172,214,489,16125
3186,209,491,16114
3220,195,465,16120
3234,207,451,16108
3261,212,446,16081
3277,225,453,16045
3331,205,473,15991
3369,211,451,15969
3402,213,447,15938
3434,206,453,15907
3468,193,442,15897
3501,207,440,15852
3564,202,433,15801
3595,206,425,15774
3614,199,435,15752
3628,198,443,15731
3659,204,421,15716
3708,200,419,15673
3729,186,425,15660
3764,181,427,15628
3777,198,424,15601
3800,211,418,15571
3837,213,415,15535
3882,194,423,15501
3879,216,428,15477
3903,229,437,15431
3922,220,448,15410
3949,217,452,15382
3965,210,457,15368
3960,229,462,15349
4005,233,460,15302
4014,243,451,15292
4035,252,468,15245
4059,250,477,15214
4068,265,480,15187
4086,265,497,15152
4103,266,489,15142
4098,263,505,15134
4082,285,499,15134
4083,294,509,15114
4089,301,539,15071
4065,327,563,15045
4065,324,578,15033
4047,360,578,15015
4060,334,613,14993
4039,321,614,15026
4016,325,622,15037
4005,317,645,15033
3997,330,638,15035
3979,349,649,15023
3979,354,653,15014
3953,362,674,15011
3937,380,665,15018
3916,385,681,15018
3911,378,703,15008
3886,370,703,15041
3874,365,707,15054
3827,398,719,15056
3807,381,740,15072
3806,373,751,15070
3793,401,735,15071
3764,400,720,15116
3741,402,741,15116
3729,382,757,15132
3724,387,752,15137
3683,382,781,15154
3667,375,760,15198
3642,387,731,15240
3619,370,749,15262
3607,366,760,15267
3630,341,772,15257
3613,355,764,15268
3596,367,763,15274
3587,361,758,15294
3574,372,732,15322
3567,360,738,15335
3582,351,730,15337
3555,368,726,15351
3550,362,744,15344
3524,362,749,15365
3540,342,763,15355
3544,339,752,15365
3551,345,760,15344
3545,339,767,15349
3556,342,747,15355
3572,342,737,15349
3562,352,741,15345
3563,367,711,15359
3563,368,734,15335
3566,357,725,15352
3569,355,724,15352
3539,369,728,15364
3525,366,727,15382
3496,373,741,15390
3489,368,741,15402
3500,350,749,15401
3486,367,749,15398
3508,354,728,15410
3522,356,722,15400
3537,366,724,15373
3528,360,742,15370
3518,350,759,15373
3519,332,765,15384
3499,343,764,15394
3492,357,749,15402
3507,337,744,15412
3504,335,753,15408
3489,331,760,15420
3480,337,766,15417
3451,364,754,15431
3444,357,743,15456
3446,344,743,15467
3439,372,730,15459
3447,364,739,15450
3453,359,754,15434
3465,350,757,15428
3476,354,759,15411
3460,348,753,15439
3421,356,774,15449
3409,362,781,15448
3399,386,745,15470
3388,393,758,15461
3379,387,754,15480
3402,353,763,15482
3396,365,751,15488
3367,363,741,15529
3375,361,748,15516
3375,355,761,15509
3373,348,760,15519
3367,349,746,15538
3367,330,748,15555
3352,344,755,15549
3381,326,748,15545
3390,328,740,15542
3377,334,741,15548
3405,330,728,15537
3415,354,718,15513
3436,335,727,15502
3458,340,708,15494
3473,334,711,15482
3477,354,691,15478
3460,352,711,15477
3454,369,702,15475
3477,354,706,15463
3478,351,709,15462
3494,335,712,15459
3499,341,685,15475
3518,335,698,15449
3536,344,695,15425
3533,343,693,15431
3539,338,710,15413
3570,318,705,15407
3571,312,704,15413
3560,324,712,15404
3565,331,714,15390
3564,344,711,15381
3574,346,716,15364
3588,338,711,15363
3588,333,725,15354
3576,351,715,15358
3541,371,723,15365
3529,356,726,15389
3529,360,719,15392
3531,373,702,15394
3521,350,725,15404
3541,338,731,15390
3523,349,712,15416
3525,367,708,15400
3531,358,718,15393
3518,378,714,15390
3492,369,732,15407
3502,354,733,15411
3487,359,732,15422
3494,366,713,15427
3488,368,698,15446
3486,348,728,15438
3472,358,746,15424
3481,331,757,15431
3507,322,750,15421
3504,337,737,15422
3482,351,728,15439
3474,334,733,15459
3477,323,743,15457
3448,327,742,15483
3466,310,736,15488
3444,341,731,15484
3434,354,722,15490
3443,350,732,15475
3434,350,727,15489
3405,359,704,15532
3397,358,712,15533
3393,343,721,15543
3379,358,689,15574
3404,331,698,15567
3400,334,706,15560
3376,363,691,15570
3381,327,711,15581
3367,340,710,15583
3366,337,704,15593
3345,354,679,15622
3353,362,682,15603
3367,357,686,15590
3359,356,699,15586
3344,340,727,15589
3334,329,748,15589
3314,338,740,15608
3332,335,737,15596
3314,336,734,15616
3309,327,755,15609
3304,317,766,15613
3298,328,753,15621
3316,310,764,15610
3314,315,765,15606
3320,336,730,15614
3329,343,737,15591
3321,347,742,15590
3319,339,752,15590
3339,328,743,15590
3359,306,741,15594
3367,320,718,15595
3379,309,717,15595
3382,320,690,15608
3394,325,675,15606
3400,338,659,15603
3401,328,653,15618
3413,318,646,15623
3449,292,646,15613
3484,279,640,15597
3499,279,640,15582
3515,283,624,15578
3526,305,607,15562
3540,302,598,15560
3569,287,605,15539
3574,311,596,15519
3581,319,600,15500
3570,335,594,15501
3593,327,600,15480
3579,329,601,15491
3597,321,625,15457
3611,301,633,15455
3600,318,627,15455
3601,311,636,15452
3605,314,642,15439
3594,306,671,15429
3565,328,664,15443
3557,343,666,15434
3543,338,665,15454
3543,336,654,15467
3554,322,662,15462
3563,316,666,15455
3547,347,664,15442
3551,344,670,15435
3558,362,663,15417
3573,341,671,15415
3582,334,672,15412
3579,322,678,15421
3592,323,676,15409
3565,356,658,15421
3551,367,666,15416
3549,365,679,15407
3530,357,684,15429
3535,360,661,15444
3530,357,670,15443
3544,365,684,15407
3548,349,686,15417
3544,344,686,15426
3549,344,667,15440
3575,340,656,15429
3597,340,652,15411
3597,335,676,15392
3604,340,694,15362
3608,338,701,15353
3602,357,691,15350
3607,344,711,15338
3590,354,722,15334
3580,382,719,15319
3569,373,736,15322
3549,379,728,15344
3541,367,752,15340
3533,379,751,15337
3534,383,729,15354
3534,388,722,15356
3503,391,731,15375
3529,344,745,15382
3545,327,756,15372
3552,342,737,15369
3565,336,731,15368
3534,349,729,15388
3535,363,742,15360
3520,381,731,15368
3520,378,740,15362
3517,386,719,15378
3496,382,745,15377
3529,362,727,15382
3513,385,734,15368
3509,382,745,15364
3513,379,742,15366
3506,389,753,15352
3482,379,765,15374
3477,364,760,15399
3486,340,775,15399
3485,344,776,15395
3460,377,750,15413
3442,369,769,15420
3448,363,765,15424
3441,368,758,15433
3445,376,756,15423
3418,361,772,15449
3425,348,775,15452
3418,352,776,15454
3421,347,764,15468
3406,361,771,15462
3387,371,769,15473
3357,372,770,15501
3371,347,772,15510
3379,346,784,15491
3390,359,743,15508
3422,339,744,15495
3393,363,734,15510
3396,372,724,15508
3402,376,716,15506
3364,386,718,15532
3378,383,720,15519
3391,368,722,15519
3435,333,743,15489
3426,336,735,15503
3440,337,731,15492
3427,345,748,15480
3438,344,736,15482
3445,365,718,15472
3447,360,721,15472
3413,382,742,15463
3402,389,746,15463
3410,372,753,15465
3412,373,751,15464
3396,371,768,15465
3398,355,782,15465
3391,347,773,15489
3409,336,773,15482
3418,311,794,15477
3438,314,772,15476
3408,337,743,15512
3418,335,731,15516
3426,331,732,15511
3412,351,752,15485
3389,354,752,15505
3375,375,761,15489
3358,370,777,15495
3383,379,784,15454
3383,384,779,15454
3373,376,787,15464
3367,364,801,15468
3375,367,798,15460
3381,375,770,15474
3388,374,776,15462
3370,401,761,15468
3367,378,776,15479
3368,356,772,15504
3352,369,765,15514
3352,356,752,15540
3354,349,754,15543
3335,366,768,15531
3340,354,778,15528
3343,341,782,15534
3332,357,783,15528
3335,349,790,15526
3356,340,783,15521
3371,344,768,15517
3386,336,745,15533
3373,346,738,15543
3385,334,744,15537
3364,349,724,15563
3365,350,726,15559
3391,346,737,15526
3388,355,750,15507
3391,350,756,15503
3394,369,747,15490
3399,384,753,15464
3425,358,743,15474
3421,349,731,15499
3444,345,727,15484
3451,353,715,15481
3465,339,713,15483
3492,331,691,15486
3482,326,689,15503
3503,313,698,15486
3485,332,678,15505
3487,330,702,15481
3491,337,694,15478
3504,352,691,15453
3493,357,705,15445
3502,348,693,15457
3507,347,689,15457
3502,343,696,15459
3493,344,710,15453
3498,356,708,15438
3494,346,711,15449
3480,355,722,15443
3494,359,721,15426
3490,360,728,15422
3488,362,727,15423
3473,381,727,15419
3472,358,763,15407
3482,348,740,15430
3480,353,741,15426
3482,363,747,15408
3487,355,747,15411
3506,340,727,15427
3529,332,711,15428
3525,331,710,15434
3522,345,700,15433
3516,350,696,15438
3518,346,681,15455
3530,339,682,15449
3554,309,684,15453
3574,318,673,15435
3569,337,671,15423
3564,331,686,15419
3556,329,693,15422
3536,346,699,15419
3552,338,721,15389
3559,309,750,15382
3563,319,724,15394
3557,339,715,15389
3550,352,708,15390
3549,350,740,15361
3528,372,738,15362
3514,346,768,15372
3508,363,779,15350
3533,356,792,15319
3530,360,773,15337
3502,386,774,15338
3506,356,800,15338
3514,341,803,15342
3508,333,793,15366
3513,336,774,15377
3513,349,762,15376
3526,349,758,15367
3508,368,742,15382
3520,365,728,15387
3537,362,751,15350
3540,368,753,15339
3537,363,751,15349
3531,377,736,15356
3538,367,741,15354
3551,359,729,15361
3544,333,757,15366
3539,353,742,15366
3541,348,723,15388
3547,337,750,15366
3572,324,755,15349
3597,317,740,15346
3603,330,717,15350
3600,330,710,15360
3604,328,697,15371
3617,326,682,15375
3629,339,678,15354
3599,341,694,15366
3602,362,686,15350
3610,351,679,15360
3614,360,686,15340
3607,363,681,15349
3598,348,707,15347
3595,351,711,15343
3578,374,702,15346
3589,357,705,15349
3578,358,710,15354
3564,360,720,15356
