S,E,I,R
2790,186,536,16488
2814,192,502,16492
2835,196,500,16469
2847,220,482,16451
2880,206,484,16430
2911,190,475,16424
2939,193,467,16401
2958,203,467,16372
2994,205,449,16352
3025,200,465,16310
3069,189,455,16287
3121,171,456,16252
3165,172,446,16217
3194,173,444,16189
3225,176,430,16169
3266,187,409,16138
3297,195,405,16103
3327,196,393,16084
3369,186,403,16042
3382,179,388,16051
3434,178,378,16010
3474,171,379,15976
3504,169,354,15973
3548,177,351,15924
3607,180,352,15861
3635,179,360,15826
3668,180,352,15800
3714,174,351,15761
3758,181,336,15725
3793,195,330,15682
3853,187,327,15633
3911,193,333,15563
3958,176,337,15529
3974,175,351,15500
3993,181,355,15471
4021,176,357,15446
4042,178,359,15421
4081,170,373,15376
4095,177,362,15366
4122,181,372,15325
4134,187,375,15304
4168,186,375,15271
4208,183,385,15224
4239,193,367,15201
4263,211,359,15167
4282,204,381,15133
4297,213,383,15107
4328,202,412,15058
4339,223,401,15037
4344,238,417,15001
4358,229,450,14963
4377,237,450,14936
4400,243,447,14910
4403,245,467,14885
4404,263,457,14876
4397,279,470,14854
4420,265,489,14826
4405,279,518,14798
4376,313,537,14774
4390,293,573,14744
4374,296,593,14737
4345,308,611,14736
4322,319,620,14739
4281,339,630,14750
4272,344,632,14752
4241,361,633,14765
4210,375,648,14767
4194,359,665,14782
4174,374,666,14786
4169,366,700,14765
4158,371,684,14787
4115,376,708,14801
4084,369,724,14823
4056,371,742,14831
4035,386,736,14843
4008,378,746,14868
3977,376,757,14890
3974,381,755,14890
3940,400,749,14911
3910,403,770,14917
3872,407,792,14929
3845,409,793,14953
3812,431,799,14958
3773,420,803,15004
3745,422,778,15055
3711,427,797,15065
3691,423,818,15068
3660,405,849,15086
3606,417,867,15110
3579,448,851,15122
3551,436,869,15144
3545,423,871,15161
3527,423,862,15188
3507,417,847,15229
3478,388,867,15267
3439,408,864,15289
3432,405,861,15302
3430,400,841,15329
3416,398,847,15339
3380,407,846,15367
3355,403,858,15384
3333,400,851,15416
3325,376,868,15431
3293,394,864,15449
3299,374,872,15455
3289,376,841,15494
3291,360,831,15518
3276,352,834,15538
3263,383,827,15527
3263,386,806,15545
3249,387,803,15561
3244,380,790,15586
3257,354,796,15593
3239,353,815,15593
3229,366,823,15582
3249,343,809,15599
3256,339,778,15627
3278,328,781,15613
3287,346,761,15606
3289,345,754,15612
3272,373,741,15614
3279,377,710,15634
3292,354,716,15638
3291,362,708,15639
3293,359,695,15653
3292,346,705,15657
3293,343,702,15662
3297,330,704,15669
3309,326,694,15671
3326,336,673,15665
3314,341,673,15672
3317,331,684,15668
3333,324,685,15658
3347,329,660,15664
3356,324,639,15681
3365,324,644,15667
3354,318,644,15684
3379,292,646,15683
3401,309,639,15651
3418,311,629,15642
3463,319,619,15599
3471,332,621,15576
3467,311,636,15586
3491,306,655,15548
3511,298,648,15543
3542,290,649,15519
3566,287,636,15511
3574,297,633,15496
3580,317,615,15488
3626,311,606,15457
3635,306,599,15460
3640,308,602,15450
3666,295,611,15428
3674,281,610,15435
3656,314,604,15426
3685,303,623,15389
3706,312,599,15383
3717,308,612,15363
3724,306,626,15344
3754,306,619,15321
3739,304,637,15320
3735,313,645,15307
3720,332,655,15293
3723,336,653,15288
3751,329,671,15249
3747,350,678,15225
3757,348,676,15219
3737,347,696,15220
3720,353,702,15225
3736,346,715,15203
3731,353,708,15208
3723,362,697,15218
3712,354,683,15251
3723,355,681,15241
3741,347,688,15224
3726,363,700,15211
3739,345,715,15201
3712,347,711,15230
3658,379,727,15236
3640,383,723,15254
3616,358,742,15284
3614,355,763,15268
3605,368,767,15260
3584,380,783,15253
3561,389,774,15276
3525,401,761,15313
3517,396,778,15309
3540,380,803,15277
3528,374,820,15278
3527,370,817,15286
3531,360,830,15279
3511,380,809,15300
3486,399,807,15308
3485,369,821,15325
3477,363,813,15347
3466,357,810,15367
3431,385,809,15375
3409,390,798,15403
3433,368,806,15393
3397,375,821,15407
3373,396,811,15420
3345,396,820,15439
3313,400,818,15469
3308,379,813,15500
3292,386,783,15539
3276,364,783,15577
3261,372,768,15599
3270,363,781,15586
3288,331,801,15580
3265,340,790,15605
3246,347,785,15622
3262,348,794,15596
3269,344,775,15612
3273,368,755,15604
3282,357,749,15612
3265,351,732,15652
3293,354,728,15625
3297,349,724,15630
3284,363,693,15660
3284,344,692,15680
3302,332,689,15677
3324,326,681,15669
3316,315,692,15677
3311,328,682,15679
3321,333,677,15669
3322,313,683,15682
3330,304,683,15683
3324,316,668,15692
3335,305,661,15699
3335,306,654,15705
3360,283,648,15709
3357,300,634,15709
3359,305,611,15725
3365,298,620,15717
3377,291,623,15709
3390,296,604,15710
3386,288,611,15715
3418,277,609,15696
3431,275,599,15695
3458,269,595,15678
3493,272,580,15655
3488,281,581,15650
3497,285,593,15625
3500,293,582,15625
3536,278,576,15610
3539,273,557,15631
3546,282,553,15619
3538,311,547,15604
3555,287,563,15595
3569,283,562,15586
3554,285,563,15598
3569,290,565,15576
3582,279,594,15545
3602,271,594,15533
3590,292,591,15527
3586,298,605,15511
3585,306,631,15478
3580,311,642,15467
3601,301,643,15455
3620,318,614,15448
3632,327,625,15416
3635,324,634,15407
3627,324,638,15411
3631,336,645,15388
3618,335,651,15396
3609,332,670,15389
3604,336,671,15389
3602,348,667,15383
3611,322,688,15379
3624,316,669,15391
3624,321,675,15380
3638,325,668,15369
3611,324,700,15365
3602,318,712,15368
3614,338,687,15361
3594,342,681,15383
3578,342,676,15404
3557,362,672,15409
3557,353,696,15394
3540,350,693,15417
3539,344,687,15430
3533,330,681,15456
3546,331,679,15444
3557,335,685,15423
3560,313,692,15435
3554,333,694,15419
3552,317,717,15414
3536,305,717,15442
3541,318,710,15431
3542,323,709,15426
3564,307,721,15408
3551,332,707,15410
3560,326,689,15425
3565,327,685,15423
3572,316,703,15409
3577,320,697,15406
3592,333,691,15384
3588,356,686,15370
3586,335,693,15386
3594,321,707,15378
3598,314,705,15383
3602,333,699,15366
3607,325,706,15362
3590,334,705,15371
3606,342,671,15381
3611,359,656,15374
3616,369,643,15372
3635,371,672,15322
3635,359,668,15338
3619,363,683,15335
3624,349,716,15311
3604,363,719,15314
3582,373,701,15344
3556,382,696,15366
3565,365,716,15354
3550,363,716,15371
3557,365,705,15373
3568,357,713,15362
3562,358,717,15363
3574,364,727,15335
3565,366,746,15323
3537,368,761,15334
3550,385,724,15341
3544,383,725,15348
3521,409,727,15343
3530,400,718,15352
3540,373,736,15351
3531,363,759,15347
3531,366,740,15363
3533,347,751,15369
3519,340,750,15391
3539,315,757,15389
3522,341,738,15399
3502,365,745,15388
3525,355,751,15369
3533,350,753,15364
3551,333,745,15371
3555,358,710,15377
3576,327,717,15380
3588,322,718,15372
3572,313,733,15382
3580,310,721,15389
3595,310,734,15361
3603,328,728,15341
3611,329,697,15363
3618,317,692,15373
3609,324,692,15375
3591,342,682,15385
3564,371,692,15373
3571,374,707,15348
3565,373,713,15349
3560,392,718,15330
3541,401,728,15330
3560,378,742,15320
3563,355,764,15318
3579,337,776,15308
3555,365,770,15310
3534,372,769,15325
3527,392,752,15329
3551,365,766,15318
3563,360,768,15309
3546,385,741,15328
3526,384,753,15337
3524,360,781,15335
3529,375,772,15324
3524,370,766,15340
3536,360,774,15330
3506,373,792,15329
3502,359,794,15345
3515,382,758,15345
3521,367,774,15338
3525,358,788,15329
3488,387,794,15331
3491,394,769,15346
3485,395,765,15355
3483,385,774,15358
3491,377,771,15361
3471,405,779,15345
3483,379,784,15354
3472,373,802,15353
3454,353,816,15377
3452,365,780,15403
3446,364,776,15414
3455,367,765,15413
3471,367,768,15394
3485,386,749,15380
3480,369,766,15385
3491,367,766,15376
3490,374,771,15365
3495,362,791,15352
3503,347,790,15360
3493,342,793,15372
3467,346,780,15407
3490,342,762,15406
3493,353,759,15395
3517,340,756,15387
3527,337,735,15401
3528,334,726,15412
3540,348,713,15399
3528,347,722,15403
3517,351,719,15413
3505,353,726,15416
3521,336,720,15423
3535,338,734,15393
3504,358,728,15410
3501,336,738,15425
3495,344,750,15411
3494,348,745,15413
3493,342,724,15441
3487,368,715,15430
3483,368,744,15405
3506,351,723,15420
3500,360,725,15415
3505,346,753,15396
3526,341,737,15396
3524,340,742,15394
3534,331,738,15397
3528,348,736,15388
3517,359,715,15409
3516,349,740,15395
3526,339,735,15400
3536,318,747,15399
3541,321,738,15400
3522,314,737,15427
3509,337,724,15430
3500,348,720,15432
3484,362,729,15425
3459,353,735,15453
3465,368,698,15469
3467,362,705,15466
3483,354,703,15460
3487,347,691,15475
3493,355,672,15480
3494,356,698,15452
3465,361,732,15442
3480,340,727,15453
3485,344,727,15444
3473,340,728,15459
3475,335,749,15441
3472,324,770,15434
3478,327,745,15450
3478,348,728,15446
3462,359,724,15455
3476,328,732,15464
3469,331,724,15476
3471,340,714,15475
3497,316,709,15478
3539,299,715,15447
3532,335,699,15434
3531,349,697,15423
3526,355,689,15430
3522,357,697,15424
3541,326,706,15427
3541,338,703,15418
3530,336,685,15449
3532,335,689,15444
3545,337,689,15429
3538,337,695,15430
3563,313,706,15418
3569,327,681,15423
3564,345,673,15418
3555,354,691,15400
3548,338,704,15410
3522,345,706,15427
