S,E,I,R
2894,350,795,15961
2877,321,805,15997
2845,329,808,16018
2823,319,796,16062
2800,325,772,16103
2796,308,752,16144
2806,307,729,16158
2802,295,719,16184
2819,294,699,16188
2850,278,676,16196
2865,283,656,16196
2846,285,654,16215
2857,277,636,16230
2879,261,602,16258
2878,249,599,16274
2900,244,585,16271
2928,223,584,16265
2934,232,549,16285
2951,221,555,16273
2956,217,548,16279
2990,218,514,16278
3020,207,523,16250
3059,204,505,16232
3094,202,500,16204
3118,214,478,16190
3141,218,450,16191
3180,216,449,16155
3221,205,456,16118
3236,206,449,16109
3277,218,431,16074
3317,204,422,16057
3348,189,436,16027
3394,185,428,15993
3416,191,431,15962
3431,223,421,15925
3441,231,423,15905
3443,245,427,15885
3465,250,438,15847
3469,245,464,15822
3471,245,471,15813
3483,246,471,15800
3478,265,474,15783
3482,269,485,15764
3499,246,529,15726
3523,240,519,15718
3538,259,514,15689
3546,249,530,15675
3559,262,519,15660
3572,258,525,15645
3589,280,528,15603
3621,269,535,15575
3613,277,535,15575
3652,260,551,15537
3654,256,563,15527
3664,249,582,15505
3678,253,565,15504
3702,259,549,15490
3715,260,534,15491
3714,270,530,15486
3704,287,537,15472
3713,278,564,15445
3736,285,554,15425
3759,268,559,15414
3751,277,556,15416
3779,274,556,15391
3792,264,572,15372
3788,265,563,15384
3808,270,568,15354
3817,267,553,15363
3829,270,562,15339
3831,275,573,15321
3825,278,574,15323
3811,297,582,15310
3841,301,580,15278
3837,292,597,15274
3831,310,599,15260
3851,312,596,15241
3853,317,613,15217
3845,303,651,15201
3861,312,631,15196
3871,314,608,15207
3866,312,598,15224
3850,334,588,15228
3847,330,614,15209
3845,349,609,15197
3834,337,612,15217
3820,337,627,15216
3827,321,649,15203
3845,321,641,15193
3845,332,617,15206
3831,350,633,15186
3833,359,642,15166
3843,323,662,15172
3846,335,647,15172
3843,327,679,15151
3845,330,683,15142
3828,354,687,15131
3813,348,708,15131
3805,353,728,15114
3778,354,746,15122
3752,379,741,15128
3761,383,736,15120
3736,376,759,15129
3726,382,745,15147
3721,385,753,15141
3672,390,767,15171
3652,402,757,15189
3632,392,765,15211
3629,381,754,15236
3630,368,739,15263
3607,369,746,15278
3615,346,767,15272
3604,344,776,15276
3598,349,774,15279
3594,362,767,15277
3575,383,770,15272
3559,384,771,15286
3549,394,767,15290
3519,407,769,15305
3495,394,791,15320
3492,389,777,15342
3480,375,789,15356
3464,370,812,15354
3471,368,789,15372
3485,347,786,15382
3480,347,797,15376
3462,361,777,15400
3472,376,791,15361
3445,381,811,15363
3422,378,837,15363
3402,390,845,15363
3397,392,823,15388
3402,377,820,15401
3380,382,806,15432
3395,365,810,15430
3404,352,823,15421
3398,355,806,15441
3395,355,784,15466
3376,354,785,15485
3407,339,772,15482
3380,343,783,15494
3366,358,771,15505
3361,353,769,15517
3343,361,753,15543
3332,372,744,15552
3346,358,759,15537
3354,357,757,15532
3337,344,779,15540
3344,332,764,15560
3334,351,755,15560
3315,385,752,15548
3300,391,742,15567
3310,371,726,15593
3328,343,744,15585
3318,342,736,15604
3304,326,753,15617
3288,345,729,15638
3271,363,728,15638
3275,358,722,15645
3286,318,737,15659
3289,293,764,15654
3289,312,757,15642
3315,304,734,15647
3331,300,717,15652
3371,287,700,15642
3388,300,687,15625
3379,319,680,15622
3370,323,677,15630
3374,326,673,15627
3375,326,681,15618
3384,319,688,15609
3390,324,682,15604
3414,297,699,15590
3422,295,691,15592
3441,309,680,15570
3444,329,672,15555
3428,342,674,15556
3438,332,674,15556
3430,365,669,15536
3424,355,688,15533
3433,344,679,15544
3446,339,686,15529
3449,331,712,15508
3450,328,693,15529
3450,334,695,15521
3450,330,709,15511
3443,309,721,15527
3430,327,703,15540
3448,318,676,15558
3437,331,671,15561
3450,330,671,15549
3470,324,660,15546
3479,317,668,15536
3483,344,647,15526
3506,336,662,15496
3540,330,648,15482
3542,349,649,15460
3575,328,645,15452
3581,326,642,15451
3590,326,627,15457
3596,325,628,15451
3619,325,629,15427
3633,330,616,15421
3632,337,633,15398
3608,368,624,15400
3636,326,647,15391
3631,311,664,15394
3632,318,648,15402
3642,298,661,15399
3642,321,658,15379
3660,320,642,15378
3666,317,642,15375
3641,341,640,15378
3644,334,645,15377
3642,342,640,15376
3638,340,640,15382
3625,335,672,15368
3624,344,677,15355
3627,336,680,15357
3638,333,674,15355
3623,351,666,15360
3633,338,670,15359
3634,327,678,15361
3622,338,680,15360
3620,332,688,15360
3616,329,695,15360
3612,329,702,15357
3620,335,702,15343
3631,313,707,15349
3619,321,715,15345
3596,330,698,15376
3579,336,710,15375
3568,359,708,15365
3539,363,709,15389
3517,369,742,15372
3503,377,757,15363
3488,363,760,15389
3485,357,757,15401
3467,355,757,15421
3458,364,757,15421
3456,373,767,15404
3446,365,802,15387
3430,367,794,15409
3446,363,782,15409
3435,366,774,15425
3427,354,773,15446
3439,373,738,15450
3417,375,757,15451
3418,362,763,15457
3402,363,768,15467
3399,354,771,15476
3387,364,777,15472
3383,333,792,15492
3367,344,762,15527
3364,361,733,15542
3374,366,716,15544
3373,351,723,15553
3380,344,722,15554
3365,365,721,15549
3369,370,704,15557
3381,374,713,15532
3383,358,729,15530
3381,354,749,15516
3352,361,764,15523
3377,361,763,15499
3367,358,780,15495
3365,367,800,15468
3327,396,778,15499
3311,395,792,15502
3317,392,783,15508
3309,371,766,15554
3313,367,761,15559
3296,369,751,15584
3307,344,759,15590
3345,338,743,15574
3374,317,748,15561
3383,311,735,15571
3393,306,694,15607
3408,306,698,15588
3430,307,688,15575
3431,321,674,15574
3457,320,665,15558
3488,314,671,15527
3524,298,672,15506
3542,315,656,15487
3556,326,637,15481
3563,315,650,15472
3581,312,657,15450
3562,345,668,15425
3575,335,679,15411
3568,326,676,15430
3592,336,651,15421
3596,330,652,15422
3606,339,650,15405
3615,326,673,15386
3612,352,670,15366
3627,346,667,15360
3602,356,668,15374
3593,374,680,15353
3576,382,707,15335
3585,349,746,15320
3590,351,765,15294
3575,367,766,15292
3573,346,781,15300
3588,352,768,15292
3560,357,791,15292
3523,374,781,15322
3517,367,810,15306
3504,367,823,15306
3490,375,825,15310
3482,362,815,15341
3449,393,789,15369
3455,383,790,15372
3472,372,782,15374
3462,377,791,15370
3459,356,801,15384
3450,356,790,15404
3449,360,774,15417
3455,360,765,15420
3463,352,775,15410
3458,332,774,15436
3444,338,762,15456
3435,350,759,15456
3453,334,753,15460
3446,339,760,15455
3465,335,772,15428
3474,340,755,15431
3449,355,777,15419
3444,353,780,15423
3428,359,785,15428
3440,338,789,15433
3454,332,752,15462
3431,347,749,15473
3444,334,753,15469
3443,338,755,15464
3438,334,737,15491
3439,325,729,15507
3429,329,745,15497
3426,338,731,15505
3436,334,725,15505
3431,329,717,15523
3445,309,733,15513
3425,321,725,15529
3434,322,717,15527
3441,324,716,15519
3430,325,710,15535
3411,349,714,15526
3408,332,707,15553
3420,339,692,15549
3427,339,689,15545
3448,338,694,15520
3437,354,689,15520
3438,349,668,15545
3431,353,673,15543
3452,345,693,15510
3461,358,687,15494
3463,356,679,15502
3506,333,689,15472
3484,337,707,15472
3488,347,696,15469
3516,320,702,15462
3531,312,710,15447
3522,331,710,15437
3534,336,707,15423
3543,338,704,15415
3550,328,700,15422
3546,336,709,15409
3563,345,691,15401
3583,322,708,15387
3561,334,711,15394
3563,336,714,15387
3578,347,689,15386
3590,340,686,15384
3595,330,697,15378
3601,335,693,15371
3598,347,692,15363
3583,360,695,15362
3587,356,691,15366
3584,372,697,15347
3594,348,717,15341
3585,358,710,15347
3574,375,707,15344
3552,401,713,15334
3566,366,731,15337
3572,364,731,15333
3583,371,729,15317
3607,363,731,15299
3616,342,740,15302
3626,323,738,15313
3643,333,739,15285
3617,346,739,15298
3619,352,743,15286
3629,354,709,15308
3615,345,705,15335
3616,362,688,15334
3617,356,695,15332
3623,356,690,15331
3626,343,709,15322
3639,343,714,15304
3629,351,700,15320
3614,364,704,15318
3603,359,727,15311
3611,366,719,15304
3589,369,702,15340
3582,378,695,15345
3565,392,693,15350
3566,386,706,15342
3573,367,713,15347
3572,353,732,15343
3552,377,708,15363
3548,373,704,15375
3535,365,705,15395
3524,371,708,15397
3536,370,702,15392
3516,367,729,15388
3519,371,721,15389
3492,362,743,15403
3486,354,749,15411
3478,358,723,15441
3479,357,717,15447
3462,361,732,15445
3477,355,753,15415
3466,346,739,15449
3471,343,748,15438
3492,351,729,15428
3479,349,746,15426
3496,345,735,15424
3513,351,725,15411
3515,347,730,15408
3515,347,733,15405
3522,363,735,15380
3526,373,741,15360
3538,369,761,15332
3536,368,760,15336
3514,377,766,15343
3513,378,746,15363
3542,362,765,15331
3558,351,773,15318
3563,351,760,15326
3555,359,768,15318
3530,380,777,15313
3505,398,769,15328
3488,392,788,15332
3478,377,778,15367
3482,379,771,15368
3482,374,759,15385
3487,371,760,15382
3497,369,765,15369
3499,359,772,15370
3493,354,786,15367
3474,377,767,15382
3450,391,773,15386
3443,371,771,15415
3456,349,781,15414
3437,363,757,15443
3424,382,750,15444
3411,376,768,15445
3429,376,756,15439
3429,397,751,15423
3426,387,773,15414
3409,401,754,15436
3379,399,761,15461
3380,381,785,15454
3380,358,779,15483
3396,350,774,15480
3393,368,783,15456
3407,345,784,15464
3400,339,780,15481
3405,341,768,15486
3395,351,770,15484
3406,346,780,15468
3409,371,783,15437
3388,367,789,15456
3384,356,797,15463
3364,368,801,15467
3349,368,807,15476
3349,370,791,15490
3346,370,788,15496
3363,350,775,15512
3363,348,764,15525
3337,351,746,15566
3325,341,752,15582
3304,356,752,15588
3296,357,765,15582
3298,318,801,15583
3271,326,798,15605
3279,326,795,15600
3303,322,790,15585
3315,323,778,15584
3306,328,790,15576
3309,325,775,15591
3320,334,757,15589
3331,330,752,15587
3324,353,752,15571
3323,366,739,15572
3309,373,724,15594
3326,379,718,15577
3335,383,709,15573
3343,381,705,15571
3346,359,714,15581
3354,352,714,15580
3360,339,724,15577
3327,364,723,15586
3321,373,719,15587
3333,364,711,15592
3355,336,724,15585
3355,344,719,15582
3348,344,707,15601
3373,349,703,15575
3389,345,700,15566
3392,363,697,15548
